pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
15.0, None, 978.0, None, 10.0, 8.0, None, None, 4.0, 97.0, None,2020-07-22 00:00:00, None,30
17.0, None, 979.0, None, 9.4, 8.0, None, None, 1.0, 97.0, None,2020-07-22 01:00:00, None,30
16.0, None, 979.0, None, 8.8, 8.0, None, None, 0.0, 97.0, None,2020-07-22 02:00:00, None,30
16.0, None, 979.0, None, 8.4, -40.0, None, None, 0.0, 96.0, None,2020-07-22 03:00:00, None,30
16.0, None, 979.0, None, 8.5, 8.0, None, None, 0.0, 96.0, None,2020-07-22 04:00:00, None,30
16.0, None, 979.0, None, 8.7, 8.0, None, None, 0.0, 96.0, None,2020-07-22 05:00:00, None,30
16.0, None, 979.0, None, 8.8, 7.0, None, None, 0.0, 96.0, None,2020-07-22 06:00:00, None,30
17.0, None, 980.0, None, 10.0, 7.0, None, None, 1.0, 96.0, None,2020-07-22 07:00:00, None,30
17.0, None, 980.0, None, 11.4, -38.0, None, None, 0.0, 96.0, None,2020-07-22 08:00:00, None,30
15.0, None, 978.0, None, 10.6, -33.0, None, None, None, 96.0, None,2020-07-22 09:00:00, None,30
16.0, None, 979.0, None, 11.6, 7.0, None, None, 1.0, 96.0, None,2020-07-22 10:00:00, None,30
16.0, None, 979.0, None, 12.7, 8.0, None, None, 0.0, 96.0, None,2020-07-22 11:00:00, None,30
15.0, None, 978.0, None, 15.8, 9.0, None, None, None, 96.0, None,2020-07-22 12:00:00, None,30
15.0, None, 978.0, None, 15.4, 9.0, None, None, 0.0, 96.0, None,2020-07-22 13:00:00, None,30
16.0, None, 979.0, None, 12.4, 6.0, None, None, 1.0, 96.0, None,2020-07-22 14:00:00, None,30
17.0, None, 979.0, None, 14.8, 8.0, None, None, 0.0, 96.0, None,2020-07-22 15:00:00, None,30
16.0, None, 979.0, None, 12.8, 4.0, None, None, 0.0, 97.0, None,2020-07-22 16:00:00, None,30
16.0, None, 979.0, None, 15.1, 10.0, None, None, 0.0, 97.0, None,2020-07-22 17:00:00, None,30
17.0, None, 979.0, None, 14.4, 11.0, None, None, 0.0, 97.0, None,2020-07-22 18:00:00, None,30
16.0, None, 979.0, None, 12.6, 10.0, None, None, 0.0, 96.0, None,2020-07-22 19:00:00, None,30
18.0, None, 981.0, None, 10.4, 12.0, None, None, 2.0, 96.0, None,2020-07-22 20:00:00, None,30
18.0, None, 981.0, None, 9.7, 12.0, None, None, 0.0, 96.0, None,2020-07-22 21:00:00, None,30
18.0, None, 981.0, None, 9.8, 12.0, None, None, 0.0, 96.0, None,2020-07-22 22:00:00, None,30
8.0, None, 982.0, None, 9.2, -28.0, None, None, 1.0, 96.0, None,2020-07-22 23:00:00, None,30
4.0, None, 982.0, None, 9.1, 9.0, None, None, 0.0, 96.0, None,2020-07-23 00:00:00, None,30
3.0, None, 982.0, None, 8.3, 9.0, None, None, 0.0, 96.0, None,2020-07-23 01:00:00, None,30
4.0, None, 983.0, None, 7.3, 7.0, None, None, 1.0, 96.0, None,2020-07-23 02:00:00, None,30
4.0, None, 983.0, None, 6.4, 8.0, None, None, 0.0, 96.0, None,2020-07-23 03:00:00, None,30
4.0, None, 983.0, None, 6.8, 10.0, None, None, 0.0, 96.0, None,2020-07-23 04:00:00, None,30
4.0, None, 983.0, None, 7.4, 10.0, None, None, 0.0, 95.0, None,2020-07-23 05:00:00, None,30
4.0, None, 983.0, None, 7.8, 11.0, None, None, 0.0, 95.0, None,2020-07-23 06:00:00, None,30
3.0, None, 983.0, None, 7.6, 10.0, None, None, 0.0, 95.0, None,2020-07-23 07:00:00, None,30
3.0, None, 983.0, None, 7.6, 8.0, None, None, 0.0, 95.0, None,2020-07-23 08:00:00, None,30
5.0, None, 983.0, None, 7.8, 5.0, None, None, 0.0, 95.0, None,2020-07-23 09:00:00, None,30
4.0, None, 983.0, None, 8.8, 11.0, None, None, 0.0, 95.0, None,2020-07-23 10:00:00, None,30
4.0, None, 983.0, None, 8.2, 10.0, None, None, 0.0, 95.0, None,2020-07-23 11:00:00, None,30
5.0, None, 983.0, None, 9.4, 8.0, None, None, 0.0, 95.0, None,2020-07-23 12:00:00, None,30
5.0, None, 983.0, None, 12.9, -29.0, None, None, 0.0, 95.0, None,2020-07-23 13:00:00, None,30
4.0, None, 983.0, None, 11.4, -28.0, None, None, 0.0, 95.0, None,2020-07-23 14:00:00, None,30
4.0, None, 983.0, None, 10.5, 12.0, None, None, 0.0, 95.0, None,2020-07-23 15:00:00, None,30
5.0, None, 984.0, None, 10.3, 11.0, None, None, 1.0, 95.0, None,2020-07-23 16:00:00, None,30
5.0, None, 984.0, None, 12.8, 10.0, None, None, 0.0, 95.0, None,2020-07-23 17:00:00, None,30
4.0, None, 983.0, None, 11.7, 11.0, None, None, None, 95.0, None,2020-07-23 18:00:00, None,30
6.0, None, 985.0, None, 8.8, 9.0, None, None, 2.0, 95.0, None,2020-07-23 19:00:00, None,30
6.0, None, 987.0, None, 7.5, 8.0, None, None, 2.0, 95.0, None,2020-07-23 20:00:00, None,30
11.0, None, 992.0, None, 6.3, 7.0, None, None, 5.0, 95.0, None,2020-07-23 21:00:00, None,30
