CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,2.877, 52.68, None, None, None,17.95,9.14, None,331.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2019-05-07 00:00:00, None, None, None, None,19
None,2.546, 59.72, None, None, None,12.74,10.14, None,7.68, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2019-05-07 01:00:00, None, None, None, None,19
None,2.03, 63.0, None, None, None,21.59,9.83, None,9.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2019-05-07 02:00:00, None, None, None, None,19
None,1.17, 65.55, None, None, None,29.34,8.05, None,8.68, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2019-05-07 03:00:00, None, None, None, None,19
None,0.404, 71.6, None, None, None,34.12,7.48, None,25.6, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2019-05-07 04:00:00, None, None, None, None,19
None,-0.162, 74.4, None, None, None,31.8,6.626, None,45.38, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2019-05-07 05:00:00, None, None, None, None,19
None,0.032, 73.3, None, None, None,18.91,9.48, None,38.74, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2019-05-07 06:00:00, None, None, None, None,19
None,-0.063, 74.0, None, None, None,14.08,9.55, None,29.74, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2019-05-07 07:00:00, None, None, None, None,19
None,0.847, 70.5, None, None, None,34.87,5.239, None,44.37, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2019-05-07 08:00:00, None, None, None, None,19
None,1.518, 67.5, None, None, None,40.02,3.888, None,90.6, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2019-05-07 09:00:00, None, None, None, None,19
None,2.236, 62.21, None, None, None,45.24,3.257, None,67.56, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2019-05-07 10:00:00, None, None, None, None,19
None,3.042, 60.13, None, None, None,39.21,5.078, None,49.92, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2019-05-07 11:00:00, None, None, None, None,19
None,4.511, 55.97, None, None, None,35.86,4.059, None,24.01, None, None, None, None, None, -3.0, None, None, None, None, None, None, None,2019-05-07 12:00:00, None, None, None, None,19
None,5.158, 50.6, None, None, None,44.24,3.995, None,343.6, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2019-05-07 13:00:00, None, None, None, None,19
None,5.777, 51.2, None, None, None,37.64,6.136, None,250.2, None, None, None, None, None, -4.0, None, None, None, None, None, None, None,2019-05-07 14:00:00, None, None, None, None,19
None,4.664, 50.52, None, None, None,26.26,10.96, None,274.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2019-05-07 15:00:00, None, None, None, None,19
