RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
99.0, None, None, None, 13.59, 156.4, None, None,0.0,885.0, None, None, None, None, None, None, None, None,0.509, None, None, None, None, 11.03, None, None, None, None, None, None,2017-10-15 00:00:00, None,42
99.0, None, None, None, 14.28, 159.1, None, None,0.0,885.0, None, None, None, None, None, None, None, None,0.539, None, None, None, None, 10.91, None, None, None, None, None, None,2017-10-15 01:00:00, None,42
99.0, None, None, None, 15.1, 158.5, None, None,0.0,885.0, None, None, None, None, None, None, None, None,0.555, None, None, None, None, 10.55, None, None, None, None, None, None,2017-10-15 02:00:00, None,42
98.8, None, None, None, 14.41, 155.7, None, None,0.0,885.0, None, None, None, None, None, None, None, None,0.509, None, None, None, None, 10.33, None, None, None, None, None, None,2017-10-15 03:00:00, None,42
98.6, None, None, None, 14.35, 159.0, None, None,0.0,885.0, None, None, None, None, None, None, None, None,0.318, None, None, None, None, 9.31, None, None, None, None, None, None,2017-10-15 04:00:00, None,42
98.6, None, None, None, 14.69, 156.1, None, None,0.0,884.0, None, None, None, None, None, None, None, None,0.127, None, None, None, None, 10.82, None, None, None, None, None, None,2017-10-15 05:00:00, None,42
98.7, None, None, None, 14.85, 157.2, None, None,0.0,884.0, None, None, None, None, None, None, None, None,0.127, None, None, None, None, 10.05, None, None, None, None, None, None,2017-10-15 06:00:00, None,42
98.8, None, None, None, 15.7, 156.9, None, None,0.0,884.0, None, None, None, None, None, None, None, None,0.08, None, None, None, None, 9.99, None, None, None, None, None, None,2017-10-15 07:00:00, None,42
98.8, None, None, None, 16.7, 156.5, None, None,0.0,883.0, None, None, None, None, None, None, None, None,0.192, None, None, None, None, 10.51, None, None, None, None, None, None,2017-10-15 08:00:00, None,42
98.9, None, None, None, 18.69, 159.0, None, None,0.0,883.0, None, None, None, None, None, None, None, None,0.561, None, None, None, None, 10.07, None, None, None, None, None, None,2017-10-15 09:00:00, None,42
98.8, None, None, None, 18.8, 159.5, None, None,1.0,883.0, None, None, None, None, None, None, None, None,1.186, None, None, None, None, 11.08, None, None, None, None, None, None,2017-10-15 10:00:00, None,42
98.4, None, None, None, 16.92, 158.7, None, None,2.0,883.0, None, None, None, None, None, None, None, None,2.14, None, None, None, None, 11.78, None, None, None, None, None, None,2017-10-15 11:00:00, None,42
95.2, None, None, None, 18.38, 159.6, None, None,2.0,882.0, None, None, None, None, None, None, None, None,2.465, None, None, None, None, 10.82, None, None, None, None, None, None,2017-10-15 12:00:00, None,42
93.1, None, None, None, 19.19, 160.8, None, None,2.0,882.0, None, None, None, None, None, None, None, None,2.755, None, None, None, None, 11.32, None, None, None, None, None, None,2017-10-15 13:00:00, None,42
90.4, None, None, None, 16.97, 161.8, None, None,2.0,881.0, None, None, None, None, None, None, None, None,3.265, None, None, None, None, 11.54, None, None, None, None, None, None,2017-10-15 14:00:00, None,42
88.0, None, None, None, 15.9, 165.3, None, None,2.0,881.0, None, None, None, None, None, -2.628, None, None,3.805, None, None, None, None, 12.24, None, None, None, None, None, None,2017-10-15 15:00:00, None,42
84.4, None, None, None, 13.28, 165.3, None, None,2.0,881.0, None, None, None, None, None, None, None, None,4.529, None, None, None, None, 14.72, None, None, None, None, None, None,2017-10-15 16:00:00, None,42
85.9, None, None, None, 15.17, 163.6, None, None,2.0,880.0, None, None, None, None, None, None, None, None,4.431, None, None, None, None, 12.47, None, None, None, None, None, None,2017-10-15 17:00:00, None,42
86.1, None, None, None, 10.84, 153.8, None, None,2.0,880.0, None, None, None, None, None, None, None, None,4.431, None, None, None, None, 17.17, None, None, None, None, None, None,2017-10-15 18:00:00, None,42
84.3, None, None, None, 11.48, 157.1, None, None,2.0,879.0, None, None, None, None, None, None, None, None,4.442, None, None, None, None, 12.82, None, None, None, None, None, None,2017-10-15 19:00:00, None,42
81.9, None, None, None, 12.22, 151.5, None, None,2.0,880.0, None, None, None, None, None, -3.584, None, None,4.644, None, None, None, None, 14.0, None, None, None, None, None, None,2017-10-15 20:00:00, None,42
85.1, None, None, None, 13.27, 160.6, None, None,1.0,879.0, None, None, None, None, None, -3.514, None, None,3.673, None, None, None, None, 10.39, None, None, None, None, None, None,2017-10-15 21:00:00, None,42
83.0, None, None, None, 12.08, 165.1, None, None,1.0,880.0, None, None, None, None, None, -3.415, None, None,3.729, None, None, None, None, 10.3, None, None, None, None, None, None,2017-10-15 22:00:00, None,42
82.9, None, None, None, 14.21, 157.9, None, None,1.0,879.0, None, None, None, None, None, -3.217, None, None,3.757, None, None, None, None, 9.88, None, None, None, None, None, None,2017-10-15 23:00:00, None,42
83.6, None, None, None, 12.42, 154.8, None, None,1.0,879.0, None, None, None, None, None, -2.686, None, None,3.661, None, None, None, None, 10.39, None, None, None, None, None, None,2017-10-16 00:00:00, None,42
84.8, None, None, None, 12.82, 165.9, None, None,1.0,879.0, None, None, None, None, None, None, None, None,3.531, None, None, None, None, 8.46, None, None, None, None, None, None,2017-10-16 01:00:00, None,42
82.1, None, None, None, 11.97, 154.5, None, None,1.0,879.0, None, None, None, None, None, None, None, None,4.214, None, None, None, None, 10.69, None, None, None, None, None, None,2017-10-16 02:00:00, None,42
82.3, None, None, None, 13.79, 158.0, None, None,2.0,879.0, None, None, None, None, None, None, None, None,4.252, None, None, None, None, 9.69, None, None, None, None, None, None,2017-10-16 03:00:00, None,42
82.9, None, None, None, 14.77, 165.3, None, None,2.0,879.0, None, None, None, None, None, -3.132, None, None,4.501, None, None, None, None, 9.55, None, None, None, None, None, None,2017-10-16 04:00:00, None,42
81.6, None, None, None, 16.56, 173.2, None, None,2.0,878.0, None, None, None, None, None, -3.099, None, None,5.163, None, None, None, None, 13.59, None, None, None, None, None, None,2017-10-16 05:00:00, None,42
83.4, None, None, None, 18.29, 173.7, None, None,2.0,878.0, None, None, None, None, None, -3.016, None, None,4.878, None, None, None, None, 13.62, None, None, None, None, None, None,2017-10-16 06:00:00, None,42
83.3, None, None, None, 17.66, 168.6, None, None,2.0,876.0, None, None, None, None, None, -2.467, None, None,4.833, None, None, None, None, 13.37, None, None, None, None, None, None,2017-10-16 08:00:00, None,42
81.1, None, None, None, 20.73, 167.4, None, None,2.0,876.0, None, None, None, None, None, -2.327, None, None,5.187, None, None, None, None, 14.09, None, None, None, None, None, None,2017-10-16 09:00:00, None,42
71.67, None, None, None, 26.03, 171.2, None, None,3.0,876.0, None, None, None, None, None, -2.107, None, None,7.496, None, None, None, None, 14.24, None, None, None, None, None, None,2017-10-16 10:00:00, None,42
73.08, None, None, None, 25.29, 165.0, None, None,3.0,875.0, None, None, None, None, None, -2.082, None, None,7.613, None, None, None, None, 15.3, None, None, None, None, None, None,2017-10-16 11:00:00, None,42
70.74, None, None, None, 26.19, 163.4, None, None,4.0,875.0, None, None, None, None, None, -2.348, None, None,8.43, None, None, None, None, 15.17, None, None, None, None, None, None,2017-10-16 12:00:00, None,42
65.79, None, None, None, 27.8, 168.0, None, None,4.0,874.0, None, None, None, None, None, -2.418, None, None,10.0, None, None, None, None, 13.79, None, None, None, None, None, None,2017-10-16 13:00:00, None,42
64.93, None, None, None, 29.71, 170.2, None, None,4.0,874.0, None, None, None, None, None, -1.964, None, None,10.6, None, None, None, None, 14.6, None, None, None, None, None, None,2017-10-16 14:00:00, None,42
66.21, None, None, None, 27.39, 164.3, None, None,4.0,873.0, None, None, None, None, None, -2.382, None, None,9.9, None, None, None, None, 16.14, None, None, None, None, None, None,2017-10-16 15:00:00, None,42
64.65, None, None, None, 25.4, 167.0, None, None,4.0,873.0, None, None, None, None, None, -2.24, None, None,10.31, None, None, None, None, 14.61, None, None, None, None, None, None,2017-10-16 16:00:00, None,42
68.3, None, None, None, 24.63, 167.6, None, None,3.0,872.0, None, None, None, None, None, -2.362, None, None,9.01, None, None, None, None, 15.35, None, None, None, None, None, None,2017-10-16 17:00:00, None,42
69.1, None, None, None, 21.64, 166.5, None, None,4.0,872.0, None, None, None, None, None, -2.592, None, None,8.88, None, None, None, None, 12.54, None, None, None, None, None, None,2017-10-16 18:00:00, None,42
72.48, None, None, None, 18.88, 162.2, None, None,3.0,872.0, None, None, None, None, None, -2.595, None, None,7.67, None, None, None, None, 12.54, None, None, None, None, None, None,2017-10-16 19:00:00, None,42
72.21, None, None, None, 20.15, 158.0, None, None,3.0,872.0, None, None, None, None, None, -2.738, None, None,7.553, None, None, None, None, 13.74, None, None, None, None, None, None,2017-10-16 20:00:00, None,42
74.39, None, None, None, 18.96, 156.0, None, None,3.0,872.0, None, None, None, None, None, -2.786, None, None,7.079, None, None, None, None, 13.88, None, None, None, None, None, None,2017-10-16 21:00:00, None,42
74.27, None, None, None, 22.08, 158.2, None, None,3.0,871.0, None, None, None, None, None, -2.74, None, None,7.121, None, None, None, None, 12.74, None, None, None, None, None, None,2017-10-16 22:00:00, None,42
76.48, None, None, None, 21.88, 159.2, None, None,3.0,871.0, None, None, None, None, None, -2.749, None, None,6.794, None, None, None, None, 13.29, None, None, None, None, None, None,2017-10-16 23:00:00, None,42
77.22, None, None, None, 21.59, 156.8, None, None,3.0,870.0, None, None, None, None, None, -2.759, None, None,6.831, None, None, None, None, 13.4, None, None, None, None, None, None,2017-10-17 00:00:00, None,42
78.67, None, None, None, 27.04, 160.5, None, None,3.0,868.0, None, None, None, None, None, -2.833, None, None,6.783, None, None, None, None, 12.82, None, None, None, None, None, None,2017-10-17 01:00:00, None,42
79.56, None, None, None, 19.48, 154.0, None, None,3.0,868.0, None, None, None, None, None, -2.931, None, None,6.741, None, None, None, None, 16.34, None, None, None, None, None, None,2017-10-17 02:00:00, None,42
76.21, None, None, None, 22.95, 158.4, None, None,4.0,867.0, None, None, None, None, None, -2.747, None, None,7.458, None, None, None, None, 13.41, None, None, None, None, None, None,2017-10-17 03:00:00, None,42
77.43, None, None, None, 23.41, 156.9, None, None,4.0,865.0, None, None, None, None, None, -2.919, None, None,7.217, None, None, None, None, 12.94, None, None, None, None, None, None,2017-10-17 04:00:00, None,42
68.47, None, None, None, 22.18, 158.7, None, None,3.0,864.0, None, None, None, None, None, -2.547, None, None,8.58, None, None, None, None, 11.95, None, None, None, None, None, None,2017-10-17 05:00:00, None,42
65.68, None, None, None, 23.95, 158.6, None, None,3.0,862.0, None, None, None, None, None, -2.502, None, None,8.92, None, None, None, None, 11.89, None, None, None, None, None, None,2017-10-17 06:00:00, None,42
64.75, None, None, None, 22.33, 157.2, None, None,3.0,862.0, None, None, None, None, None, -2.52, None, None,8.78, None, None, None, None, 12.62, None, None, None, None, None, None,2017-10-17 07:00:00, None,42
69.44, None, None, None, 11.74, 176.9, None, None,3.0,862.0, None, None, None, None, None, -2.771, None, None,8.52, None, None, None, None, 47.69, None, None, None, None, None, None,2017-10-17 08:00:00, None,42
92.8, None, None, None, 4.432, 5.277, None, None,4.0,864.0, None, None, None, None, None, -2.851, None, None,5.092, None, None, None, None, 56.5, None, None, None, None, None, None,2017-10-17 09:00:00, None,42
93.0, None, None, None, 9.2, 333.6, None, None,1.0,865.0, None, None, None, None, None, None, None, None,1.815, None, None, None, None, 39.69, None, None, None, None, None, None,2017-10-17 10:00:00, None,42
97.3, None, None, None, 7.789, 339.7, None, None,0.0,866.0, None, None, None, None, None, None, None, None,0.066, None, None, None, None, 45.79, None, None, None, None, None, None,2017-10-17 11:00:00, None,42
97.0, None, None, None, 6.333, 322.8, None, None,0.0,868.0, None, None, None, None, None, None, None, None,0.119, None, None, None, None, 36.35, None, None, None, None, None, None,2017-10-17 12:00:00, None,42
92.1, None, None, None, 5.489, 338.9, None, None,1.0,869.0, None, None, None, None, None, -2.159, None, None,2.561, None, None, None, None, 44.14, None, None, None, None, None, None,2017-10-17 13:00:00, None,42
76.21, None, None, None, 8.64, 330.1, None, None,1.0,870.0, None, None, None, None, None, -1.649, None, None,4.619, None, None, None, None, 41.22, None, None, None, None, None, None,2017-10-17 14:00:00, None,42
