CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -2.201, 20.8, None, None, None, 2.5, 0.171, 0.042, 1.265, -20.0, 0.0, -2.2, -2.2, 0.0, -20.0, None, 1.0, 1.2, None, None, 21.0, None,2020-04-15 00:00:00, -6999.0, None, -6999.0, -6999.0,16
None, -3.056, 21.05, None, None, None, 1.6, 0.177, 0.022, 0.155, -20.0, 0.0, -3.1, -3.1, 0.0, -20.0, None, 0.0, 1.2, None, None, 21.0, None,2020-04-15 01:00:00, -6999.0, None, -6999.0, -6999.0,16
None, -3.687, 21.24, None, None, None, 4.5, 0.257, 0.497, 359.9, -21.0, 0.5, -3.7, -3.7, 0.0, -21.0, None, 360.0, 1.2, None, None, 21.0, None,2020-04-15 02:00:00, -6999.0, None, -6999.0, -6999.0,16
None, -4.416, 21.4, None, None, None, 2.2, 0.096, 0.072, 360.0, -21.0, 0.1, -4.4, -4.5, 0.0, -21.0, None, 360.0, 1.2, None, None, 21.0, None,2020-04-15 03:00:00, -6999.0, None, -6999.0, -6999.0,16
None, -4.53, 21.5, None, None, None, 11.1, 0.18, 0.914, 359.9, -21.0, 0.9, -4.5, -4.5, 0.0, -21.0, None, 360.0, 1.2, None, None, 22.0, None,2020-04-15 04:00:00, -6999.0, None, -6999.0, -6999.0,16
None, -4.834, 21.9, None, None, None, 3.7, 0.081, 0.092, 359.9, -21.0, 0.1, -4.8, -5.1, 0.0, -21.0, None, 360.0, 1.2, None, None, 22.0, None,2020-04-15 05:00:00, -6999.0, None, -6999.0, -6999.0,16
None, -4.806, 21.89, None, None, None, 4.0, 0.168, 0.344, 359.9, -21.0, 0.3, -4.8, -5.5, 0.0, -21.0, None, 360.0, 1.2, None, None, 22.0, None,2020-04-15 06:00:00, -6999.0, None, -6999.0, -6999.0,16
None, -4.331, 21.69, None, None, None, 3.3, 0.033, 0.09, 360.0, -21.0, 0.1, -4.3, -4.8, 0.0, -21.0, None, 360.0, -4.3, None, None, 22.0, None,2020-04-15 07:00:00, -6999.0, None, -6999.0, -6999.0,16
None, -2.184, 21.11, None, None, None, None, 0.006, 0.001, 0.0, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2020-04-15 08:00:00, None, None, None, None,16
None, -1.537, 20.66, None, None, None, 1.7, 0.029, 0.038, 0.241, -19.0, 0.0, -1.5, -4.8, 0.0, -19.0, None, 0.0, -0.7, None, None, 21.0, None,2020-04-15 09:00:00, -6999.0, None, -6999.0, -6999.0,16
