pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 2.831, 82.9, None, None, None, None, 0.0, None, 0.0, 2.8, 2.3, 0.0, 0.0, None, 7.1, 83.0, None,2020-04-15 00:00:00, 56.0, None, 55.94,16
None, None, 2.173, 83.3, None, None, None, None, 0.0, None, 0.0, 2.2, 1.9, 0.0, 0.0, None, 7.1, 83.0, None,2020-04-15 01:00:00, 56.0, None, 55.98,16
None, None, 2.081, 81.7, None, None, None, None, 0.0, None, -1.0, 2.1, 1.9, 0.0, -1.0, None, 7.1, 82.0, None,2020-04-15 02:00:00, 56.0, None, 56.0,16
None, None, 2.702, 76.19, None, None, None, None, 0.0, None, -1.0, 2.7, 1.9, 0.0, -1.0, None, 7.1, 76.0, None,2020-04-15 03:00:00, 56.0, None, 56.2,16
None, None, 2.935, 72.11, None, None, None, None, -1.0, None, -2.0, 2.9, 1.9, 0.0, -2.0, None, 7.1, 72.0, None,2020-04-15 04:00:00, 56.0, None, 55.56,16
None, None, 2.313, 72.16, None, None, None, None, 1.0, None, -2.0, 2.3, 1.9, -0.1, -2.0, None, 7.1, 72.0, None,2020-04-15 05:00:00, 56.0, None, 56.1,16
None, None, 1.898, 71.19, None, None, None, None, 0.0, None, -3.0, 1.9, 1.9, 0.0, -3.0, None, 7.1, 71.0, None,2020-04-15 06:00:00, 56.0, None, 56.15,16
None, None, 1.352, 69.93, None, None, None, None, 0.0, None, -4.0, 1.4, 1.2, 0.1, -4.0, None, 1.9, 70.0, None,2020-04-15 07:00:00, 56.0, None, 56.18,16
None, None, 3.007, 58.68, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2020-04-15 08:00:00, None, None, 56.08,16
None, None, 7.024, 52.87, None, None, None, None, 0.0, None, -2.0, 7.0, 1.2, -0.1, -2.0, None, 7.0, 53.0, None,2020-04-15 09:00:00, 56.0, None, 55.72,16
None, None, 8.03, 48.86, None, None, None, None, 0.0, None, -2.0, 8.0, 1.2, 0.0, -2.0, None, 8.0, 49.0, None,2020-04-15 10:00:00, 56.0, None, 55.77,16
None, None, 9.49, 41.92, None, None, None, None, -1.0, None, -3.0, 9.5, 1.2, 0.0, -3.0, None, 9.6, 42.0, None,2020-04-15 11:00:00, 55.0, None, 54.86,16
None, None, 11.47, 28.0, None, None, None, None, -2.0, None, -6.0, 11.5, 1.2, 0.0, -6.0, None, 11.4, 28.0, None,2020-04-15 12:00:00, 53.0, None, 53.22,16
None, None, 12.55, 25.94, None, None, None, None, -1.0, None, -6.0, 12.6, 1.2, -0.1, -6.0, None, 12.9, 26.0, None,2020-04-15 13:00:00, 52.0, None, 51.82,16
None, None, 13.23, 22.45, None, None, None, None, 0.0, None, -7.0, 13.2, 1.2, 0.1, -7.0, None, 13.9, 22.0, None,2020-04-15 14:00:00, 51.0, None, 51.44,16
None, None, 13.33, 23.25, None, None, None, None, -1.0, None, -7.0, 13.3, 1.2, 0.0, -7.0, None, 13.9, 23.0, None,2020-04-15 15:00:00, 51.0, None, 50.8,16
None, None, 12.44, 23.16, None, None, None, None, 1.0, None, -8.0, 12.4, 1.2, 0.1, -8.0, None, 13.9, 23.0, None,2020-04-15 16:00:00, 51.0, None, 51.06,16
None, None, 10.88, 29.68, None, None, None, None, -1.0, None, -7.0, 10.9, 1.2, -0.1, -7.0, None, 13.9, 30.0, None,2020-04-15 17:00:00, 50.0, None, 49.79,16
None, None, 9.35, 31.99, None, None, None, None, 0.0, None, -6.0, 9.4, 1.2, 0.0, -6.0, None, 13.9, 32.0, None,2020-04-15 18:00:00, 50.0, None, 50.01,16
None, None, 7.938, 39.55, None, None, None, None, 0.0, None, -5.0, 7.9, 8.0, -0.1, -5.0, None, 9.5, 40.0, None,2020-04-15 19:00:00, 50.0, None, 49.95,16
None, None, 5.985, 47.3, None, None, None, None, 1.0, None, -4.0, 6.0, 6.0, 0.0, -4.0, None, 9.5, 47.0, None,2020-04-15 20:00:00, 51.0, None, 50.67,16
None, None, 5.21, 47.46, None, None, None, None, 0.0, None, -5.0, 5.2, 4.9, 0.0, -5.0, None, 9.5, 47.0, None,2020-04-15 21:00:00, 51.0, None, 50.78,16
None, None, 7.035, 38.29, None, None, None, None, 0.0, None, -6.0, 7.0, 4.2, 0.0, -6.0, None, 9.5, 38.0, None,2020-04-15 22:00:00, 51.0, None, 50.61,16
None, None, 6.066, 43.04, None, None, None, None, 1.0, None, -5.0, 6.1, 4.2, -0.2, -5.0, None, 9.5, 43.0, None,2020-04-15 23:00:00, 51.0, None, 51.29,16
None, None, 5.2, 47.0, None, None, None, None, 0.0, None, -5.0, 5.2, 4.2, 0.1, -5.0, None, 9.5, 47.0, None,2020-04-16 00:00:00, 51.0, None, 51.25,16
None, None, 4.924, 46.5, None, None, None, None, 0.0, None, -6.0, 4.9, 4.2, 0.0, -6.0, None, 9.5, 47.0, None,2020-04-16 01:00:00, 51.0, None, 51.03,16
None, None, 4.262, 49.55, None, None, None, None, 0.0, None, -5.0, 4.3, 4.1, 0.0, -5.0, None, 9.5, 50.0, None,2020-04-16 02:00:00, 51.0, None, 50.86,16
None, None, 3.806, 51.32, None, None, None, None, 0.0, None, -5.0, 3.8, 3.8, 0.0, -5.0, None, 9.5, 51.0, None,2020-04-16 03:00:00, 51.0, None, 50.71,16
None, None, 3.275, 52.95, None, None, None, None, 0.0, None, -5.0, 3.3, 2.9, 0.0, -5.0, None, 9.5, 53.0, None,2020-04-16 04:00:00, 51.0, None, 50.94,16
None, None, 2.277, 56.94, None, None, None, None, 0.0, None, -5.0, 2.3, 2.3, 0.0, -5.0, None, 9.5, 57.0, None,2020-04-16 05:00:00, 51.0, None, 50.8,16
None, None, 2.178, 56.05, None, None, None, None, 0.0, None, -6.0, 2.2, 1.9, 0.0, -6.0, None, 9.5, 56.0, None,2020-04-16 06:00:00, 51.0, None, 50.9,16
None, None, 1.595, 58.28, None, None, None, None, 0.0, None, -6.0, 1.6, 1.6, 0.0, -6.0, None, 2.2, 58.0, None,2020-04-16 07:00:00, 51.0, None, 50.9,16
None, None, 2.739, 52.61, None, None, None, None, 0.0, None, -6.0, 2.7, 1.6, 0.1, -6.0, None, 2.7, 53.0, None,2020-04-16 08:00:00, 51.0, None, 51.03,16
None, None, 6.782, 41.7, None, None, None, None, 0.0, None, -5.0, 6.8, 1.6, 0.0, -5.0, None, 6.8, 42.0, None,2020-04-16 09:00:00, 51.0, None, 50.61,16
None, None, 7.277, 44.84, None, None, None, None, 0.0, None, -4.0, 7.3, 1.6, 0.0, -4.0, None, 7.3, 45.0, None,2020-04-16 10:00:00, 51.0, None, 50.57,16
None, None, 7.699, 44.92, None, None, None, None, 0.0, None, -3.0, 7.7, 1.6, 0.1, -3.0, None, 8.1, 45.0, None,2020-04-16 11:00:00, 50.0, None, 50.41,16
None, None, 10.21, 40.88, None, None, None, None, -2.0, None, -3.0, 10.2, 1.6, 0.0, -3.0, None, 10.2, 41.0, None,2020-04-16 12:00:00, 49.0, None, 48.79,16
None, None, 13.37, 32.78, None, None, None, None, -1.0, None, -3.0, 13.4, 1.6, -0.1, -3.0, None, 13.3, 33.0, None,2020-04-16 13:00:00, 48.0, None, 47.55,16
None, None, 14.42, 29.5, None, None, None, None, -1.0, None, -3.0, 14.4, 1.6, 0.0, -3.0, None, 14.5, 30.0, None,2020-04-16 14:00:00, 46.0, None, 46.48,16
None, None, 13.67, 30.14, None, None, None, None, 0.0, None, -3.0, 13.7, 1.6, 0.0, -3.0, None, 14.9, 30.0, None,2020-04-16 15:00:00, 46.0, None, 46.21,16
None, None, 12.95, 33.39, None, None, None, None, 2.0, None, -3.0, 13.0, 1.6, 0.2, -3.0, None, 14.9, 33.0, None,2020-04-16 16:00:00, 47.0, None, 47.36,16
None, None, 11.83, 37.93, None, None, None, None, -1.0, None, -2.0, 11.8, 1.6, -0.1, -2.0, None, 14.9, 38.0, None,2020-04-16 17:00:00, 46.0, None, 46.3,16
None, None, 10.65, 43.04, None, None, None, None, -1.0, None, -1.0, 10.7, 1.6, -0.1, -1.0, None, 14.9, 43.0, None,2020-04-16 18:00:00, 45.0, None, 45.33,16
