pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
None, 1.319, 87.2, 6.4, 87.0, -1.0, 1.3, 1.1, -1.0, 0.2, 0.0,2020-04-15 00:00:00, -6999.0,16
None, 1.854, 86.1, 6.4, 86.0, 0.0, 1.9, 1.0, 0.0, 0.1, 0.0,2020-04-15 01:00:00, -6999.0,16
None, 2.199, 64.28, 6.4, 64.0, -4.0, 2.2, 1.0, -4.0, 0.0, 0.0,2020-04-15 02:00:00, -6999.0,16
None, 2.173, 53.68, 6.4, 54.0, -6.0, 2.2, 1.0, -6.0, 0.0, 0.0,2020-04-15 03:00:00, -6999.0,16
None, 1.074, 50.76, 6.4, 51.0, -8.0, 1.1, 1.0, -8.0, 0.0, 0.0,2020-04-15 04:00:00, -6999.0,16
None, -0.234, 63.69, 6.4, 64.0, -6.0, -0.2, -0.2, -6.0, 0.0, 0.0,2020-04-15 05:00:00, -6999.0,16
None, -0.271, 58.47, 6.4, 58.0, -6.0, -0.3, -0.6, -6.0, 0.0, 0.0,2020-04-15 06:00:00, -6999.0,16
None, -0.698, 65.73, -0.2, 66.0, -6.0, -0.7, -0.8, -6.0, 0.0, 0.0,2020-04-15 07:00:00, -6999.0,16
None, -0.757, 66.29, None, None, None, None, None, -6.0, None, None,2020-04-15 08:00:00, None,16
None, -0.35, 66.81, -0.2, 67.0, -5.0, -0.4, -0.9, -5.0, 0.0, 0.0,2020-04-15 09:00:00, -6999.0,16
None, 0.328, 63.4, 0.3, 63.0, -6.0, 0.3, -0.9, -6.0, 0.0, 0.0,2020-04-15 10:00:00, -6999.0,16
None, 1.233, 45.16, 1.1, 45.0, -9.0, 1.2, -0.9, -9.0, 0.0, 0.0,2020-04-15 11:00:00, -6999.0,16
