pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 0.776, 92.9, None, None, None, 0.0, 0.0, 0.8, 0.8, 1018.5, 0.0, 0.0, 882.0, 5.9, 93.0, None,2020-04-15 00:00:00, 26.0, 26.31, 882.0,16
None, 0.577, 93.8, None, None, None, 0.0, 0.0, 0.6, 0.6, 1018.3, 0.1, 0.0, 882.0, 5.9, 94.0, None,2020-04-15 01:00:00, 26.0, 26.19, 882.0,16
None, -0.22, 94.3, None, None, None, 0.0, -1.0, -0.2, -0.2, 1019.5, 0.0, -1.0, 883.0, 5.9, 94.0, None,2020-04-15 02:00:00, 26.0, 26.33, 883.0,16
None, -0.076, 95.0, None, None, None, 0.0, -1.0, -0.1, -0.4, 1019.6, 0.0, -1.0, 883.0, 5.9, 95.0, None,2020-04-15 03:00:00, 26.0, 26.3, 883.0,16
None, 0.738, 90.8, None, None, None, 1.0, -1.0, 0.7, -0.4, 1021.9, 0.3, -1.0, 885.0, 5.9, 91.0, None,2020-04-15 04:00:00, 27.0, 27.16, 885.0,16
None, 0.249, 93.2, None, None, None, 0.0, -1.0, 0.2, -0.4, 1023.3, 0.0, -1.0, 886.0, 5.9, 93.0, None,2020-04-15 05:00:00, 27.0, 27.26, 886.0,16
None, -0.862, 93.1, None, None, None, 0.0, -2.0, -0.9, -0.9, 1023.7, 0.0, -2.0, 886.0, 5.9, 93.0, None,2020-04-15 06:00:00, 27.0, 27.28, 886.0,16
None, -1.335, 93.8, None, None, None, 0.0, -2.0, -1.3, -1.4, 1025.1, 0.1, -2.0, 887.0, -0.9, 94.0, None,2020-04-15 07:00:00, 27.0, 27.02, 887.0,16
None, 1.329, 87.5, None, None, None, None, None, None, None, None, None, 0.0, 887.0, None, None, None,2020-04-15 08:00:00, None, 27.26, None,16
None, 5.952, 37.29, None, None, None, -1.0, -7.0, 6.0, -1.4, 1024.4, 0.2, -7.0, 887.0, 6.1, 37.0, None,2020-04-15 09:00:00, 27.0, 26.76, 887.0,16
None, 5.34, 28.56, None, None, None, 1.0, -12.0, 5.3, -1.4, 1024.6, -0.5, -12.0, 887.0, 7.0, 29.0, None,2020-04-15 10:00:00, 27.0, 27.03, 887.0,16
None, 4.743, 35.14, None, None, None, 0.0, -9.0, 4.7, -1.4, 1025.8, 0.1, -9.0, 888.0, 7.0, 35.0, None,2020-04-15 11:00:00, 27.0, 27.12, 888.0,16
None, 5.712, 30.15, None, None, None, 0.0, -11.0, 5.7, -1.4, 1025.7, 0.1, -11.0, 888.0, 7.0, 30.0, None,2020-04-15 12:00:00, 27.0, 26.95, 888.0,16
None, 5.842, 29.25, None, None, None, 0.0, -11.0, 5.8, -1.4, 1025.7, 0.0, -11.0, 888.0, 7.1, 29.0, None,2020-04-15 13:00:00, 27.0, 26.53, 888.0,16
None, 5.969, 24.22, None, None, None, 0.0, -13.0, 6.0, -1.4, 1025.8, -0.2, -13.0, 888.0, 7.6, 24.0, None,2020-04-15 14:00:00, 26.0, 26.47, 888.0,16
None, 6.43, 25.42, None, None, None, -2.0, -12.0, 6.4, -1.4, 1025.8, 3.5, -12.0, 888.0, 7.6, 25.0, None,2020-04-15 15:00:00, 25.0, 24.69, 888.0,16
None, 6.584, 23.9, None, None, None, 0.0, -12.0, 6.6, -1.4, 1025.6, 0.1, -12.0, 888.0, 7.7, 24.0, None,2020-04-15 16:00:00, 24.0, 24.49, 888.0,16
