time,tasmin,tasmax,pcp,week_of_year
2019-10-01,3.8,12.3, 0.0,40
2019-10-02,4.4,9.3, 3.4,40
2019-10-03,3.9,7.4, 5.6,40
2019-10-04,4.2,9.7, 0.7,40
2019-10-05,3.1,12.6, 0.0,40
2019-10-06,4.5,11.3, 1.6,40
2019-10-07,-0.2,9.4, 8.1,40
