ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, 109.0, 1076.0, None, None,2019-05-07 00:00:00, 4.1, None, 236.0, None,19
None, 109.0, 1076.0, None, None,2019-05-07 01:00:00, 4.5, None, 236.0, None,19
None, 109.0, 1076.0, None, None,2019-05-07 02:00:00, 4.1, None, 236.0, None,19
None, 109.0, 1075.0, None, None,2019-05-07 03:00:00, 3.7, None, 236.0, None,19
None, 110.0, 1075.0, None, None,2019-05-07 04:00:00, 2.0, None, 236.0, None,19
None, 109.0, 1073.0, None, None,2019-05-07 05:00:00, 2.3, None, 236.0, None,19
None, 109.0, 1072.0, None, None,2019-05-07 06:00:00, 1.3, None, 236.0, None,19
None, 109.0, 1071.0, None, None,2019-05-07 07:00:00, 0.8, None, 236.0, None,19
None, 109.0, 1070.0, None, None,2019-05-07 08:00:00, 0.6, None, 236.0, None,19
None, 109.0, 1069.0, None, None,2019-05-07 09:00:00, 0.2, None, 236.0, None,19
None, 109.0, 1068.0, None, None,2019-05-07 10:00:00, 0.1, None, 236.0, None,19
None, 109.0, 1067.0, None, None,2019-05-07 11:00:00, 0.3, None, 235.0, None,19
None, 109.0, 1066.0, None, None,2019-05-07 12:00:00, 0.0, None, 235.0, None,19
None, 109.0, 1066.0, None, None,2019-05-07 13:00:00, 1.7, None, 236.0, None,19
None, 110.0, 1065.0, None, None,2019-05-07 14:00:00, 3.1, None, 236.0, None,19
None, 109.0, 1065.0, None, None,2019-05-07 15:00:00, 4.0, None, 236.0, None,19
None, 109.0, 1065.0, 6.0, None,2019-05-07 16:00:00, 5.4, None, 236.0, None,19
None, 109.0, 1065.0, None, None,2019-05-07 17:00:00, 6.9, None, 236.0, None,19
None, 109.0, 1065.0, None, None,2019-05-07 18:00:00, 7.0, None, 235.0, None,19
None, 110.0, 1065.0, None, None,2019-05-07 19:00:00, 8.0, None, 235.0, None,19
None, 109.0, 1065.0, None, None,2019-05-07 20:00:00, 8.3, None, 235.0, None,19
None, 109.0, 1065.0, None, None,2019-05-07 21:00:00, 8.2, None, 235.0, None,19
None, 109.0, 1064.0, None, None,2019-05-07 22:00:00, 8.1, None, 235.0, None,19
None, 109.0, 1064.0, None, None,2019-05-07 23:00:00, 8.0, None, 235.0, None,19
None, 109.0, 1063.0, None, None,2019-05-08 00:00:00, 7.9, None, 234.0, None,19
None, 109.0, 1062.0, None, None,2019-05-08 01:00:00, 8.7, None, 234.0, None,19
None, 109.0, 1060.0, None, None,2019-05-08 02:00:00, 7.8, None, 234.0, None,19
None, 109.0, 1058.0, None, None,2019-05-08 03:00:00, 6.8, None, 234.0, None,19
None, 109.0, 1056.0, None, None,2019-05-08 04:00:00, 6.0, None, 233.0, None,19
None, 109.0, 1054.0, None, None,2019-05-08 05:00:00, 4.1, None, 233.0, None,19
None, 109.0, 1053.0, None, None,2019-05-08 06:00:00, 3.7, None, 233.0, None,19
None, 109.0, 1051.0, None, None,2019-05-08 07:00:00, 3.2, None, 233.0, None,19
None, 109.0, 1050.0, None, None,2019-05-08 08:00:00, 3.0, None, 232.0, None,19
None, 109.0, 1049.0, None, None,2019-05-08 09:00:00, 3.3, None, 232.0, None,19
None, 109.0, 1049.0, None, None,2019-05-08 10:00:00, 4.1, None, 232.0, None,19
None, 109.0, 1048.0, None, None,2019-05-08 11:00:00, 3.6, None, 232.0, None,19
None, 109.0, 1047.0, None, None,2019-05-08 12:00:00, 3.7, None, 231.0, None,19
None, 109.0, 1047.0, None, None,2019-05-08 13:00:00, 3.9, None, 231.0, None,19
None, 109.0, 1046.0, None, None,2019-05-08 14:00:00, 5.1, None, 231.0, None,19
None, 109.0, 1046.0, None, None,2019-05-08 15:00:00, 6.4, None, 231.0, None,19
None, 109.0, 1046.0, 6.0, None,2019-05-08 16:00:00, 8.5, None, 231.0, None,19
None, 109.0, 1045.0, None, None,2019-05-08 17:00:00, 9.9, None, 230.0, None,19
None, 109.0, 1045.0, None, None,2019-05-08 18:00:00, 10.6, None, 230.0, None,19
None, 109.0, 1045.0, None, None,2019-05-08 19:00:00, 10.4, None, 230.0, None,19
None, 109.0, 1042.0, None, None,2019-05-08 20:00:00, 10.4, None, 230.0, None,19
None, 109.0, 1040.0, None, None,2019-05-08 21:00:00, 12.8, None, 230.0, None,19
None, 110.0, 1039.0, None, None,2019-05-08 22:00:00, 12.6, None, 230.0, None,19
None, 110.0, 1037.0, None, None,2019-05-08 23:00:00, 12.7, None, 229.0, None,19
