ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
, None,4.0, None,2016-10-22, None,15.0,43,,,,,,
, None,4.5, None,2016-10-23, None,13.0,43,,,,,,
3.2, 3.2,6.0, None,2016-10-24, None,12.0,43,,,,,,
9.4, 9.4,4.5, None,2016-10-26, None,7.5,43,,,,,,
1.4, 1.4,6.5, None,2016-10-27, None,11.0,43,,,,,,
,,,,2016-10-21 00:00:00,,,43,, None,3.008, None,91.5,6.575
,,,,2016-10-21 01:00:00,,,43,, None,2.295, None,83.5,6.166
,,,,2016-10-21 02:00:00,,,43,, None,3.382, None,84.0,5.947
,,,,2016-10-21 03:00:00,,,43,, None,3.195, None,78.41,6.046
,,,,2016-10-21 04:00:00,,,43,, None,2.484, None,86.0,5.373
,,,,2016-10-21 05:00:00,,,43,, None,2.472, None,82.2,5.296
,,,,2016-10-21 06:00:00,,,43,, None,2.393, None,84.3,4.847
,,,,2016-10-21 07:00:00,,,43,, None,2.249, None,81.9,5.096
,,,,2016-10-21 08:00:00,,,43,, None,0.307, None,76.51,6.305
,,,,2016-10-21 09:00:00,,,43,, None,0.691999, None,78.98,7.219
,,,,2016-10-21 10:00:00,,,43,, None,1.647, None,76.51,9.08
,,,,2016-10-21 11:00:00,,,43,, None,2.847, None,68.91,10.23
,,,,2016-10-21 12:00:00,,,43,, None,2.753, None,62.92,10.97
,,,,2016-10-21 13:00:00,,,43,, None,3.809, None,61.96,11.18
,,,,2016-10-21 14:00:00,,,43,, None,2.987, None,57.66,11.87
,,,,2016-10-21 15:00:00,,,43,, None,2.794, None,55.75,12.36
,,,,2016-10-21 16:00:00,,,43,, None,2.311, None,59.61,11.84
,,,,2016-10-21 17:00:00,,,43,, None,1.375, None,62.76,11.26
,,,,2016-10-21 18:00:00,,,43,, None,1.314, None,69.77,10.4
,,,,2016-10-21 19:00:00,,,43,, None,1.85, None,78.76,8.75
,,,,2016-10-21 20:00:00,,,43,, None,1.451, None,78.66,8.08
,,,,2016-10-21 21:00:00,,,43,, None,0.902998, None,79.71,7.801
,,,,2016-10-21 22:00:00,,,43,, None,1.019, None,78.09,8.03
,,,,2016-10-21 23:00:00,,,43,, None,1.855, None,81.4,7.766
,,,,2016-10-22 00:00:00,,,43,, None,2.474, None,79.92,7.777
,,,,2016-10-22 01:00:00,,,43,, None,1.603, None,78.66,7.693
,,,,2016-10-22 02:00:00,,,43,, None,2.031, None,81.5,7.205
,,,,2016-10-22 03:00:00,,,43,, None,2.146, None,79.71,7.516
,,,,2016-10-22 04:00:00,,,43,, None,2.165, None,86.4,6.57
,,,,2016-10-22 05:00:00,,,43,, None,2.621, None,86.8,5.796
,,,,2016-10-22 06:00:00,,,43,, None,2.824, None,82.3,6.153
,,,,2016-10-22 07:00:00,,,43,, None,2.715, None,79.68,5.752
,,,,2016-10-22 08:00:00,,,43,, None,2.105, None,71.0,6.869
,,,,2016-10-22 09:00:00,,,43,, None,0.658999, None,58.3,10.06
,,,,2016-10-22 10:00:00,,,43,, None,1.072, None,57.58,11.24
,,,,2016-10-22 11:00:00,,,43,, None,1.588, None,54.77,12.27
,,,,2016-10-22 12:00:00,,,43,, None,1.595, None,44.79,13.46
,,,,2016-10-22 13:00:00,,,43,, None,2.96, None,52.03,13.14
,,,,2016-10-22 14:00:00,,,43,, None,1.53, None,47.67,14.37
,,,,2016-10-22 15:00:00,,,43,, None,1.869, None,52.16,13.28
,,,,2016-10-22 16:00:00,,,43,, None,1.123, None,51.22,13.5
,,,,2016-10-22 17:00:00,,,43,, None,1.045, None,58.61,11.91
,,,,2016-10-22 18:00:00,,,43,, None,1.212, None,69.47,9.59
,,,,2016-10-22 19:00:00,,,43,, None,1.069, None,75.1,7.734
,,,,2016-10-22 20:00:00,,,43,, None,1.957, None,72.4,7.501
,,,,2016-10-22 21:00:00,,,43,, None,1.906, None,74.48,7.493
,,,,2016-10-22 22:00:00,,,43,, None,1.035, None,77.5,6.643
,,,,2016-10-22 23:00:00,,,43,, None,1.741, None,72.68,7.377
,,,,2016-10-23 00:00:00,,,43,, None,1.373, None,71.01,8.11
