RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
, None, None, None,4.002,179.8, None, None, None, None, None, None, None, None, None, None, None, None,3.545, None, None, None, None,49.16, None, None, None, None,2016-10-21 00:00:00, None,43,,
, None, None, None,2.029,194.0, None, None, None, None, None, None, None, None, None, None, None, None,3.399, None, None, None, None,58.1, None, None, None, None,2016-10-21 01:00:00, None,43,,
, None, None, None,3.065,182.5, None, None, None, None, None, None, None, None, None, None, None, None,3.215, None, None, None, None,45.39, None, None, None, None,2016-10-21 02:00:00, None,43,,
, None, None, None,0.908,96.7, None, None, None, None, None, None, None, None, None, None, None, None,2.63, None, None, None, None,65.78, None, None, None, None,2016-10-21 03:00:00, None,43,,
, None, None, None,1.52,60.87, None, None, None, None, None, None, None, None, None, None, None, None,2.052, None, None, None, None,42.05, None, None, None, None,2016-10-21 04:00:00, None,43,,
, None, None, None,0.862,103.5, None, None, None, None, None, None, None, None, None, None, None, None,2.34, None, None, None, None,51.56, None, None, None, None,2016-10-21 05:00:00, None,43,,
, None, None, None,3.377,84.8, None, None, None, None, None, None, None, None, None, None, None, None,1.657, None, None, None, None,24.16, None, None, None, None,2016-10-21 06:00:00, None,43,,
, None, None, None,6.711,65.51, None, None, None, None, None, None, None, None, None, None, None, None,1.974, None, None, None, None,10.84, None, None, None, None,2016-10-21 07:00:00, None,43,,
, None, None, None,8.38,61.62, None, None, None, None, None, None, None, None, None, None, None, None,2.195, None, None, None, None,17.41, None, None, None, None,2016-10-21 08:00:00, None,43,,
, None, None, None,10.58,56.62, None, None, None, None, None, None, None, None, None, None, None, None,2.1, None, None, None, None,14.26, None, None, None, None,2016-10-21 09:00:00, None,43,,
