pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,5.443, 97.2, None, None, None, None, None, None, None, 5.0, None, None, None,2016-10-21 00:00:00, None, None, None,43
None,5.877, 97.4, None, None, None, None, None, None, None, 5.0, None, None, None,2016-10-21 01:00:00, None, None, None,43
None,6.36, 96.7, None, None, None, None, None, None, None, 6.0, None, None, None,2016-10-21 02:00:00, None, None, None,43
None,6.36, 94.1, None, None, None, None, None, None, None, 5.0, None, None, None,2016-10-21 03:00:00, None, None, None,43
None,6.118, 93.4, None, None, None, None, None, None, None, 5.0, None, None, None,2016-10-21 04:00:00, None, None, None,43
None,6.215, 89.8, None, None, None, None, None, None, None, 5.0, None, None, None,2016-10-21 05:00:00, None, None, None,43
None,6.167, 88.5, None, None, None, None, None, None, None, 4.0, None, None, None,2016-10-21 06:00:00, None, None, None,43
None,6.118, 89.7, None, None, None, None, None, None, None, 5.0, None, None, None,2016-10-21 07:00:00, None, None, None,43
None,5.684, 93.5, None, None, None, None, None, None, None, 5.0, None, None, None,2016-10-21 08:00:00, None, None, None,43
None,5.829, 92.4, None, None, None, None, None, None, None, 5.0, None, None, None,2016-10-21 09:00:00, None, None, None,43
None,5.974, 92.5, None, None, None, None, None, None, None, 5.0, None, None, None,2016-10-21 10:00:00, None, None, None,43
None,6.263, 92.0, None, None, None, None, None, None, None, 5.0, None, None, None,2016-10-21 11:00:00, None, None, None,43
None,6.745, 89.2, None, None, None, None, None, None, None, 5.0, None, None, None,2016-10-21 12:00:00, None, None, None,43
None,7.08, 91.1, None, None, None, None, None, None, None, 6.0, None, None, None,2016-10-21 13:00:00, None, None, None,43
None,7.46, 91.9, None, None, None, None, None, None, None, 6.0, None, None, None,2016-10-21 14:00:00, None, None, None,43
None,7.6, 88.8, None, None, None, None, None, None, None, 6.0, None, None, None,2016-10-21 15:00:00, None, None, None,43
None,7.69, 92.6, None, None, None, None, None, None, None, 7.0, None, None, None,2016-10-21 16:00:00, None, None, None,43
None,7.65, 94.0, None, None, None, None, None, None, None, 7.0, None, None, None,2016-10-21 17:00:00, None, None, None,43
None,7.31, 95.1, None, None, None, None, None, None, None, 7.0, None, None, None,2016-10-21 18:00:00, None, None, None,43
None,6.597, 95.5, None, None, None, None, None, None, None, 6.0, None, None, None,2016-10-21 19:00:00, None, None, None,43
None,6.36, 96.1, None, None, None, None, None, None, None, 6.0, None, None, None,2016-10-21 20:00:00, None, None, None,43
None,6.022, 96.2, None, None, None, None, None, None, None, 5.0, None, None, None,2016-10-21 21:00:00, None, None, None,43
None,5.829, 96.3, None, None, None, None, None, None, None, 5.0, None, None, None,2016-10-21 22:00:00, None, None, None,43
None,6.263, 96.6, None, None, None, None, None, None, None, 6.0, None, None, None,2016-10-21 23:00:00, None, None, None,43
None,6.07, 96.7, None, None, None, None, None, None, None, 6.0, None, None, None,2016-10-22 00:00:00, None, None, None,43
None,5.781, 96.7, None, None, None, None, None, None, None, 5.0, None, None, None,2016-10-22 01:00:00, None, None, None,43
None,6.118, 96.8, None, None, None, None, None, None, None, 6.0, None, None, None,2016-10-22 02:00:00, None, None, None,43
None,5.781, 96.8, None, None, None, None, None, None, None, 5.0, None, None, None,2016-10-22 03:00:00, None, None, None,43
