air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,-0.236, None, None, None, None, 32.45,2016-10-21 00:00:00, None, None, None,43
None,-0.172, None, None, None, None, 32.9,2016-10-21 01:00:00, None, None, None,43
None,-0.216, None, None, None, None, 32.3,2016-10-21 02:00:00, None, None, None,43
None,-0.815, None, None, None, None, 32.21,2016-10-21 03:00:00, None, None, None,43
None,-0.711, None, None, None, None, 32.71,2016-10-21 04:00:00, None, None, None,43
None,-0.469, None, None, None, None, None,2016-10-21 05:00:00, None, None, None,43
None,-0.748, None, None, None, None, None,2016-10-21 06:00:00, None, None, None,43
None,-0.898, None, None, None, None, 31.24,2016-10-21 07:00:00, None, None, None,43
None,-1.047, None, None, None, None, 32.22,2016-10-21 08:00:00, None, None, None,43
None,-0.786, None, None, None, None, 31.87,2016-10-21 09:00:00, None, None, None,43
None,-0.256, None, None, None, None, 32.09,2016-10-21 10:00:00, None, None, None,43
None,0.388, None, None, None, None, 31.49,2016-10-21 11:00:00, None, None, None,43
None,0.092, None, None, None, None, 30.66,2016-10-21 12:00:00, None, None, None,43
None,0.369, None, None, None, None, 30.8,2016-10-21 13:00:00, None, None, None,43
None,0.918, None, None, None, None, 32.51,2016-10-21 14:00:00, None, None, None,43
None,0.92, None, None, None, None, 32.44,2016-10-21 15:00:00, None, None, None,43
None,0.425, None, None, None, None, 31.41,2016-10-21 16:00:00, None, None, None,43
None,0.677, None, None, None, None, 29.13,2016-10-21 17:00:00, None, None, None,43
None,0.871, None, None, None, None, 31.81,2016-10-21 18:00:00, None, None, None,43
None,0.797, None, None, None, None, 32.14,2016-10-21 19:00:00, None, None, None,43
None,0.219, None, None, None, None, 32.53,2016-10-21 20:00:00, None, None, None,43
None,0.638, None, None, None, None, 32.48,2016-10-21 21:00:00, None, None, None,43
None,0.405, None, None, None, None, 32.55,2016-10-21 22:00:00, None, None, None,43
None,0.257, None, None, None, None, 32.77,2016-10-21 23:00:00, None, None, None,43
None,0.545, None, None, None, None, 32.28,2016-10-22 00:00:00, None, None, None,43
None,0.481, None, None, None, None, 31.47,2016-10-22 01:00:00, None, None, None,43
None,0.453, None, None, None, None, 32.28,2016-10-22 02:00:00, None, None, None,43
None,0.396, None, None, None, None, 32.56,2016-10-22 03:00:00, None, None, None,43
None,0.322, None, None, None, None, 32.32,2016-10-22 04:00:00, None, None, None,43
None,0.601, None, None, None, None, 32.01,2016-10-22 05:00:00, None, None, None,43
None,0.07, None, None, None, None, 31.54,2016-10-22 06:00:00, None, None, None,43
