WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
None, 18.5, 1.60021,2018-07-23 00:00:00, 17.4458,30
None, 17.4, 1.61299,2018-07-23 01:00:00, 16.0654,30
None, 16.1, 1.56389,2018-07-23 02:00:00, 15.3644,30
None, 15.4, 1.73236,2018-07-23 03:00:00, 14.6089,30
None, 14.6, 1.83632,2018-07-23 04:00:00, 14.1208,30
None, 14.1, 1.20347,2018-07-23 05:00:00, 13.715,30
None, 13.7, 1.56069,2018-07-23 06:00:00, 13.6237,30
None, 13.6, 3.67785,2018-07-23 07:00:00, 15.204,30
None, 15.2, 5.43583,2018-07-23 08:00:00, 19.2876,30
None, 19.3, 5.47347,2018-07-23 09:00:00, 21.4614,30
None, 21.5, 5.55069,2018-07-23 10:00:00, 23.3922,30
None, 23.4, 6.17861,2018-07-23 11:00:00, 25.2717,30
None, 25.3, 5.89021,2018-07-23 12:00:00, 26.5276,30
None, 26.5, 6.69229,2018-07-23 13:00:00, 27.2708,30
None, 27.3, 6.79153,2018-07-23 14:00:00, 28.2074,30
None, 28.2, 6.95076,2018-07-23 15:00:00, 28.7549,30
None, 28.8, 6.35806,2018-07-23 16:00:00, 29.1076,30
None, 29.1, 6.17479,2018-07-23 17:00:00, 29.2893,30
None, 29.3, 5.55666,2018-07-23 18:00:00, 28.9324,30
None, 28.9, 4.54174,2018-07-23 19:00:00, 27.7283,30
None, 27.7, 4.08208,2018-07-23 20:00:00, 24.8771,30
None, 24.9, 1.59931,2018-07-23 21:00:00, 20.9328,30
None, 20.9, 2.2509,2018-07-23 22:00:00, 18.6182,30
None, 18.6, 2.14354,2018-07-23 23:00:00, 17.0222,30
None, 17.0, 2.12556,2018-07-24 00:00:00, 15.6292,30
None, 15.6, 2.70111,2018-07-24 01:00:00, 14.5417,30
None, 14.5, 2.63465,2018-07-24 02:00:00, 13.6694,30
None, 13.7, 2.65111,2018-07-24 03:00:00, 12.861,30
None, 12.9, 2.67125,2018-07-24 04:00:00, 12.304,30
None, 12.3, 1.77979,2018-07-24 05:00:00, 11.5592,30
None, 11.6, 1.6984,2018-07-24 06:00:00, 11.5936,30
None, 11.6, 1.95035,2018-07-24 07:00:00, 12.7142,30
None, 12.7, 3.93194,2018-07-24 08:00:00, 15.7235,30
None, 15.7, 4.48063,2018-07-24 09:00:00, 18.2214,30
None, 18.2, 4.61021,2018-07-24 10:00:00, 19.7787,30
None, 19.8, 4.75694,2018-07-24 11:00:00, 21.6588,30
None, 21.7, 5.18583,2018-07-24 12:00:00, 23.74,30
None, 23.7, 6.21701,2018-07-24 13:00:00, 26.0837,30
None, 26.1, 5.58333,2018-07-24 14:00:00, 28.5574,30
None, 28.6, 2.99424,2018-07-24 15:00:00, 29.4879,30
None, 29.5, 6.10875,2018-07-24 16:00:00, 28.6369,30
None, 28.6, 5.57444,2018-07-24 17:00:00, 28.3128,30
None, 28.3, 4.55271,2018-07-24 18:00:00, 28.0261,30
None, 28.0, 3.13215,2018-07-24 19:00:00, 26.8336,30
None, 26.8, 2.13382,2018-07-24 20:00:00, 24.3475,30
None, 24.3, 1.79306,2018-07-24 21:00:00, 22.0507,30
None, 22.1, 2.33076,2018-07-24 22:00:00, 19.4822,30
None, 19.5, 2.58431,2018-07-24 23:00:00, 16.9743,30
None, 17.0, 2.33514,2018-07-25 00:00:00, 15.3885,30
None, 15.4, 2.56271,2018-07-25 01:00:00, 14.3674,30
None, 14.4, 2.16458,2018-07-25 02:00:00, 13.441,30
None, 13.4, 2.28187,2018-07-25 03:00:00, 12.6769,30
None, 12.7, 2.47757,2018-07-25 04:00:00, 12.1436,30
None, 12.1, 2.62444,2018-07-25 05:00:00, 11.6572,30
None, 11.7, 2.63375,2018-07-25 06:00:00, 11.4068,30
None, 11.4, 3.6193,2018-07-25 07:00:00, 12.6667,30
None, 12.7, 3.57639,2018-07-25 08:00:00, 15.0688,30
None, 15.1, 4.68674,2018-07-25 09:00:00, 17.7862,30
None, 17.8, 4.59347,2018-07-25 10:00:00, 20.5207,30
None, 20.5, 5.31167,2018-07-25 11:00:00, 22.6158,30
None, 22.6, 3.84896,2018-07-25 12:00:00, 24.8601,30
None, 24.9, 2.68549,2018-07-25 13:00:00, 27.1532,30
None, 27.2, 4.12618,2018-07-25 14:00:00, 28.4287,30
None, 28.4, 5.71201,2018-07-25 15:00:00, 28.1871,30
None, 28.2, 5.17361,2018-07-25 16:00:00, 28.4301,30
None, 28.4, 4.57014,2018-07-25 17:00:00, 28.269,30
None, 28.3, 3.61264,2018-07-25 18:00:00, 27.74,30
None, 27.7, 3.54063,2018-07-25 19:00:00, 27.0361,30
None, 27.0, 3.20424,2018-07-25 20:00:00, 25.2751,30
None, 25.3, 2.54604,2018-07-25 21:00:00, 23.0521,30
None, 23.1, 2.54778,2018-07-25 22:00:00, 20.9153,30
None, 20.9, 2.79465,2018-07-25 23:00:00, 17.8844,30
None, 17.9, 2.6209,2018-07-26 00:00:00, 16.7606,30
None, 16.8, 2.26694,2018-07-26 01:00:00, 15.7775,30
None, 15.8, 2.29298,2018-07-26 02:00:00, 15.0083,30
None, 15.0, 2.3009,2018-07-26 03:00:00, 14.3507,30
None, 14.4, 2.22958,2018-07-26 04:00:00, 13.7374,30
None, 13.7, 2.37826,2018-07-26 05:00:00, 13.464,30
None, 13.5, 2.19083,2018-07-26 06:00:00, 13.1299,30
None, 13.1, 1.68292,2018-07-26 07:00:00, 14.2192,30
None, 14.2, 4.80944,2018-07-26 08:00:00, 16.7265,30
None, 16.7, 4.29889,2018-07-26 09:00:00, 19.3875,30
None, 19.4, 4.44764,2018-07-26 10:00:00, 21.9072,30
None, 21.9, 3.75507,2018-07-26 11:00:00, 24.5653,30
None, 24.6, 5.00396,2018-07-26 12:00:00, 26.3563,30
None, 26.4, 4.69021,2018-07-26 13:00:00, 28.3906,30
None, 28.4, 4.99181,2018-07-26 14:00:00, 30.0362,30
None, 30.0, 2.84437,2018-07-26 15:00:00, 31.6594,30
None, 31.7, 5.41687,2018-07-26 16:00:00, 31.4324,30
None, 31.4, 3.81757,2018-07-26 17:00:00, 31.1675,30
None, 31.2, 4.10403,2018-07-26 18:00:00, 30.5914,30
None, 30.6, 3.30729,2018-07-26 19:00:00, 28.9822,30
None, 29.0, 2.93646,2018-07-26 20:00:00, 26.7425,30
None, 26.7, 2.16764,2018-07-26 21:00:00, 23.8369,30
None, 23.8, 2.20368,2018-07-26 22:00:00, 21.111,30
None, 21.1, 2.62889,2018-07-26 23:00:00, 19.1428,30
None, 19.1, 1.95312,2018-07-27 00:00:00, 17.8856,30
None, 17.9, 2.36465,2018-07-27 01:00:00, 17.0456,30
None, 17.0, 2.26785,2018-07-27 02:00:00, 16.1581,30
None, 16.2, 2.24708,2018-07-27 03:00:00, 15.5376,30
None, 15.5, 2.41146,2018-07-27 04:00:00, 14.8525,30
None, 14.9, 2.31403,2018-07-27 05:00:00, 14.3542,30
None, 14.4, 2.10035,2018-07-27 06:00:00, 14.1032,30
None, 14.1, 2.20444,2018-07-27 07:00:00, 15.5926,30
None, 15.6, 3.29389,2018-07-27 08:00:00, 18.4954,30
None, 18.5, 4.92528,2018-07-27 09:00:00, 20.928,30
None, 20.9, 5.23048,2018-07-27 10:00:00, 23.1497,30
None, 23.1, 5.05257,2018-07-27 11:00:00, 25.6221,30
None, 25.6, 4.62917,2018-07-27 12:00:00, 27.8669,30
None, 27.9, 5.42632,2018-07-27 13:00:00, 29.9183,30
None, 29.9, 3.64333,2018-07-27 14:00:00, 31.5339,30
