wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
262.0, None, None,0.0, None,2.5, None,20.8, None, None, None,45.0,2019-08-06 00:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
283.0, None, None,0.0, None,2.3, None,19.5, None, None, None,46.0,2019-08-06 01:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0, None, None,0.0, None,2.3, None,18.2, None, None, None,50.0,2019-08-06 02:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0, None, None,0.0, None,2.9, None,17.3, None, None, None,52.0,2019-08-06 03:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
268.0, None, None,0.0, None,2.8, None,16.6, None, None, None,51.0,2019-08-06 04:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
311.0, None, None,0.0, None,3.4, None,16.1, None, None, None,55.0,2019-08-06 05:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
133.0, None, None,0.0, None,2.5, None,19.2, None, None, None,49.0,2019-08-06 06:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
105.0, None, None,0.0, None,4.3, None,22.4, None, None, None,46.0,2019-08-06 07:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
150.0, None, None,0.0, None,5.3, None,24.2, None, None, None,36.0,2019-08-06 08:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
106.0, None, None,0.0, None,7.4, None,26.0, None, None, None,35.0,2019-08-06 09:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
109.0, None, None,0.0, None,6.4, None,28.5, None, None, None,31.0,2019-08-06 10:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
125.0, None, None,0.0, None,6.3, None,30.7, None, None, None,28.0,2019-08-06 11:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0, None, None,0.0, None,7.3, None,30.4, None, None, None,26.0,2019-08-06 12:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
113.0, None, None,0.0, None,7.3, None,33.0, None, None, None,22.0,2019-08-06 13:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
84.0, None, None,0.0, None,3.3, None,31.4, None, None, None,23.0,2019-08-06 14:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
146.0, None, None,0.0, None,2.7, None,31.5, None, None, None,26.0,2019-08-06 15:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
136.0, None, None,0.0, None,4.5, None,35.0, None, None, None,19.0,2019-08-06 16:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
59.0, None, None,0.0, None,4.9, None,34.0, None, None, None,19.0,2019-08-06 17:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
354.0, None, None,0.0, None,4.8, None,31.9, None, None, None,22.0,2019-08-06 18:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
331.0, None, None,0.0, None,7.1, None,28.3, None, None, None,28.0,2019-08-06 19:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
331.0, None, None,0.0, None,9.1, None,27.8, None, None, None,26.0,2019-08-06 20:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
303.0, None, None,0.0, None,6.0, None,26.6, None, None, None,23.0,2019-08-06 21:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
305.0, None, None,0.0, None,5.0, None,24.7, None, None, None,20.0,2019-08-06 22:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
228.0, None, None,0.0, None,3.3, None,23.6, None, None, None,33.0,2019-08-06 23:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0, None, None,0.0, None,2.5, None,21.4, None, None, None,39.0,2019-08-07 00:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
222.0, None, None,0.0, None,2.3, None,20.8, None, None, None,42.0,2019-08-07 01:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
189.0, None, None,0.0, None,3.0, None,19.8, None, None, None,44.0,2019-08-07 02:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
301.0, None, None,0.0, None,3.4, None,18.7, None, None, None,42.0,2019-08-07 03:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
322.0, None, None,0.0, None,3.6, None,18.0, None, None, None,43.0,2019-08-07 04:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0, None, None,0.0, None,1.9, None,17.8, None, None, None,44.0,2019-08-07 05:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
182.0, None, None,0.0, None,1.7, None,20.1, None, None, None,43.0,2019-08-07 06:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0, None, None,0.0, None,3.6, None,22.8, None, None, None,44.0,2019-08-07 07:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0, None, None,0.0, None,4.8, None,24.2, None, None, None,43.0,2019-08-07 08:00:00,32,,,,,,,,,,,,,,,,,,,,,,,,,,
