CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None,7.043,91.2, None, None, None, None, 21.76, None, 1.501, 218.6, None, None, None, None, None, None, None, None, None,2019-08-13 00:00:00, None, None,33
None,9.98,73.84, None, None, None, None, 10.15, None, 5.275, 42.2, None, None, None, None, None, None, None, None, None,2019-08-13 09:00:00, None, None,33
None,10.92,71.78, None, None, None, None, 13.18, None, 8.98, 50.45, None, None, None, None, None, None, None, None, None,2019-08-13 10:00:00, None, None,33
None,12.84,69.97, None, None, None, None, 21.05, None, 10.4, 45.79, None, None, None, None, None, None, None, None, None,2019-08-13 11:00:00, None, None,33
None,14.11,67.09, None, None, None, None, 66.55, None, 3.976, 11.18, None, None, None, None, None, None, None, None, None,2019-08-13 12:00:00, None, None,33
None,15.57,54.23, None, None, None, None, 51.29, None, 3.132, 240.9, None, None, None, None, None, None, None, None, None,2019-08-13 13:00:00, None, None,33
None,15.78,55.11, None, None, None, None, 46.03, None, 2.703, 235.2, None, None, None, None, None, None, None, None, None,2019-08-13 14:00:00, None, None,33
None,14.89,56.88, None, None, None, None, 24.36, None, 2.502, 230.6, None, None, None, None, None, None, None, None, None,2019-08-13 15:00:00, None, None,33
None,15.9,51.6, None, None, None, None, 19.59, None, 3.295, 229.9, None, None, None, None, None, None, None, None, None,2019-08-13 16:00:00, None, None,33
None,17.32,42.8, None, None, None, None, 24.65, None, 4.12, 228.4, None, None, None, None, None, None, None, None, None,2019-08-13 17:00:00, None, None,33
None,17.81,41.49, None, None, None, None, 24.9, None, 4.113, 229.8, None, None, None, None, None, None, None, None, None,2019-08-13 18:00:00, None, None,33
None,15.83,54.56, None, None, None, None, 21.6, None, 3.673, 231.5, None, None, None, None, None, None, None, None, None,2019-08-13 19:00:00, None, None,33
None,14.97,60.69, None, None, None, None, 30.41, None, 2.536, 235.3, None, None, None, None, None, None, None, None, None,2019-08-13 20:00:00, None, None,33
None,12.57,74.1, None, None, None, None, 20.65, None, 2.294, 233.5, None, None, None, None, None, None, None, None, None,2019-08-13 21:00:00, None, None,33
None,10.27,80.3, None, None, None, None, 25.17, None, 0.425, 223.7, None, None, None, None, None, None, None, None, None,2019-08-13 22:00:00, None, None,33
None,10.04,79.78, None, None, None, None, 27.62, None, 1.227, 209.8, None, None, None, None, None, None, None, None, None,2019-08-13 23:00:00, None, None,33
None,10.68,62.23, None, None, None, None, 14.89, None, 2.692, 224.2, None, None, None, None, None, None, None, None, None,2019-08-14 00:00:00, None, None,33
None,9.37,58.47, None, None, None, None, 19.74, None, 3.001, 224.6, None, None, None, None, None, None, None, None, None,2019-08-14 01:00:00, None, None,33
None,9.55,70.14, None, None, None, None, 42.32, None, 0.433, 184.9, None, None, None, None, None, None, None, None, None,2019-08-14 02:00:00, None, None,33
None,8.86,58.24, None, None, None, None, 24.49, None, 0.476, 192.7, None, None, None, None, None, None, None, None, None,2019-08-14 03:00:00, None, None,33
None,8.34,63.64, None, None, None, None, 21.76, None, 0.674, 183.6, None, None, None, None, None, None, None, None, None,2019-08-14 04:00:00, None, None,33
None,8.5,63.59, None, None, None, None, 27.56, None, 1.25, 200.8, None, None, None, None, None, None, None, None, None,2019-08-14 05:00:00, None, None,33
None,8.36,70.22, None, None, None, None, 30.11, None, 1.449, 202.0, None, None, None, None, None, None, None, None, None,2019-08-14 06:00:00, None, None,33
None,8.41,68.22, None, None, None, None, 38.27, None, 1.568, 197.9, None, None, None, None, None, None, None, None, None,2019-08-14 07:00:00, None, None,33
None,10.39,58.04, None, None, None, None, 71.69, None, 0.507, 53.58, None, None, None, None, None, None, None, None, None,2019-08-14 08:00:00, None, None,33
None,9.34,69.35, None, None, None, None, 26.39, None, 2.068, 224.9, None, None, None, None, None, None, None, None, None,2019-08-14 09:00:00, None, None,33
None,10.43,67.33, None, None, None, None, 12.4, None, 2.237, 244.0, None, None, None, None, None, None, None, None, None,2019-08-14 10:00:00, None, None,33
None,12.84,59.34, None, None, None, None, 17.7, None, 2.391, 249.6, None, None, None, None, None, None, None, None, None,2019-08-14 11:00:00, None, None,33
None,13.32,61.0, None, None, None, None, 34.65, None, 2.54, 247.5, None, None, None, None, None, None, None, None, None,2019-08-14 12:00:00, None, None,33
None,13.72,61.19, None, None, None, None, 29.62, None, 3.175, 228.5, None, None, None, None, None, None, None, None, None,2019-08-14 13:00:00, None, None,33
None,14.75,55.36, None, None, None, None, 48.42, None, 2.425, 255.6, None, None, None, None, None, None, None, None, None,2019-08-14 14:00:00, None, None,33
