pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,279.0, None, 8.2,8.1, 2.0, None, None, None,-2.0,2021-07-02 01:00:00, None,27
None, None,286.0, None, 9.7,9.1, 2.0, None, None, None,-4.0,2021-07-02 14:00:00, None,27
None, None,286.0, None, 10.7,10.4, 2.0, None, None, None,-3.0,2021-07-02 16:00:00, None,27
None, None,286.0, None, 12.8,12.1, 2.0, None, None, None,-3.0,2021-07-02 18:00:00, None,27
None, None,287.0, None, 5.3,5.1, 2.0, None, None, None,-4.0,2021-07-03 06:00:00, None,27
None, None,287.0, None, 10.4,9.8, 2.0, None, None, None,-4.0,2021-07-03 10:00:00, None,27
None, None,288.0, None, 17.6,17.5, 2.0, None, None, None,3.0,2021-07-03 22:00:00, None,27
0.0, None,287.0, None, 17.9,15.9, 2.0, None, None, None,-3.0,2021-07-04 10:00:00, None,27
None, None,288.0, None, 14.3,14.1, 2.0, None, None, None,3.0,2021-07-04 23:00:00, None,27
None, None,288.0, None, 13.9,13.9, 2.0, None, None, 0.0,2.0,2021-07-05 00:00:00, None,27
None, None,288.0, None, 13.3,13.3, 2.0, None, None, 0.0,1.0,2021-07-05 01:00:00, None,27
None, None,288.0, None, 10.9,11.0, 3.0, None, None, None,-2.0,2021-07-06 06:00:00, None,27
None, None,288.0, None, 19.2,17.9, 1.0, None, None, None,-2.0,2021-07-06 10:00:00, None,27
None, None,288.0, None, 14.6,14.6, 3.0, None, None, None,1.0,2021-07-07 01:00:00, None,27
None, None,288.0, None, 13.2,13.1, 3.0, None, None, None,0.0,2021-07-07 03:00:00, None,27
None, None,288.0, None, 12.4,12.3, 3.0, None, None, None,-1.0,2021-07-07 05:00:00, None,27
0.0, None,288.0, None, 11.9,11.8, 3.0, None, None, 0.0,-2.0,2021-07-07 06:00:00, None,27
None, None,288.0, None, 16.8,16.7, 3.0, None, None, None,3.0,2021-07-07 21:00:00, None,27
