pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, 10.04, 54.45, 21.6, 5.1, 57.66, 1.058, 188.9, 2.0, 1.1, 10.0, 9.9, 2.0, 0.0, 189.0, None, 54.0,2020-09-09 00:00:00, None,37
0.0, 8.43, 59.58, 21.6, 3.4, 58.79, 0.719, 152.2, 1.0, 0.7, 8.4, 8.6, 1.0, 0.0, 152.0, None, 60.0,2020-09-09 01:00:00, None,37
0.0, 7.992, 62.77, 21.6, 5.0, 59.42, 0.817, 181.7, 2.0, 0.8, 8.0, 8.0, 2.0, 0.0, 182.0, None, 63.0,2020-09-09 02:00:00, None,37
0.0, 7.361, 66.85, 21.6, 3.8, 74.61, 0.617, 192.6, 2.0, 0.6, 7.4, 7.2, 2.0, 0.0, 193.0, None, 67.0,2020-09-09 03:00:00, None,37
0.0, 6.519, 68.92, 21.6, 4.7, 57.89, 0.561, 280.2, 1.0, 0.6, 6.5, 6.5, 1.0, 0.0, 280.0, None, 69.0,2020-09-09 04:00:00, None,37
0.0, 6.25, 70.0, 21.6, 3.3, 61.95, 0.484, 234.3, 1.0, 0.5, 6.3, 6.4, 1.0, 0.0, 234.0, None, 70.0,2020-09-09 05:00:00, None,37
0.0, 6.172, 71.59, 21.6, 4.7, 67.73, 0.694, 262.3, 2.0, 0.7, 6.2, 6.1, 2.0, 0.0, 262.0, None, 72.0,2020-09-09 06:00:00, None,37
0.0, 6.092, 73.96, 6.3, 3.3, 67.21, 0.713, 305.6, 2.0, 0.7, 6.1, 5.6, 2.0, 0.0, 306.0, None, 74.0,2020-09-09 07:00:00, None,37
0.0, 9.28, 62.54, 9.4, 6.8, 55.21, 1.372, 16.67, 3.0, 1.4, 9.3, 5.6, 3.0, 0.0, 17.0, None, 63.0,2020-09-09 08:00:00, None,37
0.0, 12.77, 51.23, 12.8, 5.8, 54.21, 1.211, 18.1, 3.0, 1.2, 12.8, 5.6, 3.0, 0.0, 18.0, None, 51.0,2020-09-09 09:00:00, None,37
0.0, 15.99, 42.25, 16.2, 7.3, 41.05, 2.825, 351.9, 3.0, 2.8, 16.0, 5.6, 3.0, 0.0, 352.0, None, 42.0,2020-09-09 10:00:00, None,37
0.0, 19.13, 34.93, 19.1, 7.5, 41.04, 3.119, 331.5, 4.0, 3.1, 19.1, 5.6, 4.0, 0.0, 332.0, None, 35.0,2020-09-09 11:00:00, None,37
0.0, 21.41, 33.41, 21.2, 12.1, 49.38, 3.811, 328.5, 5.0, 3.8, 21.4, 5.6, 5.0, 0.0, 329.0, None, 33.0,2020-09-09 12:00:00, None,37
0.0, 23.04, 33.16, 22.9, 18.1, 34.4, 7.42, 300.5, 6.0, 7.4, 23.0, 5.6, 6.0, 0.0, 301.0, None, 33.0,2020-09-09 13:00:00, None,37
0.0, 23.81, 32.36, 23.8, 19.6, 32.04, 8.37, 295.9, 7.0, 8.4, 23.8, 5.6, 7.0, 0.0, 296.0, None, 32.0,2020-09-09 14:00:00, None,37
0.0, 24.56, 31.71, 25.2, 18.6, 56.02, 5.706, 333.4, 7.0, 5.7, 24.6, 5.6, 7.0, 0.0, 333.0, None, 32.0,2020-09-09 15:00:00, None,37
0.0, 25.3, 29.08, 25.3, 19.1, 63.7, 5.468, 337.2, 6.0, 5.5, 25.3, 5.6, 6.0, 0.0, 337.0, None, 29.0,2020-09-09 16:00:00, None,37
0.0, 25.03, 31.06, 25.6, 17.8, 58.97, 3.857, 311.1, 7.0, 3.9, 25.0, 5.6, 7.0, 0.0, 311.0, None, 31.0,2020-09-09 17:00:00, None,37
0.0, 24.11, 33.71, 25.6, 15.7, 64.88, 3.549, 284.4, 7.0, 3.5, 24.1, 5.6, 7.0, 0.0, 284.0, None, 34.0,2020-09-09 18:00:00, None,37
0.0, 22.25, 35.49, 24.1, 6.9, 57.32, 1.694, 213.0, 6.0, 1.7, 22.3, 22.0, 6.0, 0.0, 213.0, None, 35.0,2020-09-09 19:00:00, None,37
0.0, 19.84, 40.55, 24.1, 5.2, 40.74, 2.018, 216.9, 7.0, 2.0, 19.8, 19.4, 7.0, 0.0, 217.0, None, 41.0,2020-09-09 20:00:00, None,37
0.0, 17.47, 47.85, 24.1, 5.2, 26.86, 1.971, 205.8, 7.0, 2.0, 17.5, 17.0, 7.0, 0.0, 206.0, None, 48.0,2020-09-09 21:00:00, None,37
0.0, 14.37, 55.24, 24.1, 6.0, 43.35, 1.23, 174.7, 6.0, 1.2, 14.4, 14.3, 6.0, 0.0, 175.0, None, 55.0,2020-09-09 22:00:00, None,37
0.0, 12.55, 59.08, 24.1, 6.0, 32.62, 1.251, 141.9, 5.0, 1.3, 12.6, 12.7, 5.0, 0.0, 142.0, None, 59.0,2020-09-09 23:00:00, None,37
0.0, 11.39, 64.11, 24.1, 5.9, 55.0, 0.739, 139.6, 5.0, 0.7, 11.4, 11.3, 5.0, 0.0, 140.0, None, 64.0,2020-09-10 00:00:00, None,37
0.0, 10.53, 67.9, 24.1, 4.6, 42.95, 1.082, 146.4, 5.0, 1.1, 10.5, 10.5, 5.0, 0.0, 146.0, None, 68.0,2020-09-10 01:00:00, None,37
0.0, 9.66, 70.78, 24.1, 5.7, 68.21, 0.642, 224.0, 5.0, 0.6, 9.7, 9.6, 5.0, 0.0, 224.0, None, 71.0,2020-09-10 02:00:00, None,37
0.0, 8.96, 73.77, 24.1, 2.8, 63.31, 0.562, 145.4, 4.0, 0.6, 9.0, 8.9, 4.0, 0.0, 145.0, None, 74.0,2020-09-10 03:00:00, None,37
0.0, 8.07, 77.09, 24.1, 4.0, 66.75, 0.943, 205.1, 4.0, 0.9, 8.1, 8.0, 4.0, 0.0, 205.0, None, 77.0,2020-09-10 04:00:00, None,37
0.0, 8.5, 75.62, 24.1, 2.8, 70.99, 0.229, 141.2, 5.0, 0.2, 8.5, 7.5, 5.0, 0.0, 141.0, None, 76.0,2020-09-10 05:00:00, None,37
0.0, 7.134, 80.8, 24.1, 2.8, 50.32, 0.489, 310.6, 5.0, 0.5, 7.1, 7.1, 5.0, 0.0, 311.0, None, 81.0,2020-09-10 06:00:00, None,37
0.0, 7.12, 82.3, 7.2, 4.2, 48.72, 0.648, 281.1, 4.0, 0.6, 7.1, 6.8, 4.0, 0.0, 281.0, None, 82.0,2020-09-10 07:00:00, None,37
0.0, 9.65, 68.66, 9.6, 4.3, 54.69, 1.262, 340.6, 4.0, 1.3, 9.7, 6.8, 4.0, 0.0, 341.0, None, 69.0,2020-09-10 08:00:00, None,37
0.0, 13.12, 57.63, 13.6, 7.0, 45.08, 1.712, 49.65, 5.0, 1.7, 13.1, 6.8, 5.0, 0.0, 50.0, None, 58.0,2020-09-10 09:00:00, None,37
0.0, 16.78, 45.99, 17.1, 5.4, 40.01, 2.069, 71.24, 5.0, 2.1, 16.8, 6.8, 5.0, 0.0, 71.0, None, 46.0,2020-09-10 10:00:00, None,37
0.0, 20.2, 38.45, 20.3, 8.6, 37.49, 3.463, 350.4, 6.0, 3.5, 20.2, 6.8, 6.0, 0.0, 350.0, None, 38.0,2020-09-10 11:00:00, None,37
0.0, 22.75, 32.87, 22.7, 10.0, 43.94, 4.058, 316.9, 6.0, 4.1, 22.8, 6.8, 6.0, 0.0, 317.0, None, 33.0,2020-09-10 12:00:00, None,37
0.0, 24.63, 28.24, 24.8, 12.3, 49.9, 3.833, 326.5, 5.0, 3.8, 24.6, 6.8, 5.0, 0.0, 327.0, None, 28.0,2020-09-10 13:00:00, None,37
0.0, 25.52, 26.4, 25.8, 10.9, 54.61, 4.82, 319.7, 4.0, 4.8, 25.5, 6.8, 4.0, 0.0, 320.0, None, 26.0,2020-09-10 14:00:00, None,37
0.0, 27.05, 20.82, 27.0, 13.8, 47.2, 4.986, 300.4, 3.0, 5.0, 27.1, 6.8, 3.0, 0.0, 300.0, None, 21.0,2020-09-10 15:00:00, None,37
None, 27.64, 17.31, None, None, 55.83, 4.013, 309.6, None, None, None, None, 1.0, None, None, None, None,2020-09-10 16:00:00, None,37
None, 27.02, 18.38, None, None, 57.56, 3.395, 288.0, None, None, None, None, 1.0, None, None, None, None,2020-09-10 17:00:00, None,37
0.0, 25.88, 21.09, 27.9, 9.1, 49.79, 2.192, 262.6, 2.0, 2.2, 25.9, 6.8, 2.0, 0.0, 263.0, None, 21.0,2020-09-10 18:00:00, None,37
0.0, 24.3, 21.82, 26.0, 4.6, 34.17, 1.814, 175.2, 1.0, 1.8, 24.3, 23.5, 1.0, 0.0, 175.0, None, 22.0,2020-09-10 19:00:00, None,37
0.0, 20.56, 27.8, 26.0, 3.9, 14.03, 2.322, 192.5, 1.0, 2.3, 20.6, 20.5, 1.0, 0.0, 193.0, None, 28.0,2020-09-10 20:00:00, None,37
0.0, 17.3, 35.44, 26.0, 2.8, 43.13, 0.859, 170.3, 2.0, 0.9, 17.3, 17.3, 2.0, 0.0, 170.0, None, 35.0,2020-09-10 21:00:00, None,37
0.0, 14.89, 42.01, 26.0, 5.6, 37.45, 1.064, 161.2, 2.0, 1.1, 14.9, 15.0, 2.0, 0.0, 161.0, None, 42.0,2020-09-10 22:00:00, None,37
0.0, 13.87, 44.1, 26.0, 4.3, 48.08, 1.357, 174.4, 2.0, 1.4, 13.9, 13.9, 2.0, 0.0, 174.0, None, 44.0,2020-09-10 23:00:00, None,37
0.0, 12.28, 47.56, 26.0, 3.4, 60.2, 0.766, 193.2, 1.0, 0.8, 12.3, 12.6, 1.0, 0.0, 193.0, None, 48.0,2020-09-11 00:00:00, None,37
0.0, 13.08, 48.27, 26.0, 3.7, 50.12, 0.729, 203.9, 2.0, 0.7, 13.1, 12.2, 2.0, 0.0, 204.0, None, 48.0,2020-09-11 01:00:00, None,37
0.0, 11.94, 52.92, 26.0, 6.6, 63.85, 0.838, 151.7, 3.0, 0.8, 11.9, 11.8, 3.0, 0.0, 152.0, None, 53.0,2020-09-11 02:00:00, None,37
0.0, 11.73, 54.35, 26.0, 14.8, 33.92, 5.923, 115.9, 3.0, 5.9, 11.7, 10.3, 3.0, 0.0, 116.0, None, 54.0,2020-09-11 03:00:00, None,37
0.0, 11.48, 56.8, 26.0, 12.6, 41.39, 3.109, 137.6, 3.0, 3.1, 11.5, 10.3, 3.0, 0.0, 138.0, None, 57.0,2020-09-11 04:00:00, None,37
0.0, 11.2, 57.43, 26.0, 9.9, 66.24, 2.439, 152.3, 3.0, 2.4, 11.2, 10.3, 3.0, 0.0, 152.0, None, 57.0,2020-09-11 05:00:00, None,37
0.0, 10.13, 61.5, 26.0, 8.0, 57.94, 1.647, 132.7, 3.0, 1.6, 10.1, 10.2, 3.0, 0.0, 133.0, None, 62.0,2020-09-11 06:00:00, None,37
0.0, 11.23, 57.56, 12.2, 9.7, 69.06, 3.045, 137.4, 3.0, 3.0, 11.2, 10.0, 3.0, 0.0, 137.0, None, 58.0,2020-09-11 07:00:00, None,37
0.0, 14.79, 47.26, 15.3, 12.3, 65.66, 2.463, 98.9, 4.0, 2.5, 14.8, 10.0, 4.0, 0.0, 99.0, None, 47.0,2020-09-11 08:00:00, None,37
0.0, 16.8, 43.69, 16.8, 5.0, 43.29, 1.466, 32.41, 5.0, 1.5, 16.8, 10.0, 5.0, 0.0, 32.0, None, 44.0,2020-09-11 09:00:00, None,37
0.0, 22.51, 33.02, 22.4, 13.8, 55.79, 2.752, 64.8, 6.0, 2.8, 22.5, 10.0, 6.0, 0.0, 65.0, None, 33.0,2020-09-11 10:00:00, None,37
0.0, 24.68, 29.67, 24.7, 15.2, 73.58, 3.987, 135.3, 7.0, 4.0, 24.7, 10.0, 7.0, 0.0, 135.0, None, 30.0,2020-09-11 11:00:00, None,37
0.0, 26.13, 26.65, 26.0, 18.8, 65.69, 4.54, 283.7, 5.0, 4.5, 26.1, 10.0, 5.0, 0.0, 284.0, None, 27.0,2020-09-11 12:00:00, None,37
0.0, 27.47, 24.02, 27.7, 16.0, 75.21, 4.891, 66.34, 5.0, 4.9, 27.5, 10.0, 5.0, 0.0, 66.0, None, 24.0,2020-09-11 13:00:00, None,37
0.0, 28.8, 22.51, 28.8, 19.1, 76.76, 5.075, 279.7, 5.0, 5.1, 28.8, 10.0, 5.0, 0.0, 280.0, None, 23.0,2020-09-11 14:00:00, None,37
0.0, 29.32, 19.71, 29.6, 24.0, 50.33, 8.33, 295.2, 4.0, 8.3, 29.3, 10.0, 4.0, 0.0, 295.0, None, 20.0,2020-09-11 15:00:00, None,37
0.0, 29.39, 19.92, 29.7, 22.2, 20.8, 10.89, 296.3, 4.0, 10.9, 29.4, 10.0, 4.0, 0.0, 296.0, None, 20.0,2020-09-11 16:00:00, None,37
0.0, 28.4, 19.64, 29.7, 24.0, 38.98, 8.58, 287.6, 3.0, 8.6, 28.4, 10.0, 3.0, 0.0, 288.0, None, 20.0,2020-09-11 17:00:00, None,37
0.0, 26.88, 21.55, 29.7, 13.8, 72.93, 4.801, 58.46, 3.0, 4.8, 26.9, 10.0, 3.0, 0.0, 58.0, None, 22.0,2020-09-11 18:00:00, None,37
0.0, 24.55, 24.97, 27.0, 14.0, 59.69, 3.992, 119.5, 3.0, 4.0, 24.6, 24.6, 3.0, 0.0, 120.0, None, 25.0,2020-09-11 19:00:00, None,37
0.0, 22.82, 28.36, 27.0, 14.0, 44.72, 4.352, 128.8, 3.0, 4.4, 22.8, 23.0, 3.0, 0.0, 129.0, None, 28.0,2020-09-11 20:00:00, None,37
0.0, 20.32, 31.32, 27.0, 14.0, 22.15, 5.886, 114.3, 3.0, 5.9, 20.3, 20.3, 3.0, 0.0, 114.0, None, 31.0,2020-09-11 21:00:00, None,37
0.0, 18.19, 36.75, 27.0, 16.4, 16.12, 7.777, 116.4, 3.0, 7.8, 18.2, 17.9, 3.0, 0.0, 116.0, None, 37.0,2020-09-11 22:00:00, None,37
0.0, 18.13, 36.97, 27.0, 14.8, 25.97, 4.73, 124.2, 3.0, 4.7, 18.1, 17.9, 3.0, 0.0, 124.0, None, 37.0,2020-09-11 23:00:00, None,37
0.0, 16.8, 41.37, 27.0, 17.9, 12.18, 8.38, 112.7, 3.0, 8.4, 16.8, 16.8, 3.0, 0.0, 113.0, None, 41.0,2020-09-12 00:00:00, None,37
0.0, 16.77, 43.07, 27.0, 17.9, 18.43, 6.79, 120.0, 4.0, 6.8, 16.8, 16.1, 4.0, 0.0, 120.0, None, 43.0,2020-09-12 01:00:00, None,37
0.0, 15.37, 49.45, 27.0, 18.8, 19.54, 7.412, 127.2, 5.0, 7.4, 15.4, 14.8, 5.0, 0.0, 127.0, None, 49.0,2020-09-12 02:00:00, None,37
0.0, 16.53, 44.66, 27.0, 16.5, 14.66, 8.74, 115.7, 4.0, 8.7, 16.5, 14.8, 4.0, 0.0, 116.0, None, 45.0,2020-09-12 03:00:00, None,37
0.0, 14.8, 50.02, 27.0, 16.2, 24.57, 6.168, 131.0, 5.0, 6.2, 14.8, 13.8, 5.0, 0.0, 131.0, None, 50.0,2020-09-12 04:00:00, None,37
0.0, 15.32, 49.1, 27.0, 10.4, 37.08, 3.481, 135.0, 4.0, 3.5, 15.3, 13.8, 4.0, 0.0, 135.0, None, 49.0,2020-09-12 05:00:00, None,37
0.0, 14.65, 51.12, 27.0, 16.0, 52.69, 3.243, 176.7, 4.0, 3.2, 14.7, 13.1, 4.0, 0.0, 177.0, None, 51.0,2020-09-12 06:00:00, None,37
0.0, 16.34, 45.7, 16.2, 14.5, 26.04, 3.314, 165.3, 4.0, 3.3, 16.3, 12.9, 4.0, 0.0, 165.0, None, 46.0,2020-09-12 07:00:00, None,37
0.0, 16.02, 48.29, 16.7, 5.6, 65.74, 1.724, 306.3, 5.0, 1.7, 16.0, 12.9, 5.0, 0.0, 306.0, None, 48.0,2020-09-12 08:00:00, None,37
0.0, 18.77, 41.04, 18.9, 10.1, 76.23, 3.046, 44.62, 6.0, 3.0, 18.8, 12.9, 6.0, 0.0, 45.0, None, 41.0,2020-09-12 09:00:00, None,37
0.0, 20.9, 36.31, 21.0, 14.8, 63.85, 4.243, 118.3, 6.0, 4.2, 20.9, 12.9, 6.0, 0.0, 118.0, None, 36.0,2020-09-12 10:00:00, None,37
0.0, 22.29, 32.92, 22.4, 13.3, 70.24, 4.512, 306.9, 5.0, 4.5, 22.3, 12.9, 5.0, 0.0, 307.0, None, 33.0,2020-09-12 11:00:00, None,37
0.0, 24.27, 25.09, 24.3, 13.3, 77.73, 4.351, 346.7, 3.0, 4.4, 24.3, 12.9, 3.0, 0.0, 347.0, None, 25.0,2020-09-12 12:00:00, None,37
0.0, 26.05, 21.68, 26.1, 12.4, 64.95, 3.659, 11.28, 2.0, 3.7, 26.1, 12.9, 2.0, 0.0, 11.0, None, 22.0,2020-09-12 13:00:00, None,37
0.0, 26.4, 20.85, 27.0, 10.7, 73.37, 3.346, 36.62, 2.0, 3.3, 26.4, 12.9, 2.0, 0.0, 37.0, None, 21.0,2020-09-12 14:00:00, None,37
0.0, 26.99, 19.16, 27.2, 11.3, 77.51, 4.389, 88.5, 2.0, 4.4, 27.0, 12.9, 2.0, 0.0, 89.0, None, 19.0,2020-09-12 15:00:00, None,37
0.0, 26.19, 25.4, 27.2, 16.0, 73.6, 3.721, 139.8, 4.0, 3.7, 26.2, 12.9, 4.0, 0.0, 140.0, None, 25.0,2020-09-12 16:00:00, None,37
0.0, 25.9, 25.29, 27.2, 14.0, 76.58, 3.115, 12.17, 5.0, 3.1, 25.9, 12.9, 5.0, 0.0, 12.0, None, 25.0,2020-09-12 17:00:00, None,37
0.0, 24.53, 24.58, 27.2, 15.5, 55.04, 4.33, 97.7, 3.0, 4.3, 24.5, 12.9, 3.0, 0.0, 98.0, None, 25.0,2020-09-12 18:00:00, None,37
0.0, 22.34, 28.01, 24.7, 11.9, 51.38, 2.744, 154.0, 3.0, 2.7, 22.3, 22.4, 3.0, 0.0, 154.0, None, 28.0,2020-09-12 19:00:00, None,37
0.0, 20.41, 30.28, 24.7, 10.3, 25.77, 4.768, 130.7, 2.0, 4.8, 20.4, 20.4, 2.0, 0.0, 131.0, None, 30.0,2020-09-12 20:00:00, None,37
