pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 2.233, 87.7, None, None, None, None, 0.0, 2.2, 2.3, 1027.8, 0.0, 0.0, 891.0, 11.4, 88.0, None,2020-09-09 00:00:00, None, None, 891.0,37
None, 1.634, 89.7, None, None, None, None, 0.0, 1.6, 1.7, 1027.9, 0.0, 0.0, 891.0, 11.4, 90.0, None,2020-09-09 01:00:00, None, None, 891.0,37
None, 1.389, 91.8, None, None, None, None, 0.0, 1.4, 1.2, 1027.5, 0.0, 0.0, 891.0, 11.4, 92.0, None,2020-09-09 02:00:00, None, None, 891.0,37
None, 0.793, 93.6, None, None, None, None, 0.0, 0.8, 0.7, 1027.5, 0.0, 0.0, 891.0, 11.4, 94.0, None,2020-09-09 03:00:00, None, None, 891.0,37
None, 0.386, 94.3, None, None, None, None, 0.0, 0.4, 0.3, 1027.6, 0.0, 0.0, 891.0, 11.4, 94.0, None,2020-09-09 04:00:00, None, None, 891.0,37
None, -0.282, 95.1, None, None, None, None, -1.0, -0.3, -0.3, 1028.0, 0.0, -1.0, 891.0, 11.4, 95.0, None,2020-09-09 05:00:00, None, None, 891.0,37
None, -0.512, 95.5, None, None, None, None, -1.0, -0.5, -0.5, 1028.5, 0.0, -1.0, 891.0, 11.4, 96.0, None,2020-09-09 06:00:00, None, None, 891.0,37
None, -0.696, 95.9, None, None, None, None, -1.0, -0.7, -0.8, 1028.9, 0.0, -1.0, 891.0, -0.5, 96.0, None,2020-09-09 07:00:00, None, None, 891.0,37
None, 1.893, 96.0, None, None, None, None, 1.0, 1.9, -0.8, 1029.9, 0.0, 1.0, 892.0, 1.8, 96.0, None,2020-09-09 08:00:00, None, None, 892.0,37
None, 7.588, 71.92, None, None, None, None, 3.0, 7.6, -0.8, 1028.2, 0.3, 3.0, 891.0, 7.5, 72.0, None,2020-09-09 09:00:00, None, None, 891.0,37
None, 14.28, 42.84, None, None, None, None, 2.0, 14.3, -0.8, 1026.2, 0.7, 2.0, 890.0, 14.1, 43.0, None,2020-09-09 10:00:00, None, None, 890.0,37
None, 17.16, 34.15, None, None, None, None, 2.0, 17.2, -0.8, 1025.9, 0.0, 2.0, 890.0, 17.3, 34.0, None,2020-09-09 11:00:00, None, None, 890.0,37
None, 18.62, 30.14, None, None, None, None, 1.0, 18.6, -0.8, 1024.7, 0.0, 1.0, 889.0, 18.6, 30.0, None,2020-09-09 12:00:00, None, None, 889.0,37
None, 20.33, 26.17, None, None, None, None, 0.0, 20.3, -0.8, 1023.3, 0.0, 0.0, 888.0, 20.4, 26.0, None,2020-09-09 13:00:00, None, None, 888.0,37
None, 21.7, 24.76, None, None, None, None, 1.0, 21.7, -0.8, 1023.2, 0.0, 1.0, 888.0, 21.7, 25.0, None,2020-09-09 14:00:00, None, None, 888.0,37
None, 22.29, 24.1, None, None, None, None, 1.0, 22.3, -0.8, 1022.0, 0.0, 1.0, 887.0, 22.4, 24.0, None,2020-09-09 15:00:00, None, None, 887.0,37
