RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
68.01, None, None, 0.0, 0.0, 84.5, -1.0, 5.2, None, None, 85.0, None, None, None, None, None, None, 5.153, None, 10.3, 68.0, 27.06, 0.0, 5.2, None, 0.0, None,2020-09-09 00:00:00, None,37
67.79, None, None, 1.1, 0.034, 70.9, 0.0, 4.9, None, None, 71.0, None, None, None, None, None, None, 4.946, None, 10.3, 68.0, 19.22, 0.0, 4.9, None, 0.0, None,2020-09-09 01:00:00, None,37
66.97, None, None, 6.8, 0.395, 59.86, 0.0, 4.5, None, None, 60.0, None, None, None, None, None, None, 5.192, None, 10.3, 67.0, 27.89, 0.4, 5.2, None, 0.0, None,2020-09-09 02:00:00, None,37
70.09, None, None, 2.4, 0.117, 77.27, 0.0, 4.5, None, None, 77.0, None, None, None, None, None, None, 4.808, None, 10.3, 70.0, 29.41, 0.1, 4.8, None, 0.0, None,2020-09-09 03:00:00, None,37
70.64, None, None, 1.9, 0.048, 61.65, 0.0, 4.5, None, None, 62.0, None, None, None, None, None, None, 4.581, None, 10.3, 71.0, 23.76, 0.0, 4.6, None, 0.0, None,2020-09-09 04:00:00, None,37
68.89, None, None, 0.7, 0.005, 81.2, 0.0, 4.5, None, None, 81.0, None, None, None, None, None, None, 4.952, None, 10.3, 69.0, 16.95, 0.0, 5.0, None, 0.0, None,2020-09-09 05:00:00, None,37
71.94, None, None, 1.1, 0.021, 56.48, 0.0, 4.3, None, None, 56.0, None, None, None, None, None, None, 4.53, None, 10.3, 72.0, 12.35, 0.0, 4.5, None, 0.0, None,2020-09-09 06:00:00, None,37
72.33, None, None, 0.9, 0.015, 59.09, 0.0, 4.5, None, None, 59.0, None, None, None, None, None, None, 4.796, None, 5.0, 72.0, 21.18, 0.0, 4.8, None, 0.0, None,2020-09-09 07:00:00, None,37
66.97, None, None, 1.5, 0.108, 70.78, 1.0, 4.5, None, None, 71.0, None, None, None, None, None, None, 6.265, None, 6.2, 67.0, 12.62, 0.1, 6.3, None, 0.0, None,2020-09-09 08:00:00, None,37
62.98, None, None, 4.5, 0.498, 85.4, 1.0, 4.5, None, None, 85.0, None, None, None, None, None, None, 7.44, None, 7.5, 63.0, 16.8, 0.5, 7.4, None, 0.0, None,2020-09-09 09:00:00, None,37
