time,HUMIDITY,week_of_year
2022-05-07 00:00:00,78.7,19
2022-05-07 01:00:00,79.6,19
2022-05-07 02:00:00,70.8,19
2022-05-07 03:00:00,69.1,19
2022-05-07 04:00:00,70.5,19
2022-05-07 05:00:00,73.0,19
2022-05-07 06:00:00,72.1,19
2022-05-07 07:00:00,69.5,19
2022-05-07 08:00:00,58.4,19
2022-05-07 09:00:00,55.5,19
2022-05-07 10:00:00,67.5,19
2022-05-07 11:00:00,71.6,19
2022-05-07 12:00:00,52.3,19
2022-05-07 13:00:00,44.7,19
2022-05-07 14:00:00,46.2,19
2022-05-07 15:00:00,41.0,19
2022-05-07 16:00:00,37.8,19
2022-05-07 17:00:00,43.3,19
2022-05-07 18:00:00,43.2,19
2022-05-07 19:00:00,47.1,19
2022-05-07 20:00:00,51.1,19
2022-05-07 21:00:00,57.9,19
2022-05-07 22:00:00,65.6,19
2022-05-07 23:00:00,60.7,19
2022-05-08 00:00:00,69.3,19
2022-05-08 01:00:00,76.0,19
2022-05-08 02:00:00,79.9,19
2022-05-08 03:00:00,66.2,19
2022-05-08 04:00:00,66.3,19
2022-05-08 05:00:00,76.6,19
2022-05-08 06:00:00,80.4,19
2022-05-08 07:00:00,82.3,19
2022-05-08 08:00:00,80.2,19
2022-05-08 09:00:00,74.4,19
2022-05-08 10:00:00,68.5,19
2022-05-08 11:00:00,63.8,19
2022-05-08 12:00:00,75.9,19
2022-05-08 13:00:00,78.2,19
2022-05-08 14:00:00,78.8,19
2022-05-08 15:00:00,75.2,19
2022-05-08 16:00:00,69.7,19
2022-05-08 17:00:00,67.3,19
2022-05-08 18:00:00,74.9,19
2022-05-08 19:00:00,77.3,19
2022-05-08 20:00:00,85.1,19
2022-05-08 21:00:00,87.2,19
2022-05-08 22:00:00,86.3,19
2022-05-08 23:00:00,88.0,19
2022-05-09 00:00:00,73.9,19
2022-05-09 01:00:00,70.8,19
2022-05-09 02:00:00,73.3,19
2022-05-09 03:00:00,78.8,19
2022-05-09 04:00:00,75.4,19
2022-05-09 05:00:00,88.3,19
2022-05-09 06:00:00,97.5,19
2022-05-09 07:00:00,97.3,19
2022-05-09 08:00:00,88.2,19
2022-05-09 09:00:00,83.6,19
2022-05-09 10:00:00,84.6,19
2022-05-09 11:00:00,91.4,19
2022-05-09 12:00:00,90.3,19
2022-05-09 13:00:00,83.1,19
2022-05-09 14:00:00,82.4,19
2022-05-09 15:00:00,83.4,19
2022-05-09 16:00:00,88.2,19
2022-05-09 17:00:00,90.7,19
2022-05-09 18:00:00,95.0,19
2022-05-09 19:00:00,97.1,19
2022-05-09 20:00:00,97.7,19
2022-05-09 21:00:00,97.2,19
2022-05-09 22:00:00,97.1,19
2022-05-09 23:00:00,97.8,19
2022-05-10 00:00:00,97.5,19
2022-05-10 01:00:00,97.1,19
2022-05-10 02:00:00,95.7,19
