WDIR_VECT,time,week_of_year
30.1,2022-05-07 00:00:00,19
38.2,2022-05-07 01:00:00,19
27.9,2022-05-07 02:00:00,19
33.1,2022-05-07 03:00:00,19
29.9,2022-05-07 04:00:00,19
18.8,2022-05-07 05:00:00,19
28.6,2022-05-07 06:00:00,19
349.6,2022-05-07 07:00:00,19
206.6,2022-05-07 08:00:00,19
243.3,2022-05-07 09:00:00,19
285.0,2022-05-07 10:00:00,19
273.8,2022-05-07 11:00:00,19
270.5,2022-05-07 12:00:00,19
277.2,2022-05-07 13:00:00,19
269.6,2022-05-07 14:00:00,19
275.6,2022-05-07 15:00:00,19
273.6,2022-05-07 16:00:00,19
241.0,2022-05-07 17:00:00,19
244.0,2022-05-07 18:00:00,19
235.6,2022-05-07 19:00:00,19
223.5,2022-05-07 20:00:00,19
222.4,2022-05-07 21:00:00,19
217.8,2022-05-07 22:00:00,19
210.4,2022-05-07 23:00:00,19
344.4,2022-05-08 00:00:00,19
36.8,2022-05-08 01:00:00,19
68.1,2022-05-08 02:00:00,19
64.8,2022-05-08 03:00:00,19
58.6,2022-05-08 04:00:00,19
70.9,2022-05-08 05:00:00,19
65.5,2022-05-08 06:00:00,19
95.6,2022-05-08 07:00:00,19
101.5,2022-05-08 08:00:00,19
92.2,2022-05-08 09:00:00,19
206.0,2022-05-08 10:00:00,19
213.2,2022-05-08 11:00:00,19
260.5,2022-05-08 12:00:00,19
272.7,2022-05-08 13:00:00,19
273.3,2022-05-08 14:00:00,19
276.8,2022-05-08 15:00:00,19
282.5,2022-05-08 16:00:00,19
286.0,2022-05-08 17:00:00,19
279.2,2022-05-08 18:00:00,19
275.3,2022-05-08 19:00:00,19
291.8,2022-05-08 20:00:00,19
0.2,2022-05-08 21:00:00,19
20.0,2022-05-08 22:00:00,19
19.0,2022-05-08 23:00:00,19
24.5,2022-05-09 00:00:00,19
16.8,2022-05-09 01:00:00,19
26.0,2022-05-09 02:00:00,19
24.2,2022-05-09 03:00:00,19
59.8,2022-05-09 04:00:00,19
92.6,2022-05-09 05:00:00,19
92.5,2022-05-09 06:00:00,19
74.7,2022-05-09 07:00:00,19
84.7,2022-05-09 08:00:00,19
96.2,2022-05-09 09:00:00,19
94.9,2022-05-09 10:00:00,19
94.6,2022-05-09 11:00:00,19
115.6,2022-05-09 12:00:00,19
140.5,2022-05-09 13:00:00,19
136.2,2022-05-09 14:00:00,19
208.3,2022-05-09 15:00:00,19
190.9,2022-05-09 16:00:00,19
268.2,2022-05-09 17:00:00,19
210.8,2022-05-09 18:00:00,19
260.0,2022-05-09 19:00:00,19
258.3,2022-05-09 20:00:00,19
19.4,2022-05-09 21:00:00,19
15.5,2022-05-09 22:00:00,19
15.6,2022-05-09 23:00:00,19
24.7,2022-05-10 00:00:00,19
71.7,2022-05-10 01:00:00,19
80.7,2022-05-10 02:00:00,19
77.1,2022-05-10 03:00:00,19
58.4,2022-05-10 04:00:00,19
74.5,2022-05-10 05:00:00,19
82.0,2022-05-10 06:00:00,19
82.5,2022-05-10 07:00:00,19
79.9,2022-05-10 08:00:00,19
96.9,2022-05-10 09:00:00,19
95.6,2022-05-10 10:00:00,19
99.4,2022-05-10 11:00:00,19
101.4,2022-05-10 12:00:00,19
91.1,2022-05-10 13:00:00,19
100.5,2022-05-10 14:00:00,19
87.9,2022-05-10 15:00:00,19
82.7,2022-05-10 16:00:00,19
89.0,2022-05-10 17:00:00,19
134.3,2022-05-10 18:00:00,19
61.1,2022-05-10 19:00:00,19
26.7,2022-05-10 20:00:00,19
38.9,2022-05-10 21:00:00,19
41.6,2022-05-10 22:00:00,19
38.9,2022-05-10 23:00:00,19
50.0,2022-05-11 00:00:00,19
43.7,2022-05-11 01:00:00,19
9.3,2022-05-11 02:00:00,19
28.5,2022-05-11 03:00:00,19
15.9,2022-05-11 04:00:00,19
34.1,2022-05-11 05:00:00,19
53.2,2022-05-11 06:00:00,19
90.2,2022-05-11 07:00:00,19
93.4,2022-05-11 08:00:00,19
80.6,2022-05-11 09:00:00,19
74.8,2022-05-11 10:00:00,19
52.8,2022-05-11 11:00:00,19
65.2,2022-05-11 12:00:00,19
119.0,2022-05-11 13:00:00,19
139.9,2022-05-11 14:00:00,19
165.7,2022-05-11 15:00:00,19
169.4,2022-05-11 16:00:00,19
175.1,2022-05-11 17:00:00,19
176.6,2022-05-11 18:00:00,19
270.1,2022-05-11 19:00:00,19
304.6,2022-05-11 20:00:00,19
30.0,2022-05-11 21:00:00,19
52.2,2022-05-11 22:00:00,19
70.9,2022-05-11 23:00:00,19
92.1,2022-05-12 00:00:00,19
103.5,2022-05-12 01:00:00,19
110.2,2022-05-12 02:00:00,19
97.6,2022-05-12 03:00:00,19
76.4,2022-05-12 04:00:00,19
81.3,2022-05-12 05:00:00,19
86.1,2022-05-12 06:00:00,19
84.0,2022-05-12 07:00:00,19
81.5,2022-05-12 08:00:00,19
91.0,2022-05-12 09:00:00,19
86.6,2022-05-12 10:00:00,19
67.3,2022-05-12 11:00:00,19
73.2,2022-05-12 12:00:00,19
