WDIR_VECT,time,HUMIDITY,week_of_year
348.7,2022-05-07 00:00:00,96.0,19
26.7,2022-05-07 01:00:00,96.6,19
354.8,2022-05-07 02:00:00,95.2,19
328.6,2022-05-07 03:00:00,96.0,19
170.7,2022-05-07 04:00:00,96.1,19
163.2,2022-05-07 05:00:00,94.2,19
163.3,2022-05-07 06:00:00,96.3,19
168.5,2022-05-07 07:00:00,95.9,19
145.1,2022-05-07 08:00:00,90.4,19
153.4,2022-05-07 09:00:00,88.7,19
143.1,2022-05-07 10:00:00,72.8,19
152.1,2022-05-07 11:00:00,65.4,19
155.3,2022-05-07 12:00:00,58.9,19
165.3,2022-05-07 13:00:00,56.1,19
23.6,2022-05-07 14:00:00,84.4,19
170.1,2022-05-07 15:00:00,72.4,19
179.4,2022-05-07 16:00:00,75.1,19
196.8,2022-05-07 17:00:00,71.2,19
53.9,2022-05-07 18:00:00,90.9,19
347.5,2022-05-07 19:00:00,94.1,19
170.1,2022-05-07 20:00:00,94.0,19
168.3,2022-05-07 21:00:00,93.1,19
159.1,2022-05-07 22:00:00,91.1,19
144.8,2022-05-07 23:00:00,90.6,19
143.9,2022-05-08 00:00:00,91.0,19
139.4,2022-05-08 01:00:00,92.7,19
150.7,2022-05-08 02:00:00,92.1,19
171.2,2022-05-08 03:00:00,90.6,19
172.4,2022-05-08 04:00:00,90.8,19
168.8,2022-05-08 05:00:00,90.9,19
141.8,2022-05-08 06:00:00,90.5,19
164.1,2022-05-08 07:00:00,88.4,19
152.8,2022-05-08 08:00:00,85.0,19
147.2,2022-05-08 09:00:00,80.6,19
145.9,2022-05-08 10:00:00,73.5,19
136.4,2022-05-08 11:00:00,67.3,19
136.1,2022-05-08 12:00:00,60.8,19
131.6,2022-05-08 13:00:00,56.3,19
143.9,2022-05-08 14:00:00,50.6,19
162.4,2022-05-08 15:00:00,65.7,19
109.2,2022-05-08 16:00:00,67.4,19
332.3,2022-05-08 17:00:00,75.1,19
311.2,2022-05-08 18:00:00,78.2,19
291.0,2022-05-08 19:00:00,79.2,19
211.2,2022-05-08 20:00:00,84.4,19
136.9,2022-05-08 21:00:00,87.8,19
135.5,2022-05-08 22:00:00,86.9,19
137.6,2022-05-08 23:00:00,88.5,19
138.6,2022-05-09 00:00:00,90.4,19
157.0,2022-05-09 01:00:00,92.1,19
156.0,2022-05-09 02:00:00,92.8,19
152.4,2022-05-09 03:00:00,91.7,19
152.9,2022-05-09 04:00:00,92.1,19
163.6,2022-05-09 05:00:00,91.3,19
151.0,2022-05-09 06:00:00,89.9,19
154.0,2022-05-09 07:00:00,85.1,19
139.9,2022-05-09 08:00:00,78.0,19
132.8,2022-05-09 09:00:00,67.7,19
149.3,2022-05-09 10:00:00,59.5,19
174.5,2022-05-09 11:00:00,57.6,19
12.1,2022-05-09 12:00:00,85.7,19
161.3,2022-05-09 13:00:00,70.0,19
156.8,2022-05-09 14:00:00,74.5,19
164.8,2022-05-09 15:00:00,80.1,19
147.6,2022-05-09 16:00:00,76.0,19
167.0,2022-05-09 17:00:00,69.9,19
174.5,2022-05-09 18:00:00,73.7,19
156.4,2022-05-09 19:00:00,91.4,19
6.5,2022-05-09 20:00:00,92.1,19
150.3,2022-05-09 21:00:00,94.6,19
314.7,2022-05-09 22:00:00,96.2,19
330.3,2022-05-09 23:00:00,96.9,19
354.4,2022-05-10 00:00:00,97.8,19
325.5,2022-05-10 01:00:00,98.3,19
326.9,2022-05-10 02:00:00,98.3,19
227.4,2022-05-10 03:00:00,97.6,19
251.4,2022-05-10 04:00:00,97.0,19
162.3,2022-05-10 05:00:00,95.9,19
155.5,2022-05-10 06:00:00,93.8,19
151.6,2022-05-10 07:00:00,91.6,19
140.6,2022-05-10 08:00:00,85.4,19
135.5,2022-05-10 09:00:00,73.7,19
143.8,2022-05-10 10:00:00,67.7,19
141.4,2022-05-10 11:00:00,51.4,19
159.4,2022-05-10 12:00:00,43.0,19
185.7,2022-05-10 13:00:00,43.2,19
151.4,2022-05-10 14:00:00,39.9,19
178.5,2022-05-10 15:00:00,39.6,19
163.2,2022-05-10 16:00:00,36.8,19
185.0,2022-05-10 17:00:00,51.9,19
163.7,2022-05-10 18:00:00,48.9,19
167.2,2022-05-10 19:00:00,48.8,19
139.5,2022-05-10 20:00:00,53.1,19
317.7,2022-05-10 21:00:00,70.5,19
344.3,2022-05-10 22:00:00,79.3,19
314.9,2022-05-10 23:00:00,82.8,19
340.6,2022-05-11 00:00:00,84.1,19
345.8,2022-05-11 01:00:00,87.3,19
4.0,2022-05-11 02:00:00,89.8,19
328.4,2022-05-11 03:00:00,93.4,19
293.9,2022-05-11 04:00:00,95.2,19
304.4,2022-05-11 05:00:00,96.3,19
152.7,2022-05-11 06:00:00,97.1,19
94.9,2022-05-11 07:00:00,91.4,19
100.8,2022-05-11 08:00:00,73.0,19
332.3,2022-05-11 09:00:00,62.7,19
180.9,2022-05-11 10:00:00,51.6,19
167.0,2022-05-11 11:00:00,45.1,19
134.9,2022-05-11 12:00:00,30.1,19
154.9,2022-05-11 13:00:00,25.8,19
146.2,2022-05-11 14:00:00,23.7,19
192.1,2022-05-11 15:00:00,23.8,19
203.3,2022-05-11 16:00:00,24.3,19
120.2,2022-05-11 17:00:00,25.4,19
133.5,2022-05-11 18:00:00,28.5,19
139.1,2022-05-11 19:00:00,32.4,19
213.0,2022-05-11 20:00:00,42.2,19
325.6,2022-05-11 21:00:00,57.6,19
354.1,2022-05-11 22:00:00,67.8,19
235.8,2022-05-11 23:00:00,73.5,19
124.0,2022-05-12 00:00:00,78.9,19
44.1,2022-05-12 01:00:00,83.6,19
6.8,2022-05-12 02:00:00,87.5,19
66.0,2022-05-12 03:00:00,90.0,19
345.0,2022-05-12 04:00:00,92.1,19
354.6,2022-05-12 05:00:00,94.3,19
215.5,2022-05-12 06:00:00,94.1,19
270.9,2022-05-12 07:00:00,82.7,19
171.2,2022-05-12 08:00:00,73.6,19
162.2,2022-05-12 09:00:00,62.8,19
164.2,2022-05-12 10:00:00,53.7,19
156.7,2022-05-12 11:00:00,47.8,19
139.0,2022-05-12 12:00:00,47.4,19
163.4,2022-05-12 13:00:00,49.5,19
133.5,2022-05-12 14:00:00,62.4,19
289.4,2022-05-12 15:00:00,59.4,19
288.9,2022-05-12 16:00:00,53.9,19
311.4,2022-05-12 17:00:00,51.1,19
325.5,2022-05-12 18:00:00,55.6,19
21.9,2022-05-12 19:00:00,56.4,19
156.5,2022-05-12 20:00:00,67.0,19
150.6,2022-05-12 21:00:00,89.2,19
170.1,2022-05-12 22:00:00,91.7,19
189.3,2022-05-12 23:00:00,93.1,19
19.9,2022-05-13 00:00:00,95.9,19
166.1,2022-05-13 01:00:00,95.4,19
178.6,2022-05-13 02:00:00,95.1,19
168.4,2022-05-13 03:00:00,94.5,19
147.7,2022-05-13 04:00:00,91.4,19
135.7,2022-05-13 05:00:00,92.9,19
153.2,2022-05-13 06:00:00,95.1,19
148.7,2022-05-13 07:00:00,93.0,19
155.9,2022-05-13 08:00:00,89.7,19
144.7,2022-05-13 09:00:00,79.8,19
142.0,2022-05-13 10:00:00,67.6,19
156.9,2022-05-13 11:00:00,57.8,19
141.1,2022-05-13 12:00:00,54.4,19
161.4,2022-05-13 13:00:00,46.4,19
178.6,2022-05-13 14:00:00,45.2,19
176.8,2022-05-13 15:00:00,60.9,19
