WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
None, None, 7.08,0.0, 78.1,2017-03-12 00:00:00, None, 9.1,11
None, None, 2.945,0.0, 79.5,2017-03-12 01:00:00, None, 8.95,11
None, None, 2.442,0.0, 81.0,2017-03-12 02:00:00, None, 8.83,11
None, None, 3.403,0.0, 83.9,2017-03-12 03:00:00, None, 8.49,11
None, None, 2.225,0.0, 84.8,2017-03-12 04:00:00, None, 8.3,11
None, None, 2.251,0.0, 85.2,2017-03-12 05:00:00, None, 8.27,11
None, None, 1.926,0.0, 86.0,2017-03-12 06:00:00, None, 8.21,11
None, None, 0.911,0.0, 86.0,2017-03-12 07:00:00, None, 8.3,11
None, None, 0.384999,0.0, 85.9,2017-03-12 08:00:00, None, 8.36,11
None, None, 0.365,0.0, 86.9,2017-03-12 09:00:00, None, 8.34,11
None, None, 2.192,0.0, 86.8,2017-03-12 10:00:00, None, 8.52,11
None, None, 2.163,0.0, 89.6,2017-03-12 11:00:00, None, 8.02,11
None, None, 2.4,0.0, 87.9,2017-03-12 12:00:00, None, 8.5,11
None, None, 2.811,0.0, 86.8,2017-03-12 13:00:00, None, 8.86,11
None, None, 2.892,0.0, 85.5,2017-03-12 14:00:00, None, 9.36,11
None, None, 1.447,0.0, 84.7,2017-03-12 15:00:00, None, 9.73,11
None, None, 1.711,0.0, 81.2,2017-03-12 16:00:00, None, 10.31,11
None, None, 1.563,0.0, 83.4,2017-03-12 17:00:00, None, 9.91,11
None, None, 3.378,0.0, 86.0,2017-03-12 18:00:00, None, 9.39,11
None, None, 3.052,0.0, 87.3,2017-03-12 19:00:00, None, 9.12,11
None, None, 2.58,0.0, 88.0,2017-03-12 20:00:00, None, 8.92,11
None, None, 1.427,0.0, 86.1,2017-03-12 21:00:00, None, 9.13,11
None, None, 1.77,0.4, 85.9,2017-03-12 22:00:00, None, 9.14,11
None, None, 3.124,0.2, 87.1,2017-03-12 23:00:00, None, 9.05,11
None, None, 2.624,0.3, 92.0,2017-03-13 00:00:00, None, 8.48,11
None, None, 3.286,0.4, 93.0,2017-03-13 01:00:00, None, 8.17,11
None, None, 2.219,0.4, 94.3,2017-03-13 02:00:00, None, 7.98,11
None, None, 2.202,0.1, 94.4,2017-03-13 03:00:00, None, 7.94,11
None, None, 2.06,1.5, 95.0,2017-03-13 04:00:00, None, 7.89,11
None, None, 1.804,2.3, 95.4,2017-03-13 05:00:00, None, 7.76,11
None, None, 1.937,1.8, 96.5,2017-03-13 06:00:00, None, 7.72,11
None, None, 1.679,0.3, 96.4,2017-03-13 07:00:00, None, 7.81,11
None, None, 1.84,0.1, 95.9,2017-03-13 08:00:00, None, 7.92,11
None, None, 0.333999,0.0, 95.1,2017-03-13 09:00:00, None, 8.26,11
None, None, 2.481,0.0, 94.9,2017-03-13 10:00:00, None, 8.39,11
None, None, 4.5,0.0, 92.9,2017-03-13 11:00:00, None, 9.04,11
None, None, 4.475,0.0, 92.4,2017-03-13 12:00:00, None, 9.4,11
None, None, 3.343,0.0, 93.0,2017-03-13 13:00:00, None, 9.32,11
None, None, 1.619,0.0, 93.7,2017-03-13 14:00:00, None, 8.96,11
None, None, 1.619,0.0, 92.8,2017-03-13 15:00:00, None, 9.47,11
None, None, 1.549,0.0, 93.8,2017-03-13 16:00:00, None, 9.65,11
None, None, 1.397,0.0, 94.4,2017-03-13 17:00:00, None, 9.74,11
None, None, 0.115,0.0, 94.8,2017-03-13 18:00:00, None, 9.81,11
None, None, 0.619,0.0, 95.9,2017-03-13 19:00:00, None, 9.58,11
None, None, 0.855,0.0, 96.7,2017-03-13 20:00:00, None, 9.06,11
None, None, 0.893998,0.0, 97.2,2017-03-13 21:00:00, None, 8.25,11
None, None, 0.023,0.0, 97.5,2017-03-13 22:00:00, None, 8.36,11
None, None, 0.193,0.0, 97.6,2017-03-13 23:00:00, None, 8.54,11
None, None, 0.648998,0.0, 97.7,2017-03-14 00:00:00, None, 8.71,11
None, None, 3.033,0.0, 97.0,2017-03-14 01:00:00, None, 9.19,11
None, None, 3.614,0.0, 89.9,2017-03-14 02:00:00, None, 9.62,11
None, None, 3.839,1.2, 89.7,2017-03-14 03:00:00, None, 9.6,11
None, None, 4.653,1.7, 94.2,2017-03-14 04:00:00, None, 9.12,11
None, None, 3.903,1.5, 95.2,2017-03-14 05:00:00, None, 8.84,11
None, None, 3.989,0.899999, 94.2,2017-03-14 06:00:00, None, 8.69,11
None, None, 2.593,0.1, 95.2,2017-03-14 07:00:00, None, 8.84,11
None, None, 2.103,0.1, 96.0,2017-03-14 08:00:00, None, 9.28,11
None, None, 0.992999,0.1, 96.0,2017-03-14 09:00:00, None, 9.82,11
None, None, 0.976,0.0, 86.7,2017-03-14 10:00:00, None, 12.48,11
None, None, 3.04,0.0, 87.3,2017-03-14 11:00:00, None, 11.54,11
None, None, 4.411,0.0, 90.0,2017-03-14 12:00:00, None, 10.7,11
None, None, 4.792,0.0, 88.8,2017-03-14 13:00:00, None, 11.25,11
None, None, 4.831,0.0, 85.9,2017-03-14 14:00:00, None, 11.86,11
None, None, 2.658,0.0, 79.3,2017-03-14 15:00:00, None, 13.04,11
None, None, 2.72,0.0, 72.0,2017-03-14 16:00:00, None, 13.87,11
None, None, 3.554,0.0, 73.0,2017-03-14 17:00:00, None, 13.44,11
None, None, 5.924,0.0, 73.4,2017-03-14 18:00:00, None, 12.87,11
None, None, 6.249,0.0, 75.1,2017-03-14 19:00:00, None, 11.97,11
None, None, 4.79,0.0, 74.6,2017-03-14 20:00:00, None, 11.3,11
None, None, 4.285,0.0, 74.5,2017-03-14 21:00:00, None, 10.9,11
None, None, 4.354,0.0, 76.1,2017-03-14 22:00:00, None, 10.49,11
None, None, 3.585,0.0, 74.9,2017-03-14 23:00:00, None, 10.41,11
None, None, 2.416,0.0, 73.6,2017-03-15 00:00:00, None, 10.56,11
None, None, 0.876999,0.0, 75.1,2017-03-15 01:00:00, None, 10.35,11
None, None, 1.411,0.1, 85.4,2017-03-15 02:00:00, None, 9.39,11
None, None, 1.935,0.0, 88.8,2017-03-15 03:00:00, None, 8.94,11
None, None, 1.37,0.0, 88.4,2017-03-15 04:00:00, None, 8.76,11
None, None, 1.857,0.0, 89.4,2017-03-15 05:00:00, None, 8.22,11
None, None, 2.412,0.0, 93.6,2017-03-15 06:00:00, None, 7.64,11
None, None, 0.898998,0.0, 93.3,2017-03-15 07:00:00, None, 7.6,11
None, None, 0.465999,0.0, 90.9,2017-03-15 08:00:00, None, 7.99,11
None, None, 0.448,0.0, 88.1,2017-03-15 09:00:00, None, 8.61,11
None, None, 2.178,0.0, 87.0,2017-03-15 10:00:00, None, 9.13,11
None, None, 2.595,0.0, 88.1,2017-03-15 11:00:00, None, 9.23,11
None, None, 3.287,0.0, 88.2,2017-03-15 12:00:00, None, 9.43,11
None, None, 3.905,0.0, 81.9,2017-03-15 13:00:00, None, 10.36,11
None, None, 4.139,0.0, 82.4,2017-03-15 14:00:00, None, 10.07,11
None, None, 3.514,0.0, 84.2,2017-03-15 15:00:00, None, 9.51,11
None, None, 2.589,0.4, 87.8,2017-03-15 16:00:00, None, 9.24,11
None, None, 2.076,0.3, 90.5,2017-03-15 17:00:00, None, 9.29,11
None, None, 1.877,0.0, 89.9,2017-03-15 18:00:00, None, 9.23,11
None, None, 1.124,0.0, 90.2,2017-03-15 19:00:00, None, 8.96,11
None, None, 1.502,0.0, 88.4,2017-03-15 20:00:00, None, 8.9,11
None, None, 4.709,0.2, 86.1,2017-03-15 21:00:00, None, 8.36,11
None, None, 4.56,0.1, 84.8,2017-03-15 22:00:00, None, 7.81,11
None, None, 4.952,0.0, 83.7,2017-03-15 23:00:00, None, 7.46,11
None, None, 5.327,0.0, 82.1,2017-03-16 00:00:00, None, 7.06,11
None, None, 6.745,0.0, 78.9,2017-03-16 01:00:00, None, 6.497,11
None, None, 5.762,0.0, 78.6,2017-03-16 02:00:00, None, 6.135,11
None, None, 5.151,0.0, 72.8,2017-03-16 03:00:00, None, 6.222,11
None, None, 5.092,0.0, 73.6,2017-03-16 04:00:00, None, 5.973,11
None, None, 5.34,0.0, 73.5,2017-03-16 05:00:00, None, 5.884,11
None, None, 3.533,0.0, 72.2,2017-03-16 06:00:00, None, 6.032,11
None, None, 1.93,0.0, 70.4,2017-03-16 07:00:00, None, 6.309,11
None, None, 3.902,0.0, 78.0,2017-03-16 08:00:00, None, 6.633,11
None, None, 4.321,0.0, 79.8,2017-03-16 09:00:00, None, 6.646,11
None, None, 3.719,0.0, 79.8,2017-03-16 10:00:00, None, 6.539,11
None, None, 3.5,0.0, 75.4,2017-03-16 11:00:00, None, 7.11,11
None, None, 3.167,0.0, 72.3,2017-03-16 12:00:00, None, 7.39,11
None, None, 1.798,0.0, 68.1,2017-03-16 13:00:00, None, 8.48,11
None, None, 1.648,0.0, 64.88,2017-03-16 14:00:00, None, 9.07,11
None, None, 2.5,0.0, 65.53,2017-03-16 15:00:00, None, 9.08,11
None, None, 2.381,0.0, 65.19,2017-03-16 16:00:00, None, 9.1,11
None, None, 1.95,0.0, 57.43,2017-03-16 17:00:00, None, 9.98,11
None, None, 1.671,0.0, 58.18,2017-03-16 18:00:00, None, 9.88,11
None, None, 1.219,0.0, 69.97,2017-03-16 19:00:00, None, 8.47,11
None, None, 0.596,0.0, 66.51,2017-03-16 20:00:00, None, 7.96,11
None, None, 1.076,0.0, 67.52,2017-03-16 21:00:00, None, 7.33,11
None, None, 0.726998,0.0, 73.7,2017-03-16 22:00:00, None, 6.155,11
None, None, 0.296,0.0, 71.7,2017-03-16 23:00:00, None, 6.311,11
None, None, 0.819,0.0, 75.3,2017-03-17 00:00:00, None, 5.742,11
None, None, 0.407,0.0, 77.9,2017-03-17 01:00:00, None, 5.209,11
None, None, 1.195,0.0, 86.2,2017-03-17 02:00:00, None, 4.46,11
None, None, 1.924,0.0, 78.4,2017-03-17 03:00:00, None, 5.409,11
