TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
2.316,0.6,74.3,3.02, 892.45, 0.0,8.31,2022-02-05 00:00:00,228.8,-1.783,6
2.85,0.6,72.6,3.53, 893.15, 0.0,10.32,2022-02-05 01:00:00,233.1,-1.581,6
2.37,0.6,71.9,3.78, 893.85, 0.0,9.82,2022-02-05 02:00:00,234.5,-2.175,6
2.021,0.6,73.0,3.53, 895.75, 0.0,10.07,2022-02-05 03:00:00,231.6,-2.307,6
1.67,0.6,74.6,3.27, 896.65, 0.0,8.31,2022-02-05 04:00:00,233.1,-2.354,6
1.67,0.6,74.5,3.27, 897.75, 0.0,9.32,2022-02-05 05:00:00,238.7,-2.372,6
1.724,0.6,71.9,3.27, 898.75, 0.0,11.08,2022-02-05 06:00:00,240.1,-2.798,6
1.886,11.9,70.2,3.53, 899.65, 0.0,10.32,2022-02-05 07:00:00,238.7,-2.963,6
2.289,44.4,67.0,3.53, 900.85, 0.0,9.32,2022-02-05 08:00:00,238.7,-3.202,6
2.69,91.9,63.0,3.27, 902.35, 0.0,10.07,2022-02-05 09:00:00,238.7,-3.643,6
2.85,114.4,59.0,3.27, 903.55, 0.0,11.58,2022-02-05 10:00:00,238.7,-4.365,6
3.063,113.1,58.6,2.77, 904.65, 0.0,8.31,2022-02-05 11:00:00,234.5,-4.254,6
4.999,310.6,55.5,3.27, 904.65, 0.0,8.06,2022-02-05 12:00:00,235.9,-3.162,6
3.67,126.9,50.9,3.53, 905.25, 0.0,9.57,2022-02-05 13:00:00,238.7,-5.547,6
2.983,61.9,58.7,3.78, 905.55, 0.0,10.58,2022-02-05 14:00:00,233.1,-4.307,6
2.557,15.6,63.8,4.03, 906.45, 0.0,11.33,2022-02-05 15:00:00,226.0,-3.601,6
2.557,0.6,64.6,3.53, 907.05, 0.0,10.58,2022-02-05 16:00:00,223.2,-3.435,6
2.69,0.6,65.3,3.53, 906.95, 0.0,10.07,2022-02-05 17:00:00,226.0,-3.164,6
2.903,0.6,65.1,4.03, 906.45, 0.0,10.83,2022-02-05 18:00:00,231.6,-3.002,6
3.564,0.6,64.0,4.53, 905.65, 0.0,11.84,2022-02-05 19:00:00,227.4,-2.602,6
2.983,0.6,64.8,3.53, 905.75, 0.0,10.58,2022-02-05 20:00:00,220.4,-2.988,6
2.85,0.6,66.6,2.77, 904.65, 0.0,9.57,2022-02-05 21:00:00,219.0,-2.747,6
2.956,0.6,64.1,3.53, 903.95, 0.0,10.58,2022-02-05 22:00:00,224.6,-3.159,6
2.717,0.6,65.8,4.53, 902.95, 0.0,13.09,2022-02-05 23:00:00,221.8,-3.036,6
2.289,0.6,70.1,3.78, 902.65, 0.0,13.6,2022-02-06 00:00:00,219.0,-2.595,6
2.236,0.6,71.4,3.02, 902.65, 0.0,9.82,2022-02-06 01:00:00,212.0,-2.398,6
2.877,0.6,71.2,2.27, 902.05, 0.0,8.31,2022-02-06 02:00:00,209.2,-1.819,6
2.823,0.6,69.6,4.53, 900.65, 0.0,12.59,2022-02-06 03:00:00,219.0,-2.178,6
3.932,0.6,64.9,4.03, 899.95, 0.0,12.34,2022-02-06 04:00:00,220.4,-2.063,6
4.272,0.6,55.3,4.78, 900.05, 0.0,12.09,2022-02-06 05:00:00,227.4,-3.89,6
4.063,0.6,52.5,4.28, 900.85, 0.0,13.6,2022-02-06 06:00:00,233.1,-4.775,6
3.775,1.9,55.6,4.53, 901.55, 0.0,11.33,2022-02-06 07:00:00,238.7,-4.283,6
4.168,101.9,58.5,3.53, 901.65, 0.0,10.32,2022-02-06 08:00:00,240.1,-3.237,6
5.282,205.6,56.1,5.04, 900.45, 0.0,13.35,2022-02-06 09:00:00,228.8,-2.753,6
6.026,280.6,53.7,6.3, 899.55, 0.0,15.86,2022-02-06 10:00:00,227.4,-2.646,6
6.687,331.9,53.6,6.3, 899.05, 0.0,15.86,2022-02-06 11:00:00,230.2,-2.056,6
6.661,345.6,51.5,6.04, 898.25, 0.0,17.12,2022-02-06 12:00:00,234.5,-2.619,6
6.255,158.1,51.9,6.3, 898.15, 0.0,17.12,2022-02-06 13:00:00,230.2,-2.892,6
7.041,203.1,53.2,6.04, 897.85, 0.0,16.62,2022-02-06 14:00:00,228.8,-1.828,6
6.889,118.1,52.3,5.04, 898.15, 0.0,15.61,2022-02-06 15:00:00,234.5,-2.2,6
5.591,6.9,54.8,4.53, 898.15, 0.0,14.61,2022-02-06 16:00:00,226.0,-2.779,6
5.565,0.6,58.2,4.53, 898.25, 0.0,12.09,2022-02-06 17:00:00,221.8,-1.992,6
5.154,0.6,59.7,4.03, 897.85, 0.0,13.09,2022-02-06 18:00:00,214.8,-2.035,6
5.719,0.6,58.6,3.78, 897.35, 0.0,11.08,2022-02-06 19:00:00,214.8,-1.754,6
5.102,0.6,58.2,2.27, 896.95, 0.0,9.82,2022-02-06 20:00:00,207.8,-2.427,6
5.975,0.6,59.3,1.26, 895.45, 0.0,5.79,2022-02-06 21:00:00,219.0,-1.352,6
6.484,0.6,56.7,2.52, 893.85, 0.0,7.81,2022-02-06 22:00:00,216.2,-1.483,6
7.242,0.6,55.6,1.76, 892.35, 0.0,6.55,2022-02-06 23:00:00,199.4,-1.04,6
6.433,0.6,59.9,2.77, 891.25, 0.0,10.83,2022-02-07 00:00:00,207.8,-0.783,6
5.024,0.6,67.9,4.78, 890.55, 0.0,11.58,2022-02-07 01:00:00,214.8,-0.405,6
