AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
-2.5, 20.4, -2.6, 28.0,2021-11-12 00:00:00, 16.0, 0.1,46
-2.5, None, None, 28.0,2021-11-12 00:15:00, 16.0, None,46
-2.5, None, None, 28.0,2021-11-12 00:30:00, 16.0, None,46
-2.5, None, None, 28.0,2021-11-12 00:45:00, 16.0, None,46
-2.5, None, None, 28.0,2021-11-12 01:00:00, 17.0, None,46
-2.6, None, None, 28.0,2021-11-12 01:15:00, 17.0, None,46
-2.5, None, None, 28.0,2021-11-12 01:30:00, 17.0, None,46
-2.5, None, None, 28.0,2021-11-12 01:45:00, 16.0, None,46
-2.5, None, None, 28.0,2021-11-12 02:00:00, 16.0, None,46
-2.5, None, None, 29.0,2021-11-12 02:15:00, 16.0, None,46
-2.5, None, None, 29.0,2021-11-12 02:30:00, 17.0, None,46
-2.6, None, None, 29.0,2021-11-12 02:45:00, 15.0, None,46
-2.5, None, None, 29.0,2021-11-12 03:00:00, 18.0, None,46
-2.4, None, None, 29.0,2021-11-12 03:15:00, 18.0, None,46
-2.5, None, None, 29.0,2021-11-12 03:30:00, 17.0, None,46
-2.5, None, None, 29.0,2021-11-12 03:45:00, 16.0, None,46
-2.4, None, None, 30.0,2021-11-12 04:00:00, 16.0, None,46
-2.5, None, None, 30.0,2021-11-12 04:15:00, 16.0, None,46
-2.5, None, None, 30.0,2021-11-12 04:30:00, 18.0, None,46
-2.5, None, None, 30.0,2021-11-12 04:45:00, 18.0, None,46
-2.5, None, None, 30.0,2021-11-12 05:00:00, 18.0, None,46
-2.4, None, None, 30.0,2021-11-12 05:15:00, 18.0, None,46
-2.5, None, None, 30.0,2021-11-12 05:30:00, 18.0, None,46
-2.5, None, None, 30.0,2021-11-12 05:45:00, 1800.0, None,46
-2.5, None, None, 30.0,2021-11-12 06:00:00, 1800.0, None,46
-2.5, None, None, 30.0,2021-11-12 06:15:00, 1800.0, None,46
-2.5, None, None, 30.0,2021-11-12 06:30:00, 1800.0, None,46
-2.5, None, None, 31.0,2021-11-12 06:45:00, 19.0, None,46
-2.4, None, None, 31.0,2021-11-12 07:00:00, 19.0, None,46
-2.3, None, None, 31.0,2021-11-12 07:15:00, 19.0, None,46
-2.3, None, None, 31.0,2021-11-12 07:30:00, 19.0, None,46
-2.2, None, None, 31.0,2021-11-12 07:45:00, 18.0, None,46
-2.2, None, None, 32.0,2021-11-12 08:00:00, 19.0, None,46
-2.1, None, None, 33.0,2021-11-12 08:15:00, 19.0, None,46
-2.1, None, None, 33.0,2021-11-12 08:30:00, 19.0, None,46
-1.9, None, None, 33.0,2021-11-12 08:45:00, 19.0, None,46
-1.9, None, None, 33.0,2021-11-12 09:00:00, 19.0, None,46
-1.7, None, None, 34.0,2021-11-12 09:15:00, 19.0, None,46
-1.6, None, None, 34.0,2021-11-12 09:30:00, 19.0, None,46
-1.5, None, None, 34.0,2021-11-12 09:45:00, 1900.0, None,46
-1.4, None, None, 34.0,2021-11-12 10:00:00, 1900.0, None,46
-1.1, None, None, 35.0,2021-11-12 10:15:00, 1900.0, None,46
-1.0, None, None, 35.0,2021-11-12 10:30:00, 1900.0, None,46
-0.8, None, None, 35.0,2021-11-12 10:45:00, 19.0, None,46
-0.6, None, None, 35.0,2021-11-12 11:00:00, 19.0, None,46
-0.6, None, None, 35.0,2021-11-12 11:15:00, 20.0, None,46
-0.7, None, None, 35.0,2021-11-12 11:30:00, 20.0, None,46
-0.8, None, None, 36.0,2021-11-12 11:45:00, 19.0, None,46
-0.4, None, None, 36.0,2021-11-12 12:00:00, 19.0, None,46
-0.6, None, None, 36.0,2021-11-12 12:15:00, 19.0, None,46
-0.4, None, None, 36.0,2021-11-12 12:30:00, 19.0, None,46
-0.6, None, None, 36.0,2021-11-12 12:45:00, 19.0, None,46
-0.6, None, None, 36.0,2021-11-12 13:00:00, 20.0, None,46
-0.5, None, None, 36.0,2021-11-12 13:15:00, 21.0, None,46
-0.5, None, None, 37.0,2021-11-12 13:30:00, 20.0, None,46
-0.5, None, None, 37.0,2021-11-12 13:45:00, 20.0, None,46
-0.5, None, None, 39.0,2021-11-12 14:00:00, 21.0, None,46
-0.4, None, None, 39.0,2021-11-12 14:15:00, 21.0, None,46
-0.5, None, None, 39.0,2021-11-12 14:30:00, 21.0, None,46
-0.5, None, None, 39.0,2021-11-12 14:45:00, 21.0, None,46
-0.3, None, None, 39.0,2021-11-12 15:00:00, 21.0, None,46
-0.4, None, None, 39.0,2021-11-12 15:15:00, 21.0, None,46
-0.4, None, None, 39.0,2021-11-12 15:30:00, 20.0, None,46
-0.4, None, None, 39.0,2021-11-12 15:45:00, 19.0, None,46
-0.5, None, None, 39.0,2021-11-12 16:00:00, 19.0, None,46
-0.5, None, None, 39.0,2021-11-12 16:15:00, 19.0, None,46
-0.6, None, None, 39.0,2021-11-12 16:30:00, 21.0, None,46
-0.6, None, None, 39.0,2021-11-12 16:45:00, 19.0, None,46
-0.6, None, None, 39.0,2021-11-12 17:00:00, 20.0, None,46
-0.6, None, None, 39.0,2021-11-12 17:15:00, 20.0, None,46
-0.6, None, None, 39.0,2021-11-12 17:30:00, 20.0, None,46
-0.6, None, None, 40.0,2021-11-12 17:45:00, 20.0, None,46
-0.6, None, None, 40.0,2021-11-12 18:00:00, 20.0, None,46
-0.5, None, None, 40.0,2021-11-12 18:15:00, 20.0, None,46
-0.6, None, None, 40.0,2021-11-12 18:30:00, 20.0, None,46
-0.5, None, None, 40.0,2021-11-12 18:45:00, 2000.0, None,46
-0.5, None, None, 41.0,2021-11-12 19:00:00, 2300.0, None,46
-0.5, None, None, 41.0,2021-11-12 19:15:00, 2300.0, None,46
-0.5, None, None, 41.0,2021-11-12 19:30:00, 2300.0, None,46
-0.5, None, None, 42.0,2021-11-12 19:45:00, 19.0, None,46
-0.5, None, None, 42.0,2021-11-12 20:00:00, 23.0, None,46
-0.5, None, None, 42.0,2021-11-12 20:15:00, 23.0, None,46
-0.5, None, None, 44.0,2021-11-12 20:30:00, 25.0, None,46
-0.5, None, None, 45.0,2021-11-12 20:45:00, 25.0, None,46
-0.5, None, None, 45.0,2021-11-12 21:00:00, 25.0, None,46
-0.5, None, None, 45.0,2021-11-12 21:15:00, 25.0, None,46
-0.5, None, None, 46.0,2021-11-12 21:30:00, 25.0, None,46
-0.4, None, None, 46.0,2021-11-12 21:45:00, 25.0, None,46
-0.3, None, None, 47.0,2021-11-12 22:00:00, 29.0, None,46
-0.3, None, None, 47.0,2021-11-12 22:15:00, 29.0, None,46
-0.1, None, None, 49.0,2021-11-12 22:30:00, 29.0, None,46
-0.1, None, None, 49.0,2021-11-12 22:45:00, 30.0, None,46
0.1, None, None, 49.0,2021-11-12 23:00:00, 30.0, None,46
0.0, None, None, 50.0,2021-11-12 23:15:00, 30.0, None,46
0.1, None, None, 50.0,2021-11-12 23:30:00, 30.0, None,46
0.1, None, None, 50.0,2021-11-12 23:45:00, 29.0, None,46
0.0, 7.6, -0.5, 50.0,2021-11-13 00:00:00, 30.0, 2.2,46
0.0, None, None, 50.0,2021-11-13 00:15:00, 29.0, None,46
0.0, None, None, 50.0,2021-11-13 00:30:00, 28.0, None,46
0.0, None, None, 50.0,2021-11-13 00:45:00, 2800.0, None,46
0.0, None, None, 50.0,2021-11-13 01:00:00, 3000.0, None,46
0.0, None, None, 50.0,2021-11-13 01:15:00, 3000.0, None,46
0.1, None, None, 50.0,2021-11-13 01:30:00, 3000.0, None,46
0.0, None, None, 51.0,2021-11-13 01:45:00, 28.0, None,46
0.1, None, None, 51.0,2021-11-13 02:00:00, 28.0, None,46
0.0, None, None, 51.0,2021-11-13 02:15:00, 30.0, None,46
0.2, None, None, 51.0,2021-11-13 02:30:00, 29.0, None,46
0.2, None, None, 52.0,2021-11-13 02:45:00, 28.0, None,46
0.1, None, None, 52.0,2021-11-13 03:00:00, 28.0, None,46
0.0, None, None, 52.0,2021-11-13 03:15:00, 29.0, None,46
0.0, None, None, 53.0,2021-11-13 03:30:00, 30.0, None,46
0.0, None, None, 52.0,2021-11-13 03:45:00, 30.0, None,46
0.0, None, None, 53.0,2021-11-13 04:00:00, 29.0, None,46
0.0, None, None, 53.0,2021-11-13 04:15:00, 29.0, None,46
