air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
7.3,7.4, 1003.2, 83.0,10.4,74.0, 29.8,2021-01-15 00:00:00, 16.7,3.0, 996.0,3
6.8,6.7, 1004.3, 80.0,10.4,86.0, 25.8,2021-01-15 01:00:00, 16.7,5.0, 997.0,3
7.1,6.7, 1004.2, 87.0,10.4,87.0, 25.4,2021-01-15 02:00:00, 12.7,5.0, 997.0,3
7.2,6.7, 1004.2, 81.0,10.4,88.0, 18.6,2021-01-15 03:00:00, 11.7,5.0, 997.0,3
7.3,6.7, 1005.3, 67.0,10.4,89.0, 18.3,2021-01-15 04:00:00, 13.4,6.0, 998.0,3
7.7,6.7, 1005.2, 64.0,10.4,86.0, 21.0,2021-01-15 05:00:00, 16.3,5.0, 998.0,3
7.8,6.7, 1006.3, 91.0,10.4,85.0, 17.6,2021-01-15 06:00:00, 14.2,5.0, 999.0,3
7.3,7.3, 1006.3, 89.0,7.8,87.0, 17.2,2021-01-15 07:00:00, 9.8,5.0, 999.0,3
8.3,7.3, 1006.3, 138.0,8.3,84.0, 13.7,2021-01-15 08:00:00, 8.6,6.0, 999.0,3
8.0,7.3, 1007.3, 156.0,8.3,85.0, 11.6,2021-01-15 09:00:00, 6.6,6.0, 1000.0,3
8.2,7.3, 1007.3, 147.0,8.3,85.0, 12.0,2021-01-15 10:00:00, 6.3,6.0, 1000.0,3
8.0,7.3, 1007.3, 143.0,9.0,84.0, 12.7,2021-01-15 11:00:00, 6.2,6.0, 1000.0,3
8.3,7.3, 1007.3, 27.0,9.4,82.0, 10.4,2021-01-15 12:00:00, 3.8,5.0, 1000.0,3
9.0,7.3, 1007.3, 48.0,9.4,78.0, 11.2,2021-01-15 13:00:00, 6.5,5.0, 1000.0,3
10.7,7.3, 1007.3, 345.0,11.0,67.0, 7.7,2021-01-15 14:00:00, 1.9,5.0, 1000.0,3
