pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -12.34, 90.1, None, None, None, 0.0, -13.0, -12.3, -12.7, 1035.0, 0.0, -13.0, 893.0, -7.9, 90.0, None,2021-01-15 00:00:00, 70.0, 70.13, 893.0,3
None, -12.37, 88.7, None, None, None, 0.0, -14.0, -12.4, -12.7, 1033.5, 0.0, -14.0, 892.0, -7.9, 89.0, None,2021-01-15 01:00:00, 70.0, 69.83, 892.0,3
None, -13.26, 88.1, None, None, None, 0.0, -15.0, -13.3, -13.2, 1032.6, 0.0, -15.0, 891.0, -7.9, 88.0, None,2021-01-15 02:00:00, 70.0, 69.62, 891.0,3
None, -13.49, 89.3, None, None, None, 1.0, -15.0, -13.5, -13.7, 1034.4, 0.0, -15.0, 892.0, -7.9, 89.0, None,2021-01-15 03:00:00, 70.0, 69.92, 892.0,3
None, -12.73, 90.2, None, None, None, 0.0, -14.0, -12.7, -13.7, 1033.3, 0.0, -14.0, 891.0, -7.9, 90.0, None,2021-01-15 04:00:00, 70.0, 69.75, 891.0,3
None, -13.07, 90.3, None, None, None, 0.0, -14.0, -13.1, -13.7, 1031.3, 0.0, -14.0, 889.0, -7.9, 90.0, None,2021-01-15 05:00:00, 70.0, 69.65, 889.0,3
None, -12.53, 88.8, None, None, None, 0.0, -14.0, -12.5, -13.7, 1031.3, 0.0, -14.0, 889.0, -7.9, 89.0, None,2021-01-15 06:00:00, 70.0, 69.56, 889.0,3
None, -12.11, 89.2, None, None, None, 0.0, -13.0, -12.1, -12.5, 1031.3, 0.0, -13.0, 889.0, -12.1, 89.0, None,2021-01-15 07:00:00, 69.0, 69.45, 889.0,3
None, -11.09, 90.1, None, None, None, 0.0, -12.0, -11.1, -12.5, 1031.4, 0.1, -12.0, 889.0, -11.1, 90.0, None,2021-01-15 08:00:00, 70.0, 69.52, 889.0,3
None, -9.61, 90.8, None, None, None, 0.0, -11.0, -9.6, -12.5, 1032.4, 0.9, -11.0, 890.0, -9.6, 91.0, None,2021-01-15 09:00:00, 70.0, 69.64, 890.0,3
None, -7.774, 90.7, None, None, None, 0.0, -9.0, -7.8, -12.5, 1031.1, 0.0, -9.0, 889.0, -7.8, 91.0, None,2021-01-15 10:00:00, 69.0, 69.45, 889.0,3
None, -4.888, 87.6, None, None, None, 0.0, -6.0, -4.9, -12.5, 1030.8, 0.0, -6.0, 889.0, -5.0, 88.0, None,2021-01-15 11:00:00, 69.0, 69.4, 889.0,3
None, -2.348, 71.39, None, None, None, 0.0, -6.0, -2.3, -12.5, 1029.1, 0.0, -6.0, 888.0, -2.4, 71.0, None,2021-01-15 12:00:00, 69.0, 69.24, 888.0,3
None, -0.08, 59.19, None, None, None, 0.0, -6.0, -0.1, -12.5, 1027.6, 0.0, -6.0, 887.0, 0.0, 59.0, None,2021-01-15 13:00:00, 69.0, 68.87, 887.0,3
None, -1.561, 64.6, None, None, None, 0.0, -7.0, -1.6, -12.5, 1028.0, 0.0, -7.0, 887.0, 0.1, 65.0, None,2021-01-15 14:00:00, 69.0, 68.89, 887.0,3
0.9, -5.039, 86.1, None, None, None, 0.0, -7.0, -5.0, -12.5, 1028.6, 0.0, -7.0, 887.0, 0.1, 86.0, None,2021-01-15 15:00:00, 69.0, 69.0, 887.0,3
None, -6.341, 89.3, None, None, None, 0.0, -8.0, -6.3, -12.5, 1028.7, -0.1, -8.0, 887.0, 0.1, 89.0, None,2021-01-15 16:00:00, 69.0, 68.89, 887.0,3
None, -8.69, 90.8, None, None, None, 0.0, -10.0, -8.7, -12.5, 1029.2, -0.9, -10.0, 887.0, 0.1, 91.0, None,2021-01-15 17:00:00, 69.0, 68.77, 887.0,3
None, -9.42, 91.7, None, None, None, 0.0, -10.0, -9.4, -12.5, 1030.4, 0.0, -10.0, 888.0, 0.1, 92.0, None,2021-01-15 18:00:00, 69.0, 68.65, 888.0,3
None, -8.79, 90.7, None, None, None, 0.0, -10.0, -8.8, -9.5, 1030.2, 0.0, -10.0, 888.0, -8.6, 91.0, None,2021-01-15 19:00:00, 68.0, 68.4, 888.0,3
None, -8.13, 92.0, None, None, None, 0.0, -9.0, -8.1, -9.5, 1029.9, 0.3, -9.0, 888.0, -8.1, 92.0, None,2021-01-15 20:00:00, 68.0, 68.39, 888.0,3
None, -9.14, 91.1, None, None, None, 0.0, -10.0, -9.1, -9.5, 1031.0, -0.3, -10.0, 889.0, -8.1, 91.0, None,2021-01-15 21:00:00, 68.0, 67.98, 889.0,3
None, -10.08, 90.3, None, None, None, 0.0, -11.0, -10.1, -10.0, 1030.9, 0.0, -11.0, 889.0, -8.1, 90.0, None,2021-01-15 22:00:00, 68.0, 67.84, 889.0,3
None, -11.06, 89.6, None, None, None, 0.0, -12.0, -11.1, -11.0, 1030.5, 0.0, -12.0, 889.0, -8.1, 90.0, None,2021-01-15 23:00:00, 68.0, 67.63, 889.0,3
None, -11.59, 90.0, None, None, None, 0.0, -13.0, -11.6, -11.6, 1030.2, 0.0, -13.0, 889.0, -8.1, 90.0, None,2021-01-16 00:00:00, 68.0, 67.76, 889.0,3
None, -12.92, 87.9, None, None, None, 1.0, -14.0, -12.9, -12.8, 1030.0, 0.0, -14.0, 889.0, -8.1, 88.0, None,2021-01-16 01:00:00, 68.0, 68.04, 889.0,3
None, -13.5, 87.9, None, None, None, 0.0, -15.0, -13.5, -13.5, 1031.5, 0.0, -15.0, 890.0, -8.1, 88.0, None,2021-01-16 02:00:00, 68.0, 68.12, 890.0,3
None, -13.98, 88.5, None, None, None, 1.0, -15.0, -14.0, -14.0, 1032.2, 0.0, -15.0, 890.0, -8.1, 89.0, None,2021-01-16 03:00:00, 68.0, 68.44, 890.0,3
None, -14.55, 88.4, None, None, None, 0.0, -16.0, -14.6, -14.6, 1032.5, 0.0, -16.0, 890.0, -8.1, 88.0, None,2021-01-16 04:00:00, 68.0, 68.38, 890.0,3
None, -14.68, 87.1, None, None, None, 0.0, -16.0, -14.7, -14.9, 1033.0, 0.0, -16.0, 890.0, -8.1, 87.0, None,2021-01-16 05:00:00, 68.0, 68.01, 890.0,3
None, -15.37, 86.0, None, None, None, 0.0, -17.0, -15.4, -15.5, 1034.4, 0.1, -17.0, 891.0, -8.1, 86.0, None,2021-01-16 06:00:00, 68.0, 67.58, 891.0,3
None, -15.87, 86.4, None, None, None, 0.0, -17.0, -15.9, -15.9, 1034.3, 0.0, -17.0, 891.0, -15.1, 86.0, None,2021-01-16 07:00:00, 67.0, 67.38, 891.0,3
None, -15.73, 89.0, None, None, None, 1.0, -17.0, -15.7, -16.2, 1034.2, 0.0, -17.0, 891.0, -15.1, 89.0, None,2021-01-16 08:00:00, 68.0, 67.79, 891.0,3
None, -15.18, 87.8, None, None, None, None, None, None, None, None, None, -17.0, 892.0, None, None, None,2021-01-16 09:00:00, None, 67.53, None,3
None, None, None, None, None, None, 0.0, -9.0, -4.6, -16.2, 1031.7, 0.0, None, None, -4.6, 71.0, None,2021-01-16 12:00:00, 67.0, None, 890.0,3
None, -3.994, 75.57, None, None, None, 0.0, -7.0, -4.0, -16.2, 1031.8, 0.0, -7.0, 890.0, -3.8, 76.0, None,2021-01-16 13:00:00, 67.0, 67.49, 890.0,3
None, -3.242, 75.7, None, None, None, 0.0, -6.0, -3.2, -16.2, 1030.7, 0.0, -6.0, 889.0, -3.0, 76.0, None,2021-01-16 14:00:00, 68.0, 67.72, 889.0,3
None, -3.763, 79.09, None, None, None, None, None, None, None, None, None, -7.0, 889.0, None, None, None,2021-01-16 15:00:00, None, 67.87, None,3
None, -4.577, 84.4, None, None, None, 0.0, -7.0, -4.6, -16.2, 1031.1, 0.0, -7.0, 889.0, -2.7, 84.0, None,2021-01-16 16:00:00, 68.0, 68.0, 889.0,3
None, -5.276, 89.0, None, None, None, 0.0, -7.0, -5.3, -16.2, 1031.2, 0.0, -7.0, 889.0, -2.7, 89.0, None,2021-01-16 17:00:00, 68.0, 67.94, 889.0,3
None, -6.172, 89.9, None, None, None, 0.0, -7.0, -6.2, -16.2, 1030.3, -0.1, -7.0, 888.0, -2.7, 90.0, None,2021-01-16 18:00:00, 68.0, 67.79, 888.0,3
None, -7.284, 92.7, None, None, None, -1.0, -8.0, -7.3, -7.4, 1031.8, 0.1, -8.0, 889.0, -6.1, 93.0, None,2021-01-16 19:00:00, 67.0, 67.26, 889.0,3
None, -7.604, 92.1, None, None, None, 0.0, -9.0, -7.6, -7.6, 1030.6, 0.0, -9.0, 888.0, -6.1, 92.0, None,2021-01-16 20:00:00, 67.0, 67.19, 888.0,3
None, -8.04, 92.1, None, None, None, 0.0, -9.0, -8.0, -8.1, 1030.6, 0.0, -9.0, 888.0, -6.1, 92.0, None,2021-01-16 21:00:00, 67.0, 67.19, 888.0,3
None, -8.47, 91.2, None, None, None, 0.0, -10.0, -8.5, -8.4, 1028.7, 0.0, -10.0, 887.0, -6.1, 91.0, None,2021-01-16 22:00:00, 67.0, 67.19, 887.0,3
None, -9.0, 91.4, None, None, None, 0.0, -10.0, -9.0, -9.0, 1028.3, 0.0, -10.0, 887.0, -6.1, 91.0, None,2021-01-16 23:00:00, 67.0, 67.39, 887.0,3
None, -8.62, 91.7, None, None, None, 0.0, -10.0, -8.6, -9.0, 1026.6, 0.0, -10.0, 886.0, -6.1, 92.0, None,2021-01-17 00:00:00, 67.0, 67.4, 886.0,3
None, -8.18, 91.6, None, None, None, 0.0, -9.0, -8.2, -9.0, 1026.4, 0.0, -9.0, 886.0, -6.1, 92.0, None,2021-01-17 01:00:00, 67.0, 67.38, 886.0,3
None, -7.794, 92.0, None, None, None, -1.0, -9.0, -7.8, -9.0, 1025.1, 0.0, -9.0, 885.0, -6.1, 92.0, None,2021-01-17 02:00:00, 66.0, 66.28, 885.0,3
None, -7.552, 92.2, None, None, None, 2.0, -8.0, -7.6, -9.0, 1025.1, 1.0, -8.0, 885.0, -6.1, 92.0, None,2021-01-17 03:00:00, 67.0, 67.37, 885.0,3
None, -7.396, 92.2, None, None, None, 1.0, -8.0, -7.4, -9.0, 1024.1, 0.0, -8.0, 884.0, -6.1, 92.0, None,2021-01-17 04:00:00, 68.0, 67.68, 884.0,3
