air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
-3.8, -3.786, -5.1, -3.4, -6999.0,2021-01-15 00:00:00, -6999.0,3
-3.1, -3.101, -5.1, -3.1, -6999.0,2021-01-15 01:00:00, -6999.0,3
-2.7, -2.655, -5.1, -2.7, -6999.0,2021-01-15 02:00:00, -6999.0,3
-2.8, -2.827, -5.1, -2.6, -6999.0,2021-01-15 03:00:00, -6999.0,3
-3.9, -3.887, -5.1, -2.6, -6999.0,2021-01-15 04:00:00, -6999.0,3
-4.7, -4.72, -5.1, -2.6, -6999.0,2021-01-15 05:00:00, -6999.0,3
-4.7, -4.707, -5.1, -2.6, -6999.0,2021-01-15 06:00:00, -6999.0,3
-4.5, -4.505, -4.7, -4.4, -6999.0,2021-01-15 07:00:00, -6999.0,3
-5.3, -5.317, -5.3, -4.4, -6999.0,2021-01-15 08:00:00, -6999.0,3
-5.3, -5.307, -5.3, -4.4, -6999.0,2021-01-15 09:00:00, -6999.0,3
-4.5, -4.518, -5.3, -4.4, -6999.0,2021-01-15 10:00:00, -6999.0,3
-3.1, -3.097, -5.3, -3.1, -6999.0,2021-01-15 11:00:00, -6999.0,3
-2.1, -2.105, -5.3, -2.1, -6999.0,2021-01-15 12:00:00, -6999.0,3
-0.1, -0.121, -5.3, -0.2, -6999.0,2021-01-15 13:00:00, -6999.0,3
2.1, 2.136, -5.3, 2.1, -6999.0,2021-01-15 14:00:00, -6999.0,3
6.2, 6.175, -5.3, 6.1, -6999.0,2021-01-15 15:00:00, -6999.0,3
6.3, 6.306, -5.3, 7.0, -6999.0,2021-01-15 16:00:00, -6999.0,3
1.2, 1.216, -5.3, 7.0, -6999.0,2021-01-15 17:00:00, -6999.0,3
-0.9, -0.895, -5.3, 7.0, -6999.0,2021-01-15 18:00:00, -6999.0,3
-2.8, -2.782, -2.8, -0.9, -6999.0,2021-01-15 19:00:00, -6999.0,3
-3.7, -3.728, -3.7, -0.9, -6999.0,2021-01-15 20:00:00, -6999.0,3
-4.4, -4.44, -4.4, -0.9, -6999.0,2021-01-15 21:00:00, -6999.0,3
-5.0, -4.977, -5.0, -0.9, -6999.0,2021-01-15 22:00:00, -6999.0,3
-5.4, -5.382, -5.4, -0.9, -6999.0,2021-01-15 23:00:00, -6999.0,3
-6.0, -5.985, -6.0, -0.9, -6999.0,2021-01-16 00:00:00, -6999.0,3
-6.5, -6.458, -6.4, -0.9, -6999.0,2021-01-16 01:00:00, -6999.0,3
-6.8, -6.824, -6.8, -0.9, -6999.0,2021-01-16 02:00:00, -6999.0,3
-7.3, -7.314, -7.3, -0.9, -6999.0,2021-01-16 03:00:00, -6999.0,3
-7.5, -7.535, -7.5, -0.9, -6999.0,2021-01-16 04:00:00, -6999.0,3
-7.9, -7.883, -7.9, -0.9, -6999.0,2021-01-16 05:00:00, -6999.0,3
-8.2, -8.24, -8.2, -0.9, -6999.0,2021-01-16 06:00:00, -6999.0,3
-8.0, -8.02, -8.2, -8.0, -6999.0,2021-01-16 07:00:00, -6999.0,3
-7.7, -7.704, -8.2, -7.7, -6999.0,2021-01-16 08:00:00, -6999.0,3
None, -7.233, None, None, None,2021-01-16 09:00:00, None,3
-1.9, None, -8.2, -1.9, -6999.0,2021-01-16 12:00:00, -6999.0,3
-0.5, -0.462, -8.2, -0.5, -6999.0,2021-01-16 13:00:00, -6999.0,3
0.5, 0.51, -8.2, 0.5, -6999.0,2021-01-16 14:00:00, -6999.0,3
None, 1.243, None, None, None,2021-01-16 15:00:00, None,3
0.8, 0.757, -8.2, 1.2, -6999.0,2021-01-16 16:00:00, -6999.0,3
0.1, 0.117, -8.2, 1.2, -6999.0,2021-01-16 17:00:00, -6999.0,3
-0.5, -0.52, -8.2, 1.2, -6999.0,2021-01-16 18:00:00, -6999.0,3
-0.5, -0.5, -0.6, -0.5, -6999.0,2021-01-16 19:00:00, -6999.0,3
-0.7, -0.692, -0.7, -0.5, -6999.0,2021-01-16 20:00:00, -6999.0,3
-0.9, -0.904, -0.9, -0.5, -6999.0,2021-01-16 21:00:00, -6999.0,3
-1.0, -0.99, -1.0, -0.5, -6999.0,2021-01-16 22:00:00, -6999.0,3
-1.0, -1.033, -1.1, -0.5, -6999.0,2021-01-16 23:00:00, -6999.0,3
-0.4, -0.436, -1.1, -0.4, -6999.0,2021-01-17 00:00:00, -6999.0,3
0.4, 0.393, -1.1, 0.4, -6999.0,2021-01-17 01:00:00, -6999.0,3
0.5, 0.539, -1.1, 0.6, -6999.0,2021-01-17 02:00:00, -6999.0,3
0.0, 0.028, -1.1, 0.6, -6999.0,2021-01-17 03:00:00, -6999.0,3
-0.4, -0.403, -1.1, 0.6, -6999.0,2021-01-17 04:00:00, -6999.0,3
-0.8, -0.77, -1.1, 0.6, -6999.0,2021-01-17 05:00:00, -6999.0,3
-1.2, -1.225, -1.3, 0.6, -6999.0,2021-01-17 06:00:00, -6999.0,3
-2.5, -2.526, -2.5, -1.2, -6999.0,2021-01-17 07:00:00, -6999.0,3
-3.2, -3.213, -3.3, -1.2, -6999.0,2021-01-17 08:00:00, -6999.0,3
-1.2, -1.19, -3.3, -1.2, -6999.0,2021-01-17 09:00:00, -6999.0,3
