ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
15.0,15.0,-2.0,0.0,2021-12-17,0.0,2.5,51
22.0,22.0,0.0,0.0,2021-12-18,0.0,7.0,51
0.0,0.0,-1.0,0.0,2021-12-19,0.0,5.0,51
0.0,0.0,-4.5,0.0,2021-12-20,0.0,1.5,51
12.0,12.0,-1.0,0.0,2021-12-22,0.0,7.0,51
3.0,0.0,1.5,3.0,2021-12-23,0.0,4.0,51
