ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
7.0,7.0,0.0,2021-12-21, None,51
11.0,11.0,0.0,2021-12-22, 0.0,51
4.0,4.0,0.0,2021-12-23, 0.0,51
