CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
11.47, 57.42, 13.5, 57.0, None, 5.549, None, 76.0, 14.63, 11.5, 11.1, 3.0, None, 3.0,2021-07-09 00:00:00,28
9.43, 67.63, 13.5, 68.0, None, 57.32, None, 209.3, 13.5, 9.4, 9.1, 4.0, None, 4.0,2021-07-09 01:00:00,28
9.27, 68.19, 13.5, 68.0, None, 9.09, None, 215.7, 18.68, 9.3, 8.7, 4.0, None, 4.0,2021-07-09 02:00:00,28
9.9, 62.02, 13.5, 62.0, None, 8.1, None, 212.8, 15.06, 9.9, 8.7, 3.0, None, 3.0,2021-07-09 03:00:00,28
11.06, 54.38, 13.5, 54.0, None, 43.97, None, 50.67, 5.373, 11.1, 8.7, 2.0, None, 2.0,2021-07-09 04:00:00,28
10.89, 55.18, 13.5, 55.0, None, 17.86, None, 40.04, 4.255, 10.9, 8.7, 2.0, None, 2.0,2021-07-09 05:00:00,28
11.87, 50.75, 13.5, 51.0, None, 48.13, None, 55.37, 1.671, 11.9, 8.7, 2.0, None, 2.0,2021-07-09 06:00:00,28
11.51, 58.82, 12.3, 59.0, None, 28.77, None, 60.22, 4.052, 11.5, 11.4, 4.0, None, 4.0,2021-07-09 07:00:00,28
12.27, 60.59, 12.8, 61.0, None, 24.52, None, 62.12, 6.601, 12.3, 11.3, 5.0, None, 5.0,2021-07-09 08:00:00,28
13.05, 60.18, 13.6, 60.0, None, 32.46, None, 58.63, 5.881, 13.1, 11.3, 5.0, None, 5.0,2021-07-09 09:00:00,28
13.51, 57.35, 14.7, 57.0, None, 55.56, None, 68.54, 3.113, 13.5, 11.3, 5.0, None, 5.0,2021-07-09 10:00:00,28
13.59, 52.28, 14.9, 52.0, None, 69.61, None, 242.4, 2.242, 13.6, 11.3, 4.0, None, 4.0,2021-07-09 11:00:00,28
14.45, 50.47, 15.4, 50.0, None, 34.65, None, 246.8, 5.404, 14.5, 11.3, 4.0, None, 4.0,2021-07-09 12:00:00,28
13.93, 47.82, 16.8, 48.0, None, 50.14, None, 264.5, 6.757, 13.9, 11.3, 3.0, None, 3.0,2021-07-09 13:00:00,28
14.64, 44.07, 16.8, 44.0, None, 33.19, None, 261.6, 9.02, 14.6, 11.3, 3.0, None, 3.0,2021-07-09 14:00:00,28
14.82, 46.72, 16.8, 47.0, None, 20.23, None, 258.3, 10.15, 14.8, 11.3, 3.0, None, 3.0,2021-07-09 15:00:00,28
17.17, 40.15, 17.4, 40.0, None, 36.32, None, 286.4, 7.162, 17.2, 11.3, 3.0, None, 3.0,2021-07-09 16:00:00,28
17.9, 35.43, 18.6, 35.0, None, 50.45, None, 312.7, 4.443, 17.9, 11.3, 2.0, None, 2.0,2021-07-09 17:00:00,28
17.89, 34.34, 18.8, 34.0, None, 43.97, None, 296.5, 7.379, 17.9, 11.3, 2.0, None, 2.0,2021-07-09 18:00:00,28
17.99, 35.69, 18.6, 36.0, None, 44.68, None, 298.6, 5.853, 18.0, 17.6, 2.0, None, 2.0,2021-07-09 19:00:00,28
17.17, 36.77, 18.6, 37.0, None, 28.32, None, 283.5, 6.736, 17.2, 17.2, 3.0, None, 3.0,2021-07-09 20:00:00,28
15.74, 39.63, 18.6, 40.0, None, 33.16, None, 237.9, 6.034, 15.7, 15.8, 2.0, None, 2.0,2021-07-09 21:00:00,28
15.65, 40.58, 18.6, 41.0, None, 11.74, None, 191.3, 9.06, 15.7, 15.5, 2.0, None, 2.0,2021-07-09 22:00:00,28
15.16, 38.87, 18.6, 39.0, None, 10.65, None, 202.5, 13.27, 15.2, 15.2, 1.0, None, 1.0,2021-07-09 23:00:00,28
15.08, 36.87, 18.6, 37.0, None, 15.51, None, 196.8, 11.62, 15.1, 14.8, 1.0, None, 1.0,2021-07-10 00:00:00,28
14.74, 38.24, 18.6, 38.0, None, 15.36, None, 209.1, 12.97, 14.7, 14.5, 1.0, None, 1.0,2021-07-10 01:00:00,28
14.38, 36.15, 18.6, 36.0, None, 17.45, None, 199.3, 14.7, 14.4, 14.4, 0.0, None, 0.0,2021-07-10 02:00:00,28
14.12, 38.67, 18.6, 39.0, None, 17.55, None, 187.6, 13.5, 14.1, 14.0, 0.0, None, 0.0,2021-07-10 03:00:00,28
13.69, 40.88, 18.6, 41.0, None, 21.22, None, 172.1, 11.0, 13.7, 13.6, 1.0, None, 1.0,2021-07-10 04:00:00,28
13.69, 40.65, 18.6, 41.0, None, 35.88, None, 184.1, 6.764, 13.7, 13.5, 1.0, None, 1.0,2021-07-10 05:00:00,28
13.96, 42.43, 18.6, 42.0, None, 27.13, None, 161.7, 5.184, 14.0, 13.4, 1.0, None, 1.0,2021-07-10 06:00:00,28
13.83, 40.3, 14.2, 40.0, None, 31.43, None, 168.0, 3.943, 13.8, 13.8, 0.0, None, 0.0,2021-07-10 07:00:00,28
13.51, 44.82, 14.3, 45.0, None, 34.22, None, 194.7, 3.986, 13.5, 13.3, 2.0, None, 2.0,2021-07-10 08:00:00,28
14.44, 45.26, 14.8, 45.0, None, 37.68, None, 181.6, 5.694, 14.4, 13.3, 3.0, None, 3.0,2021-07-10 09:00:00,28
15.16, 42.19, 15.9, 42.0, None, 50.34, None, 181.7, 5.905, 15.2, 13.3, 3.0, None, 3.0,2021-07-10 10:00:00,28
None, 39.41, 16.0, 39.0, None, None, None, None, None, 15.9, -1153.0, 2.0, None, 2.0,2021-07-10 11:00:00,28
None, 43.36, 16.5, 43.0, None, 34.06, None, 270.7, 7.282, 14.9, -1153.0, 3.0, None, 3.0,2021-07-10 12:00:00,28
None, 40.21, 16.5, 40.0, None, 27.23, None, 275.0, 9.67, 16.2, -1153.0, 3.0, None, 3.0,2021-07-10 13:00:00,28
