air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
13.1, 13.13, 96.2, 24.4, 96.0, 13.1,2021-07-09 00:00:00, 12.0,28
12.4, 12.42, 96.2, 24.4, 96.0, 12.4,2021-07-09 01:00:00, 12.0,28
11.9, 11.87, 97.4, 24.4, 97.0, 11.7,2021-07-09 02:00:00, 11.0,28
10.9, 10.92, 97.0, 24.4, 97.0, 11.0,2021-07-09 03:00:00, 10.0,28
10.6, 10.61, 98.0, 24.4, 98.0, 10.6,2021-07-09 04:00:00, 11.0,28
10.4, 10.39, 98.3, 24.4, 98.0, 10.3,2021-07-09 05:00:00, 10.0,28
10.3, 10.32, 98.6, 24.4, 99.0, 10.1,2021-07-09 06:00:00, 10.0,28
11.6, 11.59, 98.1, 11.9, 98.0, 10.3,2021-07-09 07:00:00, 11.0,28
14.5, 14.51, 88.8, 14.5, 89.0, 10.3,2021-07-09 08:00:00, 13.0,28
16.6, 16.55, 76.87, 16.5, 77.0, 10.3,2021-07-09 09:00:00, 12.0,28
17.9, 17.91, 74.77, 17.9, 75.0, 10.3,2021-07-09 10:00:00, 13.0,28
20.2, 20.2, 68.61, 20.1, 69.0, 10.3,2021-07-09 11:00:00, 14.0,28
22.0, 22.02, 54.97, 22.1, 55.0, 10.3,2021-07-09 12:00:00, 12.0,28
23.9, 23.86, 46.98, 24.3, 47.0, 10.3,2021-07-09 13:00:00, 12.0,28
26.2, 26.22, 40.3, 26.2, 40.0, 10.3,2021-07-09 14:00:00, 12.0,28
27.3, 27.3, 36.11, 27.4, 36.0, 10.3,2021-07-09 15:00:00, 11.0,28
28.3, 28.3, 33.99, 28.2, 34.0, 10.3,2021-07-09 16:00:00, 11.0,28
29.2, 29.21, 29.86, 29.0, 30.0, 10.3,2021-07-09 17:00:00, 9.0,28
28.8, 28.83, 29.81, 29.3, 30.0, 10.3,2021-07-09 18:00:00, 9.0,28
28.4, 28.35, 36.82, 28.8, 37.0, 27.7,2021-07-09 19:00:00, 13.0,28
26.0, 25.97, 41.88, 28.8, 42.0, 25.2,2021-07-09 20:00:00, 12.0,28
19.2, 19.19, 79.69, 28.8, 80.0, 19.1,2021-07-09 21:00:00, 15.0,28
17.3, 17.3, 84.9, 28.8, 85.0, 17.3,2021-07-09 22:00:00, 15.0,28
16.7, 16.7, 83.2, 28.8, 83.0, 16.5,2021-07-09 23:00:00, 14.0,28
16.4, 16.4, 81.5, 28.8, 82.0, 16.2,2021-07-10 00:00:00, 13.0,28
17.3, 17.32, 73.66, 28.8, 74.0, 16.2,2021-07-10 01:00:00, 13.0,28
14.9, 14.91, 83.4, 28.8, 83.0, 15.0,2021-07-10 02:00:00, 12.0,28
13.8, 13.77, 87.4, 28.8, 87.0, 13.7,2021-07-10 03:00:00, 12.0,28
15.9, 15.9, 73.1, 28.8, 73.0, 13.5,2021-07-10 04:00:00, 11.0,28
16.4, 16.41, 63.96, 28.8, 64.0, 13.5,2021-07-10 05:00:00, 10.0,28
17.4, 17.35, 55.16, 28.8, 55.0, 13.5,2021-07-10 06:00:00, 8.0,28
20.5, 20.53, 47.58, 20.5, 48.0, 16.8,2021-07-10 07:00:00, 9.0,28
21.2, 21.22, 46.01, 21.4, 46.0, 16.8,2021-07-10 08:00:00, 9.0,28
22.1, 22.05, 47.1, 22.1, 47.0, 16.8,2021-07-10 09:00:00, 10.0,28
23.0, 23.04, 42.71, 23.8, 43.0, 16.8,2021-07-10 10:00:00, 10.0,28
24.5, 24.49, 38.3, 24.8, 38.0, 16.8,2021-07-10 11:00:00, 9.0,28
25.7, 25.74, 34.06, 25.8, 34.0, 16.8,2021-07-10 12:00:00, 8.0,28
26.4, 26.39, 30.31, 26.9, 30.0, 16.8,2021-07-10 13:00:00, 7.0,28
27.4, 27.42, 28.03, 28.0, 28.0, 16.8,2021-07-10 14:00:00, 7.0,28
27.8, 27.76, 28.68, 28.2, 29.0, 16.8,2021-07-10 15:00:00, 8.0,28
27.6, 27.64, 28.19, 28.2, 28.0, 16.8,2021-07-10 16:00:00, 8.0,28
27.3, 27.28, 25.77, 28.2, 26.0, 16.8,2021-07-10 17:00:00, 6.0,28
26.7, 26.68, 25.19, 28.2, 25.0, 16.8,2021-07-10 18:00:00, 5.0,28
26.2, 26.15, 30.01, 26.8, 30.0, 26.0,2021-07-10 19:00:00, 7.0,28
22.1, None, None, 26.8, 43.0, 21.3,2021-07-10 21:00:00, 9.0,28
18.4, 18.42, 54.57, 26.8, 55.0, 17.9,2021-07-10 22:00:00, 10.0,28
16.9, 16.91, 62.4, 26.8, 62.0, 16.3,2021-07-10 23:00:00, 10.0,28
15.4, 15.42, 70.96, 26.8, 71.0, 15.4,2021-07-11 00:00:00, 10.0,28
14.7, 14.7, 74.79, 26.8, 75.0, 14.7,2021-07-11 01:00:00, 10.0,28
13.8, 13.79, 77.96, 26.8, 78.0, 13.8,2021-07-11 02:00:00, 10.0,28
13.3, 13.31, 81.9, 26.8, 82.0, 13.3,2021-07-11 03:00:00, 10.0,28
12.7, 12.7, 83.5, 26.8, 84.0, 12.7,2021-07-11 04:00:00, 10.0,28
12.4, 12.42, 83.8, 26.8, 84.0, 12.5,2021-07-11 05:00:00, 10.0,28
12.2, 12.18, 86.3, 26.8, 86.0, 12.0,2021-07-11 06:00:00, 10.0,28
13.7, 13.67, 80.3, 13.7, 80.0, 12.1,2021-07-11 07:00:00, 10.0,28
16.7, 16.73, 73.48, 16.5, 73.0, 12.1,2021-07-11 08:00:00, 12.0,28
21.4, 21.36, 48.25, 21.4, 48.0, 12.1,2021-07-11 09:00:00, 10.0,28
22.4, 22.38, 41.86, 22.8, 42.0, 12.1,2021-07-11 10:00:00, 9.0,28
23.5, 23.48, 38.34, 23.9, 38.0, 12.1,2021-07-11 11:00:00, 8.0,28
25.4, 25.36, 31.39, 25.5, 31.0, 12.1,2021-07-11 12:00:00, 7.0,28
27.0, 26.97, 27.7, 27.0, 28.0, 12.1,2021-07-11 13:00:00, 7.0,28
27.1, 27.09, 28.81, 27.8, 29.0, 12.1,2021-07-11 14:00:00, 7.0,28
27.5, 27.54, 26.11, 28.3, 26.0, 12.1,2021-07-11 15:00:00, 7.0,28
27.8, 27.78, 25.76, 28.4, 26.0, 12.1,2021-07-11 16:00:00, 7.0,28
28.0, 27.95, 27.08, 28.5, 27.0, 12.1,2021-07-11 17:00:00, 7.0,28
27.8, 27.84, 26.52, 28.5, 27.0, 12.1,2021-07-11 18:00:00, 7.0,28
27.4, 27.37, 26.81, 28.1, 27.0, 27.3,2021-07-11 19:00:00, 7.0,28
25.6, 25.58, 33.28, 28.1, 33.0, 25.5,2021-07-11 20:00:00, 9.0,28
19.5, 19.49, 52.18, 28.1, 52.0, 19.5,2021-07-11 21:00:00, 10.0,28
17.2, 17.17, 61.09, 28.1, 61.0, 17.4,2021-07-11 22:00:00, 9.0,28
16.2, 16.15, 63.55, 28.1, 64.0, 16.2,2021-07-11 23:00:00, 9.0,28
15.2, 15.15, 66.95, 28.1, 67.0, 15.2,2021-07-12 00:00:00, 9.0,28
14.7, 14.74, 68.49, 28.1, 68.0, 14.7,2021-07-12 01:00:00, 9.0,28
13.9, 13.93, 73.84, 28.1, 74.0, 13.9,2021-07-12 02:00:00, 9.0,28
13.2, 13.21, 75.99, 28.1, 76.0, 13.2,2021-07-12 03:00:00, 9.0,28
13.1, 13.06, 78.89, 28.1, 79.0, 12.7,2021-07-12 04:00:00, 10.0,28
12.2, 12.18, 82.5, 28.1, 83.0, 12.2,2021-07-12 05:00:00, 9.0,28
11.8, 11.84, 83.9, 28.1, 84.0, 11.9,2021-07-12 06:00:00, 9.0,28
14.0, 14.02, 77.87, 14.1, 78.0, 11.8,2021-07-12 07:00:00, 10.0,28
16.7, 16.71, 65.9, 16.7, 66.0, 11.8,2021-07-12 08:00:00, 10.0,28
19.0, 19.04, 57.58, 18.8, 58.0, 11.8,2021-07-12 09:00:00, 11.0,28
21.9, 21.86, 44.88, 21.8, 45.0, 11.8,2021-07-12 10:00:00, 9.0,28
24.5, 24.48, 37.32, 24.5, 37.0, 11.8,2021-07-12 11:00:00, 9.0,28
26.7, 26.68, 29.6, 26.7, 30.0, 11.8,2021-07-12 12:00:00, 7.0,28
