pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 14.93, 74.81, None, None, None, None, 10.0, 14.9, 15.0, 1014.3, 0.0, 10.0, 882.0, 21.3, 75.0, None,2021-07-09 00:00:00, None, None, 882.0,28
None, 14.23, 78.14, None, None, None, None, 10.0, 14.2, 14.1, 1014.1, 0.0, 10.0, 882.0, 21.3, 78.0, None,2021-07-09 01:00:00, None, None, 882.0,28
None, 13.14, 81.7, None, None, None, None, 10.0, 13.1, 13.2, 1015.2, 0.0, 10.0, 883.0, 21.3, 82.0, None,2021-07-09 02:00:00, None, None, 883.0,28
None, 12.21, 82.9, None, None, None, None, 9.0, 12.2, 12.2, 1015.1, 0.0, 9.0, 883.0, 21.3, 83.0, None,2021-07-09 03:00:00, None, None, 883.0,28
None, 11.16, 86.7, None, None, None, None, 9.0, 11.2, 11.2, 1015.2, 0.0, 9.0, 883.0, 21.3, 87.0, None,2021-07-09 04:00:00, None, None, 883.0,28
None, 10.96, 86.6, None, None, None, None, 9.0, 11.0, 11.0, 1015.8, 0.8, 9.0, 883.0, 21.3, 87.0, None,2021-07-09 05:00:00, None, None, 883.0,28
None, 11.82, 83.8, None, None, None, None, 9.0, 11.8, 10.8, 1017.3, -0.1, 9.0, 884.0, 21.3, 84.0, None,2021-07-09 06:00:00, None, None, 884.0,28
None, 14.93, 67.55, None, None, None, None, 9.0, 14.9, 11.8, 1017.0, 0.3, 9.0, 884.0, 14.9, 68.0, None,2021-07-09 07:00:00, None, None, 884.0,28
None, 15.98, 62.68, None, None, None, None, 9.0, 16.0, 11.8, 1017.8, -0.1, 9.0, 885.0, 15.9, 63.0, None,2021-07-09 08:00:00, None, None, 885.0,28
None, 21.31, 47.39, None, None, None, None, 9.0, 21.3, 11.8, 1017.2, 0.1, 9.0, 885.0, 21.2, 47.0, None,2021-07-09 09:00:00, None, None, 885.0,28
None, 22.83, 42.91, None, None, None, None, 9.0, 22.8, 11.8, 1017.2, 0.0, 9.0, 885.0, 22.8, 43.0, None,2021-07-09 10:00:00, None, None, 885.0,28
None, 25.96, 32.19, None, None, None, None, 8.0, 26.0, 11.8, 1015.8, 0.0, 8.0, 884.0, 26.0, 32.0, None,2021-07-09 11:00:00, None, None, 884.0,28
None, 28.54, 25.88, None, None, None, None, 8.0, 28.5, 11.8, 1015.6, 0.0, 8.0, 884.0, 28.5, 26.0, None,2021-07-09 12:00:00, None, None, 884.0,28
None, 28.81, 25.19, None, None, None, None, 6.0, 28.8, 11.8, 1015.7, -0.6, 6.0, 884.0, 29.4, 25.0, None,2021-07-09 13:00:00, None, None, 884.0,28
None, 29.75, 20.44, None, None, None, None, 4.0, 29.8, 11.8, 1015.7, -0.4, 4.0, 884.0, 29.8, 20.0, None,2021-07-09 14:00:00, None, None, 884.0,28
None, 29.84, 20.65, None, None, None, None, 5.0, 29.8, 11.8, 1015.8, 0.0, 5.0, 884.0, 31.4, 21.0, None,2021-07-09 15:00:00, None, None, 884.0,28
None, 29.78, 23.59, None, None, None, None, 7.0, 29.8, 11.8, 1016.0, 0.0, 7.0, 884.0, 31.4, 24.0, None,2021-07-09 16:00:00, None, None, 884.0,28
None, 24.41, 43.22, None, None, None, None, 11.0, 24.4, 11.8, 1016.8, 0.0, 11.0, 884.0, 31.4, 43.0, None,2021-07-09 17:00:00, None, None, 884.0,28
None, 22.0, 48.42, None, None, None, None, 10.0, 22.0, 11.8, 1017.0, -0.8, 10.0, 884.0, 31.4, 48.0, None,2021-07-09 18:00:00, None, None, 884.0,28
None, 21.45, 50.81, None, None, None, None, 11.0, 21.5, 21.5, 1016.6, 0.8, 11.0, 884.0, 22.1, 51.0, None,2021-07-09 19:00:00, None, None, 884.0,28
None, 19.94, 54.52, None, None, None, None, 11.0, 19.9, 20.0, 1016.7, 0.0, 11.0, 884.0, 22.1, 55.0, None,2021-07-09 20:00:00, None, None, 884.0,28
