pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 19.23, 27.2, -6999.0, None, None, -6999.0, 19.2, 18.9, -0.2, None, 0.0,2021-07-09 00:00:00, 3.0, 3.008, -6999.0,28
None, 18.65, 27.2, -6999.0, None, None, -6999.0, 18.7, 18.1, -0.1, None, 0.0,2021-07-09 01:00:00, 3.0, 3.1, -6999.0,28
None, 17.67, 27.2, -6999.0, None, None, -6999.0, 17.7, 17.5, -0.1, None, 0.0,2021-07-09 02:00:00, 3.0, 3.077, -6999.0,28
None, 16.57, 27.2, -6999.0, None, None, -6999.0, 16.6, 16.6, -0.2, None, 0.0,2021-07-09 03:00:00, 3.0, 3.09, -6999.0,28
None, 15.3, 27.2, -6999.0, None, None, -6999.0, 15.3, 15.2, -0.1, None, 0.0,2021-07-09 04:00:00, 3.0, 3.106, -6999.0,28
None, 15.15, 27.2, -6999.0, None, None, -6999.0, 15.2, 14.7, -0.2, None, 0.0,2021-07-09 05:00:00, 3.0, 3.106, -6999.0,28
None, 13.45, 27.2, -6999.0, None, None, -6999.0, 13.5, 13.5, 0.0, None, 0.0,2021-07-09 06:00:00, 3.0, 3.187, -6999.0,28
None, 15.04, 15.0, -6999.0, None, None, -6999.0, 15.0, 13.5, 0.0, None, 0.0,2021-07-09 07:00:00, 3.0, 3.201, -6999.0,28
None, 17.48, 17.5, -6999.0, None, None, -6999.0, 17.5, 13.5, 0.0, None, 0.0,2021-07-09 08:00:00, 3.0, 3.01, -6999.0,28
None, 20.95, 21.2, -6999.0, None, None, -6999.0, 21.0, 13.5, 0.0, None, 0.0,2021-07-09 09:00:00, 3.0, 2.582, -6999.0,28
None, 22.94, 22.9, -6999.0, None, None, -6999.0, 22.9, 13.5, 0.0, None, 1.0,2021-07-09 10:00:00, 3.0, 3.388, -6999.0,28
None, 25.85, 26.0, -6999.0, None, None, -6999.0, 25.9, 13.5, -0.1, None, 0.0,2021-07-09 11:00:00, 3.0, 3.254, -6999.0,28
None, 28.26, 28.3, -6999.0, None, None, -6999.0, 28.3, 13.5, 0.1, None, 0.0,2021-07-09 12:00:00, 3.0, 3.417, -6999.0,28
None, 30.49, 30.8, -6999.0, None, None, -6999.0, 30.5, 13.5, -0.1, None, -1.0,2021-07-09 13:00:00, 3.0, 2.704, -6999.0,28
None, 32.23, 32.4, -6999.0, None, None, -6999.0, 32.2, 13.5, 0.0, None, 1.0,2021-07-09 14:00:00, 3.0, 3.284, -6999.0,28
None, 30.29, 32.4, -6999.0, None, None, -6999.0, 30.3, 13.5, 0.0, None, -1.0,2021-07-09 15:00:00, 2.0, 2.347, -6999.0,28
None, 32.13, 32.4, -6999.0, None, None, -6999.0, 32.1, 13.5, 0.0, None, 0.0,2021-07-09 16:00:00, 3.0, 2.765, -6999.0,28
None, 31.23, 32.4, -6999.0, None, None, -6999.0, 31.2, 13.5, 0.0, None, 0.0,2021-07-09 17:00:00, 2.0, 2.471, -6999.0,28
None, 29.1, 32.4, -6999.0, None, None, -6999.0, 29.1, 13.5, -0.1, None, 0.0,2021-07-09 18:00:00, 3.0, 2.819, -6999.0,28
None, 27.73, 29.2, -6999.0, None, None, -6999.0, 27.7, 27.7, -0.3, None, 0.0,2021-07-09 19:00:00, 3.0, 2.785, -6999.0,28
None, 26.55, 29.2, -6999.0, None, None, -6999.0, 26.6, 26.4, -0.1, None, 0.0,2021-07-09 20:00:00, 3.0, 2.963, -6999.0,28
None, 24.73, 29.2, -6999.0, None, None, -6999.0, 24.7, 24.7, -0.3, None, 0.0,2021-07-09 21:00:00, 3.0, 2.908, -6999.0,28
None, 23.06, 29.2, -6999.0, None, None, -6999.0, 23.1, 22.9, -0.5, None, 0.0,2021-07-09 22:00:00, 3.0, 3.009, -6999.0,28
None, 21.07, 29.2, -6999.0, None, None, -6999.0, 21.1, 21.1, 0.0, None, 0.0,2021-07-09 23:00:00, 3.0, 3.022, -6999.0,28
None, 20.37, 29.2, -6999.0, None, None, -6999.0, 20.4, 20.4, -0.3, None, 0.0,2021-07-10 00:00:00, 3.0, 3.073, -6999.0,28
None, 19.37, 29.2, -6999.0, None, None, -6999.0, 19.4, 19.1, -0.2, None, 0.0,2021-07-10 01:00:00, 3.0, 3.11, -6999.0,28
None, 17.91, 29.2, -6999.0, None, None, -6999.0, 17.9, 17.7, -0.2, None, 0.0,2021-07-10 02:00:00, 3.0, 3.223, -6999.0,28
