pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 11.27, 98.2, None, None, None, 0.495, None, 3.989, 122.7, 11.0, 11.3, 11.2, 0.0, 11.0, 17.5, 98.0, None,2021-07-09 00:00:00, None, None,28
None, None, 11.7, 98.6, None, None, None, 0.33, None, 7.388, 124.4, 12.0, 11.7, 11.2, 0.0, 12.0, 17.5, 99.0, None,2021-07-09 01:00:00, None, None,28
None, None, 11.77, 98.6, None, None, None, 0.579, None, 5.037, 124.3, 11.0, 11.8, 11.2, 0.0, 11.0, 17.5, 99.0, None,2021-07-09 02:00:00, None, None,28
None, None, 11.66, 98.7, None, None, None, 0.12, None, 7.284, 123.3, 12.0, 11.7, 11.2, 0.0, 12.0, 17.5, 99.0, None,2021-07-09 03:00:00, None, None,28
None, None, 11.32, 98.6, None, None, None, 0.167, None, 6.229, 123.2, 11.0, 11.3, 11.2, 0.0, 11.0, 17.5, 99.0, None,2021-07-09 04:00:00, None, None,28
None, None, 11.38, 98.9, None, None, None, 0.468, None, 5.973, 124.2, 11.0, 11.4, 11.2, 0.0, 11.0, 17.5, 99.0, None,2021-07-09 05:00:00, None, None,28
None, None, 11.52, 98.8, None, None, None, 0.195, None, 4.063, 125.2, 11.0, 11.5, 11.2, 0.0, 11.0, 17.5, 99.0, None,2021-07-09 06:00:00, None, None,28
None, None, 11.89, 98.0, None, None, None, 2.284, None, 2.596, 122.1, 12.0, 11.9, 11.4, 0.0, 12.0, 11.9, 98.0, None,2021-07-09 07:00:00, None, None,28
None, None, 12.05, 95.9, None, None, None, 4.297, None, 4.85, 106.6, 11.0, 12.1, 11.4, 0.0, 11.0, 12.3, 96.0, None,2021-07-09 08:00:00, None, None,28
None, None, 14.41, 86.9, None, None, None, 4.173, None, 7.88, 98.0, 12.0, 14.4, 11.4, 0.0, 12.0, 14.5, 87.0, None,2021-07-09 09:00:00, None, None,28
None, None, 15.77, 79.6, None, None, None, 9.93, None, 6.421, 71.85, 13.0, 15.8, 11.4, 0.6, 13.0, 16.0, 80.0, None,2021-07-09 10:00:00, None, None,28
None, None, 17.58, 74.4, None, None, None, 2.321, None, 8.64, 51.08, 13.0, 17.6, 11.4, 0.4, 13.0, 17.8, 74.0, None,2021-07-09 11:00:00, None, None,28
None, None, 19.94, 67.56, None, None, None, 2.746, None, 11.21, 42.39, 13.0, 19.9, 11.4, 0.0, 13.0, 19.8, 68.0, None,2021-07-09 12:00:00, None, None,28
None, None, 21.43, 59.08, None, None, None, 3.863, None, 6.204, 31.57, 13.0, 21.4, 11.4, 0.0, 13.0, 21.2, 59.0, None,2021-07-09 13:00:00, None, None,28
None, None, 23.59, 51.81, None, None, None, 1.274, None, 6.813, 22.01, 13.0, 23.6, 11.4, 0.0, 13.0, 24.2, 52.0, None,2021-07-09 14:00:00, None, None,28
None, None, 24.69, 47.98, None, None, None, 1.195, None, 6.817, 18.0, 13.0, 24.7, 11.4, 0.0, 13.0, 24.6, 48.0, None,2021-07-09 15:00:00, None, None,28
None, None, 24.28, 48.3, None, None, None, 3.221, None, 6.529, 21.18, 13.0, 24.3, 11.4, -0.3, 13.0, 24.7, 48.0, None,2021-07-09 16:00:00, None, None,28
None, None, 22.86, 55.18, None, None, None, 2.223, None, 7.86, 20.6, 12.0, 22.9, 11.4, 0.3, 12.0, 25.4, 55.0, None,2021-07-09 17:00:00, None, None,28
None, None, 23.53, 51.75, None, None, None, 0.69, None, 14.39, 21.1, 13.0, 23.5, 11.4, -0.3, 13.0, 25.4, 52.0, None,2021-07-09 18:00:00, None, None,28
None, None, 21.71, 58.98, None, None, None, 0.203, None, 11.31, 20.35, 13.0, 21.7, 21.7, -0.7, 13.0, 23.7, 59.0, None,2021-07-09 19:00:00, None, None,28
None, None, 19.53, 69.13, None, None, None, 2.394, None, 9.67, 23.56, 14.0, 19.5, 19.5, 0.0, 14.0, 23.7, 69.0, None,2021-07-09 20:00:00, None, None,28
None, None, 17.25, 79.76, None, None, None, 5.778, None, 7.352, 37.67, 14.0, 17.3, 17.3, 0.0, 14.0, 23.7, 80.0, None,2021-07-09 21:00:00, None, None,28
None, None, 15.62, 84.1, None, None, None, 7.456, None, 4.875, 62.44, 13.0, 15.6, 15.8, 0.0, 13.0, 23.7, 84.0, None,2021-07-09 22:00:00, None, None,28
None, None, 14.32, 88.3, None, None, None, 4.44, None, 5.265, 82.1, 13.0, 14.3, 14.3, 0.0, 13.0, 23.7, 88.0, None,2021-07-09 23:00:00, None, None,28
None, None, 13.72, 91.5, None, None, None, 3.078, None, 7.465, 95.7, 12.0, 13.7, 13.6, 0.0, 12.0, 23.7, 92.0, None,2021-07-10 00:00:00, None, None,28
None, None, 13.6, 93.1, None, None, None, 2.316, None, 7.671, 105.2, 13.0, 13.6, 13.4, 0.0, 13.0, 23.7, 93.0, None,2021-07-10 01:00:00, None, None,28
None, None, 11.98, 95.4, None, None, None, 1.261, None, 4.795, 110.6, 11.0, 12.0, 12.0, 0.0, 11.0, 23.7, 95.0, None,2021-07-10 02:00:00, None, None,28
None, None, 12.09, 96.3, None, None, None, 2.123, None, 6.332, 116.8, 11.0, 12.1, 11.7, 0.0, 11.0, 23.7, 96.0, None,2021-07-10 03:00:00, None, None,28
None, None, 11.65, 97.2, None, None, None, 1.162, None, 5.872, 123.2, 11.0, 11.7, 11.5, 0.0, 11.0, 23.7, 97.0, None,2021-07-10 04:00:00, None, None,28
None, None, 11.71, 97.3, None, None, None, 1.134, None, 5.396, 126.6, 11.0, 11.7, 11.4, 0.0, 11.0, 23.7, 97.0, None,2021-07-10 05:00:00, None, None,28
None, None, 11.15, 97.4, None, None, None, 1.033, None, 5.678, 130.7, 10.0, 11.2, 11.1, 0.0, 10.0, 23.7, 97.0, None,2021-07-10 06:00:00, None, None,28
None, None, 11.73, 98.3, None, None, None, 1.13, None, 7.033, 130.9, 12.0, 11.7, 10.9, 0.0, 12.0, 11.9, 98.0, None,2021-07-10 07:00:00, None, None,28
