RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
61.49, None, None, None, 1.62, 315.8, 10.0, 17.3, 10.0, 933.0, None, None, None, None, None, None, None, None, 17.35, None, 29.5, None, None, 23.49, None, 17.4, 1016.2, 0.0, None, 61.0,2021-07-09 00:00:00, 933.0,28
53.54, None, None, None, 5.453, 294.9, 9.0, 17.3, 9.0, 933.0, None, None, None, None, None, None, None, None, 18.71, None, 29.5, None, None, 22.18, None, 18.7, 1016.0, 0.0, None, 54.0,2021-07-09 01:00:00, 933.0,28
63.53, None, None, None, 7.002, 276.3, 10.0, 16.1, 10.0, 934.0, None, None, None, None, None, None, None, None, 16.39, None, 29.5, None, None, 11.1, None, 16.4, 1017.1, 0.0, None, 64.0,2021-07-09 02:00:00, 934.0,28
63.16, None, None, None, 5.61, 287.9, 9.0, 15.6, 9.0, 934.0, None, None, None, None, None, None, None, None, 16.37, None, 29.5, None, None, 13.73, None, 16.4, 1017.1, 0.0, None, 63.0,2021-07-09 03:00:00, 934.0,28
71.12, None, None, None, 2.796, 315.0, 10.0, 14.7, 10.0, 935.0, None, None, None, None, None, None, None, None, 14.68, None, 29.5, None, None, 34.69, None, 14.7, 1018.2, 0.0, None, 71.0,2021-07-09 04:00:00, 935.0,28
72.05, None, None, None, 1.143, 324.4, 9.0, 14.3, 9.0, 935.0, None, None, None, None, None, None, None, None, 14.34, None, 29.5, None, None, 50.12, None, 14.3, 1018.3, 0.0, None, 72.0,2021-07-09 05:00:00, 935.0,28
77.97, None, None, None, 1.486, 326.2, 9.0, 12.9, 9.0, 936.0, None, None, None, None, None, None, None, None, 12.95, None, 29.5, None, None, 29.58, None, 13.0, 1019.4, 0.0, None, 78.0,2021-07-09 06:00:00, 936.0,28
76.13, None, None, None, 2.234, 318.1, 10.0, 12.9, 10.0, 936.0, None, None, None, None, None, None, None, None, 14.47, None, 14.5, None, None, 16.45, None, 14.5, 1019.3, 0.0, None, 76.0,2021-07-09 07:00:00, 936.0,28
58.44, None, None, None, 4.755, 278.9, 10.0, 12.9, 10.0, 936.0, None, None, None, None, None, None, None, None, 18.33, None, 18.3, None, None, 23.18, None, 18.3, 1019.2, 0.0, None, 58.0,2021-07-09 08:00:00, 936.0,28
50.77, None, None, None, 10.19, 270.6, 10.0, 12.9, 10.0, 937.0, None, None, None, None, None, None, None, None, 20.26, None, 20.2, None, None, 17.82, None, 20.3, 1020.4, -0.1, None, 51.0,2021-07-09 09:00:00, 937.0,28
