AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
-0.2,0.0,4.1, None,2019-02-19 00:00:00,232.0,100.0,8
-0.3,0.0,2.3, None,2019-02-19 00:15:00,247.0,100.0,8
-0.4,0.0,0.0, None,2019-02-19 00:30:00,233.0,100.0,8
-0.4,0.0,0.2, None,2019-02-19 00:45:00,309.0,100.0,8
-0.3,0.0,1.2, None,2019-02-19 01:00:00,217.0,100.0,8
-0.2,0.0,4.1, None,2019-02-19 01:15:00,208.0,100.0,8
0.0,0.0,4.7, None,2019-02-19 01:30:00,188.0,100.0,8
-0.2,0.0,1.2, None,2019-02-19 01:45:00,262.0,100.0,8
-0.2,0.0,0.0, None,2019-02-19 02:00:00,226.0,100.0,8
-0.2,0.0,0.4, None,2019-02-19 02:15:00,265.0,100.0,8
-0.3,0.0,4.1, None,2019-02-19 02:30:00,269.0,100.0,8
-0.1,0.0,3.8, None,2019-02-19 02:45:00,249.0,100.0,8
-0.1,0.0,2.7, None,2019-02-19 03:00:00,266.0,100.0,8
-0.1,0.0,2.3, None,2019-02-19 03:15:00,232.0,100.0,8
-0.1,0.0,4.1, None,2019-02-19 03:30:00,274.0,100.0,8
0.0,0.0,0.9, None,2019-02-19 03:45:00,42.0,100.0,8
-0.1,0.0,1.2, None,2019-02-19 04:00:00,118.0,100.0,8
-0.1,0.0,1.1, None,2019-02-19 04:15:00,85.0,100.0,8
0.0,0.0,3.1, None,2019-02-19 04:30:00,199.0,100.0,8
-0.1,0.0,0.0, None,2019-02-19 04:45:00,68.0,100.0,8
-0.1,0.0,0.9, None,2019-02-19 05:00:00,266.0,100.0,8
0.1,0.0,3.4, None,2019-02-19 05:15:00,231.0,100.0,8
0.0,0.0,3.8, None,2019-02-19 05:30:00,302.0,100.0,8
0.0,0.0,5.5, None,2019-02-19 05:45:00,283.0,100.0,8
0.1,0.0,3.2, None,2019-02-19 06:00:00,251.0,100.0,8
0.1,0.0,2.1, None,2019-02-19 06:15:00,136.0,100.0,8
0.1,0.0,1.4, None,2019-02-19 06:30:00,106.0,100.0,8
0.2,0.0,0.4, None,2019-02-19 06:45:00,342.0,100.0,8
0.2,0.0,2.3, None,2019-02-19 07:00:00,77.0,100.0,8
0.2,0.0,6.9, None,2019-02-19 07:15:00,228.0,100.0,8
0.4,0.0,7.1, None,2019-02-19 07:30:00,204.0,100.0,8
0.2,0.0,4.6, None,2019-02-19 07:45:00,223.0,100.0,8
0.4,0.0,3.9, None,2019-02-19 08:00:00,265.0,100.0,8
0.3,0.0,0.6, None,2019-02-19 08:15:00,55.0,100.0,8
0.4,0.0,0.8, None,2019-02-19 08:30:00,68.0,100.0,8
0.9,0.0,0.9, None,2019-02-19 08:45:00,214.0,100.0,8
1.2,0.254,0.9, None,2019-02-19 09:00:00,114.0,100.0,8
1.3,0.254,0.8, None,2019-02-19 09:15:00,72.0,100.0,8
1.5,0.0,0.0, None,2019-02-19 09:30:00,177.0,100.0,8
1.3,0.254,3.3, None,2019-02-19 09:45:00,21.0,100.0,8
1.6,0.0,2.7, None,2019-02-19 10:00:00,103.0,100.0,8
1.5,0.0,1.8, None,2019-02-19 10:15:00,56.0,100.0,8
2.0,0.0,1.5, None,2019-02-19 10:30:00,307.0,100.0,8
2.4,0.0,3.2, None,2019-02-19 10:45:00,9.0,98.0,8
2.9,0.0,0.1, None,2019-02-19 11:00:00,230.0,96.0,8
3.3,0.0,2.1, None,2019-02-19 11:15:00,282.0,94.0,8
4.0,0.0,3.1, None,2019-02-19 11:30:00,119.0,88.0,8
4.0,0.0,3.4, None,2019-02-19 11:45:00,284.0,88.0,8
4.3,0.0,5.4, None,2019-02-19 12:00:00,263.0,89.0,8
4.3,0.0,7.4, None,2019-02-19 12:15:00,202.0,85.0,8
4.3,0.0,8.5, None,2019-02-19 12:30:00,207.0,83.0,8
4.3,0.0,8.7, None,2019-02-19 12:45:00,212.0,85.0,8
4.3,0.0,9.8, None,2019-02-19 13:00:00,194.0,84.0,8
4.6,0.0,12.2, None,2019-02-19 13:15:00,204.0,82.0,8
4.4,0.0,11.9, None,2019-02-19 13:30:00,211.0,84.0,8
4.6,0.0,9.2, None,2019-02-19 13:45:00,219.0,86.0,8
4.6,0.0,11.1, None,2019-02-19 14:00:00,226.0,83.0,8
4.9,0.0,9.0, None,2019-02-19 14:15:00,202.0,80.0,8
5.0,0.0,10.6, None,2019-02-19 14:30:00,201.0,79.0,8
5.2,0.0,10.8, None,2019-02-19 14:45:00,205.0,79.0,8
4.5,0.255,9.8, None,2019-02-19 15:00:00,225.0,85.0,8
3.8,0.508,3.3, None,2019-02-19 15:15:00,165.0,90.0,8
3.5,0.254,5.8, None,2019-02-19 15:30:00,198.0,95.0,8
3.7,0.0,9.5, None,2019-02-19 15:45:00,223.0,93.0,8
3.5,0.0,13.9, None,2019-02-19 16:00:00,222.0,93.0,8
3.4,0.0,9.7, None,2019-02-19 16:15:00,179.0,93.0,8
3.6,0.0,7.2, None,2019-02-19 16:30:00,213.0,91.0,8
3.2,0.0,6.1, None,2019-02-19 16:45:00,314.0,96.0,8
3.2,0.0,3.2, None,2019-02-19 17:00:00,47.0,95.0,8
2.6,0.0,4.1, None,2019-02-19 17:15:00,240.0,98.0,8
2.7,0.0,5.6, None,2019-02-19 17:30:00,225.0,97.0,8
2.5,0.0,7.4, None,2019-02-19 17:45:00,224.0,97.0,8
1.9,0.0,5.0, None,2019-02-19 18:00:00,245.0,99.0,8
1.3,0.0,3.5, None,2019-02-19 18:15:00,206.0,100.0,8
1.2,0.0,0.6, None,2019-02-19 18:30:00,11.0,100.0,8
1.0,0.0,1.2, None,2019-02-19 18:45:00,272.0,100.0,8
0.9,0.0,2.8, None,2019-02-19 19:00:00,73.0,100.0,8
0.9,0.0,3.5, None,2019-02-19 19:15:00,115.0,100.0,8
0.6,0.0,0.8, None,2019-02-19 19:30:00,69.0,100.0,8
0.6,0.0,2.1, None,2019-02-19 19:45:00,115.0,100.0,8
0.5,0.0,0.0, None,2019-02-19 20:00:00,332.0,100.0,8
0.5,0.0,0.0, None,2019-02-19 20:15:00,119.0,100.0,8
0.5,0.0,0.6, None,2019-02-19 20:30:00,266.0,100.0,8
0.6,0.0,2.2, None,2019-02-19 20:45:00,30.0,100.0,8
0.6,0.0,2.3, None,2019-02-19 21:00:00,355.0,100.0,8
0.6,0.0,0.0, None,2019-02-19 21:15:00,340.0,100.0,8
0.6,0.0,0.0, None,2019-02-19 21:30:00,15.0,100.0,8
0.5,0.0,0.7, None,2019-02-19 21:45:00,17.0,100.0,8
0.5,0.0,1.4, None,2019-02-19 22:00:00,28.0,100.0,8
0.5,0.0,0.5, None,2019-02-19 22:15:00,36.0,100.0,8
0.5,0.0,0.0, None,2019-02-19 22:30:00,212.0,100.0,8
0.5,0.0,1.7, None,2019-02-19 22:45:00,41.0,100.0,8
0.5,0.0,0.1, None,2019-02-19 23:00:00,359.0,100.0,8
0.3,0.0,2.0, None,2019-02-19 23:15:00,326.0,100.0,8
0.3,0.0,3.3, None,2019-02-19 23:30:00,277.0,100.0,8
0.4,0.0,2.7, None,2019-02-19 23:45:00,8.0,100.0,8
0.3,0.0,0.1, None,2019-02-20 00:00:00,252.0,100.0,8
0.1,0.0,0.0, None,2019-02-20 00:15:00,193.0,100.0,8
0.0,0.0,0.0, None,2019-02-20 00:30:00,213.0,100.0,8
0.0,0.0,2.2, None,2019-02-20 00:45:00,279.0,100.0,8
-0.1,0.0,1.9, None,2019-02-20 01:00:00,251.0,100.0,8
-0.2,0.0,0.0, None,2019-02-20 01:15:00,287.0,100.0,8
-0.2,0.0,2.3, None,2019-02-20 01:30:00,258.0,100.0,8
-0.2,0.0,4.8, None,2019-02-20 01:45:00,287.0,100.0,8
-0.3,0.0,4.4, None,2019-02-20 02:00:00,277.0,100.0,8
-0.3,0.0,6.2, None,2019-02-20 02:15:00,224.0,100.0,8
-0.4,0.0,5.3, None,2019-02-20 02:30:00,264.0,100.0,8
-0.7,0.0,2.7, None,2019-02-20 02:45:00,305.0,100.0,8
-0.7,0.0,4.1, None,2019-02-20 03:00:00,254.0,100.0,8
-0.9,0.0,0.0, None,2019-02-20 03:15:00,67.0,100.0,8
-1.2,0.0,2.4, None,2019-02-20 03:30:00,227.0,100.0,8
-1.5,0.0,0.7, None,2019-02-20 03:45:00,348.0,100.0,8
-1.5,0.0,2.5, None,2019-02-20 04:00:00,236.0,100.0,8
-1.7,0.0,1.5, None,2019-02-20 04:15:00,217.0,100.0,8
-1.7,0.0,0.4, None,2019-02-20 04:30:00,83.0,100.0,8
-1.8,0.0,4.5, None,2019-02-20 04:45:00,242.0,100.0,8
-1.9,0.0,3.1, None,2019-02-20 05:00:00,248.0,100.0,8
-1.8,0.0,2.1, None,2019-02-20 05:15:00,251.0,100.0,8
-1.6,0.0,1.7, None,2019-02-20 05:30:00,204.0,100.0,8
-1.4,0.0,4.0, None,2019-02-20 05:45:00,245.0,100.0,8
-1.3,0.0,3.0, None,2019-02-20 06:00:00,239.0,100.0,8
-1.2,0.0,4.1, None,2019-02-20 06:15:00,239.0,100.0,8
-1.2,0.0,0.7, None,2019-02-20 06:30:00,91.0,100.0,8
-1.1,0.0,5.2, None,2019-02-20 06:45:00,237.0,100.0,8
-1.0,0.0,3.2, None,2019-02-20 07:00:00,246.0,100.0,8
-1.0,0.0,0.0, None,2019-02-20 07:15:00,291.0,100.0,8
-1.0,0.0,1.7, None,2019-02-20 07:30:00,287.0,100.0,8
-0.9,0.0,3.0, None,2019-02-20 07:45:00,226.0,100.0,8
-0.8,0.0,3.8, None,2019-02-20 08:00:00,272.0,100.0,8
-0.6,0.0,1.4, None,2019-02-20 08:15:00,88.0,100.0,8
-0.4,0.0,0.0, None,2019-02-20 08:30:00,288.0,100.0,8
-0.1,0.0,0.0, None,2019-02-20 08:45:00,78.0,100.0,8
0.3,0.0,1.9, None,2019-02-20 09:00:00,212.0,100.0,8
2.3,0.254,0.0, None,2019-02-20 09:15:00,165.0,99.0,8
3.4,0.0,1.6, None,2019-02-20 09:30:00,86.0,94.0,8
3.7,0.0,4.2, None,2019-02-20 09:45:00,112.0,88.0,8
4.2,0.0,2.5, None,2019-02-20 10:00:00,100.0,84.0,8
3.9,0.0,3.4, None,2019-02-20 10:15:00,100.0,84.0,8
2.9,0.0,4.7, None,2019-02-20 10:30:00,169.0,88.0,8
2.5,0.0,4.1, None,2019-02-20 10:45:00,54.0,88.0,8
3.0,0.0,4.5, None,2019-02-20 11:00:00,42.0,82.0,8
3.1,0.0,4.4, None,2019-02-20 11:15:00,356.0,80.0,8
2.9,0.0,7.1, None,2019-02-20 11:30:00,24.0,80.0,8
3.4,0.0,7.8, None,2019-02-20 11:45:00,35.0,74.0,8
3.2,0.0,8.9, None,2019-02-20 12:00:00,31.0,74.0,8
2.6,0.0,8.3, None,2019-02-20 12:15:00,26.0,77.0,8
2.9,0.0,7.1, None,2019-02-20 12:30:00,38.0,74.0,8
3.1,0.0,6.6, None,2019-02-20 12:45:00,7.0,73.0,8
3.1,0.0,5.5, None,2019-02-20 13:00:00,8.0,74.0,8
3.4,0.0,7.8, None,2019-02-20 13:15:00,35.0,71.0,8
3.4,0.0,7.1, None,2019-02-20 13:30:00,44.0,70.0,8
4.1,0.0,6.0, None,2019-02-20 13:45:00,20.0,68.0,8
4.4,0.0,6.4, None,2019-02-20 14:00:00,33.0,68.0,8
4.6,0.0,8.4, None,2019-02-20 14:15:00,14.0,65.0,8
4.3,0.0,8.2, None,2019-02-20 14:30:00,36.0,67.0,8
4.5,0.0,6.7, None,2019-02-20 14:45:00,26.0,64.0,8
4.4,0.0,5.9, None,2019-02-20 15:00:00,39.0,66.0,8
4.3,0.0,6.0, None,2019-02-20 15:15:00,48.0,67.0,8
6.0,0.0,2.7, None,2019-02-20 15:30:00,227.0,57.0,8
6.4,0.0,5.5, None,2019-02-20 15:45:00,84.0,58.0,8
5.9,0.0,5.8, None,2019-02-20 16:00:00,46.0,59.0,8
6.0,0.0,4.4, None,2019-02-20 16:15:00,21.0,60.0,8
4.4,0.0,2.8, None,2019-02-20 16:30:00,352.0,67.0,8
3.1,0.0,3.6, None,2019-02-20 16:45:00,327.0,75.0,8
2.4,0.0,3.1, None,2019-02-20 17:00:00,297.0,76.0,8
1.7,0.0,3.9, None,2019-02-20 17:15:00,291.0,82.0,8
1.1,0.0,5.1, None,2019-02-20 17:30:00,284.0,86.0,8
1.3,0.0,4.2, None,2019-02-20 17:45:00,295.0,82.0,8
1.2,0.0,0.0, None,2019-02-20 18:00:00,206.0,84.0,8
1.0,0.0,4.5, None,2019-02-20 18:15:00,299.0,85.0,8
0.6,0.0,5.7, None,2019-02-20 18:30:00,297.0,87.0,8
0.2,0.0,1.7, None,2019-02-20 18:45:00,291.0,91.0,8
0.2,0.0,4.5, None,2019-02-20 19:00:00,280.0,91.0,8
-0.7,0.0,6.0, None,2019-02-20 19:15:00,298.0,95.0,8
-1.1,0.0,6.9, None,2019-02-20 19:30:00,288.0,98.0,8
-1.3,0.0,8.5, None,2019-02-20 19:45:00,291.0,99.0,8
-1.5,0.0,7.6, None,2019-02-20 20:00:00,287.0,99.0,8
-1.5,0.0,6.0, None,2019-02-20 20:15:00,285.0,100.0,8
-1.5,0.0,7.0, None,2019-02-20 20:30:00,278.0,100.0,8
-1.5,0.0,7.4, None,2019-02-20 20:45:00,274.0,100.0,8
-1.5,0.0,7.5, None,2019-02-20 21:00:00,271.0,100.0,8
-1.5,0.0,4.5, None,2019-02-20 21:15:00,256.0,100.0,8
-1.8,0.0,6.5, None,2019-02-20 21:30:00,280.0,100.0,8
-2.0,0.0,7.1, None,2019-02-20 21:45:00,280.0,100.0,8
-1.9,0.0,6.3, None,2019-02-20 22:00:00,275.0,100.0,8
-1.8,0.0,5.9, None,2019-02-20 22:15:00,268.0,100.0,8
-2.0,0.0,6.3, None,2019-02-20 22:30:00,267.0,100.0,8
-2.1,0.0,7.4, None,2019-02-20 22:45:00,277.0,100.0,8
-2.1,0.0,7.0, None,2019-02-20 23:00:00,276.0,100.0,8
-2.2,0.0,8.4, None,2019-02-20 23:15:00,274.0,100.0,8
-2.2,0.0,5.9, None,2019-02-20 23:30:00,268.0,100.0,8
-2.3,0.0,5.8, None,2019-02-20 23:45:00,279.0,100.0,8
-2.3,0.0,7.6, None,2019-02-21 00:00:00,271.0,100.0,8
-2.2,0.0,6.7, None,2019-02-21 00:15:00,272.0,99.0,8
-2.3,0.0,4.8, None,2019-02-21 00:30:00,269.0,98.0,8
-2.4,0.0,6.3, None,2019-02-21 00:45:00,277.0,99.0,8
-2.4,0.0,6.3, None,2019-02-21 01:00:00,286.0,98.0,8
-2.5,0.0,7.0, None,2019-02-21 01:15:00,266.0,98.0,8
-2.5,0.0,7.5, None,2019-02-21 01:30:00,275.0,98.0,8
-2.6,0.0,5.1, None,2019-02-21 01:45:00,263.0,98.0,8
-2.6,0.0,6.7, None,2019-02-21 02:00:00,273.0,98.0,8
-2.4,0.0,6.0, None,2019-02-21 02:15:00,268.0,97.0,8
-2.7,0.0,5.7, None,2019-02-21 02:30:00,272.0,98.0,8
-2.9,0.0,6.5, None,2019-02-21 02:45:00,271.0,98.0,8
-3.0,0.0,5.8, None,2019-02-21 03:00:00,263.0,99.0,8
-2.9,0.0,6.3, None,2019-02-21 03:15:00,275.0,98.0,8
-2.8,0.0,6.1, None,2019-02-21 03:30:00,271.0,98.0,8
-3.0,0.0,5.7, None,2019-02-21 03:45:00,278.0,98.0,8
-3.0,0.0,6.0, None,2019-02-21 04:00:00,278.0,98.0,8
-3.1,0.0,5.5, None,2019-02-21 04:15:00,273.0,99.0,8
-3.1,0.0,7.4, None,2019-02-21 04:30:00,284.0,98.0,8
-2.6,0.0,6.2, None,2019-02-21 04:45:00,279.0,95.0,8
-2.9,0.0,7.6, None,2019-02-21 05:00:00,280.0,96.0,8
-2.9,0.0,7.7, None,2019-02-21 05:15:00,281.0,96.0,8
-3.1,0.0,7.2, None,2019-02-21 05:30:00,268.0,96.0,8
-3.1,0.0,7.9, None,2019-02-21 05:45:00,285.0,96.0,8
-3.0,0.0,7.0, None,2019-02-21 06:00:00,276.0,95.0,8
-3.0,0.0,4.1, None,2019-02-21 06:15:00,237.0,95.0,8
-3.4,0.0,5.7, None,2019-02-21 06:30:00,257.0,95.0,8
-3.3,0.0,7.8, None,2019-02-21 06:45:00,275.0,95.0,8
-3.5,0.0,6.7, None,2019-02-21 07:00:00,271.0,95.0,8
-3.7,0.0,5.1, None,2019-02-21 07:15:00,298.0,95.0,8
-3.8,0.0,5.4, None,2019-02-21 07:30:00,271.0,95.0,8
-3.7,0.0,6.2, None,2019-02-21 07:45:00,272.0,95.0,8
-3.6,0.0,5.1, None,2019-02-21 08:00:00,274.0,94.0,8
-3.3,0.0,6.3, None,2019-02-21 08:15:00,274.0,94.0,8
-2.5,0.0,4.3, None,2019-02-21 08:30:00,292.0,90.0,8
-1.0,0.0,3.0, None,2019-02-21 08:45:00,270.0,85.0,8
-0.3,0.0,4.2, None,2019-02-21 09:00:00,268.0,81.0,8
1.6,0.0,1.7, None,2019-02-21 09:15:00,283.0,80.0,8
2.8,0.0,4.5, None,2019-02-21 09:30:00,144.0,68.0,8
4.3,0.0,1.7, None,2019-02-21 09:45:00,108.0,59.0,8
5.8,0.0,0.7, None,2019-02-21 10:00:00,260.0,55.0,8
5.6,0.0,4.2, None,2019-02-21 10:15:00,74.0,55.0,8
5.1,0.0,4.0, None,2019-02-21 10:30:00,49.0,58.0,8
5.2,0.0,4.1, None,2019-02-21 10:45:00,70.0,55.0,8
5.4,0.0,6.4, None,2019-02-21 11:00:00,99.0,52.0,8
5.8,0.0,5.5, None,2019-02-21 11:15:00,99.0,49.0,8
5.9,0.0,6.9, None,2019-02-21 11:30:00,112.0,45.0,8
6.1,0.0,5.9, None,2019-02-21 11:45:00,112.0,43.0,8
5.5,0.0,7.7, None,2019-02-21 12:00:00,72.0,42.0,8
5.6,0.0,6.4, None,2019-02-21 12:15:00,96.0,43.0,8
6.0,0.0,5.3, None,2019-02-21 12:30:00,136.0,42.0,8
6.3,0.0,6.1, None,2019-02-21 12:45:00,161.0,43.0,8
6.0,0.0,6.4, None,2019-02-21 13:00:00,95.0,44.0,8
6.0,0.0,5.8, None,2019-02-21 13:15:00,122.0,43.0,8
6.3,0.0,5.7, None,2019-02-21 13:30:00,83.0,40.0,8
6.7,0.0,5.0, None,2019-02-21 13:45:00,91.0,41.0,8
6.6,0.0,7.3, None,2019-02-21 14:00:00,93.0,43.0,8
6.9,0.0,4.7, None,2019-02-21 14:15:00,124.0,40.0,8
6.4,0.0,4.9, None,2019-02-21 14:30:00,96.0,40.0,8
7.2,0.0,2.5, None,2019-02-21 14:45:00,135.0,37.0,8
6.9,0.0,5.0, None,2019-02-21 15:00:00,104.0,38.0,8
6.9,0.0,4.9, None,2019-02-21 15:15:00,106.0,37.0,8
6.7,0.0,4.7, None,2019-02-21 15:30:00,107.0,36.0,8
6.4,0.0,4.6, None,2019-02-21 15:45:00,110.0,37.0,8
6.9,0.0,3.5, None,2019-02-21 16:00:00,80.0,35.0,8
7.0,0.0,4.1, None,2019-02-21 16:15:00,113.0,35.0,8
5.5,0.0,2.9, None,2019-02-21 16:30:00,161.0,37.0,8
4.1,0.0,0.0, None,2019-02-21 16:45:00,210.0,49.0,8
3.4,0.0,0.0, None,2019-02-21 17:00:00,259.0,53.0,8
2.5,0.0,3.9, None,2019-02-21 17:15:00,267.0,61.0,8
1.9,0.0,0.0, None,2019-02-21 17:30:00,230.0,60.0,8
1.1,0.0,0.0, None,2019-02-21 17:45:00,261.0,64.0,8
0.5,0.0,2.4, None,2019-02-21 18:00:00,235.0,65.0,8
0.4,0.0,1.5, None,2019-02-21 18:15:00,161.0,64.0,8
-0.2,0.0,4.2, None,2019-02-21 18:30:00,281.0,69.0,8
-0.8,0.0,5.6, None,2019-02-21 18:45:00,252.0,76.0,8
-0.5,0.0,6.3, None,2019-02-21 19:00:00,245.0,72.0,8
-0.5,0.0,7.5, None,2019-02-21 19:15:00,249.0,72.0,8
-0.5,0.0,7.0, None,2019-02-21 19:30:00,245.0,75.0,8
0.0,0.0,7.6, None,2019-02-21 19:45:00,231.0,71.0,8
0.0,0.0,7.5, None,2019-02-21 20:00:00,241.0,68.0,8
-0.2,0.0,6.5, None,2019-02-21 20:15:00,236.0,70.0,8
-0.2,0.0,6.5, None,2019-02-21 20:30:00,235.0,73.0,8
-0.2,0.0,7.0, None,2019-02-21 20:45:00,227.0,73.0,8
0.2,0.0,6.5, None,2019-02-21 21:00:00,222.0,68.0,8
0.5,0.0,1.6, None,2019-02-21 21:15:00,63.0,74.0,8
0.0,0.0,2.1, None,2019-02-21 21:30:00,251.0,72.0,8
0.3,0.0,3.6, None,2019-02-21 21:45:00,168.0,72.0,8
-0.1,0.0,4.2, None,2019-02-21 22:00:00,2.0,78.0,8
-0.3,0.0,4.0, None,2019-02-21 22:15:00,216.0,75.0,8
-0.7,0.0,4.5, None,2019-02-21 22:30:00,249.0,80.0,8
-0.5,0.0,2.7, None,2019-02-21 22:45:00,94.0,76.0,8
-0.5,0.0,4.1, None,2019-02-21 23:00:00,33.0,74.0,8
0.2,0.0,5.9, None,2019-02-21 23:15:00,196.0,71.0,8
0.0,0.0,4.7, None,2019-02-21 23:30:00,221.0,66.0,8
0.2,0.0,6.3, None,2019-02-21 23:45:00,230.0,71.0,8
0.5,0.0,6.1, None,2019-02-22 00:00:00,206.0,67.0,8
0.8,0.0,6.2, None,2019-02-22 00:15:00,187.0,65.0,8
0.8,0.0,4.6, None,2019-02-22 00:30:00,181.0,69.0,8
1.3,0.0,5.3, None,2019-02-22 00:45:00,123.0,68.0,8
0.9,0.0,4.6, None,2019-02-22 01:00:00,41.0,71.0,8
0.7,0.0,3.8, None,2019-02-22 01:15:00,265.0,74.0,8
0.4,0.0,5.2, None,2019-02-22 01:30:00,264.0,78.0,8
0.8,0.0,6.2, None,2019-02-22 01:45:00,236.0,75.0,8
1.0,0.0,7.0, None,2019-02-22 02:00:00,250.0,78.0,8
2.0,0.0,5.5, None,2019-02-22 02:15:00,216.0,74.0,8
