wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
303.0, None, None,0.4, None,0.0, None,14.0, None, None,99.0,2016-07-08 00:00:00, None,28
232.0, None, None,0.8, None,0.0, None,13.9, None, None,99.0,2016-07-08 01:00:00, None,28
230.0, None, None,1.4, None,0.0, None,13.8, None, None,99.0,2016-07-08 02:00:00, None,28
352.0, None, None,0.6, None,1.8, None,13.8, None, None,99.0,2016-07-08 03:00:00, None,28
267.0, None, None,0.4, None,1.8, None,13.9, None, None,99.0,2016-07-08 04:00:00, None,28
219.0, None, None,0.0, None,0.0, None,13.7, None, None,100.0,2016-07-08 05:00:00, None,28
208.0, None, None,1.4, None,2.1, None,13.8, None, None,100.0,2016-07-08 06:00:00, None,28
283.0, None, None,3.0, None,0.0, None,14.1, None, None,100.0,2016-07-08 07:00:00, None,28
246.0, None, None,0.6, None,0.0, None,14.9, None, None,99.0,2016-07-08 08:00:00, None,28
141.0, None, None,0.6, None,0.0, None,15.2, None, None,98.0,2016-07-08 09:00:00, None,28
275.0, None, None,1.2, None,2.0, None,15.1, None, None,98.0,2016-07-08 10:00:00, None,28
293.0, None, None,0.6, None,0.0, None,15.2, None, None,97.0,2016-07-08 11:00:00, None,28
305.0, None, None,0.2, None,2.4, None,15.6, None, None,96.0,2016-07-08 12:00:00, None,28
290.0, None, None,0.2, None,3.2, None,16.2, None, None,94.0,2016-07-08 13:00:00, None,28
295.0, None, None,0.0, None,0.0, None,15.8, None, None,97.0,2016-07-08 14:00:00, None,28
282.0, None, None,0.6, None,0.0, None,16.6, None, None,96.0,2016-07-08 15:00:00, None,28
299.0, None, None,1.0, None,2.7, None,16.2, None, None,96.0,2016-07-08 16:00:00, None,28
326.0, None, None,0.8, None,2.2, None,15.5, None, None,97.0,2016-07-08 17:00:00, None,28
308.0, None, None,0.0, None,1.8, None,15.1, None, None,98.0,2016-07-08 18:00:00, None,28
316.0, None, None,0.8, None,0.0, None,14.5, None, None,98.0,2016-07-08 19:00:00, None,28
321.0, None, None,0.0, None,1.8, None,13.9, None, None,99.0,2016-07-08 20:00:00, None,28
344.0, None, None,0.0, None,1.9, None,13.3, None, None,99.0,2016-07-08 21:00:00, None,28
256.0, None, None,0.0, None,1.6, None,13.3, None, None,100.0,2016-07-08 22:00:00, None,28
235.0, None, None,0.0, None,0.0, None,13.2, None, None,99.0,2016-07-08 23:00:00, None,28
191.0, None, None,0.0, None,1.8, None,13.1, None, None,100.0,2016-07-09 00:00:00, None,28
228.0, None, None,1.4, None,2.1, None,13.0, None, None,100.0,2016-07-09 01:00:00, None,28
141.0, None, None,2.4, None,1.9, None,13.1, None, None,100.0,2016-07-09 02:00:00, None,28
347.0, None, None,7.4, None,1.6, None,13.1, None, None,100.0,2016-07-09 03:00:00, None,28
338.0, None, None,6.4, None,0.0, None,13.1, None, None,100.0,2016-07-09 04:00:00, None,28
355.0, None, None,1.4, None,1.6, None,12.2, None, None,99.0,2016-07-09 05:00:00, None,28
32.0, None, None,0.0, None,2.0, None,12.0, None, None,100.0,2016-07-09 06:00:00, None,28
312.0, None, None,0.0, None,1.6, None,12.5, None, None,100.0,2016-07-09 07:00:00, None,28
289.0, None, None,0.0, None,1.7, None,14.3, None, None,96.0,2016-07-09 08:00:00, None,28
203.0, None, None,0.0, None,2.1, None,14.6, None, None,95.0,2016-07-09 09:00:00, None,28
239.0, None, None,0.0, None,0.0, None,15.0, None, None,95.0,2016-07-09 10:00:00, None,28
192.0, None, None,0.0, None,1.9, None,16.4, None, None,88.0,2016-07-09 11:00:00, None,28
293.0, None, None,0.2, None,1.8, None,16.2, None, None,94.0,2016-07-09 12:00:00, None,28
295.0, None, None,0.0, None,1.6, None,16.2, None, None,94.0,2016-07-09 13:00:00, None,28
277.0, None, None,1.2, None,3.1, None,16.3, None, None,92.0,2016-07-09 14:00:00, None,28
285.0, None, None,0.0, None,2.3, None,15.9, None, None,95.0,2016-07-09 15:00:00, None,28
302.0, None, None,0.2, None,1.8, None,16.2, None, None,95.0,2016-07-09 16:00:00, None,28
288.0, None, None,0.0, None,0.0, None,15.8, None, None,96.0,2016-07-09 17:00:00, None,28
307.0, None, None,0.0, None,0.0, None,15.5, None, None,97.0,2016-07-09 18:00:00, None,28
309.0, None, None,0.0, None,1.6, None,14.9, None, None,97.0,2016-07-09 19:00:00, None,28
59.0, None, None,0.0, None,1.8, None,14.5, None, None,99.0,2016-07-09 20:00:00, None,28
9.0, None, None,0.0, None,2.1, None,14.1, None, None,99.0,2016-07-09 21:00:00, None,28
359.0, None, None,0.0, None,1.6, None,13.7, None, None,99.0,2016-07-09 22:00:00, None,28
49.0, None, None,0.0, None,1.7, None,13.0, None, None,99.0,2016-07-09 23:00:00, None,28
313.0, None, None,0.0, None,1.8, None,12.2, None, None,99.0,2016-07-10 00:00:00, None,28
13.0, None, None,0.0, None,1.7, None,11.4, None, None,99.0,2016-07-10 01:00:00, None,28
38.0, None, None,0.0, None,1.6, None,11.0, None, None,99.0,2016-07-10 02:00:00, None,28
45.0, None, None,0.0, None,0.0, None,10.5, None, None,100.0,2016-07-10 03:00:00, None,28
9.0, None, None,0.0, None,2.0, None,10.1, None, None,100.0,2016-07-10 04:00:00, None,28
13.0, None, None,0.0, None,1.6, None,9.9, None, None,100.0,2016-07-10 05:00:00, None,28
357.0, None, None,0.0, None,2.1, None,9.9, None, None,100.0,2016-07-10 06:00:00, None,28
48.0, None, None,0.0, None,2.2, None,12.5, None, None,93.0,2016-07-10 07:00:00, None,28
74.0, None, None,0.0, None,0.0, None,15.9, None, None,84.0,2016-07-10 08:00:00, None,28
125.0, None, None,0.0, None,2.3, None,18.4, None, None,81.0,2016-07-10 09:00:00, None,28
343.0, None, None,0.0, None,2.8, None,16.6, None, None,86.0,2016-07-10 10:00:00, None,28
356.0, None, None,0.0, None,2.8, None,18.7, None, None,80.0,2016-07-10 11:00:00, None,28
319.0, None, None,0.0, None,2.9, None,19.7, None, None,72.0,2016-07-10 12:00:00, None,28
324.0, None, None,0.0, None,0.0, None,18.2, None, None,79.0,2016-07-10 13:00:00, None,28
291.0, None, None,0.0, None,1.8, None,18.8, None, None,77.0,2016-07-10 14:00:00, None,28
356.0, None, None,0.0, None,1.6, None,17.6, None, None,83.0,2016-07-10 15:00:00, None,28
349.0, None, None,0.0, None,1.6, None,17.4, None, None,84.0,2016-07-10 16:00:00, None,28
328.0, None, None,0.0, None,0.0, None,17.1, None, None,86.0,2016-07-10 17:00:00, None,28
344.0, None, None,0.0, None,1.7, None,16.3, None, None,90.0,2016-07-10 18:00:00, None,28
340.0, None, None,0.0, None,1.6, None,15.9, None, None,93.0,2016-07-10 19:00:00, None,28
346.0, None, None,0.0, None,1.6, None,15.4, None, None,94.0,2016-07-10 20:00:00, None,28
357.0, None, None,0.0, None,0.0, None,15.0, None, None,96.0,2016-07-10 21:00:00, None,28
13.0, None, None,0.0, None,1.6, None,14.6, None, None,97.0,2016-07-10 22:00:00, None,28
43.0, None, None,0.0, None,0.0, None,14.4, None, None,97.0,2016-07-10 23:00:00, None,28
308.0, None, None,0.0, None,0.0, None,14.2, None, None,98.0,2016-07-11 00:00:00, None,28
15.0, None, None,0.0, None,1.6, None,14.0, None, None,98.0,2016-07-11 01:00:00, None,28
325.0, None, None,0.0, None,0.0, None,13.9, None, None,99.0,2016-07-11 02:00:00, None,28
30.0, None, None,0.0, None,1.6, None,13.8, None, None,98.0,2016-07-11 03:00:00, None,28
53.0, None, None,0.0, None,0.0, None,13.6, None, None,99.0,2016-07-11 04:00:00, None,28
16.0, None, None,0.2, None,0.0, None,13.6, None, None,99.0,2016-07-11 05:00:00, None,28
352.0, None, None,1.0, None,0.0, None,13.8, None, None,99.0,2016-07-11 06:00:00, None,28
271.0, None, None,2.0, None,0.0, None,14.1, None, None,99.0,2016-07-11 07:00:00, None,28
244.0, None, None,1.0, None,0.0, None,14.5, None, None,98.0,2016-07-11 08:00:00, None,28
20.0, None, None,0.2, None,0.0, None,14.5, None, None,98.0,2016-07-11 09:00:00, None,28
296.0, None, None,0.2, None,2.2, None,15.6, None, None,97.0,2016-07-11 10:00:00, None,28
121.0, None, None,0.0, None,2.8, None,18.8, None, None,85.0,2016-07-11 11:00:00, None,28
137.0, None, None,0.0, None,2.5, None,20.3, None, None,66.0,2016-07-11 12:00:00, None,28
312.0, None, None,0.0, None,2.7, None,18.6, None, None,84.0,2016-07-11 13:00:00, None,28
292.0, None, None,0.0, None,3.9, None,18.6, None, None,81.0,2016-07-11 14:00:00, None,28
302.0, None, None,0.0, None,3.7, None,19.0, None, None,67.0,2016-07-11 15:00:00, None,28
277.0, None, None,0.0, None,3.7, None,19.5, None, None,73.0,2016-07-11 16:00:00, None,28
321.0, None, None,0.0, None,3.6, None,17.2, None, None,83.0,2016-07-11 17:00:00, None,28
322.0, None, None,0.0, None,3.6, None,16.6, None, None,81.0,2016-07-11 18:00:00, None,28
314.0, None, None,0.0, None,0.0, None,16.1, None, None,89.0,2016-07-11 19:00:00, None,28
327.0, None, None,0.0, None,2.0, None,15.6, None, None,88.0,2016-07-11 20:00:00, None,28
305.0, None, None,0.0, None,1.8, None,14.9, None, None,93.0,2016-07-11 21:00:00, None,28
355.0, None, None,0.2, None,1.6, None,14.5, None, None,97.0,2016-07-11 22:00:00, None,28
299.0, None, None,0.6, None,0.0, None,14.1, None, None,98.0,2016-07-11 23:00:00, None,28
264.0, None, None,0.4, None,1.8, None,13.8, None, None,98.0,2016-07-12 00:00:00, None,28
50.0, None, None,0.2, None,1.7, None,13.7, None, None,99.0,2016-07-12 01:00:00, None,28
2.0, None, None,0.4, None,0.0, None,13.5, None, None,99.0,2016-07-12 02:00:00, None,28
