pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, -0.367, 76.66, 3.0, 8.0, 58.05, 2.386, 330.6, -4.0, 2.4, -0.4, -2.0, -4.0, 0.0, 331.0, 0.0, 77.0,2021-03-05 00:00:00, -6999.0, -6999.0,10
None, -0.347, 77.13, 3.0, 10.9, 63.53, 2.02, 335.0, -4.0, 2.0, -0.3, -2.0, -4.0, 0.0, 335.0, 0.0, 77.0,2021-03-05 01:00:00, -6999.0, -6999.0,10
None, 0.609, 73.35, 3.0, 10.2, 30.32, 3.282, 330.2, -3.0, 3.3, 0.6, -2.0, -3.0, 0.0, 330.0, 0.0, 73.0,2021-03-05 02:00:00, -6999.0, -6999.0,10
None, 1.123, 70.67, 3.0, 12.8, 72.17, 4.045, 187.1, -3.0, 4.0, 1.1, -2.0, -3.0, 0.0, 187.0, 0.0, 71.0,2021-03-05 03:00:00, -6999.0, -6999.0,10
None, 0.048, 77.55, 3.0, 9.0, 67.35, 2.278, 145.3, -3.0, 2.3, 0.0, -2.0, -3.0, 0.0, 145.0, 0.0, 78.0,2021-03-05 04:00:00, -6999.0, -6999.0,10
None, -0.427, 80.8, 3.0, 9.5, 43.96, 2.31, 170.5, -3.0, 2.3, -0.4, -2.0, -3.0, 0.0, 171.0, 0.0, 81.0,2021-03-05 05:00:00, -6999.0, -6999.0,10
None, -1.156, 82.0, 3.0, 8.9, 56.84, 2.971, 182.7, -4.0, 3.0, -1.2, -2.0, -4.0, 0.0, 183.0, 0.0, 82.0,2021-03-05 06:00:00, -6999.0, -6999.0,10
None, 4.647, 69.08, 8.9, 23.4, 20.4, 11.94, 345.1, -1.0, 11.9, 4.6, -1.7, -1.0, 0.0, 345.0, 0.0, 69.0,2021-03-05 17:00:00, -6999.0, -6999.0,10
None, 3.065, 77.63, 8.9, 18.8, 20.38, 7.659, 341.6, -1.0, 7.7, 3.1, -1.7, -1.0, 0.0, 342.0, 0.0, 78.0,2021-03-05 18:00:00, -6999.0, -6999.0,10
None, 2.367, 80.2, 3.9, 18.4, 72.79, 4.487, 305.9, -1.0, 4.5, 2.4, 2.2, -1.0, 0.0, 306.0, 0.0, 80.0,2021-03-05 19:00:00, -6999.0, -6999.0,10
None, 2.11, 89.0, 4.3, 27.5, 33.02, 7.253, 0.651, 0.0, 7.3, 2.1, 2.2, 0.0, 0.0, 1.0, 0.0, 89.0,2021-03-05 20:00:00, -6999.0, -6999.0,10
None, 1.653, 93.7, 4.3, 15.2, 37.81, 4.234, 353.8, 1.0, 4.2, 1.7, 1.6, 1.0, 0.0, 354.0, 0.0, 94.0,2021-03-05 21:00:00, -6999.0, -6999.0,10
None, 1.0, 93.2, 4.3, 26.1, 60.69, 6.06, 24.44, 0.0, 6.1, 1.0, 1.0, 0.0, 0.0, 24.0, 1.0, 93.0,2021-03-05 22:00:00, -6999.0, -6999.0,10
None, 0.822, 90.7, 4.3, 22.1, 47.94, 5.602, 353.6, -1.0, 5.6, 0.8, 0.8, -1.0, 0.0, 354.0, 0.0, 91.0,2021-03-05 23:00:00, -6999.0, -6999.0,10
None, -0.191, 95.0, 4.3, 24.3, 24.02, 8.66, 343.9, 0.0, 8.7, -0.2, -0.4, 0.0, 0.0, 344.0, 1.0, 95.0,2021-03-06 00:00:00, -6999.0, -6999.0,10
None, -0.684, 94.6, 4.3, 16.7, 27.07, 7.228, 347.2, -1.0, 7.2, -0.7, -0.7, -1.0, 0.0, 347.0, 0.0, 95.0,2021-03-06 01:00:00, -6999.0, -6999.0,10
None, -1.068, 95.3, 4.3, 8.3, 68.94, 1.25, 299.3, -2.0, 1.3, -1.1, -1.1, -2.0, 0.0, 299.0, 0.0, 95.0,2021-03-06 02:00:00, -6999.0, -6999.0,10
None, -1.434, 95.9, 4.3, 4.0, 64.93, 0.805, 351.4, -2.0, 0.8, -1.4, -1.6, -2.0, 0.0, 351.0, 0.0, 96.0,2021-03-06 03:00:00, -6999.0, -6999.0,10
None, -1.331, 96.2, 4.3, 9.2, 65.98, 1.108, 337.3, -1.0, 1.1, -1.3, -1.6, -1.0, 0.0, 337.0, 0.0, 96.0,2021-03-06 04:00:00, -6999.0, -6999.0,10
None, -0.779, 96.0, 4.3, 11.7, 32.23, 4.869, 354.2, -2.0, 4.9, -0.8, -1.6, -2.0, 0.0, 354.0, 0.0, 96.0,2021-03-06 05:00:00, -6999.0, -6999.0,10
None, -0.712, 89.4, 4.3, 11.5, 39.65, 3.853, 308.1, -2.0, 3.9, -0.7, -1.6, -2.0, 0.0, 308.0, 0.0, 89.0,2021-03-06 06:00:00, -6999.0, -6999.0,10
None, -1.422, 93.9, -0.5, 6.4, 47.16, 1.679, 178.5, -2.0, 1.7, -1.4, -1.5, -2.0, 0.0, 179.0, 0.0, 94.0,2021-03-06 07:00:00, -6999.0, -6999.0,10
None, -0.922, 94.7, -0.5, 6.6, 63.1, 1.918, 339.8, -1.0, 1.9, -0.9, -1.5, -1.0, 0.0, 340.0, 0.0, 95.0,2021-03-06 08:00:00, -6999.0, -6999.0,10
None, 0.059, 94.1, -0.1, 10.9, 38.41, 3.703, 1.199, -1.0, 3.7, 0.1, -1.5, -1.0, 0.0, 1.0, 1.0, 94.0,2021-03-06 09:00:00, -6999.0, -6999.0,10
None, 1.74, 78.98, 2.2, 7.6, 65.15, 2.263, 228.8, -2.0, 2.3, 1.7, -1.5, -2.0, 0.0, 229.0, 0.0, 79.0,2021-03-06 10:00:00, -6999.0, -6999.0,10
None, 2.269, 75.28, 2.3, 13.1, 44.5, 3.457, 356.2, -2.0, 3.5, 2.3, -1.5, -2.0, 0.0, 356.0, 0.0, 75.0,2021-03-06 11:00:00, -6999.0, -6999.0,10
None, 2.359, 54.93, 3.4, 13.3, 59.82, 3.97, 83.1, -6.0, 4.0, 2.4, -1.5, -6.0, 0.0, 83.0, 0.0, 55.0,2021-03-06 12:00:00, -6999.0, -6999.0,10
None, 3.504, 54.74, 3.6, 21.5, 58.58, 6.183, 66.89, -5.0, 6.2, 3.5, -1.5, -5.0, 0.0, 67.0, 0.0, 55.0,2021-03-06 13:00:00, -6999.0, -6999.0,10
None, 3.635, 51.11, 4.1, 21.4, 41.91, 7.435, 26.52, -6.0, 7.4, 3.6, -1.5, -6.0, 0.0, 27.0, 0.0, 51.0,2021-03-06 14:00:00, -6999.0, -6999.0,10
None, 3.651, 46.04, 4.6, 18.4, 63.41, 4.945, 78.85, -7.0, 4.9, 3.7, -1.5, -7.0, 0.0, 79.0, 0.0, 46.0,2021-03-06 15:00:00, -6999.0, -6999.0,10
None, 1.582, 65.22, 4.6, 11.6, 61.93, 3.541, 155.8, -4.0, 3.5, 1.6, -1.5, -4.0, 0.0, 156.0, 0.0, 65.0,2021-03-06 16:00:00, -6999.0, -6999.0,10
None, -0.14, 84.2, 4.6, 13.6, 49.83, 1.94, 201.6, -3.0, 1.9, -0.1, -1.5, -3.0, 0.0, 202.0, 0.0, 84.0,2021-03-06 17:00:00, -6999.0, -6999.0,10
None, -0.649, 88.7, 4.6, 3.7, 51.65, 0.276, 220.5, -2.0, 0.3, -0.6, -1.5, -2.0, 0.0, 221.0, 0.0, 89.0,2021-03-06 18:00:00, -6999.0, -6999.0,10
None, -2.229, 90.3, -0.4, 5.4, 56.41, 1.204, 189.8, -3.0, 1.2, -2.2, -2.3, -3.0, 0.0, 190.0, 0.0, 90.0,2021-03-06 19:00:00, -6999.0, -6999.0,10
None, -2.743, 92.2, -0.4, 4.4, 41.28, 0.986, 167.5, -4.0, 1.0, -2.7, -2.8, -4.0, 0.0, 168.0, 0.0, 92.0,2021-03-06 20:00:00, -6999.0, -6999.0,10
None, -2.926, 92.5, -0.4, 5.3, 46.45, 1.446, 183.4, -4.0, 1.4, -2.9, -3.0, -4.0, 0.0, 183.0, 0.0, 93.0,2021-03-06 21:00:00, -6999.0, -6999.0,10
None, -3.037, 92.9, -0.4, 3.4, 42.47, 0.517, 194.2, -4.0, 0.5, -3.0, -3.3, -4.0, 0.0, 194.0, 0.0, 93.0,2021-03-06 22:00:00, -6999.0, -6999.0,10
None, -3.645, 93.5, -0.4, 5.6, 58.37, 1.268, 185.0, -4.0, 1.3, -3.6, -3.7, -4.0, 0.0, 185.0, 0.0, 94.0,2021-03-06 23:00:00, -6999.0, -6999.0,10
None, -4.346, 93.7, -0.4, 4.2, 65.1, 1.11, 175.3, -5.0, 1.1, -4.3, -4.4, -5.0, 0.0, 175.0, 0.0, 94.0,2021-03-07 00:00:00, -6999.0, -6999.0,10
None, -4.887, 93.7, -0.4, 7.1, 48.69, 1.986, 186.5, -5.0, 2.0, -4.9, -4.7, -5.0, 0.0, 187.0, 0.0, 94.0,2021-03-07 01:00:00, -6999.0, -6999.0,10
None, -5.211, 94.1, -0.4, 4.9, 36.77, 1.666, 172.2, -6.0, 1.7, -5.2, -5.5, -6.0, 0.0, 172.0, 0.0, 94.0,2021-03-07 02:00:00, -6999.0, -6999.0,10
None, -5.34, 94.3, -0.4, 5.4, 34.13, 1.413, 197.2, -6.0, 1.4, -5.3, -5.7, -6.0, 0.0, 197.0, 0.0, 94.0,2021-03-07 03:00:00, -6999.0, -6999.0,10
None, -4.789, 94.3, -0.4, 3.9, 29.01, 1.507, 180.8, -6.0, 1.5, -4.8, -5.7, -6.0, 0.0, 181.0, 0.0, 94.0,2021-03-07 04:00:00, -6999.0, -6999.0,10
None, -4.458, 93.3, -0.4, 3.7, 21.69, 1.815, 175.3, -5.0, 1.8, -4.5, -5.7, -5.0, 0.0, 175.0, 0.0, 93.0,2021-03-07 05:00:00, -6999.0, -6999.0,10
None, -4.607, 93.0, -0.4, 4.6, 41.03, 1.87, 177.5, -5.0, 1.9, -4.6, -5.7, -5.0, 0.0, 178.0, 0.0, 93.0,2021-03-07 06:00:00, -6999.0, -6999.0,10
None, -4.331, 93.3, -4.3, 4.0, 67.27, 0.93, 174.0, -5.0, 0.9, -4.3, -4.8, -5.0, 0.0, 174.0, 0.0, 93.0,2021-03-07 07:00:00, -6999.0, -6999.0,10
None, -3.607, 92.2, -3.4, 5.2, 56.9, 1.09, 195.5, -4.0, 1.1, -3.6, -4.8, -4.0, 0.0, 196.0, 0.0, 92.0,2021-03-07 08:00:00, -6999.0, -6999.0,10
None, -1.386, 82.1, -1.5, 6.3, 33.99, 2.373, 180.2, -4.0, 2.4, -1.4, -4.8, -4.0, 0.0, 180.0, 0.0, 82.0,2021-03-07 09:00:00, -6999.0, -6999.0,10
None, 0.175, 74.16, 0.3, 11.2, 25.06, 3.936, 179.6, -4.0, 3.9, 0.2, -4.8, -4.0, 0.0, 180.0, 0.0, 74.0,2021-03-07 10:00:00, -6999.0, -6999.0,10
None, 2.375, 60.09, 2.3, 8.1, 72.82, 1.559, 353.8, -4.0, 1.6, 2.4, -4.8, -4.0, 0.0, 354.0, 0.0, 60.0,2021-03-07 11:00:00, -6999.0, -6999.0,10
None, 2.629, 58.48, 2.8, 17.2, 46.45, 4.485, 25.0, -5.0, 4.5, 2.6, -4.8, -5.0, 0.0, 25.0, 0.0, 58.0,2021-03-07 12:00:00, -6999.0, -6999.0,10
