pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 1.021, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, 1.0, -0.4, -0.1, -6999.0, 0.0,2021-03-05 00:00:00, 13.0, 13.14, -6999.0,10
None, -0.731, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, -0.7, -0.8, 0.0, -6999.0, 0.0,2021-03-05 01:00:00, 13.0, 12.99, -6999.0,10
None, -1.374, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, -1.4, -1.5, 0.0, -6999.0, 0.0,2021-03-05 02:00:00, 13.0, 13.07, -6999.0,10
None, -1.336, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, -1.3, -1.5, 0.0, -6999.0, 0.0,2021-03-05 03:00:00, 13.0, 13.06, -6999.0,10
None, -1.478, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, -1.5, -1.6, 0.0, -6999.0, 0.0,2021-03-05 04:00:00, 13.0, 13.08, -6999.0,10
None, -1.773, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, -1.8, -1.8, 0.0, -6999.0, 0.0,2021-03-05 05:00:00, 13.0, 12.98, -6999.0,10
None, -2.618, 4.1, -6999.0, -6999.0, -6999.0, -6999.0, -2.6, -2.7, -0.1, -6999.0, 0.0,2021-03-05 06:00:00, 13.0, 13.11, -6999.0,10
None, -2.8, -0.8, -6999.0, -6999.0, -6999.0, -6999.0, -2.8, -2.8, -0.5, -6999.0, 0.0,2021-03-05 07:00:00, 13.0, 13.08, -6999.0,10
None, -0.861, 0.0, -6999.0, -6999.0, -6999.0, -6999.0, -0.9, -2.8, 0.3, -6999.0, 1.0,2021-03-05 08:00:00, 14.0, 13.76, -6999.0,10
None, 1.332, 1.3, -6999.0, -6999.0, -6999.0, -6999.0, 1.3, -2.8, -0.1, -6999.0, 1.0,2021-03-05 09:00:00, 14.0, 14.37, -6999.0,10
None, 5.034, 5.0, -6999.0, -6999.0, -6999.0, -6999.0, 5.0, -2.8, 0.2, -6999.0, 1.0,2021-03-05 10:00:00, 15.0, 15.13, -6999.0,10
None, 6.345, 6.7, -6999.0, -6999.0, -6999.0, -6999.0, 6.3, -2.8, -0.5, -6999.0, -1.0,2021-03-05 11:00:00, 14.0, 13.75, -6999.0,10
None, 7.26, 8.1, -6999.0, -6999.0, -6999.0, -6999.0, 7.3, -2.8, 0.4, -6999.0, -2.0,2021-03-05 12:00:00, 11.0, 11.4, -6999.0,10
None, 6.46, 8.1, -6999.0, -6999.0, -6999.0, -6999.0, 6.5, -2.8, 0.0, -6999.0, -1.0,2021-03-05 13:00:00, 10.0, 10.04, -6999.0,10
None, 6.682, 8.1, -6999.0, -6999.0, -6999.0, -6999.0, 6.7, -2.8, -0.1, -6999.0, 2.0,2021-03-05 14:00:00, 12.0, 11.87, -6999.0,10
None, 7.08, 8.1, -6999.0, -6999.0, -6999.0, -6999.0, 7.1, -2.8, 0.1, -6999.0, 0.0,2021-03-05 15:00:00, 12.0, 11.8, -6999.0,10
None, 6.932, 8.6, -6999.0, -6999.0, -6999.0, -6999.0, 6.9, -2.8, 0.0, -6999.0, -1.0,2021-03-05 16:00:00, 10.0, 10.33, -6999.0,10
None, 7.75, 8.7, -6999.0, -6999.0, -6999.0, -6999.0, 7.8, -2.8, -0.1, -6999.0, -1.0,2021-03-05 17:00:00, 10.0, 9.59, -6999.0,10
None, 6.086, 8.7, -6999.0, -6999.0, -6999.0, -6999.0, 6.1, -2.8, -0.3, -6999.0, 0.0,2021-03-05 18:00:00, 10.0, 10.04, -6999.0,10
None, 5.521, 8.1, -6999.0, -6999.0, -6999.0, -6999.0, 5.5, 4.8, 0.1, -6999.0, -2.0,2021-03-05 19:00:00, 8.0, 8.22, -6999.0,10
None, 5.33, 8.1, -6999.0, -6999.0, -6999.0, -6999.0, 5.3, 4.7, 0.0, -6999.0, 1.0,2021-03-05 20:00:00, 9.0, 9.22, -6999.0,10
None, 6.154, 8.1, -6999.0, -6999.0, -6999.0, -6999.0, 6.2, 4.1, 0.0, -6999.0, 0.0,2021-03-05 21:00:00, 10.0, 9.55, -6999.0,10
None, 6.145, 8.1, -6999.0, -6999.0, -6999.0, -6999.0, 6.1, 4.1, 0.0, -6999.0, 0.0,2021-03-05 22:00:00, 9.0, 9.25, -6999.0,10
None, 5.339, 8.1, -6999.0, -6999.0, -6999.0, -6999.0, 5.3, 4.1, 0.0, -6999.0, 0.0,2021-03-05 23:00:00, 10.0, 9.51, -6999.0,10
None, 4.289, 8.1, -6999.0, -6999.0, -6999.0, -6999.0, 4.3, 4.1, -0.1, -6999.0, 0.0,2021-03-06 00:00:00, 9.0, 9.39, -6999.0,10
None, 4.051, 8.1, -6999.0, -6999.0, -6999.0, -6999.0, 4.1, 3.5, 0.0, -6999.0, 0.0,2021-03-06 01:00:00, 9.0, 9.47, -6999.0,10
None, 3.394, 8.1, -6999.0, -6999.0, -6999.0, -6999.0, 3.4, 3.1, 0.0, -6999.0, 0.0,2021-03-06 02:00:00, 10.0, 9.76, -6999.0,10
None, 3.537, 8.1, -6999.0, -6999.0, -6999.0, -6999.0, 3.5, 2.9, 0.0, -6999.0, 0.0,2021-03-06 03:00:00, 10.0, 9.61, -6999.0,10
None, 1.997, 8.1, -6999.0, -6999.0, -6999.0, -6999.0, 2.0, 1.1, -0.1, -6999.0, 0.0,2021-03-06 04:00:00, 10.0, 9.73, -6999.0,10
None, 0.854, 8.1, -6999.0, -6999.0, -6999.0, -6999.0, 0.9, 0.9, 0.0, -6999.0, 0.0,2021-03-06 05:00:00, 10.0, 9.57, -6999.0,10
None, -0.044, 8.1, -6999.0, -6999.0, -6999.0, -6999.0, 0.0, 0.0, 0.0, -6999.0, 0.0,2021-03-06 06:00:00, 10.0, 9.68, -6999.0,10
None, -0.081, 0.0, -6999.0, -6999.0, -6999.0, -6999.0, -0.1, -0.2, 0.3, -6999.0, 0.0,2021-03-06 07:00:00, 9.0, 9.49, -6999.0,10
None, 0.49, 0.5, -6999.0, -6999.0, -6999.0, -6999.0, 0.5, -0.2, 0.0, -6999.0, 0.0,2021-03-06 08:00:00, 10.0, 9.52, -6999.0,10
None, 0.964, 1.0, -6999.0, -6999.0, -6999.0, -6999.0, 1.0, -0.2, 0.0, -6999.0, 0.0,2021-03-06 09:00:00, 9.0, 9.48, -6999.0,10
None, 1.493, 1.9, -6999.0, -6999.0, -6999.0, -6999.0, 1.5, -0.2, 0.0, -6999.0, 0.0,2021-03-06 10:00:00, 10.0, 9.61, -6999.0,10
None, 5.351, 5.4, -6999.0, -6999.0, -6999.0, -6999.0, 5.4, -0.2, -0.2, -6999.0, -1.0,2021-03-06 11:00:00, 9.0, 8.76, -6999.0,10
None, 7.75, 7.8, -6999.0, -6999.0, -6999.0, -6999.0, 7.8, -0.2, 0.0, -6999.0, 1.0,2021-03-06 12:00:00, 10.0, 9.71, -6999.0,10
None, 7.28, 9.8, -6999.0, -6999.0, -6999.0, -6999.0, 7.3, -0.2, 0.0, -6999.0, -1.0,2021-03-06 13:00:00, 8.0, 8.35, -6999.0,10
None, 6.649, 11.2, -6999.0, -6999.0, -6999.0, -6999.0, 6.6, -0.2, 0.0, -6999.0, -1.0,2021-03-06 14:00:00, 8.0, 7.72, -6999.0,10
None, 7.21, 11.2, -6999.0, -6999.0, -6999.0, -6999.0, 7.2, -0.2, 0.0, -6999.0, -1.0,2021-03-06 15:00:00, 7.0, 6.642, -6999.0,10
None, 6.894, 11.2, -6999.0, -6999.0, -6999.0, -6999.0, 6.9, -0.2, 0.0, -6999.0, -1.0,2021-03-06 16:00:00, 6.0, 6.144, -6999.0,10
None, 3.279, 11.2, -6999.0, -6999.0, -6999.0, -6999.0, 3.3, -0.2, 0.0, -6999.0, 0.0,2021-03-06 17:00:00, 6.0, 6.494, -6999.0,10
None, 2.624, 11.2, -6999.0, -6999.0, -6999.0, -6999.0, 2.6, -0.2, 0.0, -6999.0, 0.0,2021-03-06 18:00:00, 6.0, 6.466, -6999.0,10
None, 1.962, 2.6, -6999.0, -6999.0, -6999.0, -6999.0, 2.0, 1.9, 0.0, -6999.0, 0.0,2021-03-06 19:00:00, 6.0, 6.108, -6999.0,10
None, 0.269, 2.6, -6999.0, -6999.0, -6999.0, -6999.0, 0.3, 0.3, -0.1, -6999.0, 0.0,2021-03-06 20:00:00, 6.0, 5.665, -6999.0,10
None, 0.756, 2.6, -6999.0, -6999.0, -6999.0, -6999.0, 0.8, -0.4, 0.0, -6999.0, 0.0,2021-03-06 21:00:00, 6.0, 5.633, -6999.0,10
None, 1.003, 2.6, -6999.0, -6999.0, -6999.0, -6999.0, 1.0, -0.6, -0.2, -6999.0, 0.0,2021-03-06 22:00:00, 6.0, 5.694, -6999.0,10
None, -1.214, 2.6, -6999.0, -6999.0, -6999.0, -6999.0, -1.2, -1.2, 0.0, -6999.0, 0.0,2021-03-06 23:00:00, 6.0, 5.573, -6999.0,10
None, -0.995, 2.6, -6999.0, -6999.0, -6999.0, -6999.0, -1.0, -1.7, -0.2, -6999.0, 0.0,2021-03-07 00:00:00, 6.0, 5.771, -6999.0,10
None, -1.498, 2.6, -6999.0, -6999.0, -6999.0, -6999.0, -1.5, -1.7, 0.0, -6999.0, 0.0,2021-03-07 01:00:00, 6.0, 5.915, -6999.0,10
None, -1.554, 2.6, -6999.0, -6999.0, -6999.0, -6999.0, -1.6, -1.8, -0.1, -6999.0, 0.0,2021-03-07 02:00:00, 6.0, 6.05, -6999.0,10
None, -1.422, 2.6, -6999.0, -6999.0, -6999.0, -6999.0, -1.4, -1.8, 0.0, -6999.0, 0.0,2021-03-07 03:00:00, 6.0, 6.289, -6999.0,10
None, -2.067, 2.6, -6999.0, -6999.0, -6999.0, -6999.0, -2.1, -2.2, 0.0, -6999.0, 0.0,2021-03-07 04:00:00, 6.0, 6.327, -6999.0,10
None, -2.086, 2.6, -6999.0, -6999.0, -6999.0, -6999.0, -2.1, -2.2, 0.0, -6999.0, 0.0,2021-03-07 05:00:00, 6.0, 6.452, -6999.0,10
None, -1.896, 2.6, -6999.0, -6999.0, -6999.0, -6999.0, -1.9, -2.2, 0.0, -6999.0, 0.0,2021-03-07 06:00:00, 7.0, 6.538, -6999.0,10
None, -1.544, -1.4, -6999.0, -6999.0, -6999.0, -6999.0, -1.5, -2.0, 0.0, -6999.0, 0.0,2021-03-07 07:00:00, 7.0, 6.669, -6999.0,10
None, -0.766, -0.8, -6999.0, -6999.0, -6999.0, -6999.0, -0.8, -2.0, -0.6, -6999.0, 0.0,2021-03-07 08:00:00, 7.0, 6.902, -6999.0,10
None, 0.568, 0.6, -6999.0, -6999.0, -6999.0, -6999.0, 0.6, -2.0, 0.0, -6999.0, 0.0,2021-03-07 09:00:00, 7.0, 7.34, -6999.0,10
None, 0.752, 1.0, -6999.0, -6999.0, -6999.0, -6999.0, 0.8, -2.0, 0.5, -6999.0, 0.0,2021-03-07 10:00:00, 7.0, 7.23, -6999.0,10
None, 3.389, 3.5, -6999.0, -6999.0, -6999.0, -6999.0, 3.4, -2.0, -0.2, -6999.0, 0.0,2021-03-07 11:00:00, 7.0, 7.36, -6999.0,10
None, 3.336, 5.3, -6999.0, -6999.0, -6999.0, -6999.0, 3.3, -2.0, 0.0, -6999.0, 0.0,2021-03-07 12:00:00, 7.0, 7.12, -6999.0,10
None, 4.269, 5.3, -6999.0, -6999.0, -6999.0, -6999.0, 4.3, -2.0, -0.4, -6999.0, -1.0,2021-03-07 13:00:00, 6.0, 6.497, -6999.0,10
