RelativeHumidity,AirTemperature,time,Rain,week_of_year
64.0,19.7,2019-09-03 00:00:00,0.0,36
65.0,19.5,2019-09-03 00:15:00,0.0,36
64.0,19.6,2019-09-03 00:30:00,0.0,36
63.0,19.7,2019-09-03 00:45:00,0.0,36
64.0,19.6,2019-09-03 01:00:00,0.0,36
66.0,19.4,2019-09-03 01:15:00,0.0,36
68.0,19.2,2019-09-03 01:30:00,0.0,36
70.0,18.7,2019-09-03 01:45:00,0.0,36
67.0,18.8,2019-09-03 02:00:00,0.0,36
68.0,18.7,2019-09-03 02:15:00,0.0,36
67.0,18.8,2019-09-03 02:30:00,0.0,36
68.0,18.6,2019-09-03 02:45:00,0.0,36
68.0,18.6,2019-09-03 03:00:00,0.0,36
67.0,18.6,2019-09-03 03:15:00,0.0,36
69.0,18.5,2019-09-03 03:30:00,0.0,36
70.0,18.1,2019-09-03 03:45:00,0.0,36
71.0,18.2,2019-09-03 04:00:00,0.0,36
70.0,18.2,2019-09-03 04:15:00,0.0,36
71.0,18.1,2019-09-03 04:30:00,0.0,36
74.0,17.8,2019-09-03 04:45:00,0.0,36
78.0,17.1,2019-09-03 05:00:00,0.0,36
78.0,16.9,2019-09-03 05:15:00,0.0,36
79.0,16.8,2019-09-03 05:30:00,0.0,36
79.0,16.7,2019-09-03 05:45:00,0.0,36
78.0,17.0,2019-09-03 06:00:00,0.0,36
76.0,17.4,2019-09-03 06:15:00,0.0,36
75.0,18.0,2019-09-03 06:30:00,0.0,36
73.0,18.5,2019-09-03 06:45:00,0.0,36
74.0,18.1,2019-09-03 07:00:00,0.0,36
72.0,18.5,2019-09-03 07:15:00,0.0,36
69.0,19.1,2019-09-03 07:30:00,0.0,36
72.0,18.8,2019-09-03 07:45:00,0.0,36
71.0,18.8,2019-09-03 08:00:00,0.0,36
66.0,19.5,2019-09-03 08:15:00,0.0,36
64.0,20.3,2019-09-03 08:30:00,0.0,36
65.0,20.4,2019-09-03 08:45:00,0.0,36
70.0,18.9,2019-09-03 09:00:00,0.0,36
68.0,19.1,2019-09-03 09:15:00,0.0,36
65.0,20.1,2019-09-03 09:30:00,0.0,36
