AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
13.2, 0.0,0.0,6.2, 0.0,2019-09-03 00:00:00,258.0,95.0,36
13.0, None,0.0,5.8, None,2019-09-03 00:15:00,256.0,95.0,36
13.1, None,0.0,6.6, None,2019-09-03 00:30:00,251.0,96.0,36
12.8, None,0.0,6.3, None,2019-09-03 00:45:00,253.0,96.0,36
12.9, 0.0,0.0,6.3, 0.0,2019-09-03 01:00:00,244.0,95.0,36
12.9, None,0.0,5.8, None,2019-09-03 01:15:00,273.0,93.0,36
12.6, None,0.0,6.0, None,2019-09-03 01:30:00,243.0,94.0,36
12.2, None,0.0,6.7, None,2019-09-03 01:45:00,248.0,96.0,36
12.1, 0.0,0.0,6.2, 0.0,2019-09-03 02:00:00,246.0,96.0,36
11.9, None,0.0,5.4, None,2019-09-03 02:15:00,246.0,97.0,36
12.2, None,0.0,6.2, None,2019-09-03 02:30:00,240.0,96.0,36
11.8, None,0.0,6.0, None,2019-09-03 02:45:00,236.0,96.0,36
12.2, 1.0,0.0,6.5, 0.0,2019-09-03 03:00:00,246.0,95.0,36
11.8, None,0.0,5.8, None,2019-09-03 03:15:00,236.0,95.0,36
11.8, None,0.0,5.3, None,2019-09-03 03:30:00,226.0,95.0,36
11.7, None,0.0,4.5, None,2019-09-03 03:45:00,236.0,96.0,36
11.5, 0.0,0.0,5.3, 0.0,2019-09-03 04:00:00,225.0,95.0,36
11.5, None,0.0,4.6, None,2019-09-03 04:15:00,227.0,96.0,36
11.4, None,0.0,5.9, None,2019-09-03 04:30:00,224.0,97.0,36
11.6, None,0.0,5.9, None,2019-09-03 04:45:00,230.0,97.0,36
11.8, 0.0,0.0,6.3, 0.0,2019-09-03 05:00:00,253.0,93.0,36
12.3, None,0.0,6.2, None,2019-09-03 05:15:00,246.0,92.0,36
11.7, None,0.0,4.7, None,2019-09-03 05:30:00,232.0,94.0,36
11.6, None,0.0,5.3, None,2019-09-03 05:45:00,231.0,96.0,36
11.8, 0.0,0.0,5.8, 0.0,2019-09-03 06:00:00,228.0,96.0,36
12.1, None,0.0,3.9, None,2019-09-03 06:15:00,220.0,95.0,36
12.3, None,0.0,4.0, None,2019-09-03 06:30:00,230.0,95.0,36
13.2, None,0.0,4.5, None,2019-09-03 06:45:00,228.0,94.0,36
13.9, 0.0,0.0,2.1, 0.0,2019-09-03 07:00:00,216.0,93.0,36
15.7, None,0.0,0.0, None,2019-09-03 07:15:00,205.0,88.0,36
17.7, None,0.0,0.2, None,2019-09-03 07:30:00,102.0,84.0,36
18.9, None,0.0,4.7, None,2019-09-03 07:45:00,130.0,75.0,36
19.4, -1.0,0.0,5.9, 0.0,2019-09-03 08:00:00,102.0,72.0,36
19.3, None,0.0,8.6, None,2019-09-03 08:15:00,124.0,72.0,36
19.8, None,0.0,6.2, None,2019-09-03 08:30:00,149.0,69.0,36
20.0, None,0.0,6.0, None,2019-09-03 08:45:00,132.0,68.0,36
20.2, -1.0,0.0,8.0, 0.0,2019-09-03 09:00:00,103.0,67.0,36
20.3, None,0.0,9.2, None,2019-09-03 09:15:00,103.0,65.0,36
20.6, None,0.0,8.1, None,2019-09-03 09:30:00,107.0,65.0,36
21.1, None,0.0,7.0, None,2019-09-03 09:45:00,100.0,61.0,36
21.7, -1.0,0.0,6.2, 0.0,2019-09-03 10:00:00,139.0,60.0,36
22.3, None,0.0,6.2, None,2019-09-03 10:15:00,164.0,57.0,36
22.4, None,0.0,7.8, None,2019-09-03 10:30:00,198.0,61.0,36
21.1, None,0.0,8.5, None,2019-09-03 10:45:00,243.0,64.0,36
20.8, 0.0,0.0,5.7, 0.0,2019-09-03 11:00:00,254.0,64.0,36
21.2, None,0.0,7.7, None,2019-09-03 11:15:00,255.0,57.0,36
20.6, None,0.0,9.3, None,2019-09-03 11:30:00,256.0,59.0,36
21.3, None,0.0,8.5, None,2019-09-03 11:45:00,256.0,56.0,36
21.6, 0.0,0.0,5.1, 0.0,2019-09-03 12:00:00,279.0,53.0,36
21.7, None,0.0,8.1, None,2019-09-03 12:15:00,253.0,55.0,36
22.0, None,0.0,9.8, None,2019-09-03 12:30:00,247.0,54.0,36
22.5, None,0.0,6.6, None,2019-09-03 12:45:00,223.0,51.0,36
22.1, -1.0,0.0,10.9, 0.0,2019-09-03 13:00:00,244.0,50.0,36
22.1, None,0.0,12.7, None,2019-09-03 13:15:00,260.0,50.0,36
21.9, None,0.0,14.5, None,2019-09-03 13:30:00,245.0,50.0,36
23.2, None,0.0,16.7, None,2019-09-03 13:45:00,246.0,50.0,36
23.4, 0.0,0.0,13.7, 0.0,2019-09-03 14:00:00,247.0,52.0,36
22.5, None,0.0,14.5, None,2019-09-03 14:15:00,254.0,51.0,36
23.1, None,0.0,14.2, None,2019-09-03 14:30:00,243.0,49.0,36
23.1, None,0.0,13.6, None,2019-09-03 14:45:00,247.0,49.0,36
21.8, -1.0,0.0,14.2, 0.0,2019-09-03 15:00:00,250.0,53.0,36
22.0, None,0.0,16.4, None,2019-09-03 15:15:00,246.0,54.0,36
21.3, None,0.0,16.6, None,2019-09-03 15:30:00,263.0,52.0,36
21.6, None,0.0,17.7, None,2019-09-03 15:45:00,254.0,50.0,36
21.4, 0.0,0.0,18.4, 0.0,2019-09-03 16:00:00,248.0,51.0,36
21.5, None,0.0,16.5, None,2019-09-03 16:15:00,241.0,50.0,36
21.2, None,0.0,15.6, None,2019-09-03 16:30:00,244.0,53.0,36
21.1, None,0.0,13.2, None,2019-09-03 16:45:00,252.0,52.0,36
21.0, 0.0,0.0,13.2, 0.0,2019-09-03 17:00:00,243.0,54.0,36
20.7, None,0.0,12.9, None,2019-09-03 17:15:00,245.0,56.0,36
20.4, None,0.0,12.1, None,2019-09-03 17:30:00,254.0,56.0,36
20.0, None,0.0,14.0, None,2019-09-03 17:45:00,254.0,58.0,36
19.5, 0.0,0.0,11.2, 0.0,2019-09-03 18:00:00,246.0,62.0,36
18.7, None,0.0,9.3, None,2019-09-03 18:15:00,239.0,68.0,36
17.7, None,0.0,7.6, None,2019-09-03 18:30:00,242.0,73.0,36
16.6, None,0.0,5.8, None,2019-09-03 18:45:00,236.0,78.0,36
15.8, 1.0,0.0,6.3, 0.0,2019-09-03 19:00:00,217.0,81.0,36
15.1, None,0.0,10.6, None,2019-09-03 19:15:00,268.0,83.0,36
14.5, None,0.0,6.1, None,2019-09-03 19:30:00,279.0,85.0,36
13.8, None,0.0,7.3, None,2019-09-03 19:45:00,294.0,89.0,36
13.3, 2.0,0.0,9.5, 0.0,2019-09-03 20:00:00,282.0,91.0,36
13.0, None,0.0,8.3, None,2019-09-03 20:15:00,296.0,93.0,36
12.8, None,0.0,9.4, None,2019-09-03 20:30:00,284.0,94.0,36
12.8, None,0.0,10.2, None,2019-09-03 20:45:00,271.0,93.0,36
12.7, 1.0,0.0,9.5, 0.0,2019-09-03 21:00:00,275.0,93.0,36
12.6, None,0.0,8.8, None,2019-09-03 21:15:00,284.0,93.0,36
12.7, None,0.0,10.4, None,2019-09-03 21:30:00,277.0,93.0,36
12.7, None,0.0,11.9, None,2019-09-03 21:45:00,272.0,93.0,36
12.5, 0.0,0.0,7.6, 0.0,2019-09-03 22:00:00,276.0,94.0,36
12.4, None,0.0,8.6, None,2019-09-03 22:15:00,291.0,94.0,36
12.4, None,0.0,6.6, None,2019-09-03 22:30:00,313.0,95.0,36
12.4, None,0.0,10.3, None,2019-09-03 22:45:00,323.0,95.0,36
12.4, 0.0,0.0,10.3, 0.0,2019-09-03 23:00:00,312.0,95.0,36
12.4, None,0.0,10.8, None,2019-09-03 23:15:00,301.0,95.0,36
12.4, None,0.0,9.8, None,2019-09-03 23:30:00,297.0,95.0,36
12.6, None,0.0,13.3, None,2019-09-03 23:45:00,264.0,93.0,36
12.5, 0.0,0.0,10.6, 0.0,2019-09-04 00:00:00,278.0,94.0,36
12.4, None,0.0,10.9, None,2019-09-04 00:15:00,272.0,93.0,36
12.3, None,0.0,11.1, None,2019-09-04 00:30:00,274.0,94.0,36
12.1, None,0.0,7.6, None,2019-09-04 00:45:00,289.0,95.0,36
12.1, 0.0,0.0,9.8, 0.0,2019-09-04 01:00:00,273.0,95.0,36
12.0, None,0.0,9.8, None,2019-09-04 01:15:00,276.0,95.0,36
12.0, None,0.0,10.4, None,2019-09-04 01:30:00,262.0,96.0,36
11.9, None,0.0,11.0, None,2019-09-04 01:45:00,271.0,96.0,36
11.9, 1.0,0.0,11.0, 0.0,2019-09-04 02:00:00,270.0,96.0,36
11.8, None,0.0,7.6, None,2019-09-04 02:15:00,267.0,96.0,36
11.6, None,0.0,7.5, None,2019-09-04 02:30:00,260.0,97.0,36
11.4, None,0.0,6.1, None,2019-09-04 02:45:00,258.0,97.0,36
11.2, 0.0,0.0,4.7, 0.0,2019-09-04 03:00:00,253.0,97.0,36
11.1, None,0.0,6.8, None,2019-09-04 03:15:00,254.0,98.0,36
