pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None,-13.69, None,2016-01-04 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.93,1
None, None,-19.93, None,2016-01-05 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.99,1
None, None,-18.12, None,2016-01-05 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.98,1
None, None,-16.89, None,2016-01-05 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.63,1
None, None,-17.19, None,2016-01-05 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 23.0,1
None, None,-16.94, None,2016-01-05 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.71,1
None, None,-17.3, None,2016-01-05 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.77,1
None, None,-16.7, None,2016-01-05 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.6,1
None, None,-16.82, None,2016-01-05 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.64,1
None, None,-15.3, None,2016-01-05 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.79,1
None, None,-14.98, None,2016-01-05 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.79,1
None, None,-15.34, None,2016-01-05 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.76,1
None, None,-15.0, None,2016-01-06 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.92,1
None, None,-15.5, None,2016-01-06 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.76,1
None, None,-15.79, None,2016-01-06 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.7,1
None, None,-16.64, None,2016-01-06 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.65,1
None, None,-17.14, None,2016-01-06 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.87,1
None, None,-17.38, None,2016-01-06 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.79,1
None, None,-17.67, None,2016-01-06 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.88,1
None, None,-18.06, None,2016-01-06 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.97,1
None, None,-18.03, None,2016-01-06 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 23.02,1
None, None,-17.9, None,2016-01-06 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 23.07,1
None, None,-17.18, None,2016-01-06 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 23.09,1
None, None,-14.93, None,2016-01-06 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 21.86,1
None, None,-12.93, None,2016-01-06 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.01,1
None, None,-11.57, None,2016-01-06 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 22.11,1
