ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
1.2,1.2,-0.5,0.0,2016-04-08,0.0,13.5,15
0.0,0.0,-1.5,0.0,2016-04-09,0.0,13.5,15
0.0,0.0,0.5,0.0,2016-04-10,0.0,17.0,15
1.2,1.2,-0.5,0.0,2016-04-11,0.0,14.0,15
6.8,6.2,1.0,0.6,2016-04-12,0.0,5.5,15
