wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
10.4,-0.8,24.0,97.0,2022-01-08 00:00:00,2
9.0,-0.4,29.0,95.0,2022-01-08 01:00:00,2
4.7,-0.4,29.0,94.0,2022-01-08 02:00:00,2
9.0,0.4,56.0,87.0,2022-01-08 03:00:00,2
8.3,0.2,55.0,90.0,2022-01-08 04:00:00,2
9.4,0.7,25.0,89.0,2022-01-08 05:00:00,2
5.8,0.5,43.0,93.0,2022-01-08 06:00:00,2
10.8,0.4,84.0,95.0,2022-01-08 07:00:00,2
11.5,1.5,61.0,89.0,2022-01-08 08:00:00,2
11.9,1.9,70.0,92.0,2022-01-08 09:00:00,2
15.1,2.6,79.0,94.0,2022-01-08 10:00:00,2
13.3,3.4,96.0,95.0,2022-01-08 11:00:00,2
12.6,3.8,94.0,96.0,2022-01-08 12:00:00,2
17.3,5.8,142.0,95.0,2022-01-08 13:00:00,2
11.9,4.4,93.0,97.0,2022-01-08 14:00:00,2
14.0,5.5,118.0,97.0,2022-01-08 15:00:00,2
13.7,4.5,84.0,98.0,2022-01-08 16:00:00,2
11.9,4.7,76.0,98.0,2022-01-08 17:00:00,2
10.8,4.9,75.0,98.0,2022-01-08 18:00:00,2
13.3,5.2,86.0,98.0,2022-01-08 19:00:00,2
16.2,6.6,140.0,98.0,2022-01-08 20:00:00,2
10.8,5.8,96.0,98.0,2022-01-08 21:00:00,2
15.5,5.8,121.0,98.0,2022-01-08 22:00:00,2
12.6,5.5,103.0,98.0,2022-01-08 23:00:00,2
12.6,5.3,96.0,98.0,2022-01-09 00:00:00,2
11.9,5.3,104.0,98.0,2022-01-09 01:00:00,2
14.0,5.3,79.0,97.0,2022-01-09 02:00:00,2
14.4,5.4,81.0,94.0,2022-01-09 03:00:00,2
9.4,4.4,77.0,93.0,2022-01-09 04:00:00,2
8.3,3.9,66.0,93.0,2022-01-09 05:00:00,2
10.1,3.3,147.0,94.0,2022-01-09 06:00:00,2
4.3,1.6,82.0,97.0,2022-01-09 07:00:00,2
4.7,1.2,87.0,98.0,2022-01-09 08:00:00,2
10.1,4.6,102.0,96.0,2022-01-09 09:00:00,2
15.1,9.0,78.0,70.0,2022-01-09 10:00:00,2
10.1,11.0,95.0,66.0,2022-01-09 11:00:00,2
18.0,9.0,148.0,79.0,2022-01-09 12:00:00,2
8.6,9.0,148.0,81.0,2022-01-09 13:00:00,2
16.9,8.5,149.0,78.0,2022-01-09 14:00:00,2
16.6,9.8,87.0,59.0,2022-01-09 15:00:00,2
12.6,8.1,89.0,65.0,2022-01-09 16:00:00,2
18.4,7.5,88.0,66.0,2022-01-09 17:00:00,2
15.5,8.5,82.0,59.0,2022-01-09 18:00:00,2
18.4,8.3,94.0,59.0,2022-01-09 19:00:00,2
17.3,8.3,100.0,58.0,2022-01-09 20:00:00,2
22.3,8.7,93.0,56.0,2022-01-09 21:00:00,2
19.8,9.5,91.0,53.0,2022-01-09 22:00:00,2
17.6,8.7,91.0,56.0,2022-01-09 23:00:00,2
15.5,8.8,88.0,55.0,2022-01-10 00:00:00,2
19.8,9.7,104.0,50.0,2022-01-10 01:00:00,2
33.5,12.2,113.0,39.0,2022-01-10 02:00:00,2
40.0,11.7,136.0,47.0,2022-01-10 03:00:00,2
40.0,7.7,124.0,84.0,2022-01-10 04:00:00,2
28.1,7.2,118.0,93.0,2022-01-10 05:00:00,2
35.3,7.7,123.0,95.0,2022-01-10 06:00:00,2
32.4,7.3,128.0,96.0,2022-01-10 07:00:00,2
28.4,7.7,121.0,96.0,2022-01-10 08:00:00,2
20.5,8.7,138.0,97.0,2022-01-10 09:00:00,2
20.5,8.9,152.0,98.0,2022-01-10 10:00:00,2
18.0,8.9,139.0,98.0,2022-01-10 11:00:00,2
20.5,8.8,148.0,98.0,2022-01-10 12:00:00,2
19.8,8.9,143.0,98.0,2022-01-10 13:00:00,2
24.1,9.0,137.0,98.0,2022-01-10 14:00:00,2
19.1,9.0,124.0,99.0,2022-01-10 15:00:00,2
22.7,8.8,120.0,98.0,2022-01-10 16:00:00,2
36.4,8.9,133.0,98.0,2022-01-10 17:00:00,2
43.9,8.9,136.0,98.0,2022-01-10 18:00:00,2
38.9,8.9,147.0,98.0,2022-01-10 19:00:00,2
52.9,8.9,133.0,98.0,2022-01-10 20:00:00,2
40.7,9.2,138.0,97.0,2022-01-10 21:00:00,2
37.1,9.1,149.0,98.0,2022-01-10 22:00:00,2
27.4,9.3,157.0,98.0,2022-01-10 23:00:00,2
