WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 3.075,91.7,2016-05-28 12:00:00,8.59,22
None, None, 2.816,92.6,2016-05-28 13:00:00,8.93,22
None, None, 3.595,92.7,2016-05-28 14:00:00,9.33,22
None, None, 3.663,92.8,2016-05-28 15:00:00,9.57,22
None, None, 3.641,92.2,2016-05-28 16:00:00,9.68,22
None, None, 2.945,90.6,2016-05-28 17:00:00,9.74,22
None, None, 2.568,90.0,2016-05-28 18:00:00,9.88,22
None, None, 2.604,91.4,2016-05-28 19:00:00,9.6,22
None, None, 3.331,90.8,2016-05-28 20:00:00,9.73,22
None, None, 4.035,89.1,2016-05-28 21:00:00,9.86,22
None, None, 2.545,89.1,2016-05-28 22:00:00,10.14,22
None, None, 0.474999,90.2,2016-05-28 23:00:00,9.84,22
None, None, 1.085,91.0,2016-05-29 00:00:00,9.66,22
None, None, 0.481999,92.4,2016-05-29 01:00:00,9.32,22
None, None, 0.134,93.2,2016-05-29 02:00:00,9.29,22
None, None, 0.765999,93.4,2016-05-29 03:00:00,9.19,22
None, None, 0.432999,93.5,2016-05-29 04:00:00,9.23,22
None, None, 0.711,93.7,2016-05-29 05:00:00,9.05,22
None, None, 0.275,93.8,2016-05-29 06:00:00,9.72,22
None, None, 0.119,88.0,2016-05-29 07:00:00,11.71,22
None, None, 1.351,82.3,2016-05-29 08:00:00,11.64,22
None, None, 2.372,79.9,2016-05-29 09:00:00,11.9,22
None, None, 2.028,78.3,2016-05-29 10:00:00,12.69,22
None, None, 0.504998,75.0,2016-05-29 11:00:00,13.64,22
None, None, 2.358,72.7,2016-05-29 12:00:00,14.21,22
None, None, 2.616,67.81,2016-05-29 13:00:00,14.96,22
None, None, 3.657,53.45,2016-05-29 14:00:00,17.12,22
None, None, 3.474,49.04,2016-05-29 15:00:00,17.55,22
None, None, 3.615,45.49,2016-05-29 16:00:00,18.03,22
None, None, 3.376,37.67,2016-05-29 17:00:00,19.14,22
None, None, 2.606,43.15,2016-05-29 18:00:00,18.46,22
None, None, 2.085,50.16,2016-05-29 19:00:00,17.51,22
None, None, 1.456,63.94,2016-05-29 20:00:00,14.87,22
None, None, 2.018,71.7,2016-05-29 21:00:00,12.83,22
None, None, 2.607,74.5,2016-05-29 22:00:00,11.95,22
None, None, 1.459,79.9,2016-05-29 23:00:00,11.25,22
None, None, 0.607999,83.0,2016-05-30 00:00:00,10.69,22
None, None, 1.255,83.6,2016-05-30 01:00:00,10.12,22
None, None, 1.493,85.0,2016-05-30 02:00:00,9.73,22
None, None, 1.843,84.8,2016-05-30 03:00:00,9.56,22
None, None, 1.399,84.3,2016-05-30 04:00:00,9.65,22
None, None, 1.69,84.7,2016-05-30 05:00:00,9.57,22
None, None, 0.834999,83.0,2016-05-30 06:00:00,10.63,22
None, None, 0.05,78.2,2016-05-30 07:00:00,13.14,22
None, None, 1.483,77.1,2016-05-30 08:00:00,12.84,22
None, None, 2.192,75.0,2016-05-30 09:00:00,13.2,22
None, None, 4.695,73.8,2016-05-30 10:00:00,13.66,22
None, None, 7.08,76.1,2016-05-30 11:00:00,13.47,22
None, None, 7.75,73.7,2016-05-30 12:00:00,13.83,22
None, None, 6.732,72.3,2016-05-30 13:00:00,14.36,22
None, None, 4.349,68.3,2016-05-30 14:00:00,15.04,22
None, None, 4.225,62.65,2016-05-30 15:00:00,15.8,22
None, None, 5.625,66.37,2016-05-30 16:00:00,15.57,22
None, None, 4.965,66.15,2016-05-30 17:00:00,16.21,22
None, None, 0.933,61.0,2016-05-30 18:00:00,16.95,22
None, None, 0.125,60.61,2016-05-30 19:00:00,17.22,22
None, None, 1.713,71.6,2016-05-30 20:00:00,15.81,22
None, None, 1.431,73.5,2016-05-30 21:00:00,14.45,22
None, None, 1.228,77.2,2016-05-30 22:00:00,13.48,22
None, None, 0.683,80.8,2016-05-30 23:00:00,12.8,22
None, None, 2.005,79.8,2016-05-31 00:00:00,12.57,22
None, None, 0.326999,79.2,2016-05-31 01:00:00,12.69,22
None, None, 1.488,78.9,2016-05-31 02:00:00,12.64,22
None, None, 1.543,78.8,2016-05-31 03:00:00,12.42,22
None, None, 1.35,80.1,2016-05-31 04:00:00,11.83,22
None, None, 0.704999,81.3,2016-05-31 05:00:00,11.71,22
None, None, 1.055,78.0,2016-05-31 06:00:00,12.63,22
None, None, None,77.0,2016-05-31 07:00:00,14.53,22
None, None, 0.745,71.1,2016-05-31 08:00:00,15.44,22
None, None, 1.843,66.17,2016-05-31 09:00:00,15.96,22
None, None, 3.588,61.48,2016-05-31 10:00:00,16.35,22
None, None, 3.26,64.68,2016-05-31 11:00:00,16.69,22
None, None, 4.307,54.17,2016-05-31 12:00:00,17.85,22
None, None, 5.932,54.1,2016-05-31 13:00:00,17.94,22
None, None, 6.465,60.15,2016-05-31 14:00:00,17.87,22
None, None, 2.075,56.52,2016-05-31 15:00:00,18.97,22
None, None, 0.234999,46.94,2016-05-31 16:00:00,19.64,22
None, None, 0.305999,47.09,2016-05-31 17:00:00,19.32,22
None, None, 1.753,58.87,2016-05-31 18:00:00,18.82,22
None, None, 0.264999,61.63,2016-05-31 19:00:00,18.57,22
None, None, 0.492,65.62,2016-05-31 20:00:00,17.78,22
None, None, 0.753,61.17,2016-05-31 21:00:00,16.97,22
None, None, 1.469,56.21,2016-05-31 22:00:00,16.43,22
None, None, 1.609,56.49,2016-05-31 23:00:00,15.74,22
None, None, 0.640999,58.66,2016-06-01 00:00:00,15.25,22
None, None, 0.888998,60.43,2016-06-01 01:00:00,15.24,22
None, None, 1.135,62.31,2016-06-01 02:00:00,14.97,22
None, None, 1.374,64.37,2016-06-01 03:00:00,15.05,22
None, None, 0.972,67.09,2016-06-01 04:00:00,14.85,22
None, None, 0.708998,67.34,2016-06-01 05:00:00,14.66,22
None, None, 0.028999,67.06,2016-06-01 06:00:00,15.6,22
None, None, 0.153999,69.76,2016-06-01 07:00:00,15.98,22
None, None, 3.462,74.1,2016-06-01 08:00:00,15.95,22
None, None, 4.624,73.9,2016-06-01 09:00:00,16.26,22
None, None, 4.305,71.5,2016-06-01 10:00:00,16.95,22
None, None, 6.008,69.38,2016-06-01 11:00:00,17.09,22
None, None, 5.673,66.22,2016-06-01 12:00:00,17.63,22
None, None, 4.49,60.17,2016-06-01 13:00:00,18.49,22
None, None, 4.124,59.46,2016-06-01 14:00:00,18.4,22
None, None, 2.494,73.0,2016-06-01 15:00:00,16.71,22
None, None, 3.567,84.8,2016-06-01 16:00:00,15.36,22
None, None, 3.535,83.5,2016-06-01 17:00:00,15.4,22
None, None, 1.725,87.2,2016-06-01 18:00:00,15.26,22
None, None, 2.641,90.1,2016-06-01 19:00:00,14.84,22
None, None, 2.691,90.5,2016-06-01 20:00:00,14.8,22
None, None, 1.863,92.1,2016-06-01 21:00:00,14.6,22
None, None, 1.426,92.9,2016-06-01 22:00:00,14.56,22
None, None, 0.915,92.6,2016-06-01 23:00:00,14.65,22
None, None, 2.086,90.8,2016-06-02 00:00:00,14.9,22
None, None, 3.379,86.8,2016-06-02 01:00:00,15.28,22
None, None, 2.662,87.0,2016-06-02 02:00:00,15.1,22
None, None, 1.186,88.3,2016-06-02 03:00:00,14.82,22
None, None, 1.698,90.0,2016-06-02 04:00:00,14.44,22
None, None, 1.199,91.8,2016-06-02 05:00:00,13.99,22
None, None, 0.54,91.6,2016-06-02 06:00:00,14.1,22
None, None, 1.714,86.3,2016-06-02 07:00:00,14.69,22
None, None, 4.138,76.0,2016-06-02 08:00:00,15.39,22
None, None, 3.554,66.79,2016-06-02 09:00:00,15.91,22
None, None, 3.619,62.98,2016-06-02 10:00:00,16.5,22
None, None, 4.45,60.31,2016-06-02 11:00:00,16.78,22
None, None, 6.002,56.98,2016-06-02 12:00:00,17.16,22
None, None, 6.337,54.82,2016-06-02 13:00:00,17.5,22
None, None, 5.475,57.62,2016-06-02 14:00:00,17.9,22
None, None, 5.58,57.2,2016-06-02 15:00:00,17.91,22
None, None, 5.307,58.67,2016-06-02 16:00:00,17.95,22
None, None, 5.55,59.24,2016-06-02 17:00:00,17.86,22
None, None, 4.019,60.74,2016-06-02 18:00:00,17.53,22
None, None, 2.958,61.5,2016-06-02 19:00:00,17.26,22
None, None, 1.92,64.87,2016-06-02 20:00:00,16.78,22
None, None, 1.302,70.3,2016-06-02 21:00:00,15.89,22
None, None, 1.728,72.4,2016-06-02 22:00:00,15.04,22
None, None, 2.15,75.1,2016-06-02 23:00:00,14.68,22
