AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
15.7, None,2021-09-25 15:00:00, None, None,39
15.9, None,2021-09-25 16:00:00, None, None,39
15.1, None,2021-09-25 17:00:00, None, None,39
13.6, None,2021-09-25 18:00:00, None, None,39
13.1, None,2021-09-25 19:00:00, None, None,39
12.4, None,2021-09-25 20:00:00, None, None,39
12.1, None,2021-09-25 21:00:00, None, None,39
11.7, None,2021-09-25 22:00:00, None, None,39
11.9, None,2021-09-25 23:00:00, None, None,39
12.3, None,2021-09-26 00:00:00, None, None,39
12.0, None,2021-09-26 01:00:00, None, None,39
11.6, None,2021-09-26 02:00:00, None, None,39
11.6, None,2021-09-26 03:00:00, None, None,39
12.0, None,2021-09-26 04:00:00, None, None,39
11.7, None,2021-09-26 05:00:00, None, None,39
11.7, None,2021-09-26 06:00:00, None, None,39
11.9, None,2021-09-26 07:00:00, None, None,39
13.4, None,2021-09-26 08:00:00, None, None,39
14.1, None,2021-09-26 09:00:00, None, None,39
15.5, None,2021-09-26 10:00:00, None, None,39
14.6, None,2021-09-26 11:00:00, None, None,39
15.8, None,2021-09-26 12:00:00, None, None,39
17.0, None,2021-09-26 13:00:00, None, None,39
17.0, None,2021-09-26 14:00:00, None, None,39
16.8, None,2021-09-26 15:00:00, None, None,39
15.6, None,2021-09-26 16:00:00, None, None,39
14.5, None,2021-09-26 17:00:00, None, None,39
13.5, None,2021-09-26 18:00:00, None, None,39
12.9, None,2021-09-26 19:00:00, None, None,39
12.7, None,2021-09-26 20:00:00, None, None,39
12.6, None,2021-09-26 21:00:00, None, None,39
12.3, None,2021-09-26 22:00:00, None, None,39
11.9, None,2021-09-26 23:00:00, None, None,39
11.6, None,2021-09-27 00:00:00, None, None,39
11.6, None,2021-09-27 01:00:00, None, None,39
11.6, None,2021-09-27 02:00:00, None, None,39
11.7, None,2021-09-27 03:00:00, None, None,39
11.9, None,2021-09-27 04:00:00, None, None,39
11.7, None,2021-09-27 05:00:00, None, None,39
11.7, None,2021-09-27 06:00:00, None, None,39
11.6, None,2021-09-27 07:00:00, None, None,39
12.0, None,2021-09-27 08:00:00, None, None,39
12.2, None,2021-09-27 09:00:00, None, None,39
12.7, None,2021-09-27 10:00:00, None, None,39
12.6, None,2021-09-27 11:00:00, None, None,39
13.0, None,2021-09-27 12:00:00, None, None,39
13.7, None,2021-09-27 13:00:00, None, None,39
13.6, None,2021-09-27 14:00:00, None, None,39
13.0, None,2021-09-27 15:00:00, None, None,39
12.1, None,2021-09-27 16:00:00, None, None,39
11.4, None,2021-09-27 17:00:00, None, None,39
11.1, None,2021-09-27 18:00:00, None, None,39
11.0, None,2021-09-27 19:00:00, None, None,39
10.5, None,2021-09-27 20:00:00, None, None,39
10.2, None,2021-09-27 21:00:00, None, None,39
10.1, None,2021-09-27 22:00:00, None, None,39
9.9, None,2021-09-27 23:00:00, None, None,39
10.0, None,2021-09-28 00:00:00, None, None,39
9.8, None,2021-09-28 01:00:00, None, None,39
9.3, None,2021-09-28 02:00:00, None, None,39
8.2, None,2021-09-28 03:00:00, None, None,39
8.4, None,2021-09-28 04:00:00, None, None,39
8.5, None,2021-09-28 05:00:00, None, None,39
8.1, None,2021-09-28 06:00:00, None, None,39
7.9, None,2021-09-28 07:00:00, None, None,39
9.1, None,2021-09-28 08:00:00, None, None,39
10.4, None,2021-09-28 09:00:00, None, None,39
11.9, None,2021-09-28 10:00:00, None, None,39
12.8, None,2021-09-28 11:00:00, None, None,39
12.3, None,2021-09-28 12:00:00, None, None,39
12.2, None,2021-09-28 13:00:00, None, None,39
12.4, None,2021-09-28 14:00:00, None, None,39
12.5, None,2021-09-28 15:00:00, None, None,39
11.1, None,2021-09-28 16:00:00, None, None,39
9.8, None,2021-09-28 17:00:00, None, None,39
9.1, None,2021-09-28 18:00:00, None, None,39
8.5, None,2021-09-28 19:00:00, None, None,39
8.5, None,2021-09-28 20:00:00, None, None,39
8.3, None,2021-09-28 21:00:00, None, None,39
8.2, None,2021-09-28 22:00:00, None, None,39
7.6, None,2021-09-28 23:00:00, None, None,39
6.8, None,2021-09-29 00:00:00, None, None,39
7.1, None,2021-09-29 01:00:00, None, None,39
6.9, None,2021-09-29 02:00:00, None, None,39
6.7, None,2021-09-29 03:00:00, None, None,39
6.4, None,2021-09-29 04:00:00, None, None,39
6.3, None,2021-09-29 05:00:00, None, None,39
6.4, None,2021-09-29 06:00:00, None, None,39
7.0, None,2021-09-29 07:00:00, None, None,39
8.0, None,2021-09-29 08:00:00, None, None,39
7.9, None,2021-09-29 09:00:00, None, None,39
8.7, None,2021-09-29 10:00:00, None, None,39
9.1, None,2021-09-29 11:00:00, None, None,39
9.3, None,2021-09-29 12:00:00, None, None,39
10.4, None,2021-09-29 13:00:00, None, None,39
10.3, None,2021-09-29 14:00:00, None, None,39
9.6, None,2021-09-29 15:00:00, None, None,39
9.2, None,2021-09-29 16:00:00, None, None,39
8.5, None,2021-09-29 17:00:00, None, None,39
8.3, None,2021-09-29 18:00:00, None, None,39
8.1, None,2021-09-29 19:00:00, None, None,39
8.0, None,2021-09-29 20:00:00, None, None,39
7.9, None,2021-09-29 21:00:00, None, None,39
8.3, None,2021-09-29 22:00:00, None, None,39
7.9, None,2021-09-29 23:00:00, None, None,39
7.9, None,2021-09-30 00:00:00, None, None,39
7.9, None,2021-09-30 01:00:00, None, None,39
7.8, None,2021-09-30 02:00:00, None, None,39
7.7, None,2021-09-30 03:00:00, None, None,39
8.2, None,2021-09-30 04:00:00, None, None,39
8.3, None,2021-09-30 05:00:00, None, None,39
8.0, None,2021-09-30 06:00:00, None, None,39
7.6, None,2021-09-30 07:00:00, None, None,39
7.8, None,2021-09-30 08:00:00, None, None,39
8.0, None,2021-09-30 09:00:00, None, None,39
8.6, None,2021-09-30 10:00:00, None, None,39
