AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
15.7,0.0,1.1, None,2017-08-06 00:00:00,109.0,88.0,32
15.3,0.0,2.2, None,2017-08-06 00:15:00,241.0,92.0,32
15.0,0.0,3.4, None,2017-08-06 00:30:00,245.0,92.0,32
15.2,0.0,2.7, None,2017-08-06 00:45:00,245.0,89.0,32
14.8,0.0,2.2, None,2017-08-06 01:00:00,240.0,92.0,32
14.7,0.0,3.6, None,2017-08-06 01:15:00,257.0,90.0,32
14.8,0.0,3.2, None,2017-08-06 01:30:00,242.0,91.0,32
15.0,0.0,0.3, None,2017-08-06 01:45:00,215.0,90.0,32
15.2,0.0,3.6, None,2017-08-06 02:00:00,248.0,89.0,32
15.3,0.0,2.9, None,2017-08-06 02:15:00,255.0,88.0,32
15.5,0.0,3.4, None,2017-08-06 02:30:00,264.0,88.0,32
15.0,0.0,3.4, None,2017-08-06 02:45:00,269.0,91.0,32
15.0,0.0,4.5, None,2017-08-06 03:00:00,260.0,91.0,32
15.4,0.0,4.3, None,2017-08-06 03:15:00,257.0,88.0,32
15.2,0.0,5.3, None,2017-08-06 03:30:00,257.0,90.0,32
14.9,0.0,5.0, None,2017-08-06 03:45:00,256.0,91.0,32
14.8,0.0,4.2, None,2017-08-06 04:00:00,253.0,91.0,32
14.6,0.0,4.5, None,2017-08-06 04:15:00,260.0,93.0,32
14.2,0.0,5.1, None,2017-08-06 04:30:00,270.0,94.0,32
14.4,0.0,4.7, None,2017-08-06 04:45:00,256.0,93.0,32
14.5,0.0,4.8, None,2017-08-06 05:00:00,277.0,93.0,32
14.5,0.0,4.3, None,2017-08-06 05:15:00,271.0,93.0,32
14.5,0.0,4.1, None,2017-08-06 05:30:00,259.0,94.0,32
14.7,0.0,4.3, None,2017-08-06 05:45:00,267.0,91.0,32
15.0,0.0,3.8, None,2017-08-06 06:00:00,285.0,90.0,32
15.2,0.0,3.5, None,2017-08-06 06:15:00,286.0,90.0,32
15.7,0.0,0.0, None,2017-08-06 06:30:00,113.0,90.0,32
16.4,0.0,1.6, None,2017-08-06 06:45:00,260.0,87.0,32
17.4,0.0,0.8, None,2017-08-06 07:00:00,75.0,86.0,32
18.4,0.0,0.0, None,2017-08-06 07:15:00,112.0,80.0,32
19.6,0.0,0.3, None,2017-08-06 07:30:00,64.0,75.0,32
20.2,0.0,3.9, None,2017-08-06 07:45:00,75.0,72.0,32
20.2,0.0,5.9, None,2017-08-06 08:00:00,82.0,70.0,32
20.6,0.0,5.7, None,2017-08-06 08:15:00,84.0,70.0,32
21.2,0.0,5.8, None,2017-08-06 08:30:00,76.0,68.0,32
21.9,0.0,7.0, None,2017-08-06 08:45:00,84.0,64.0,32
