station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, -9.8, 69.0, None, None, 553.0, 203.0, None, 2016-01-10 02:00:00, None
None, None, None, None, -10.1, 64.0, None, None, 553.0, 203.0, None, 2016-01-10 03:00:00, None
None, None, None, None, -10.1, 63.0, None, None, 554.0, 203.0, None, 2016-01-10 04:00:00, None
None, None, None, None, -9.9, 63.0, None, None, 554.0, 203.0, None, 2016-01-10 05:00:00, None
None, None, None, None, -10.0, 63.0, None, None, 553.0, 203.0, None, 2016-01-10 06:00:00, None
None, None, None, None, -9.8, 63.0, None, None, 553.0, 203.0, None, 2016-01-10 07:00:00, None
None, None, None, None, -10.0, 63.0, None, None, 553.0, 203.0, None, 2016-01-10 08:00:00, None
None, None, None, None, -10.3, 63.0, None, None, 554.0, 203.0, None, 2016-01-10 09:00:00, None
None, None, None, None, -10.2, 65.0, None, None, 554.0, 202.0, None, 2016-01-10 10:00:00, None
None, None, None, None, -10.4, 65.0, None, None, 554.0, 202.0, None, 2016-01-10 11:00:00, None
None, None, None, None, -10.0, 66.0, None, None, 554.0, 202.0, None, 2016-01-10 12:00:00, None
None, None, None, None, -9.9, 66.0, None, None, 554.0, 202.0, None, 2016-01-10 13:00:00, None
None, None, None, None, -9.9, 66.0, None, None, 553.0, 202.0, None, 2016-01-10 14:00:00, None
None, None, None, None, -9.7, 66.0, None, None, 553.0, 202.0, None, 2016-01-10 15:00:00, None
None, 351.0, None, None, -9.6, 66.0, None, None, 553.0, 202.0, None, 2016-01-10 16:00:00, None
None, None, None, None, -9.5, 66.0, None, None, 553.0, 202.0, None, 2016-01-10 17:00:00, None
None, None, None, None, -9.2, 67.0, None, None, 553.0, 201.0, None, 2016-01-10 18:00:00, None
None, None, None, None, -8.9, 66.0, None, None, 552.0, 202.0, None, 2016-01-10 19:00:00, None
None, None, None, None, -8.4, 67.0, None, None, 552.0, 202.0, None, 2016-01-10 20:00:00, None
None, None, None, None, -8.5, 66.0, None, None, 552.0, 202.0, None, 2016-01-10 21:00:00, None
None, None, None, None, -8.5, 64.0, None, None, 552.0, 199.0, None, 2016-01-10 22:00:00, None
None, None, None, None, -8.5, 63.0, None, None, 552.0, 198.0, None, 2016-01-10 23:00:00, None
None, None, None, None, -8.6, 63.0, None, None, 552.0, 198.0, None, 2016-01-11 00:00:00, None
None, None, None, None, -8.7, 63.0, None, None, 552.0, 198.0, None, 2016-01-11 01:00:00, None
None, None, None, None, -8.7, 63.0, None, None, 552.0, 198.0, None, 2016-01-11 02:00:00, None
None, None, None, None, -8.9, 62.0, None, None, 552.0, 198.0, None, 2016-01-11 03:00:00, None
None, None, None, None, -9.0, 62.0, None, None, 553.0, 198.0, None, 2016-01-11 04:00:00, None
None, None, None, None, -9.2, 63.0, None, None, 553.0, 198.0, None, 2016-01-11 05:00:00, None
None, None, None, None, -9.3, 63.0, None, None, 553.0, 198.0, None, 2016-01-11 06:00:00, None
None, None, None, None, -9.4, 62.0, None, None, 553.0, 198.0, None, 2016-01-11 07:00:00, None
None, None, None, None, -9.4, 62.0, None, None, 553.0, 198.0, None, 2016-01-11 08:00:00, None
None, None, None, None, -9.6, 62.0, None, None, 553.0, 198.0, None, 2016-01-11 09:00:00, None
None, None, None, None, -9.5, 63.0, None, None, 553.0, 198.0, None, 2016-01-11 10:00:00, None
None, None, None, None, -9.6, 62.0, None, None, 553.0, 198.0, None, 2016-01-11 11:00:00, None
None, None, None, None, -9.6, 62.0, None, None, 553.0, 198.0, None, 2016-01-11 12:00:00, None
None, None, None, None, -9.8, 62.0, None, None, 553.0, 198.0, None, 2016-01-11 13:00:00, None
None, None, None, None, -10.0, 63.0, None, None, 554.0, 198.0, None, 2016-01-11 14:00:00, None
None, None, None, None, -10.1, 62.0, None, None, 554.0, 198.0, None, 2016-01-11 15:00:00, None
None, 348.0, None, None, -10.0, 63.0, None, None, 554.0, 198.0, None, 2016-01-11 16:00:00, None
None, None, None, None, -9.4, 62.0, None, None, 553.0, 198.0, None, 2016-01-11 17:00:00, None
None, None, None, None, -9.0, 63.0, None, None, 552.0, 198.0, None, 2016-01-11 18:00:00, None
None, None, None, None, -9.1, 62.0, None, None, 552.0, 198.0, None, 2016-01-11 19:00:00, None
None, None, None, None, -8.8, 62.0, None, None, 552.0, 198.0, None, 2016-01-11 20:00:00, None
None, None, None, None, -8.6, 62.0, None, None, 552.0, 199.0, None, 2016-01-11 21:00:00, None
None, None, None, None, -8.4, 62.0, None, None, 552.0, 199.0, None, 2016-01-11 22:00:00, None
None, None, None, None, -8.5, 62.0, None, None, 552.0, 199.0, None, 2016-01-11 23:00:00, None
None, None, None, None, -8.8, 62.0, None, None, 552.0, 199.0, None, 2016-01-12 00:00:00, None
None, None, None, None, -8.8, 62.0, None, None, 552.0, 198.0, None, 2016-01-12 01:00:00, None
None, None, None, None, -8.7, 62.0, None, None, 552.0, 198.0, None, 2016-01-12 02:00:00, None
None, None, None, None, -8.6, 62.0, None, None, 552.0, 199.0, None, 2016-01-12 03:00:00, None
None, None, None, None, -8.6, 64.0, None, None, 552.0, 199.0, None, 2016-01-12 04:00:00, None
None, None, None, None, -8.6, 64.0, None, None, 552.0, 199.0, None, 2016-01-12 05:00:00, None
None, None, None, None, -8.5, 63.0, None, None, 552.0, 199.0, None, 2016-01-12 06:00:00, None
None, None, None, None, -8.3, 64.0, None, None, 552.0, 199.0, None, 2016-01-12 07:00:00, None
None, None, None, None, -8.2, 64.0, None, None, 552.0, 199.0, None, 2016-01-12 08:00:00, None
