station_observations
pcpn_amt_pst24hrs, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, -6.9, 188.0, None, None, 1026.0, 526.0, None, 2016-01-01 00:00:00, None
None, None, None, None, -7.3, 188.0, None, None, 1029.0, 526.0, None, 2016-01-01 01:00:00, None
None, None, None, None, -7.9, 188.0, None, None, 1029.0, 526.0, None, 2016-01-01 02:00:00, None
None, None, None, None, -8.3, 190.0, None, None, 1028.0, 526.0, None, 2016-01-01 03:00:00, None
None, None, None, None, -8.4, 189.0, None, None, 1030.0, 526.0, None, 2016-01-01 04:00:00, None
None, None, None, None, -9.0, 189.0, None, None, 1029.0, 526.0, None, 2016-01-01 05:00:00, None
None, None, None, None, -8.8, 190.0, None, None, 1029.0, 526.0, None, 2016-01-01 06:00:00, None
None, None, None, None, -8.4, 188.0, None, None, 1029.0, 526.0, None, 2016-01-01 07:00:00, None
None, None, None, None, -8.8, 189.0, None, None, 1029.0, 526.0, None, 2016-01-01 08:00:00, None
None, None, None, None, -8.8, 189.0, None, None, 1030.0, 526.0, None, 2016-01-01 09:00:00, None
None, None, None, None, -8.7, 188.0, None, None, 1029.0, 526.0, None, 2016-01-01 10:00:00, None
None, None, None, None, -8.5, 190.0, None, None, 1027.0, 526.0, None, 2016-01-01 11:00:00, None
None, None, None, None, -8.4, 189.0, None, None, 1029.0, 526.0, None, 2016-01-01 12:00:00, None
None, None, None, None, -8.3, 186.0, None, None, 1029.0, 526.0, None, 2016-01-01 13:00:00, None
None, None, None, None, -8.0, 189.0, None, None, 1027.0, 526.0, None, 2016-01-01 14:00:00, None
None, None, None, None, -7.7, 187.0, None, None, 1028.0, 526.0, None, 2016-01-01 15:00:00, None
None, None, None, None, -8.0, 189.0, None, None, 1027.0, 526.0, None, 2016-01-01 16:00:00, None
None, None, None, None, -7.6, 189.0, None, None, 1025.0, 526.0, None, 2016-01-01 17:00:00, None
None, None, None, None, -6.4, 187.0, None, None, 1024.0, 526.0, None, 2016-01-01 18:00:00, None
None, None, None, None, -5.3, 187.0, None, None, 1023.0, 526.0, None, 2016-01-01 19:00:00, None
None, None, None, None, -4.7, 188.0, None, None, 1021.0, 526.0, None, 2016-01-01 20:00:00, None
None, None, None, None, -4.2, 188.0, None, None, 1019.0, 527.0, None, 2016-01-01 21:00:00, None
None, None, None, None, -4.3, 188.0, None, None, 1018.0, 527.0, None, 2016-01-01 22:00:00, None
None, None, None, None, -4.8, 187.0, None, None, 1017.0, 527.0, None, 2016-01-01 23:00:00, None
None, None, None, None, -5.1, 187.0, None, None, 1018.0, 527.0, None, 2016-01-02 00:00:00, None
None, None, None, None, -5.9, 187.0, None, None, 1018.0, 527.0, None, 2016-01-02 01:00:00, None
None, None, None, None, -6.2, 187.0, None, None, 1018.0, 527.0, None, 2016-01-02 02:00:00, None
None, None, None, None, -6.5, 187.0, None, None, 1018.0, 527.0, None, 2016-01-02 03:00:00, None
