station_observations
ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, SWE, ONE_DAY_SNOW, time, air_temp_1, MIN_TEMP, snw_dpth, MAX_TEMP
None, None, None, 1739.0, None, 2016-05-09 16:00:00, None, None, None, None
None, None, None, 1737.0, None, 2016-05-10 16:00:00, None, None, None, None
None, None, None, 1734.0, None, 2016-05-11 16:00:00, None, None, None, None
None, None, None, 1746.0, None, 2016-05-12 16:00:00, None, None, None, None
None, None, None, 1746.0, None, 2016-05-13 16:00:00, None, None, None, None
None, None, None, 1747.0, None, 2016-05-14 16:00:00, None, None, None, None
None, None, None, 1746.0, None, 2016-05-15 16:00:00, None, None, None, None
None, None, None, 1747.0, None, 2016-05-16 16:00:00, None, None, None, None
None, None, None, 1746.0, None, 2016-05-17 16:00:00, None, None, None, None
None, None, None, 1747.0, None, 2016-05-18 16:00:00, None, None, None, None
None, None, None, 1746.0, None, 2016-05-19 16:00:00, None, None, None, None
None, None, None, 1747.0, None, 2016-05-20 16:00:00, None, None, None, None
None, None, None, 1747.0, None, 2016-05-21 16:00:00, None, None, None, None
None, None, None, 1747.0, None, 2016-05-22 16:00:00, None, None, None, None
None, None, None, 1746.0, None, 2016-05-23 16:00:00, None, None, None, None
None, None, None, 1746.0, None, 2016-05-24 16:00:00, None, None, None, None
None, None, None, 1840.0, None, 2016-05-25 16:00:00, None, None, None, None
None, None, None, 1860.0, None, 2016-05-26 16:00:00, None, None, None, None
None, None, None, 1847.0, None, 2016-05-27 16:00:00, None, None, None, None
None, None, None, 1837.0, None, 2016-05-28 16:00:00, None, None, None, None
None, None, None, 1871.0, None, 2016-05-29 16:00:00, None, None, None, None
None, None, None, 1846.0, None, 2016-05-30 16:00:00, None, None, None, None
None, None, None, 1841.0, None, 2016-05-31 16:00:00, None, None, None, None
None, None, None, 1845.0, None, 2016-06-01 16:00:00, None, None, None, None
None, None, None, 1881.0, None, 2016-06-02 16:00:00, None, None, None, None
None, None, None, 1867.0, None, 2016-06-03 16:00:00, None, None, None, None
None, None, None, 1898.0, None, 2016-06-04 16:00:00, None, None, None, None
None, None, None, 1899.0, None, 2016-06-05 16:00:00, None, None, None, None
None, None, None, 1917.0, None, 2016-06-06 16:00:00, None, None, None, None
None, None, None, 1917.0, None, 2016-06-07 16:00:00, None, None, None, None
None, None, None, 1917.0, None, 2016-06-08 16:00:00, None, None, None, None
None, None, None, 1918.0, None, 2016-06-09 16:00:00, None, None, None, None
None, None, None, 1917.0, None, 2016-06-10 16:00:00, None, None, None, None
None, None, None, 1917.0, None, 2016-06-11 16:00:00, None, None, None, None
None, None, None, 1927.0, None, 2016-06-12 16:00:00, None, None, None, None
None, None, None, 1946.0, None, 2016-06-13 16:00:00, None, None, None, None
None, None, None, 1961.0, None, 2016-06-14 16:00:00, None, None, None, None
None, None, None, 1969.0, None, 2016-06-15 16:00:00, None, None, None, None
None, None, None, 1966.0, None, 2016-06-16 16:00:00, None, None, None, None
None, None, None, 1958.0, None, 2016-06-17 16:00:00, None, None, None, None
None, None, None, 1960.0, None, 2016-06-18 16:00:00, None, None, None, None
None, None, None, 1977.0, None, 2016-06-19 16:00:00, None, None, None, None
None, None, None, 1975.0, None, 2016-06-20 16:00:00, None, None, None, None
None, None, None, 1968.0, None, 2016-06-21 16:00:00, None, None, None, None
None, None, None, 1982.0, None, 2016-06-22 16:00:00, None, None, None, None
None, None, None, 1993.0, None, 2016-06-23 16:00:00, None, None, None, None
None, None, None, 1978.0, None, 2016-06-24 16:00:00, None, None, None, None
None, None, None, 1983.0, None, 2016-06-25 16:00:00, None, None, None, None
None, None, None, 1989.0, None, 2016-06-26 16:00:00, None, None, None, None
None, None, None, 1991.0, None, 2016-06-27 16:00:00, None, None, None, None
None, None, None, 2028.0, None, 2016-06-28 16:00:00, None, None, None, None
None, None, None, 2034.0, None, 2016-06-29 16:00:00, None, None, None, None
None, None, None, 2036.0, None, 2016-06-30 16:00:00, None, None, None, None
None, None, None, 2031.0, None, 2016-07-01 16:00:00, None, None, None, None
None, None, None, 2037.0, None, 2016-07-02 16:00:00, None, None, None, None
None, None, None, 2032.0, None, 2016-07-03 16:00:00, None, None, None, None
None, None, None, 2041.0, None, 2016-07-04 16:00:00, None, None, None, None
None, None, None, 2046.0, None, 2016-07-05 16:00:00, None, None, None, None
None, None, None, 2013.0, None, 2016-07-06 16:00:00, None, None, None, None
None, None, None, 2023.0, None, 2016-07-07 16:00:00, None, None, None, None
None, None, None, 2035.0, None, 2016-07-08 16:00:00, None, None, None, None
None, None, None, 2037.0, None, 2016-07-09 16:00:00, None, None, None, None
None, None, None, 2003.0, None, 2016-07-10 16:00:00, None, None, None, None
None, None, None, 1995.0, None, 2016-07-11 16:00:00, None, None, None, None
None, None, None, 1986.0, None, 2016-07-12 16:00:00, None, None, None, None
None, None, None, 1960.0, None, 2016-07-13 16:00:00, None, None, None, None
None, None, None, 1945.0, None, 2016-07-14 16:00:00, None, None, None, None
None, None, None, 1915.0, None, 2016-07-15 16:00:00, None, None, None, None
None, None, None, 1926.0, None, 2016-07-16 16:00:00, None, None, None, None
None, None, None, 1899.0, None, 2016-07-17 16:00:00, None, None, None, None
None, None, None, 1885.0, None, 2016-07-18 16:00:00, None, None, None, None
None, None, None, 1877.0, None, 2016-07-19 16:00:00, None, None, None, None
None, None, None, 1855.0, None, 2016-07-20 16:00:00, None, None, None, None
None, None, None, 1831.0, None, 2016-07-21 16:00:00, None, None, None, None
None, None, None, 1808.0, None, 2016-07-22 16:00:00, None, None, None, None
None, None, None, 1787.0, None, 2016-07-23 16:00:00, None, None, None, None
None, None, None, 1758.0, None, 2016-07-24 16:00:00, None, None, None, None
None, None, None, 1748.0, None, 2016-07-25 16:00:00, None, None, None, None
None, None, None, 1740.0, None, 2016-07-26 16:00:00, None, None, None, None
None, None, None, 1708.0, None, 2016-07-27 16:00:00, None, None, None, None
None, None, None, 1678.0, None, 2016-07-28 16:00:00, None, None, None, None
None, None, None, 1658.0, None, 2016-07-29 16:00:00, None, None, None, None
None, None, None, 1645.0, None, 2016-07-30 16:00:00, None, None, None, None
None, None, None, 1612.0, None, 2016-07-31 16:00:00, None, None, None, None
None, None, None, 1586.0, None, 2016-08-01 16:00:00, None, None, None, None
None, None, None, 1556.0, None, 2016-08-02 16:00:00, None, None, None, None
None, None, None, 1540.0, None, 2016-08-03 16:00:00, None, None, None, None
None, None, None, 1533.0, None, 2016-08-04 16:00:00, None, None, None, None
None, None, None, 1495.0, None, 2016-08-05 16:00:00, None, None, None, None
None, None, None, 1465.0, None, 2016-08-06 16:00:00, None, None, None, None
None, None, None, 1437.0, None, 2016-08-07 16:00:00, None, None, None, None
None, None, None, 1402.0, None, 2016-08-08 16:00:00, None, None, None, None
None, None, None, 1368.0, None, 2016-08-09 16:00:00, None, None, None, None
None, None, None, 1322.0, None, 2016-08-10 16:00:00, None, None, None, None
None, None, None, 1274.0, None, 2016-08-11 16:00:00, None, None, None, None
None, None, None, 1235.0, None, 2016-08-12 16:00:00, None, None, None, None
None, None, None, 1197.0, None, 2016-08-13 16:00:00, None, None, None, None
None, None, None, 1154.0, None, 2016-08-14 16:00:00, None, None, None, None
None, None, None, 1117.0, None, 2016-08-15 16:00:00, None, None, None, None
None, None, None, 1082.0, None, 2016-08-16 16:00:00, None, None, None, None
None, None, None, 1038.0, None, 2016-08-17 16:00:00, None, None, None, None
None, None, None, 999.0, None, 2016-08-18 16:00:00, None, None, None, None
None, None, None, 963.0, None, 2016-08-19 16:00:00, None, None, None, None
None, None, None, 936.0, None, 2016-08-20 16:00:00, None, None, None, None
None, None, None, 899.0, None, 2016-08-21 16:00:00, None, None, None, None
None, None, None, 870.0, None, 2016-08-22 16:00:00, None, None, None, None
None, None, None, 840.0, None, 2016-08-23 16:00:00, None, None, None, None
None, None, None, 787.0, None, 2016-08-24 16:00:00, None, None, None, None
None, None, None, 733.0, None, 2016-08-25 16:00:00, None, None, None, None
None, None, None, 708.0, None, 2016-08-26 16:00:00, None, None, None, None
None, None, None, 671.0, None, 2016-08-27 16:00:00, None, None, None, None
None, None, None, 654.0, None, 2016-08-28 16:00:00, None, None, None, None
None, None, None, 633.0, None, 2016-08-29 16:00:00, None, None, None, None
None, None, None, 595.0, None, 2016-08-30 16:00:00, None, None, None, None
None, None, None, 548.0, None, 2016-08-31 16:00:00, None, None, None, None
None, None, None, 501.0, None, 2016-09-01 16:00:00, None, None, None, None
None, None, None, 461.0, None, 2016-09-02 16:00:00, None, None, None, None
None, None, None, 427.0, None, 2016-09-03 16:00:00, None, None, None, None
None, None, None, 400.0, None, 2016-09-04 16:00:00, None, None, None, None
None, None, None, 368.0, None, 2016-09-05 16:00:00, None, None, None, None
None, None, None, 334.0, None, 2016-09-06 16:00:00, None, None, None, None
None, None, None, 301.0, None, 2016-09-07 16:00:00, None, None, None, None
None, None, None, 255.0, None, 2016-09-08 16:00:00, None, None, None, None
None, None, None, 202.0, None, 2016-09-09 16:00:00, None, None, None, None
None, None, None, 140.0, None, 2016-09-10 16:00:00, None, None, None, None
None, None, None, 84.0, None, 2016-09-11 16:00:00, None, None, None, None
None, None, None, 27.0, None, 2016-09-12 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-09-13 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-09-14 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-09-15 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-09-16 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-09-17 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-09-18 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-09-19 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-09-20 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-09-21 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-09-22 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-09-23 16:00:00, None, None, None, None
None, None, None, 0.0, None, 2016-09-24 16:00:00, None, None, None, None
