CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
-4.873,95.4, None, None, None,16.72,16.32,204.4, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-05-07 00:00:00, None, None, None, None,19
-4.825,95.3, None, None, None,11.98,20.01,203.6, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-05-07 01:00:00, None, None, None, None,19
-4.922,95.0, None, None, None,13.74,15.17,205.9, None, None, None, None, None, -6.0, None, None, None, None, None, None,2017-05-07 02:00:00, None, None, None, None,19
-5.114,94.9, None, None, None,13.23,13.17,204.7, None, None, None, None, None, -6.0, None, None, None, None, None, None,2017-05-07 03:00:00, None, None, None, None,19
-5.583,94.4, None, None, None,13.83,10.7,202.9, None, None, None, None, None, -6.0, None, None, None, None, None, None,2017-05-07 04:00:00, None, None, None, None,19
-5.872,94.3, None, None, None,12.0,11.54,211.8, None, None, None, None, None, -7.0, None, None, None, None, None, None,2017-05-07 05:00:00, None, None, None, None,19
-5.191,94.6, None, None, None,12.12,10.94,212.6, None, None, None, None, None, -6.0, None, None, None, None, None, None,2017-05-07 06:00:00, None, None, None, None,19
-4.482,93.3, None, None, None,16.7,8.87,201.8, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-05-07 07:00:00, None, None, None, None,19
-2.814,91.3, None, None, None,19.37,6.033,185.0, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-05-07 08:00:00, None, None, None, None,19
-2.718,89.6, None, None, None,21.9,6.514,190.0, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-05-07 09:00:00, None, None, None, None,19
-3.276,87.6, None, None, None,18.32,10.14,201.7, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-05-07 10:00:00, None, None, None, None,19
