CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,-3.471,92.4, None, None, None, None, 19.96, None, 13.04, 259.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 00:00:00, None, None,19
None,-3.584,94.2, None, None, None, None, 27.53, None, 8.54, 268.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 01:00:00, None, None,19
None,-3.804,94.2, None, None, None, None, 21.93, None, 7.99, 265.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 02:00:00, None, None,19
None,-3.92,93.9, None, None, None, None, 15.17, None, 8.07, 267.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 03:00:00, None, None,19
None,-4.058,93.8, None, None, None, None, 16.48, None, 6.662, 264.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 04:00:00, None, None,19
None,-4.227,93.6, None, None, None, None, 23.69, None, 5.737, 273.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 05:00:00, None, None,19
None,-4.343,92.3, None, None, None, None, 16.51, None, 7.008, 262.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 06:00:00, None, None,19
None,-4.001,91.9, None, None, None, None, 17.43, None, 6.054, 258.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 07:00:00, None, None,19
None,-3.555,90.4, None, None, None, None, 28.64, None, 3.466, 265.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 08:00:00, None, None,19
None,-2.853,89.5, None, None, None, None, 34.93, None, 3.684, 270.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 09:00:00, None, None,19
None,-2.035,86.7, None, None, None, None, 59.1, None, 2.026, 246.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 10:00:00, None, None,19
None,0.427,78.57, None, None, None, None, 63.83, None, 2.289, 263.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 11:00:00, None, None,19
None,1.611,69.66, None, None, None, None, 62.87, None, 3.299, 268.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 12:00:00, None, None,19
None,0.284,65.84, None, None, None, None, 40.55, None, 7.365, 248.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 13:00:00, None, None,19
None,0.564,65.38, None, None, None, None, 28.74, None, 10.28, 250.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 14:00:00, None, None,19
None,0.922,67.85, None, None, None, None, 27.56, None, 10.52, 243.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 15:00:00, None, None,19
None,1.117,62.81, None, None, None, None, 24.93, None, 12.91, 241.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 16:00:00, None, None,19
None,1.314,63.02, None, None, None, None, 28.42, None, 11.23, 232.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 17:00:00, None, None,19
None,1.142,65.26, None, None, None, None, 26.61, None, 12.44, 238.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 18:00:00, None, None,19
None,0.583,70.56, None, None, None, None, 26.56, None, 10.46, 238.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 19:00:00, None, None,19
None,-0.034,79.1, None, None, None, None, 21.46, None, 13.39, 230.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 20:00:00, None, None,19
None,-0.721,84.9, None, None, None, None, 22.35, None, 11.84, 226.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 21:00:00, None, None,19
None,-1.217,89.4, None, None, None, None, 24.55, None, 11.15, 225.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 22:00:00, None, None,19
None,-1.727,93.8, None, None, None, None, 18.27, None, 11.74, 192.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-07 23:00:00, None, None,19
None,-1.769,90.2, None, None, None, None, 10.07, None, 12.1, 191.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 00:00:00, None, None,19
None,-1.677,80.7, None, None, None, None, 18.99, None, 11.41, 200.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 01:00:00, None, None,19
None,-1.794,83.7, None, None, None, None, 14.11, None, 13.41, 226.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 02:00:00, None, None,19
None,-1.664,84.1, None, None, None, None, 18.88, None, 13.15, 221.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 03:00:00, None, None,19
None,-1.636,80.9, None, None, None, None, 12.93, None, 14.97, 210.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 04:00:00, None, None,19
None,-1.489,79.36, None, None, None, None, 13.63, None, 15.29, 222.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 05:00:00, None, None,19
None,-1.282,76.26, None, None, None, None, 27.5, None, 11.52, 213.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 06:00:00, None, None,19
None,-1.206,68.69, None, None, None, None, 24.08, None, 11.24, 218.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 07:00:00, None, None,19
None,-2.652,94.7, None, None, None, None, 31.84, None, 7.96, 203.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 08:00:00, None, None,19
None,-2.357,94.7, None, None, None, None, 31.5, None, 9.79, 179.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 09:00:00, None, None,19
None,-1.909,85.5, None, None, None, None, 14.81, None, 15.39, 222.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 10:00:00, None, None,19
None,-1.036,87.5, None, None, None, None, 22.95, None, 12.34, 207.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 11:00:00, None, None,19
None,-0.389,86.4, None, None, None, None, 24.47, None, 9.19, 212.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 12:00:00, None, None,19
None,0.71,85.4, None, None, None, None, 29.78, None, 8.95, 219.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 13:00:00, None, None,19
None,0.788,82.3, None, None, None, None, 26.73, None, 10.24, 213.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 14:00:00, None, None,19
None,1.069,82.2, None, None, None, None, 29.65, None, 10.42, 216.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 15:00:00, None, None,19
None,1.387,80.3, None, None, None, None, 28.38, None, 7.797, 229.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 16:00:00, None, None,19
None,1.063,83.2, None, None, None, None, 25.63, None, 9.21, 245.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 17:00:00, None, None,19
None,1.111,84.8, None, None, None, None, 24.23, None, 9.66, 253.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 18:00:00, None, None,19
None,0.927,85.3, None, None, None, None, 26.59, None, 8.38, 246.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 19:00:00, None, None,19
None,0.786,87.1, None, None, None, None, 26.94, None, 10.75, 225.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 20:00:00, None, None,19
None,0.288,90.7, None, None, None, None, 17.03, None, 11.57, 189.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 21:00:00, None, None,19
None,0.127,91.2, None, None, None, None, 16.66, None, 11.22, 196.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 22:00:00, None, None,19
None,0.254,88.0, None, None, None, None, 12.4, None, 8.68, 196.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-08 23:00:00, None, None,19
None,0.508,85.5, None, None, None, None, 16.47, None, 8.11, 247.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-09 00:00:00, None, None,19
None,0.347,86.4, None, None, None, None, 6.179, None, 9.09, 246.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-09 01:00:00, None, None,19
None,0.451,85.6, None, None, None, None, 47.72, None, 2.537, 253.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-09 02:00:00, None, None,19
None,0.786,82.8, None, None, None, None, 23.86, None, 1.739, 200.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-09 03:00:00, None, None,19
None,0.917,81.1, None, None, None, None, 46.43, None, 2.157, 173.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-09 04:00:00, None, None,19
None,0.889,84.4, None, None, None, None, 11.19, None, 5.735, 154.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-09 05:00:00, None, None,19
None,1.312,78.63, None, None, None, None, 17.24, None, 7.882, 103.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-09 06:00:00, None, None,19
None,1.963,75.98, None, None, None, None, 6.805, None, 10.0, 80.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-09 07:00:00, None, None,19
None,8.24,46.33, None, None, None, None, 56.01, None, 5.165, 161.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-09 12:00:00, None, None,19
None,8.28,48.18, None, None, None, None, 70.9, None, 5.26, 157.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-09 13:00:00, None, None,19
None,8.22,50.7, None, None, None, None, 55.89, None, 4.974, 233.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-09 14:00:00, None, None,19
None,8.06,50.62, None, None, None, None, 31.41, None, 9.1, 237.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-09 15:00:00, None, None,19
None,7.497,56.07, None, None, None, None, 41.8, None, 7.869, 242.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-09 16:00:00, None, None,19
None,6.522,62.02, None, None, None, None, 33.23, None, 10.99, 267.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-09 17:00:00, None, None,19
None,5.528,69.28, None, None, None, None, 24.07, None, 12.91, 260.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-09 18:00:00, None, None,19
