pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
702.0, 726.0, None, None,2018-02-05 00:00:00,-8.9, None, None,6
702.0, 726.0, None, None,2018-02-05 01:00:00,-9.2, None, None,6
702.0, 727.0, None, None,2018-02-05 02:00:00,-8.9, None, None,6
702.0, 727.0, None, None,2018-02-05 03:00:00,-7.6, None, None,6
702.0, 727.0, None, None,2018-02-05 04:00:00,-7.4, None, None,6
702.0, 727.0, None, None,2018-02-05 05:00:00,-7.7, None, None,6
702.0, 727.0, None, None,2018-02-05 06:00:00,-8.0, None, None,6
702.0, 727.0, None, None,2018-02-05 07:00:00,-8.5, None, None,6
703.0, 727.0, None, None,2018-02-05 08:00:00,-8.9, None, None,6
703.0, 727.0, None, None,2018-02-05 09:00:00,-9.4, None, None,6
703.0, 727.0, None, None,2018-02-05 10:00:00,-10.0, None, None,6
703.0, 727.0, None, None,2018-02-05 11:00:00,-9.8, None, None,6
703.0, 727.0, None, None,2018-02-05 12:00:00,-9.7, None, None,6
703.0, 727.0, None, None,2018-02-05 13:00:00,-10.1, None, None,6
703.0, 727.0, None, None,2018-02-05 14:00:00,-10.8, None, None,6
704.0, 727.0, None, None,2018-02-05 15:00:00,-11.7, None, None,6
704.0, 727.0, None, None,2018-02-05 16:00:00,-12.2, None, None,6
695.0, 727.0, None, None,2018-02-05 17:00:00,-9.7, None, None,6
696.0, 727.0, None, None,2018-02-05 18:00:00,-8.5, None, None,6
697.0, 727.0, None, None,2018-02-05 19:00:00,-7.5, None, None,6
702.0, 728.0, None, None,2018-02-05 20:00:00,-5.7, None, None,6
703.0, 728.0, None, None,2018-02-05 21:00:00,-6.9, None, None,6
702.0, 728.0, None, None,2018-02-05 22:00:00,-8.2, None, None,6
703.0, 728.0, None, None,2018-02-05 23:00:00,-8.0, None, None,6
704.0, 728.0, None, None,2018-02-06 00:00:00,-11.7, None, None,6
704.0, 728.0, None, None,2018-02-06 01:00:00,-12.5, None, None,6
704.0, 728.0, None, None,2018-02-06 02:00:00,-13.1, None, None,6
705.0, 728.0, None, None,2018-02-06 03:00:00,-13.7, None, None,6
705.0, 728.0, None, None,2018-02-06 04:00:00,-12.0, None, None,6
706.0, 728.0, None, None,2018-02-06 05:00:00,-12.9, None, None,6
706.0, 728.0, None, None,2018-02-06 06:00:00,-13.1, None, None,6
706.0, 728.0, None, None,2018-02-06 07:00:00,-13.5, None, None,6
