station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
5.0, 5.0, 0.0, 2016-01-11 00:00:00, None
8.8, 8.8, 0.0, 2016-01-12 00:00:00, 0.0
3.2, 3.2, 0.0, 2016-01-16 00:00:00, 0.0
4.4, 4.4, 0.0, 2016-01-17 00:00:00, 0.0
16.0, 16.0, 0.0, 2016-01-21 00:00:00, 0.0
1.2, 1.2, 0.0, 2016-01-22 00:00:00, 0.0
18.4, 18.4, 0.0, 2016-01-27 00:00:00, None
3.4, 3.4, 0.0, 2016-01-28 00:00:00, 0.0
7.2, 7.2, 0.0, 2016-01-29 00:00:00, 0.0
1.6, 1.6, 0.0, 2016-01-30 00:00:00, 0.0
13.0, 13.0, 0.0, 2016-02-05 00:00:00, None
12.2, 12.2, 0.0, 2016-02-11 00:00:00, None
13.2, 13.2, 0.0, 2016-02-12 00:00:00, 0.0
9.8, 9.8, 0.0, 2016-02-13 00:00:00, 0.0
38.4, 38.4, 0.0, 2016-02-14 00:00:00, 0.0
44.2, 44.2, 0.0, 2016-02-15 00:00:00, 0.0
9.4, 9.4, 0.0, 2016-02-17 00:00:00, 0.0
3.0, 3.0, 0.0, 2016-02-19 00:00:00, 0.0
1.2, 1.2, 0.0, 2016-02-26 00:00:00, None
1.4, 1.4, 0.0, 2016-02-27 00:00:00, 0.0
9.4, 9.4, 0.0, 2016-02-28 00:00:00, 0.0
12.6, 12.6, 0.0, 2016-03-01 00:00:00, 0.0
7.2, 7.2, 0.0, 2016-03-02 00:00:00, 0.0
10.0, 10.0, 0.0, 2016-03-06 00:00:00, 0.0
34.0, 34.0, 0.0, 2016-03-09 00:00:00, 0.0
1.0, 1.0, 0.0, 2016-03-11 00:00:00, None
10.2, 10.2, 0.0, 2016-03-13 00:00:00, None
3.0, 3.0, 0.0, 2016-03-20 00:00:00, None
3.8, 3.8, 0.0, 2016-03-21 00:00:00, 0.0
1.2, 1.2, 0.0, 2016-03-22 00:00:00, 0.0
4.4, 4.4, 0.0, 2016-03-23 00:00:00, 0.0
1.2, 1.2, 0.0, 2016-03-24 00:00:00, 0.0
4.4, 4.4, 0.0, 2016-04-12 00:00:00, 0.0
1.2, 1.2, 0.0, 2016-04-22 00:00:00, 0.0
1.4, 1.4, 0.0, 2016-05-02 00:00:00, None
2.8, 2.8, 0.0, 2016-05-28 00:00:00, 0.0
1.4, 1.4, 0.0, 2016-06-09 00:00:00, None
4.0, 4.0, 0.0, 2016-07-07 00:00:00, 0.0
2.2, 2.2, 0.0, 2016-07-09 00:00:00, 0.0
1.8, 1.8, 0.0, 2016-08-31 00:00:00, 0.0
12.4, 12.4, 0.0, 2016-09-01 00:00:00, 0.0
1.0, 1.0, 0.0, 2016-09-23 00:00:00, 0.0
1.0, 1.0, 0.0, 2016-10-01 00:00:00, 0.0
2.2, 2.2, 0.0, 2016-10-04 00:00:00, 0.0
5.4, 5.4, 0.0, 2016-10-06 00:00:00, None
20.0, 20.0, 0.0, 2016-10-07 00:00:00, 0.0
19.4, 19.4, 0.0, 2016-10-08 00:00:00, 0.0
23.0, 23.0, 0.0, 2016-10-13 00:00:00, 0.0
16.0, 16.0, 0.0, 2016-10-14 00:00:00, 0.0
9.6, 9.6, 0.0, 2016-10-15 00:00:00, 0.0
1.8, 1.8, 0.0, 2016-10-16 00:00:00, 0.0
4.2, 4.2, 0.0, 2016-10-17 00:00:00, 0.0
31.4, 31.4, 0.0, 2016-10-19 00:00:00, None
8.4, 8.4, 0.0, 2016-10-21 00:00:00, None
10.0, 10.0, 0.0, 2016-10-26 00:00:00, 0.0
2.8, 2.8, 0.0, 2016-10-27 00:00:00, 0.0
8.4, 8.4, 0.0, 2016-10-30 00:00:00, None
4.2, 4.2, 0.0, 2016-10-31 00:00:00, 0.0
18.7, 18.7, 0.0, 2016-11-01 00:00:00, 0.0
4.0, 4.0, 0.0, 2016-11-02 00:00:00, 0.0
7.6, 7.6, 0.0, 2016-11-05 00:00:00, 0.0
1.4, 1.4, 0.0, 2016-11-12 00:00:00, 0.0
11.0, 11.0, 0.0, 2016-11-13 00:00:00, 0.0
2.2, 2.2, 0.0, 2016-11-15 00:00:00, 0.0
14.6, 14.6, 0.0, 2016-11-22 00:00:00, 0.0
2.8, 2.8, 0.0, 2016-11-23 00:00:00, 0.0
12.4, 12.4, 0.0, 2016-11-24 00:00:00, 0.0
2.4, 2.4, 0.0, 2016-11-26 00:00:00, 0.0
10.4, 10.4, 0.0, 2016-11-27 00:00:00, 0.0
3.4, 3.4, 0.0, 2016-12-01 00:00:00, None
3.6, 3.6, 0.0, 2016-12-02 00:00:00, 0.0
7.0, 7.0, 0.0, 2016-12-03 00:00:00, 0.0
7.8, 7.8, 0.0, 2016-12-09 00:00:00, 7.0
21.0, 21.0, 0.0, 2016-12-10 00:00:00, 0.0
1.0, 1.0, 0.0, 2016-12-11 00:00:00, 0.0
16.1, 16.1, 0.0, 2016-12-22 00:00:00, None
7.2, 7.2, 0.0, 2016-12-23 00:00:00, 0.0
9.8, 9.8, 0.0, 2016-12-26 00:00:00, None
1.8, 1.8, 0.0, 2016-12-27 00:00:00, 0.0
6.0, 6.0, 0.0, 2016-12-28 00:00:00, 0.0
4.6, 4.6, 0.0, 2016-12-29 00:00:00, 0.0
