station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.0, 0.0, -6.0, 0.0, 2016-01-01 00:00:00, 0.0, -1.0
0.0, 0.0, -5.5, 0.0, 2016-01-02 00:00:00, 0.0, -1.0
0.5, 0.0, -6.0, 0.5, 2016-01-03 00:00:00, 0.0, 0.0
1.5, 1.5, 0.0, 0.0, 2016-01-05 00:00:00, 0.0, 1.0
0.0, 0.0, -1.0, 0.0, 2016-01-06 00:00:00, 0.0, 2.0
0.0, 0.0, -1.5, 0.0, 2016-01-07 00:00:00, 0.0, 3.0
0.0, 0.0, 0.5, 0.0, 2016-01-08 00:00:00, 0.0, 3.5
0.0, 0.0, -2.0, 0.0, 2016-01-09 00:00:00, 0.0, 1.0
0.0, 0.0, -3.5, 0.0, 2016-01-10 00:00:00, 0.0, 1.5
5.8, 5.8, -4.0, 0.0, 2016-01-11 00:00:00, 0.0, 1.5
3.6, 3.6, 2.0, 0.0, 2016-01-13 00:00:00, 0.0, 6.5
0.0, 0.0, -0.5, 0.0, 2016-01-14 00:00:00, 0.0, 5.5
5.2, 5.2, -2.0, 0.0, 2016-01-15 00:00:00, 0.0, 2.5
7.0, 7.0, 0.5, 0.0, 2016-01-16 00:00:00, 0.0, 5.0
23.6, 23.6, 1.5, 0.0, 2016-01-17 00:00:00, 0.0, 4.5
0.4, 0.4, 1.5, 0.0, 2016-01-18 00:00:00, 0.0, 6.5
2.7, 2.7, 0.0, 0.0, 2016-01-19 00:00:00, 0.0, 5.5
15.5, 15.5, 2.5, 0.0, 2016-01-20 00:00:00, 0.0, 6.5
27.0, 27.0, 3.0, 0.0, 2016-01-21 00:00:00, 0.0, 7.5
8.0, 8.0, 5.5, 0.0, 2016-01-22 00:00:00, 0.0, 8.5
3.5, 3.5, 2.0, 0.0, 2016-01-23 00:00:00, 0.0, 5.5
0.2, 0.2, 2.5, 0.0, 2016-01-24 00:00:00, 0.0, 6.0
5.0, 5.0, -0.5, 0.0, 2016-01-25 00:00:00, 0.0, 5.0
14.0, 14.0, 1.5, 0.0, 2016-01-26 00:00:00, 0.0, 8.0
49.6, 49.6, 5.0, 0.0, 2016-01-27 00:00:00, 0.0, 10.0
6.8, 6.8, 6.0, 0.0, 2016-01-28 00:00:00, 0.0, 9.5
6.3, 6.3, 3.5, 0.0, 2016-01-29 00:00:00, 0.0, 5.0
2.4, 2.4, 1.5, 0.0, 2016-02-01 00:00:00, 0.0, 4.5
0.0, 0.0, 0.0, 0.0, 2016-02-02 00:00:00, 0.0, 5.5
9.6, 9.6, -0.5, 0.0, 2016-02-03 00:00:00, 0.0, 6.0
1.6, 1.6, 3.0, 0.0, 2016-02-04 00:00:00, 0.0, 8.0
13.4, 13.4, 3.5, 0.0, 2016-02-05 00:00:00, 0.0, 13.0
0.0, 0.0, 3.5, 0.0, 2016-02-06 00:00:00, 0.0, 7.5
0.0, 0.0, 0.0, 0.0, 2016-02-07 00:00:00, 0.0, 8.0
0.0, 0.0, 3.0, 0.0, 2016-02-08 00:00:00, 0.0, 14.5
0.0, 0.0, 2.0, 0.0, 2016-02-09 00:00:00, 0.0, 12.5
3.1, 3.1, 3.0, 0.0, 2016-02-10 00:00:00, 0.0, 10.0
19.7, 19.7, 3.0, 0.0, 2016-02-11 00:00:00, 0.0, 8.5
31.2, 31.2, 6.0, 0.0, 2016-02-12 00:00:00, 0.0, 9.5
11.8, 11.8, 3.0, 0.0, 2016-02-13 00:00:00, 0.0, 7.0
27.4, 27.4, 4.0, 0.0, 2016-02-14 00:00:00, 0.0, 8.5
30.0, 30.0, 4.5, 0.0, 2016-02-15 00:00:00, 0.0, 7.0
1.6, 1.6, 2.5, 0.0, 2016-02-16 00:00:00, 0.0, 10.5
9.8, 9.8, 4.0, 0.0, 2016-02-17 00:00:00, 0.0, 11.0
3.8, 3.8, 5.0, 0.0, 2016-02-18 00:00:00, 0.0, 9.0
9.3, 9.3, 3.5, 0.0, 2016-02-19 00:00:00, 0.0, 9.0
1.2, 1.2, 3.0, 0.0, 2016-02-20 00:00:00, 0.0, 7.5
4.4, 4.4, -0.5, 0.0, 2016-02-21 00:00:00, 0.0, 7.0
0.0, 0.0, 2.0, 0.0, 2016-02-22 00:00:00, 0.0, 10.0
0.5, 0.5, -1.0, 0.0, 2016-02-23 00:00:00, 0.0, 13.0
0.0, 0.0, 1.0, 0.0, 2016-02-24 00:00:00, 0.0, 14.0
0.2, 0.2, 1.0, 0.0, 2016-02-25 00:00:00, 0.0, 15.0
3.6, 3.6, 2.0, 0.0, 2016-02-26 00:00:00, 0.0, 15.0
1.2, 1.2, 6.5, 0.0, 2016-02-27 00:00:00, 0.0, 12.0
9.3, 9.3, 4.0, 0.0, 2016-02-28 00:00:00, 0.0, 8.0
3.1, 3.1, 3.0, 0.0, 2016-02-29 00:00:00, 0.0, 11.0
18.0, 18.0, 3.0, 0.0, 2016-03-01 00:00:00, 0.0, 8.0
21.8, 21.8, 3.0, 0.0, 2016-03-02 00:00:00, 0.0, 10.5
1.6, 1.6, 5.0, 0.0, 2016-03-03 00:00:00, 0.0, 12.0
12.1, 12.1, 3.0, 0.0, 2016-03-04 00:00:00, 0.0, 11.0
4.4, 4.4, 6.0, 0.0, 2016-03-05 00:00:00, 0.0, 15.5
