WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
341.1, -3.2, 0.889998, None,2018-12-24 00:00:00, -3.23,52
331.8, -3.3, 0.953, None,2018-12-24 01:00:00, -3.306,52
166.5, -2.4, 0.772, None,2018-12-24 02:00:00, -2.362,52
224.1, -2.3, 1.341, None,2018-12-24 03:00:00, -2.316,52
192.5, -1.1, 1.449, None,2018-12-24 04:00:00, -1.117,52
196.2, -0.4, 2.371, None,2018-12-24 05:00:00, -0.4,52
182.4, -0.7, 1.887, None,2018-12-24 06:00:00, -0.73,52
182.9, -0.9, 1.553, None,2018-12-24 07:00:00, -0.916998,52
206.2, -1.1, 1.625, None,2018-12-24 08:00:00, -1.091,52
204.2, -1.3, 1.593, None,2018-12-24 09:00:00, -1.335,52
199.3, -1.2, 1.582, None,2018-12-24 10:00:00, -1.165,52
190.4, -0.6, 1.647, None,2018-12-24 11:00:00, -0.589999,52
169.7, -0.2, 1.883, None,2018-12-24 12:00:00, -0.243,52
188.7, 0.4, 2.105, None,2018-12-24 13:00:00, 0.421999,52
180.5, 0.6, 1.602, None,2018-12-24 14:00:00, 0.595,52
181.1, 0.4, 1.738, None,2018-12-24 15:00:00, 0.449,52
186.4, -0.6, 1.548, None,2018-12-24 16:00:00, -0.6,52
198.3, -1.0, 1.44, None,2018-12-24 17:00:00, -1.029,52
181.7, -1.7, 1.132, None,2018-12-24 18:00:00, -1.726,52
185.1, -2.0, 1.315, None,2018-12-24 19:00:00, -2.048,52
189.6, -2.4, 1.794, None,2018-12-24 20:00:00, -2.352,52
200.4, -2.5, 2.26, None,2018-12-24 21:00:00, -2.512,52
203.6, -2.7, 2.249, None,2018-12-24 22:00:00, -2.739,52
206.6, -3.3, 1.216, None,2018-12-24 23:00:00, -3.273,52
197.4, -3.4, 0.912, None,2018-12-25 00:00:00, -3.441,52
187.2, -3.4, 1.243, None,2018-12-25 01:00:00, -3.375,52
209.4, -3.7, 1.666, None,2018-12-25 02:00:00, -3.652,52
220.4, -3.9, 1.229, None,2018-12-25 03:00:00, -3.874,52
217.6, -4.0, 0.873, None,2018-12-25 04:00:00, -3.963,52
213.3, -3.9, 1.409, None,2018-12-25 05:00:00, -3.912,52
232.2, -4.4, 1.436, None,2018-12-25 06:00:00, -4.447,52
224.5, -5.2, 0.915, None,2018-12-25 07:00:00, -5.161,52
257.7, -5.4, 1.04, None,2018-12-25 08:00:00, -5.447,52
265.9, -5.9, 1.328, None,2018-12-25 09:00:00, -5.851,52
241.9, -5.0, 1.453, None,2018-12-25 10:00:00, -5.032,52
218.2, -4.3, 1.116, None,2018-12-25 11:00:00, -4.26,52
182.8, -3.8, 0.921, None,2018-12-25 12:00:00, -3.764,52
164.6, -3.0, 0.615, None,2018-12-25 13:00:00, -3.005,52
82.3, -3.8, 0.646, None,2018-12-25 14:00:00, -3.828,52
62.1, -4.5, 1.287, None,2018-12-25 15:00:00, -4.507,52
55.5, -5.0, 1.086, None,2018-12-25 16:00:00, -4.99,52
8.0, -5.8, 0.876999, None,2018-12-25 17:00:00, -5.833,52
17.6, -6.1, 1.079, None,2018-12-25 18:00:00, -6.137,52
5.2, -6.1, 0.973999, None,2018-12-25 19:00:00, -6.104,52
346.1, -6.5, 0.598999, None,2018-12-25 20:00:00, -6.494,52
91.3, -6.5, 0.381, None,2018-12-25 21:00:00, -6.501,52
147.4, -6.4, 0.54, None,2018-12-25 22:00:00, -6.4,52
87.7, -6.6, 0.418, None,2018-12-25 23:00:00, -6.561,52
41.7, -6.8, 0.607999, None,2018-12-26 00:00:00, -6.823,52
15.5, -7.0, 1.044, None,2018-12-26 01:00:00, -6.959,52
33.2, -6.9, 1.037, None,2018-12-26 02:00:00, -6.886,52
6.9, -6.9, 0.963998, None,2018-12-26 03:00:00, -6.874,52
352.8, -6.9, 0.916, None,2018-12-26 04:00:00, -6.893,52
357.4, -6.9, 0.871999, None,2018-12-26 05:00:00, -6.871,52
17.6, -6.9, 0.851998, None,2018-12-26 06:00:00, -6.855,52
8.3, -6.8, 0.949998, None,2018-12-26 07:00:00, -6.842,52
13.1, -6.8, 1.072, None,2018-12-26 08:00:00, -6.803,52
6.6, -6.6, 0.952, None,2018-12-26 09:00:00, -6.643,52
9.0, -6.3, 0.912998, None,2018-12-26 10:00:00, -6.326,52
5.3, -5.8, 0.824, None,2018-12-26 11:00:00, -5.813,52
28.5, -5.1, 0.843999, None,2018-12-26 12:00:00, -5.115,52
22.0, -4.7, 1.138, None,2018-12-26 13:00:00, -4.721,52
56.3, -4.2, 1.7, None,2018-12-26 14:00:00, -4.242,52
34.1, -4.0, 1.295, None,2018-12-26 15:00:00, -3.992,52
6.3, -4.0, 1.042, None,2018-12-26 16:00:00, -3.991,52
344.8, -4.1, 0.759998, None,2018-12-26 17:00:00, -4.069,52
0.6, -4.2, 0.727998, None,2018-12-26 18:00:00, -4.155,52
348.5, -4.2, 0.310999, None,2018-12-26 19:00:00, -4.15,52
279.9, -4.1, 0.488, None,2018-12-26 20:00:00, -4.085,52
