WDIR_VECT,time,TEMP_MEAN,week_of_year
8.3,2018-12-24 00:00:00,4.1,52
15.9,2018-12-24 01:00:00,4.0,52
11.2,2018-12-24 02:00:00,4.1,52
5.0,2018-12-24 03:00:00,4.1,52
10.6,2018-12-24 04:00:00,4.1,52
7.4,2018-12-24 05:00:00,4.2,52
10.3,2018-12-24 06:00:00,4.1,52
6.3,2018-12-24 07:00:00,4.2,52
3.3,2018-12-24 08:00:00,4.1,52
14.1,2018-12-24 09:00:00,4.1,52
6.0,2018-12-24 10:00:00,4.5,52
19.4,2018-12-24 11:00:00,4.6,52
18.9,2018-12-24 12:00:00,4.9,52
18.6,2018-12-24 13:00:00,5.3,52
11.9,2018-12-24 14:00:00,5.6,52
11.9,2018-12-24 15:00:00,5.8,52
30.7,2018-12-24 16:00:00,6.1,52
3.8,2018-12-24 17:00:00,5.2,52
358.2,2018-12-24 18:00:00,5.0,52
1.7,2018-12-24 19:00:00,4.6,52
9.1,2018-12-24 20:00:00,4.2,52
359.3,2018-12-24 21:00:00,3.7,52
62.9,2018-12-24 22:00:00,3.5,52
7.9,2018-12-24 23:00:00,3.2,52
359.3,2018-12-25 00:00:00,3.0,52
15.6,2018-12-25 01:00:00,3.1,52
5.2,2018-12-25 02:00:00,2.8,52
10.1,2018-12-25 03:00:00,2.6,52
15.0,2018-12-25 04:00:00,2.6,52
15.8,2018-12-25 05:00:00,2.4,52
15.6,2018-12-25 06:00:00,2.1,52
8.0,2018-12-25 07:00:00,2.2,52
10.7,2018-12-25 08:00:00,2.1,52
12.8,2018-12-25 09:00:00,2.0,52
10.9,2018-12-25 10:00:00,2.2,52
14.8,2018-12-25 11:00:00,2.3,52
17.3,2018-12-25 12:00:00,2.5,52
5.3,2018-12-25 13:00:00,2.7,52
22.4,2018-12-25 14:00:00,3.2,52
16.0,2018-12-25 15:00:00,3.3,52
12.4,2018-12-25 16:00:00,3.3,52
21.3,2018-12-25 17:00:00,3.2,52
358.8,2018-12-25 18:00:00,3.0,52
None,2018-12-25 19:00:00,2.9,52
118.9,2018-12-25 20:00:00,3.0,52
22.1,2018-12-25 21:00:00,2.7,52
6.0,2018-12-25 22:00:00,2.6,52
6.7,2018-12-25 23:00:00,2.7,52
1.1,2018-12-26 00:00:00,2.8,52
305.2,2018-12-26 01:00:00,2.9,52
30.2,2018-12-26 02:00:00,2.6,52
36.0,2018-12-26 03:00:00,2.4,52
31.8,2018-12-26 04:00:00,2.5,52
27.9,2018-12-26 05:00:00,2.6,52
36.4,2018-12-26 06:00:00,2.7,52
35.9,2018-12-26 07:00:00,2.3,52
53.5,2018-12-26 08:00:00,2.4,52
57.4,2018-12-26 09:00:00,2.4,52
60.7,2018-12-26 10:00:00,2.5,52
39.4,2018-12-26 11:00:00,2.4,52
32.7,2018-12-26 12:00:00,2.4,52
30.9,2018-12-26 13:00:00,2.4,52
31.4,2018-12-26 14:00:00,2.3,52
30.0,2018-12-26 15:00:00,2.2,52
23.1,2018-12-26 16:00:00,2.2,52
17.0,2018-12-26 17:00:00,2.4,52
17.8,2018-12-26 18:00:00,2.4,52
22.0,2018-12-26 19:00:00,2.5,52
11.8,2018-12-26 20:00:00,2.6,52
1.1,2018-12-26 21:00:00,2.6,52
8.2,2018-12-26 22:00:00,2.6,52
13.1,2018-12-26 23:00:00,2.7,52
18.7,2018-12-27 00:00:00,2.5,52
14.5,2018-12-27 01:00:00,2.2,52
24.2,2018-12-27 02:00:00,1.9,52
11.2,2018-12-27 03:00:00,1.5,52
9.2,2018-12-27 04:00:00,1.3,52
15.2,2018-12-27 05:00:00,1.5,52
16.7,2018-12-27 06:00:00,1.3,52
9.7,2018-12-27 07:00:00,1.0,52
14.0,2018-12-27 08:00:00,0.8,52
14.4,2018-12-27 09:00:00,0.9,52
19.4,2018-12-27 10:00:00,1.2,52
14.6,2018-12-27 11:00:00,1.7,52
7.9,2018-12-27 12:00:00,2.2,52
26.7,2018-12-27 13:00:00,2.8,52
