WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 1.793,94.4,2016-01-22 00:00:00,7.78,4
None, None, 2.114,94.4,2016-01-22 01:00:00,7.57,4
None, None, 1.908,95.1,2016-01-22 02:00:00,7.55,4
None, None, 2.964,94.8,2016-01-22 03:00:00,8.14,4
None, None, 2.592,94.0,2016-01-22 04:00:00,8.34,4
None, None, 1.65,94.2,2016-01-22 05:00:00,8.94,4
None, None, 0.985,94.6,2016-01-22 06:00:00,8.61,4
None, None, 1.289,95.4,2016-01-22 07:00:00,7.7,4
None, None, 1.216,95.7,2016-01-22 08:00:00,8.25,4
None, None, 0.943,95.8,2016-01-22 09:00:00,7.92,4
None, None, 3.284,94.4,2016-01-22 10:00:00,8.34,4
None, None, 2.062,90.7,2016-01-22 11:00:00,8.6,4
None, None, 4.793,92.9,2016-01-22 12:00:00,7.56,4
None, None, 3.107,93.3,2016-01-22 13:00:00,7.57,4
None, None, 2.654,93.1,2016-01-22 14:00:00,7.72,4
None, None, 0.855,92.2,2016-01-22 15:00:00,8.02,4
None, None, 0.896,92.1,2016-01-22 16:00:00,8.23,4
None, None, 1.782,92.9,2016-01-22 17:00:00,8.49,4
None, None, 1.346,92.8,2016-01-22 18:00:00,8.3,4
None, None, 0.846,91.9,2016-01-22 19:00:00,8.34,4
None, None, 2.131,91.6,2016-01-22 20:00:00,8.3,4
None, None, 3.445,91.1,2016-01-22 21:00:00,7.85,4
None, None, 1.081,91.1,2016-01-22 22:00:00,6.993,4
None, None, 0.977998,93.3,2016-01-22 23:00:00,6.154,4
None, None, 0.875,94.2,2016-01-23 00:00:00,6.069,4
None, None, 1.835,94.8,2016-01-23 01:00:00,6.255,4
None, None, 2.528,93.4,2016-01-23 02:00:00,6.581,4
None, None, 1.288,91.1,2016-01-23 03:00:00,6.236,4
None, None, 1.909,92.7,2016-01-23 04:00:00,5.674,4
None, None, 1.033,93.3,2016-01-23 05:00:00,5.561,4
None, None, 1.171,93.8,2016-01-23 06:00:00,5.297,4
None, None, 1.473,94.4,2016-01-23 07:00:00,5.235,4
None, None, 1.525,94.4,2016-01-23 08:00:00,5.477,4
None, None, 1.714,94.4,2016-01-23 09:00:00,5.173,4
None, None, 1.017,94.5,2016-01-23 10:00:00,5.25,4
None, None, 0.497999,94.4,2016-01-23 11:00:00,5.829,4
None, None, 2.034,88.6,2016-01-23 12:00:00,6.867,4
None, None, 1.43,84.4,2016-01-23 13:00:00,7.3,4
None, None, 0.486999,79.4,2016-01-23 14:00:00,7.97,4
None, None, 1.124,79.1,2016-01-23 15:00:00,7.99,4
None, None, 1.417,83.5,2016-01-23 16:00:00,7.96,4
None, None, 1.25,85.4,2016-01-23 17:00:00,7.36,4
None, None, 1.538,89.0,2016-01-23 18:00:00,6.028,4
None, None, 1.67,90.3,2016-01-23 19:00:00,5.208,4
None, None, 1.085,91.6,2016-01-23 20:00:00,4.708,4
None, None, 0.361999,92.5,2016-01-23 21:00:00,4.36,4
None, None, 1.395,92.7,2016-01-23 22:00:00,4.924,4
None, None, 1.006,92.8,2016-01-23 23:00:00,5.13,4
None, None, 1.259,93.2,2016-01-24 00:00:00,5.249,4
None, None, 0.559,93.2,2016-01-24 01:00:00,5.418,4
None, None, 0.936999,93.4,2016-01-24 02:00:00,5.298,4
None, None, 0.921998,93.4,2016-01-24 03:00:00,5.362,4
None, None, 1.173,93.7,2016-01-24 04:00:00,4.807,4
None, None, 1.125,93.9,2016-01-24 05:00:00,4.729,4
None, None, 0.819998,93.8,2016-01-24 06:00:00,4.464,4
None, None, 1.137,93.7,2016-01-24 07:00:00,4.235,4
None, None, 0.901,93.4,2016-01-24 08:00:00,4.018,4
None, None, 1.312,93.2,2016-01-24 09:00:00,4.433,4
None, None, 0.907998,92.6,2016-01-24 10:00:00,5.032,4
None, None, 0.524999,89.9,2016-01-24 11:00:00,5.569,4
None, None, 1.645,86.4,2016-01-24 12:00:00,6.227,4
None, None, 1.495,83.2,2016-01-24 13:00:00,6.747,4
None, None, 1.414,79.4,2016-01-24 14:00:00,7.3,4
None, None, 1.533,77.6,2016-01-24 15:00:00,7.45,4
None, None, 1.304,77.4,2016-01-24 16:00:00,7.35,4
None, None, 1.449,83.4,2016-01-24 17:00:00,6.719,4
None, None, 0.842998,88.2,2016-01-24 18:00:00,5.802,4
None, None, 1.656,90.6,2016-01-24 19:00:00,5.288,4
None, None, 1.85,90.0,2016-01-24 20:00:00,5.195,4
None, None, 2.152,87.8,2016-01-24 21:00:00,5.401,4
None, None, 1.341,88.9,2016-01-24 22:00:00,4.693,4
None, None, 1.435,89.4,2016-01-24 23:00:00,4.177,4
None, None, 1.373,90.1,2016-01-25 00:00:00,3.509,4
None, None, 0.818,90.3,2016-01-25 01:00:00,3.315,4
None, None, 0.963998,91.1,2016-01-25 02:00:00,3.039,4
None, None, 0.967998,90.3,2016-01-25 03:00:00,3.702,4
None, None, 1.252,88.4,2016-01-25 04:00:00,4.047,4
None, None, 0.958,87.0,2016-01-25 05:00:00,4.238,4
None, None, 0.575999,87.8,2016-01-25 06:00:00,4.095,4
None, None, 1.043,87.1,2016-01-25 07:00:00,4.265,4
None, None, 0.916,86.1,2016-01-25 08:00:00,4.392,4
None, None, 1.192,82.5,2016-01-25 09:00:00,5.004,4
None, None, 1.709,80.6,2016-01-25 10:00:00,5.264,4
None, None, 3.676,74.0,2016-01-25 11:00:00,5.853,4
None, None, 3.011,67.46,2016-01-25 12:00:00,6.529,4
None, None, 1.922,66.59,2016-01-25 13:00:00,6.812,4
None, None, 1.171,68.43,2016-01-25 14:00:00,7.18,4
None, None, 0.986,70.9,2016-01-25 15:00:00,7.18,4
