WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None, 2.5, None, 97.0,2016-01-22 00:00:00,-1.338,4
None, None, None, 2.935, None, 97.0,2016-01-22 01:00:00,-1.287,4
None, None, None, 2.288, None, 96.9,2016-01-22 02:00:00,-1.617,4
None, None, None, 1.874, None, 96.7,2016-01-22 03:00:00,-1.888,4
None, None, None, 0.813, None, 96.5,2016-01-22 04:00:00,-2.013,4
None, None, None, 0.115, None, 96.4,2016-01-22 05:00:00,-2.164,4
None, None, None, 0.137998, None, 96.3,2016-01-22 06:00:00,-2.349,4
None, None, None, 0.057998, None, 96.3,2016-01-22 07:00:00,-2.296,4
None, None, None, None, None, 96.3,2016-01-22 08:00:00,-2.166,4
None, None, None, 1.218, None, 96.4,2016-01-22 09:00:00,-2.327,4
None, None, None, 0.717998, None, 96.4,2016-01-22 10:00:00,-2.236,4
None, None, None, 1.611, None, 96.5,2016-01-22 11:00:00,-1.829,4
None, None, None, 2.253, None, 96.6,2016-01-22 12:00:00,-1.672,4
None, None, None, 2.269, None, 96.6,2016-01-22 13:00:00,-1.521,4
None, None, None, 1.717, None, 96.8,2016-01-22 14:00:00,-1.286,4
None, None, None, 1.187, None, 96.9,2016-01-22 15:00:00,-1.14,4
None, None, None, 0.944, None, 96.9,2016-01-22 16:00:00,-1.175,4
None, None, None, 1.369, None, 97.0,2016-01-22 17:00:00,-1.348,4
None, None, None, 2.117, None, 96.9,2016-01-22 18:00:00,-1.412,4
None, None, None, 1.448, None, 96.9,2016-01-22 19:00:00,-1.422,4
None, None, None, 2.367, None, 97.0,2016-01-22 20:00:00,-1.354,4
None, None, None, 3.371, None, 97.0,2016-01-22 21:00:00,-1.175,4
None, None, None, 1.018, None, 96.9,2016-01-22 22:00:00,-1.351,4
None, None, None, 0.771, None, 96.6,2016-01-22 23:00:00,-1.9,4
None, None, None, 1.05, None, 96.1,2016-01-23 00:00:00,-2.548,4
None, None, None, 1.535, None, 96.0,2016-01-23 01:00:00,-2.643,4
None, None, None, 0.395999, None, 95.9,2016-01-23 02:00:00,-2.576,4
None, None, None, 0.857999, None, 95.7,2016-01-23 03:00:00,-2.875,4
None, None, None, 0.146999, None, 95.6,2016-01-23 04:00:00,-3.145,4
None, None, None, 0.142, None, 94.6,2016-01-23 05:00:00,-4.079,4
None, None, None, 0.425, None, 94.5,2016-01-23 06:00:00,-4.404,4
None, None, None, None, None, 95.3,2016-01-23 07:00:00,-3.979,4
None, None, None, 0.319, None, 95.3,2016-01-23 08:00:00,-3.716,4
None, None, None, 0.587998, None, 95.1,2016-01-23 09:00:00,-3.693,4
None, None, None, 0.402999, None, 95.2,2016-01-23 10:00:00,-3.473,4
None, None, None, 0.745998, None, 94.7,2016-01-23 11:00:00,-3.392,4
None, None, None, 0.071998, None, 94.7,2016-01-23 12:00:00,-3.242,4
None, None, None, None, None, 95.2,2016-01-23 13:00:00,-3.005,4
None, None, None, 1.17, None, 94.4,2016-01-23 14:00:00,-3.116,4
None, None, None, 1.489, None, 94.4,2016-01-23 15:00:00,-4.312,4
None, None, None, 1.699, None, 95.2,2016-01-23 16:00:00,-4.064,4
None, None, None, 0.98, None, 95.4,2016-01-23 17:00:00,-3.175,4
None, None, None, 1.055, None, 93.5,2016-01-23 18:00:00,-5.802,4
None, None, None, 1.116, None, 93.7,2016-01-23 19:00:00,-6.058,4
None, None, None, 1.325, None, 94.3,2016-01-23 20:00:00,-5.4,4
None, None, None, 1.22, None, 93.9,2016-01-23 21:00:00,-5.15,4
None, None, None, 0.765999, None, 93.8,2016-01-23 22:00:00,-5.535,4
None, None, None, 0.476, None, 92.8,2016-01-23 23:00:00,-5.893,4
None, None, None, 0.549, None, 93.2,2016-01-24 00:00:00,-6.764,4
None, None, None, 0.927999, None, 94.2,2016-01-24 01:00:00,-5.561,4
None, None, None, 1.067, None, 93.6,2016-01-24 02:00:00,-5.133,4
None, None, None, 1.066, None, 94.3,2016-01-24 03:00:00,-5.386,4
None, None, None, 0.519999, None, 94.3,2016-01-24 04:00:00,-4.861,4
None, None, None, 0.477999, None, 94.4,2016-01-24 05:00:00,-4.744,4
None, None, None, 0.386999, None, 94.2,2016-01-24 06:00:00,-4.826,4
None, None, None, 0.363999, None, 93.7,2016-01-24 07:00:00,-5.33,4
None, None, None, 1.18, None, 93.5,2016-01-24 08:00:00,-6.023,4
None, None, None, 1.324, None, 93.2,2016-01-24 09:00:00,-6.278,4
None, None, None, 1.099, None, 93.0,2016-01-24 10:00:00,-6.42,4
None, None, None, 1.147, None, 93.1,2016-01-24 11:00:00,-6.16,4
None, None, None, 1.088, None, 93.1,2016-01-24 12:00:00,-5.571,4
None, None, None, 0.924, None, 93.5,2016-01-24 13:00:00,-5.144,4
None, None, None, 0.409, None, 93.7,2016-01-24 14:00:00,-4.875,4
None, None, None, 0.388, None, 93.6,2016-01-24 15:00:00,-4.959,4
None, None, None, 0.029998, None, 93.6,2016-01-24 16:00:00,-5.197,4
None, None, None, 1.214, None, 93.3,2016-01-24 17:00:00,-5.873,4
None, None, None, 2.119, None, 93.1,2016-01-24 18:00:00,-6.493,4
None, None, None, 0.115998, None, 93.1,2016-01-24 19:00:00,-6.604,4
None, None, None, None, None, 93.0,2016-01-24 20:00:00,-6.59,4
None, None, None, None, None, 92.9,2016-01-24 21:00:00,-6.624,4
None, None, None, None, None, 92.2,2016-01-24 22:00:00,-7.25,4
None, None, None, None, None, 93.0,2016-01-24 23:00:00,-7.616,4
None, None, None, None, None, 92.8,2016-01-25 00:00:00,-6.917,4
None, None, None, None, None, 92.8,2016-01-25 01:00:00,-6.977,4
None, None, None, None, None, 92.8,2016-01-25 02:00:00,-6.713,4
None, None, None, None, None, 93.0,2016-01-25 03:00:00,-6.973,4
None, None, None, None, None, 92.6,2016-01-25 04:00:00,-6.879,4
None, None, None, None, None, 92.6,2016-01-25 05:00:00,-7.06,4
None, None, None, None, None, 92.5,2016-01-25 06:00:00,-7.416,4
None, None, None, None, None, 92.7,2016-01-25 07:00:00,-7.302,4
None, None, None, 0.879, None, 92.7,2016-01-25 08:00:00,-6.992,4
None, None, None, 2.032, None, 92.5,2016-01-25 09:00:00,-7.192,4
None, None, None, 2.538, None, 92.9,2016-01-25 10:00:00,-6.95,4
None, None, None, 2.112, None, 92.8,2016-01-25 11:00:00,-6.817,4
None, None, None, 2.278, None, 92.9,2016-01-25 12:00:00,-6.657,4
None, None, None, 2.053, None, 93.1,2016-01-25 13:00:00,-6.246,4
None, None, None, 2.767, None, 93.5,2016-01-25 14:00:00,-5.929,4
None, None, None, 3.147, None, 93.9,2016-01-25 15:00:00,-5.437,4
None, None, None, 2.861, None, 94.2,2016-01-25 16:00:00,-5.004,4
None, None, None, 2.627, None, 94.4,2016-01-25 17:00:00,-4.62,4
None, None, None, 2.122, None, 94.7,2016-01-25 18:00:00,-4.492,4
None, None, None, 2.359, None, 94.8,2016-01-25 19:00:00,-4.231,4
None, None, None, 2.491, None, 95.2,2016-01-25 20:00:00,-3.782,4
None, None, None, 2.325, None, 95.5,2016-01-25 21:00:00,-3.252,4
None, None, None, 2.724, None, 95.5,2016-01-25 22:00:00,-3.1,4
None, None, None, 2.816, None, 95.9,2016-01-25 23:00:00,-2.789,4
None, None, None, 3.4, None, 96.0,2016-01-26 00:00:00,-2.532,4
None, None, None, 2.703, None, 96.3,2016-01-26 01:00:00,-1.954,4
None, None, None, 2.913, None, 96.6,2016-01-26 02:00:00,-1.279,4
None, None, None, 3.03, None, 96.7,2016-01-26 03:00:00,-1.071,4
None, None, None, 3.069, None, 96.8,2016-01-26 04:00:00,-0.818,4
None, None, None, 4.03, None, 96.9,2016-01-26 05:00:00,-0.134,4
None, None, None, 3.359, None, 97.1,2016-01-26 06:00:00,0.048,4
None, None, None, 2.421, None, 95.3,2016-01-26 07:00:00,0.708,4
None, None, None, 2.803, None, 93.4,2016-01-26 08:00:00,1.438,4
None, None, None, 2.893, None, 80.3,2016-01-26 09:00:00,2.213,4
None, None, None, 5.441, None, 80.3,2016-01-26 10:00:00,2.32,4
None, None, None, 7.574, None, 81.6,2016-01-26 11:00:00,2.46,4
None, None, None, 6.921, None, 76.63,2016-01-26 12:00:00,2.483,4
None, None, None, 4.629, None, 80.4,2016-01-26 13:00:00,2.688,4
None, None, None, 6.681, None, 73.96,2016-01-26 14:00:00,2.661,4
None, None, None, 6.778, None, 76.51,2016-01-26 15:00:00,3.078,4
None, None, None, 4.45, None, 74.82,2016-01-26 16:00:00,2.924,4
None, None, None, 6.218, None, 79.61,2016-01-26 17:00:00,2.22,4
None, None, None, 5.701, None, 76.92,2016-01-26 18:00:00,1.909,4
None, None, None, 3.795, None, 75.87,2016-01-26 19:00:00,1.67,4
None, None, None, 3.333, None, 80.1,2016-01-26 20:00:00,1.158,4
None, None, None, 1.667, None, 74.74,2016-01-26 21:00:00,1.334,4
None, None, None, 1.637, None, 76.96,2016-01-26 22:00:00,1.411,4
None, None, None, 3.316, None, 73.71,2016-01-26 23:00:00,1.786,4
None, None, None, 2.819, None, 73.3,2016-01-27 00:00:00,1.682,4
None, None, None, 1.964, None, 71.08,2016-01-27 01:00:00,1.774,4
None, None, None, 2.294, None, 81.5,2016-01-27 02:00:00,0.818,4
None, None, None, 1.99, None, 76.52,2016-01-27 03:00:00,1.011,4
None, None, None, 2.573, None, 88.5,2016-01-27 04:00:00,-0.179,4
None, None, None, 3.714, None, 93.7,2016-01-27 05:00:00,-1.025,4
None, None, None, 5.188, None, 96.1,2016-01-27 06:00:00,-1.552,4
None, None, None, 5.669, None, 94.2,2016-01-27 07:00:00,-1.504,4
None, None, None, 6.172, None, 92.3,2016-01-27 08:00:00,-1.679,4
None, None, None, 5.702, None, 92.8,2016-01-27 09:00:00,-1.698,4
None, None, None, 5.901, None, 90.1,2016-01-27 10:00:00,-1.451,4
None, None, None, 6.018, None, 86.7,2016-01-27 11:00:00,-0.841,4
None, None, None, 6.143, None, 85.5,2016-01-27 12:00:00,-0.131999,4
None, None, None, 5.732, None, 87.5,2016-01-27 13:00:00,0.131999,4
None, None, None, 5.303, None, 84.7,2016-01-27 14:00:00,0.737999,4
None, None, None, 4.769, None, 85.3,2016-01-27 15:00:00,1.241,4
None, None, None, 3.963, None, 86.7,2016-01-27 16:00:00,1.514,4
None, None, None, 3.767, None, 87.7,2016-01-27 17:00:00,1.815,4
None, None, None, 3.652, None, 89.1,2016-01-27 18:00:00,1.739,4
None, None, None, 2.696, None, 88.4,2016-01-27 19:00:00,1.433,4
None, None, None, 2.918, None, 85.9,2016-01-27 20:00:00,2.094,4
None, None, None, 3.623, None, 81.9,2016-01-27 21:00:00,2.288,4
None, None, None, 5.289, None, 79.95,2016-01-27 22:00:00,3.638,4
None, None, None, 4.881, None, 80.2,2016-01-27 23:00:00,3.76,4
None, None, None, 4.513, None, 86.1,2016-01-28 00:00:00,3.731,4
None, None, None, 4.43, None, 90.5,2016-01-28 01:00:00,3.14,4
None, None, None, 3.887, None, 95.3,2016-01-28 02:00:00,2.948,4
None, None, None, 3.192, None, 97.2,2016-01-28 03:00:00,1.595,4
None, None, None, 2.25, None, 97.6,2016-01-28 04:00:00,1.673,4
None, None, None, 4.427, None, 88.1,2016-01-28 05:00:00,2.818,4
None, None, None, 8.38, None, 89.1,2016-01-28 06:00:00,3.181,4
None, None, None, 7.493, None, 77.87,2016-01-28 07:00:00,2.502,4
None, None, None, 8.39, None, 72.75,2016-01-28 08:00:00,2.265,4
None, None, None, 7.41, None, 71.93,2016-01-28 09:00:00,2.033,4
None, None, None, 7.581, None, 71.65,2016-01-28 10:00:00,1.762,4
None, None, None, 8.77, None, 71.03,2016-01-28 11:00:00,1.877,4
None, None, None, 7.514, None, 68.61,2016-01-28 12:00:00,2.125,4
None, None, None, 8.71, None, 57.63,2016-01-28 13:00:00,2.998,4
None, None, None, 7.298, None, 60.36,2016-01-28 14:00:00,2.929,4
None, None, None, 10.37, None, 57.95,2016-01-28 15:00:00,2.417,4
None, None, None, 10.5, None, 59.15,2016-01-28 16:00:00,2.022,4
None, None, None, 9.24, None, 60.53,2016-01-28 17:00:00,1.497,4
None, None, None, 8.21, None, 62.82,2016-01-28 18:00:00,1.044,4
None, None, None, 8.0, None, 71.36,2016-01-28 19:00:00,0.518998,4
None, None, None, 10.33, None, 77.04,2016-01-28 20:00:00,-0.092,4
None, None, None, 9.06, None, 75.96,2016-01-28 21:00:00,-0.611,4
None, None, None, 6.677, None, 75.04,2016-01-28 22:00:00,-0.767,4
None, None, None, 4.123, None, 75.11,2016-01-28 23:00:00,-1.056,4
