wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
134.0, None, None,0.0, None,2.6, None,7.5, None, None,85.0,2019-06-04 00:00:00, None,23
129.0, None, None,0.0, None,3.2, None,7.1, None, None,86.0,2019-06-04 01:00:00, None,23
131.0, None, None,0.0, None,2.5, None,6.7, None, None,89.0,2019-06-04 02:00:00, None,23
134.0, None, None,0.0, None,2.9, None,7.0, None, None,89.0,2019-06-04 03:00:00, None,23
139.0, None, None,0.0, None,3.1, None,7.8, None, None,87.0,2019-06-04 04:00:00, None,23
104.0, None, None,0.0, None,0.0, None,8.4, None, None,90.0,2019-06-04 05:00:00, None,23
77.0, None, None,0.0, None,1.9, None,9.9, None, None,89.0,2019-06-04 06:00:00, None,23
164.0, None, None,0.0, None,0.0, None,11.2, None, None,78.0,2019-06-04 07:00:00, None,23
57.0, None, None,0.0, None,1.8, None,11.8, None, None,79.0,2019-06-04 08:00:00, None,23
87.0, None, None,0.0, None,2.1, None,12.0, None, None,81.0,2019-06-04 09:00:00, None,23
221.0, None, None,0.0, None,5.7, None,17.4, None, None,51.0,2019-06-04 10:00:00, None,23
217.0, None, None,0.0, None,7.1, None,19.2, None, None,47.0,2019-06-04 11:00:00, None,23
182.0, None, None,0.0, None,8.2, None,18.1, None, None,48.0,2019-06-04 12:00:00, None,23
173.0, None, None,0.0, None,8.8, None,19.6, None, None,48.0,2019-06-04 13:00:00, None,23
225.0, None, None,0.0, None,8.2, None,20.5, None, None,41.0,2019-06-04 14:00:00, None,23
205.0, None, None,0.0, None,8.3, None,21.0, None, None,40.0,2019-06-04 15:00:00, None,23
230.0, None, None,0.0, None,10.3, None,20.9, None, None,37.0,2019-06-04 16:00:00, None,23
223.0, None, None,0.0, None,9.7, None,19.5, None, None,38.0,2019-06-04 17:00:00, None,23
161.0, None, None,0.0, None,4.2, None,16.9, None, None,44.0,2019-06-04 18:00:00, None,23
195.0, None, None,0.0, None,4.1, None,15.0, None, None,55.0,2019-06-04 19:00:00, None,23
138.0, None, None,0.0, None,0.0, None,13.3, None, None,73.0,2019-06-04 20:00:00, None,23
150.0, None, None,0.0, None,2.6, None,11.8, None, None,77.0,2019-06-04 21:00:00, None,23
160.0, None, None,0.0, None,3.3, None,11.3, None, None,77.0,2019-06-04 22:00:00, None,23
130.0, None, None,0.0, None,1.9, None,11.0, None, None,76.0,2019-06-04 23:00:00, None,23
97.0, None, None,0.0, None,4.8, None,11.8, None, None,66.0,2019-06-05 00:00:00, None,23
109.0, None, None,0.0, None,3.8, None,11.0, None, None,66.0,2019-06-05 01:00:00, None,23
330.0, None, None,0.0, None,1.9, None,10.7, None, None,68.0,2019-06-05 02:00:00, None,23
115.0, None, None,0.0, None,2.2, None,10.5, None, None,69.0,2019-06-05 03:00:00, None,23
132.0, None, None,0.0, None,4.0, None,10.2, None, None,85.0,2019-06-05 04:00:00, None,23
115.0, None, None,0.0, None,3.0, None,9.5, None, None,85.0,2019-06-05 05:00:00, None,23
136.0, None, None,0.0, None,2.6, None,10.4, None, None,81.0,2019-06-05 06:00:00, None,23
137.0, None, None,0.0, None,1.6, None,10.8, None, None,84.0,2019-06-05 07:00:00, None,23
273.0, None, None,0.0, None,3.7, None,11.0, None, None,80.0,2019-06-05 08:00:00, None,23
326.0, None, None,0.0, None,4.7, None,12.2, None, None,74.0,2019-06-05 09:00:00, None,23
93.0, None, None,0.0, None,4.4, None,12.0, None, None,75.0,2019-06-05 10:00:00, None,23
311.0, None, None,0.0, None,6.0, None,13.4, None, None,62.0,2019-06-05 11:00:00, None,23
14.0, None, None,0.0, None,5.2, None,14.6, None, None,60.0,2019-06-05 12:00:00, None,23
277.0, None, None,0.0, None,3.3, None,15.9, None, None,55.0,2019-06-05 13:00:00, None,23
131.0, None, None,0.0, None,5.0, None,14.9, None, None,59.0,2019-06-05 14:00:00, None,23
36.0, None, None,0.6, None,2.9, None,11.2, None, None,91.0,2019-06-05 15:00:00, None,23
342.0, None, None,0.2, None,3.2, None,11.7, None, None,93.0,2019-06-05 16:00:00, None,23
202.0, None, None,0.0, None,2.3, None,13.7, None, None,76.0,2019-06-05 17:00:00, None,23
63.0, None, None,0.0, None,1.9, None,12.9, None, None,80.0,2019-06-05 18:00:00, None,23
100.0, None, None,0.0, None,3.2, None,11.3, None, None,90.0,2019-06-05 19:00:00, None,23
179.0, None, None,0.0, None,3.4, None,9.2, None, None,94.0,2019-06-05 20:00:00, None,23
119.0, None, None,0.0, None,5.1, None,8.8, None, None,95.0,2019-06-05 21:00:00, None,23
138.0, None, None,0.0, None,5.1, None,9.1, None, None,94.0,2019-06-05 22:00:00, None,23
141.0, None, None,0.0, None,3.2, None,8.0, None, None,94.0,2019-06-05 23:00:00, None,23
137.0, None, None,0.0, None,2.5, None,7.2, None, None,97.0,2019-06-06 00:00:00, None,23
156.0, None, None,0.2, None,4.9, None,6.1, None, None,97.0,2019-06-06 01:00:00, None,23
178.0, None, None,0.0, None,4.9, None,4.8, None, None,97.0,2019-06-06 02:00:00, None,23
155.0, None, None,0.0, None,5.0, None,4.2, None, None,98.0,2019-06-06 03:00:00, None,23
63.0, None, None,0.0, None,1.8, None,5.6, None, None,100.0,2019-06-06 04:00:00, None,23
138.0, None, None,0.0, None,3.5, None,4.6, None, None,100.0,2019-06-06 05:00:00, None,23
163.0, None, None,0.0, None,3.4, None,5.9, None, None,100.0,2019-06-06 06:00:00, None,23
301.0, None, None,0.0, None,1.7, None,8.3, None, None,99.0,2019-06-06 07:00:00, None,23
112.0, None, None,0.0, None,3.8, None,7.7, None, None,94.0,2019-06-06 08:00:00, None,23
95.0, None, None,0.0, None,4.0, None,11.5, None, None,59.0,2019-06-06 09:00:00, None,23
143.0, None, None,0.0, None,9.2, None,11.2, None, None,66.0,2019-06-06 11:00:00, None,23
