AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
0.4, 0.0,0.0,1.6, 0.001,2020-03-18 00:00:00,131.0,69.0,12
0.0, None,0.0,1.0, None,2020-03-18 00:15:00,351.0,72.0,12
0.0, None,0.0,4.3, None,2020-03-18 00:30:00,234.0,68.0,12
-0.2, None,0.0,2.3, None,2020-03-18 00:45:00,227.0,69.0,12
-0.5, 1.0,0.0,1.9, 0.0,2020-03-18 01:00:00,269.0,71.0,12
-0.8, None,0.0,0.8, None,2020-03-18 01:15:00,271.0,71.0,12
-0.2, None,0.0,5.0, None,2020-03-18 01:30:00,230.0,68.0,12
0.0, None,0.0,3.1, None,2020-03-18 01:45:00,297.0,68.0,12
0.1, 0.0,0.0,3.4, 0.0,2020-03-18 02:00:00,278.0,66.0,12
1.1, None,0.0,4.5, None,2020-03-18 02:15:00,331.0,60.0,12
2.1, None,0.0,2.8, None,2020-03-18 02:30:00,338.0,59.0,12
1.2, None,0.0,4.0, None,2020-03-18 02:45:00,59.0,65.0,12
0.7, 0.0,0.0,2.5, 0.0,2020-03-18 03:00:00,133.0,69.0,12
0.1, None,0.0,2.7, None,2020-03-18 03:15:00,238.0,73.0,12
-0.4, None,0.0,3.2, None,2020-03-18 03:30:00,247.0,74.0,12
-0.4, None,0.0,5.1, None,2020-03-18 03:45:00,251.0,76.0,12
-1.2, 0.0,0.0,5.1, 0.0,2020-03-18 04:00:00,230.0,81.0,12
-1.3, None,0.0,4.4, None,2020-03-18 04:15:00,231.0,81.0,12
-1.3, None,0.0,5.7, None,2020-03-18 04:30:00,225.0,82.0,12
-1.2, None,0.0,5.9, None,2020-03-18 04:45:00,221.0,83.0,12
-0.8, 0.0,0.0,5.8, 0.0,2020-03-18 05:00:00,225.0,80.0,12
-1.1, None,0.0,4.7, None,2020-03-18 05:15:00,222.0,82.0,12
-1.0, None,0.0,4.2, None,2020-03-18 05:30:00,228.0,79.0,12
-1.1, None,0.0,3.6, None,2020-03-18 05:45:00,238.0,83.0,12
-1.4, 0.0,0.0,1.8, 0.0,2020-03-18 06:00:00,123.0,84.0,12
-1.5, None,0.0,1.7, None,2020-03-18 06:15:00,239.0,85.0,12
-1.7, None,0.0,2.5, None,2020-03-18 06:30:00,238.0,86.0,12
-1.8, None,0.0,2.4, None,2020-03-18 06:45:00,249.0,87.0,12
