station_observations
AirTemp, ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP
None, 0.0, 2016-01-01 00:00:00, -2.5, 7.4
None, 0.0, 2016-01-02 00:00:00, -1.8, 5.4
None, 0.0, 2016-01-03 00:00:00, -2.8, 4.4
None, 0.0, 2016-01-04 00:00:00, -1.0, 1.3
None, 11.8, 2016-01-05 00:00:00, 0.1, 3.3
None, 0.0, 2016-01-06 00:00:00, 0.2, 9.2
None, 0.0, 2016-01-07 00:00:00, -0.5, 3.7
None, 0.0, 2016-01-08 00:00:00, 0.9, 6.3
None, 0.0, 2016-01-09 00:00:00, -0.8, 10.6
None, 0.0, 2016-01-10 00:00:00, -0.8, 11.1
None, 23.2, 2016-01-11 00:00:00, -1.0, 4.1
None, 14.0, 2016-01-12 00:00:00, 3.8, 6.9
None, 9.0, 2016-01-13 00:00:00, 3.3, 7.0
None, 5.9, 2016-01-14 00:00:00, 0.8, 9.0
None, 1.9, 2016-01-15 00:00:00, -0.3, 4.6
None, 19.7, 2016-01-16 00:00:00, 4.2, 8.4
None, 11.7, 2016-01-17 00:00:00, 5.8, 8.1
None, 5.4, 2016-01-18 00:00:00, 5.3, 7.0
None, 2.3, 2016-01-19 00:00:00, 4.7, 7.1
None, 3.8, 2016-01-20 00:00:00, 4.0, 6.2
None, 25.1, 2016-01-21 00:00:00, 5.0, 9.4
None, 25.9, 2016-01-22 00:00:00, 5.8, 10.3
None, 2.6, 2016-01-23 00:00:00, 3.7, 8.6
None, 2.4, 2016-01-24 00:00:00, 2.9, 7.8
None, 0.0, 2016-01-25 00:00:00, 2.4, 6.4
None, 32.3, 2016-01-26 00:00:00, 5.8, 8.0
None, 38.7, 2016-01-27 00:00:00, 7.0, 11.7
None, 19.3, 2016-01-28 00:00:00, 5.7, 11.9
None, 11.7, 2016-01-29 00:00:00, 2.8, 5.8
None, 26.3, 2016-01-30 00:00:00, 2.0, 4.8
None, 22.2, 2016-01-31 00:00:00, 0.5, 4.2
None, 3.2, 2016-02-01 00:00:00, 1.2, 6.1
None, 0.0, 2016-02-02 00:00:00, 1.8, 5.2
None, 17.7, 2016-02-03 00:00:00, 2.9, 5.3
None, 27.8, 2016-02-04 00:00:00, 3.6, 5.8
None, 3.9, 2016-02-05 00:00:00, 4.5, 8.7
None, 0.0, 2016-02-06 00:00:00, 2.3, 11.3
None, 0.0, 2016-02-07 00:00:00, 1.9, 7.2
None, 0.0, 2016-02-08 00:00:00, 3.5, 16.8
None, 0.0, 2016-02-09 00:00:00, 2.0, 17.5
None, 5.1, 2016-02-10 00:00:00, 4.7, 9.6
None, 9.0, 2016-02-11 00:00:00, 4.8, 9.3
None, 23.0, 2016-02-12 00:00:00, 7.0, 14.3
None, 27.4, 2016-02-13 00:00:00, 3.9, 7.2
None, 28.6, 2016-02-14 00:00:00, 4.0, 9.2
None, 45.0, 2016-02-15 00:00:00, 5.7, 9.3
None, 1.0, 2016-02-16 00:00:00, 5.5, 14.8
None, 15.0, 2016-02-17 00:00:00, 6.3, 9.1
None, 30.0, 2016-02-18 00:00:00, 4.0, 8.3
None, 13.0, 2016-02-19 00:00:00, 4.7, 7.7
None, 7.0, 2016-02-20 00:00:00, 2.6, 7.0
None, 5.0, 2016-02-21 00:00:00, 1.6, 7.1
